#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,
0,,スィヤバードジャケット,Shahabad Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,14866
0,,セレナイトレザーコート,Selenite Leather Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15078
0,,NPC用_3.2_ナイトクローラー,For NPC_3.2_Nightcrawler,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15079
0,,3.2_人間敵_メガド兵衣装,3.2_Human Enemy_Megado Soldier Costume,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15080
0,,カースドアーマー,Cursed Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15081
0,,ケイオスローブ,Chaos Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15082
0,,3.4_NPC用_水竜王様_衣装,3.4_NPC_Water Dragon King_Costume,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15083
0,,3.4_NPC用_闇レオ_ab,3.4_NPC_for_Dark_Leo_ab,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15084
0,,天使のフェザーコルセット【白】,Angel's Feather Corset (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15085
0,,天使のフェザーコルセット【黒】,Angel's Feather Corset (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15086
0,,サンタのローブコート【赤】,Santa's Robe Coat (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15087
0,,サンタのローブコート【白】,Santa's Robe Coat (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15088
0,,3.3_NPC用_Xマス_ローブ_男,3.3_X-mas_robe_man_for_NPC,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15089
0,,3.3_NPC用_ガルドリン_神殿,3.3_Galdolin_Temple_for_NPC,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15090
0,,3.3_NPC用_ガルドリン_廃教会,3.3_NPC_Galdrin_abandoned_church,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15091
0,,精霊の重装鎧,Spirit's Heavy Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15092
0,,精霊の重装鎧,Spirit's Heavy Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15093
0,,精霊の重装鎧,Spirit's Heavy Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15094
0,,精霊の重装鎧,Spirit's Heavy Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15095
0,,精霊の重装鎧,Spirit's Heavy Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15096
0,,炎王の重装鎧,Fire King's Heavy Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15097
0,,炎王の重装鎧,Fire King's Heavy Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15098
0,,炎王の重装鎧,Fire King's Heavy Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15099
0,,炎王の重装鎧,Fire King's Heavy Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15100
0,,炎王の重装鎧,Fire King's Heavy Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15101
0,,白翼の重装鎧,White Wings' Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15102
0,,白翼の重装鎧,White Wings' Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15103
0,,白翼の重装鎧,White Wings' Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15104
0,,白翼の重装鎧,White Wings' Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15105
0,,白翼の重装鎧,White Wings' Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15106
0,,黄金の重装鎧,Golden Heavy Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15107
0,,黄金の重装鎧,Golden Heavy Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15108
0,,黄金の重装鎧,Golden Heavy Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15109
0,,黄金の重装鎧,Golden Heavy Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15110
0,,黄金の重装鎧,Golden Heavy Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15111
0,,黒砕の重装鎧,Blackshatter Heavy Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15112
0,,黒砕の重装鎧,Blackshatter Heavy Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15113
0,,黒砕の重装鎧,Blackshatter Heavy Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15114
0,,黒砕の重装鎧,Blackshatter Heavy Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15115
0,,黒砕の重装鎧,Blackshatter Heavy Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15116
0,,精霊の軽装鎧,Spirit's Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15117
0,,精霊の軽装鎧,Spirit's Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15118
0,,精霊の軽装鎧,Spirit's Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15119
0,,精霊の軽装鎧,Spirit's Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15120
0,,精霊の軽装鎧,Spirit's Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15121
0,,炎王の軽装鎧,Fire King's Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15122
0,,炎王の軽装鎧,Fire King's Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15123
0,,炎王の軽装鎧,Fire King's Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15124
0,,炎王の軽装鎧,Fire King's Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15125
0,,炎王の軽装鎧,Fire King's Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15126
0,,白翼の軽装鎧,White Wings' Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15127
0,,白翼の軽装鎧,White Wings' Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15128
0,,白翼の軽装鎧,White Wings' Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15129
0,,白翼の軽装鎧,White Wings' Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15130
0,,白翼の軽装鎧,White Wings' Light Armored Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15131
0,,黄金の軽装鎧,Golden Light Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15132
0,,黄金の軽装鎧,Golden Light Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15133
0,,黄金の軽装鎧,Golden Light Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15134
0,,黄金の軽装鎧,Golden Light Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15135
0,,黄金の軽装鎧,Golden Light Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15136
0,,黒砕の軽装鎧,Blackshatter Light Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15137
0,,黒砕の軽装鎧,Blackshatter Light Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15138
0,,黒砕の軽装鎧,Blackshatter Light Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15139
0,,黒砕の軽装鎧,Blackshatter Light Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15140
0,,黒砕の軽装鎧,Blackshatter Light Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15141
0,,精霊の魔道着,Spirit's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15142
0,,精霊の魔道着,Spirit's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15143
0,,精霊の魔道着,Spirit's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15144
0,,精霊の魔道着,Spirit's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15145
0,,精霊の魔道着,Spirit's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15146
0,,炎王の魔道着,Fire King's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15147
0,,炎王の魔道着,Fire King's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15148
0,,炎王の魔道着,Fire King's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15149
0,,炎王の魔道着,Fire King's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15150
0,,炎王の魔道着,Fire King's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15151
0,,白翼の魔道着,White Wings's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15152
0,,白翼の魔道着,White Wings's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15153
0,,白翼の魔道着,White Wings's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15154
0,,白翼の魔道着,White Wings's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15155
0,,白翼の魔道着,White Wings's Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15156
0,,黄金の魔道着,Golden Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15157
0,,黄金の魔道着,Golden Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15158
0,,黄金の魔道着,Golden Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15159
0,,黄金の魔道着,Golden Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15160
0,,黄金の魔道着,Golden Magick Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15161
0,,黒砕の魔道着,Blackshatter Magic Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15162
0,,黒砕の魔道着,Blackshatter Magic Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15163
0,,黒砕の魔道着,Blackshatter Magic Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15164
0,,黒砕の魔道着,Blackshatter Magic Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15165
0,,黒砕の魔道着,Blackshatter Magic Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15166
0,,精霊の魔戦着,Spirit's Magick Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15167
0,,精霊の魔戦着,Spirit's Magick Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15168
0,,精霊の魔戦着,Spirit's Magick Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15169
0,,精霊の魔戦着,Spirit's Magick Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15170
0,,精霊の魔戦着,Spirit's Magick Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15171
0,,炎王の魔戦着,Fire King's Magick Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15172
0,,炎王の魔戦着,Fire King's Magick Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15173
0,,炎王の魔戦着,Fire King's Magick Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15174
0,,炎王の魔戦着,Fire King's Magick Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15175
0,,炎王の魔戦着,Fire King's Magick Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15176
0,,白翼の魔戦着,White Wings' Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15177
0,,白翼の魔戦着,White Wings' Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15178
0,,白翼の魔戦着,White Wings' Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15179
0,,白翼の魔戦着,White Wings' Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15180
0,,白翼の魔戦着,White Wings' Combat Attire,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15181
0,,黄金の魔戦着,Golden Magick Battle Dress,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15182
0,,黄金の魔戦着,Golden Magick Battle Dress,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15183
0,,黄金の魔戦着,Golden Magick Battle Dress,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15184
0,,黄金の魔戦着,Golden Magick Battle Dress,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15185
0,,黄金の魔戦着,Golden Magick Battle Dress,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15186
0,,黒砕の魔戦着,Blackshatter Battle Dress,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15187
0,,黒砕の魔戦着,Blackshatter Battle Dress,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15188
0,,黒砕の魔戦着,Blackshatter Battle Dress,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15189
0,,黒砕の魔戦着,Blackshatter Battle Dress,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15190
0,,黒砕の魔戦着,Blackshatter Battle Dress,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15191
0,,プレアードローブ,Pleiades Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15192
0,,ヴァルキリアアーマー,Valkyrian Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15193
0,,サバイバルレザーコート,Survivor Leather Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15194
0,,南国のパレオ【赤】,Southern Country Pareo (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15195
0,,南国のパレオ【青】,Southern Country Pareo (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15196
0,,南国のパレオ【紫】,Southern Country Pareo (Purple),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15197
0,,南国のパレオ【黒】,Southern Country Pareo (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15198
0,,南国のパレオ【白】,Southern Country Pareo (White),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15199
0,,南国のパレオ【橙】,Southern Country Pareo (Orange),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15200
0,,軍神の胴,God of War's Chest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15201
0,,スプリガンブレスト,Spriggan Breastplate,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15202
0,,コンバットレザーコート,Combat Leather Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15203
0,,聖印のジェネラスアーマー,Holy Seal's Generous Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15204
0,,曲者のジェネラスコート,Tricksters' Generous Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15205
0,,英雄のジェネラスアーマー,Hero's Generous Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15206
0,,蛮勇のアサルトメイル,Savage Courage Assault Mail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15207
0,,蛮勇のアサルトメイル,Savage Courage Assault Mail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15208
0,,蛮勇のアサルトメイル,Savage Courage Assault Mail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15209
0,,蛮勇のアサルトメイル,Savage Courage Assault Mail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15210
0,,蛮勇のアサルトメイル,Savage Courage Assault Mail,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15211
0,,孤高のアサルトアーマー,Solitary Assault Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15212
0,,孤高のアサルトアーマー,Solitary Assault Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15213
0,,孤高のアサルトアーマー,Solitary Assault Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15214
0,,孤高のアサルトアーマー,Solitary Assault Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15215
0,,孤高のアサルトアーマー,Solitary Assault Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15216
0,,英傑のアサルトアーマー,Hero's Assault Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15217
0,,英傑のアサルトアーマー,Hero's Assault Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15218
0,,英傑のアサルトアーマー,Hero's Assault Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15219
0,,英傑のアサルトアーマー,Hero's Assault Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15220
0,,英傑のアサルトアーマー,Hero's Assault Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15221
0,,蛮勇のスナイプベスト,Savage Courage Snipe vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15222
0,,蛮勇のスナイプベスト,Savage Courage Snipe vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15223
0,,蛮勇のスナイプベスト,Savage Courage Snipe vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15224
0,,蛮勇のスナイプベスト,Savage Courage Snipe vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15225
0,,蛮勇のスナイプベスト,Savage Courage Snipe vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15226
0,,孤高のスナイプベスト,Solitary's Snipe Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15227
0,,孤高のスナイプベスト,Solitary's Snipe Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15228
0,,孤高のスナイプベスト,Solitary's Snipe Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15229
0,,孤高のスナイプベスト,Solitary's Snipe Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15230
0,,孤高のスナイプベスト,Solitary's Snipe Vest,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15231
0,,英傑のスナイプジャケット,Hero's Snipe Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15232
0,,英傑のスナイプジャケット,Hero's Snipe Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15233
0,,英傑のスナイプジャケット,Hero's Snipe Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15234
0,,英傑のスナイプジャケット,Hero's Snipe Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15235
0,,英傑のスナイプジャケット,Hero's Snipe Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15236
0,,蛮勇のマジックローブ,Savage Courage Magic Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15237
0,,蛮勇のマジックローブ,Savage Courage Magic Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15238
0,,蛮勇のマジックローブ,Savage Courage Magic Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15239
0,,蛮勇のマジックローブ,Savage Courage Magic Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15240
0,,蛮勇のマジックローブ,Savage Courage Magic Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15241
0,,孤高のマジックジャケット,Solitary Magic Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15242
0,,孤高のマジックジャケット,Solitary Magic Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15243
0,,孤高のマジックジャケット,Solitary Magic Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15244
0,,孤高のマジックジャケット,Solitary Magic Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15245
0,,孤高のマジックジャケット,Solitary Magic Jacket,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15246
0,,英傑のマジックブレスト,Hero's Magic Breast,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15247
0,,英傑のマジックブレスト,Hero's Magic Breast,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15248
0,,英傑のマジックブレスト,Hero's Magic Breast,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15249
0,,英傑のマジックブレスト,Hero's Magic Breast,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15250
0,,英傑のマジックブレスト,Hero's Magic Breast,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15251
0,,蛮勇のレンジャーアーマー,Savage Courage Ranger Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15252
0,,蛮勇のレンジャーアーマー,Savage Courage Ranger Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15253
0,,蛮勇のレンジャーアーマー,Savage Courage Ranger Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15254
0,,蛮勇のレンジャーアーマー,Savage Courage Ranger Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15255
0,,蛮勇のレンジャーアーマー,Savage Courage Ranger Armor,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15256
0,,孤高のレンジャーローブ,Solitary Ranger's Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15257
0,,孤高のレンジャーローブ,Solitary Ranger's Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15258
0,,孤高のレンジャーローブ,Solitary Ranger's Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15259
0,,孤高のレンジャーローブ,Solitary Ranger's Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15260
0,,孤高のレンジャーローブ,Solitary Ranger's Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15261
0,,英傑のレンジャーコート,Hero's Ranger Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15262
0,,英傑のレンジャーコート,Hero's Ranger Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15263
0,,英傑のレンジャーコート,Hero's Ranger Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15264
0,,英傑のレンジャーコート,Hero's Ranger Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15265
0,,英傑のレンジャーコート,Hero's Ranger Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15266
0,,聖印のトラストコート,Holy Seal's Trust Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15267
0,,聖印のブリスローブ,Holy Seal's Lively Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15268
0,,聖印のグラドナスエプロン,Holy Seal's Grandiose Apron,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15269
0,,曲者のトラストコート,Tricksters' Trust Coat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15270
0,,曲者のブリスローブ,Tricksters' Bliss Robe,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,15271
