"#Index","Key","MsgJp","MsgEn","GmdPath","ArcPath","ArcName","ReadIndex","",""
"0","","――――――――","――――――――","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","231","",""
"0","","――――――――
――――","――――――――
――――","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","232","",""
"0","","あああああ、くそ！！！","Aaaaah, damn it!!!","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","233","",""
"0","","ああそうだよ！
潜入諜報任務中だったのに、ターゲットに
あっさり捕えられちまった間抜けな憲兵さ！！","Yeah, that's it! 
I was a fool of a Military Police officer who got 
caught by the target during a covert mission!","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","234","",""
"0","","でかしたぞ、覚者
大当たりだ！","Good job, Arisen. You hit the jackpot!","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","235","",""
"0","","やはり<NPC 681>から、俺達を尾行するよう
命令を受けていたのか？","So, you were indeed 
ordered by <NPC 681> to follow us?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","236","",""
"0","","さぁ――どうだかな
俺は上官から命令を受けて動いているだけだ
誰が元締めだかなんて、興味ねえよ","It’s not my concern.
I’m just following the orders I was given.
Who’s actually in charge doesn’t matter to me.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","237","",""
"0","","それよりも、だ――
本当にマズいのはお前らの方だぞ","More importantly, though—
You’re the ones who are really in trouble.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","238","",""
"0","","――どういう意味だ？","--What do you mean?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","239","",""
"0","","憲兵を捕まえて、監禁と尋問なんか――
イタズラで済むような内容じゃないぜ","Capturing a military police officer, 
locking him up and interrogating him--
This isn't just some prank.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","240","",""
"0","","ハッ、そんな脅しでいまさら怖がると思うのか？","Ha, you think such threats will scare me now?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","241","",""
"0","","いいや、それだけじゃない
お前ら――侯爵様に楯突いているとかいう
レジスタンスだろ？","That’s not the whole story.
You’re—
resistance members who are opposing 
the Marquis, aren’t you?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","242","",""
"0","","このメガドを護っているのは
侯爵様や、俺たち憲兵隊――それが常識だ","It’s understood that the marquis and our 
military police are the ones protecting Megado.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","243","",""
"0","","もし口封じに俺を殺しでもしてみろ
死体が上がれば犯人はお前たちだとすぐに分かる","If you kill me to cover this up, it will be clear 
that you’re the ones responsible as soon as 
my body is discovered.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","244","",""
"0","","そうなれば、レジスタンスは市民の敵と化すだろう
オーク騒ぎがやっと落ち着いた後での、すぐだ
気の立った市民たちはどうすると思う？","If that happens, the resistance will become the 
enemy of the people. 
It will be right after the orc disturbances 
finally settle down. 

What do you think the angry citizens will do?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","245","",""
"0","","――レジスタンス狩りが始まるだろうな
無駄な血が流れることになるぜ、お前らのせいでな","--The resistance hunt will start.
There will be a lot of unnecessary bloodshed, 
because of you guys.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","246","",""
"0","","勝手なこと言いやがるぜ","You’re talking nonsense.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","247","",""
"0","","だが怪我をしたのはこちらだけじゃない――
コイツも、下手を打って俺たちに囚われているという
ボロを出してるんだ","But it’s not just us who are hurt—
he’s also shown his weakness by getting 
captured by us.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","248","",""
"0","","さぁ、調子に乗っているその口に
《証拠》をねじ込んでやれ","Now, 
shove that evidence right into his cocky mouth.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","249","",""
"0","","自分の状況を思い出し――
行く末に震え上がる、決定的な《証拠》をな！","Think about your own situation —
the conclusive evidence that leaves you 
quaking about what’s to come!","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","250","",""
"0","","脅す","Threaten","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","251","",""
"0","","《証拠》を突きつける","Present the evidence","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","252","",""
"0","","もどる","Back","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","253","",""
"0","","フン、なんだその汚い紙束は――
そんなもんで許しを請おうってか？","Hmph, what's with that pile of filthy papers? 
Are you trying to beg for mercy with that?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","254","",""
"0","","これは、元は憲兵として活躍していた男が
獄中で書いた手記だ","This is a diary written by a former 
military police officer during his time in prison.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","255","",""
"0","","な――――――","What----","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","256","",""
"0","","そ、それがなんだってんだよ
騎士だろうが憲兵だろうが全員が善人って訳じゃねえ","Well, so what?
Whether you're a knight or a 
military police officer, 
not all of us are good guys.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","257","",""
"0","","――いいやこの男は善人だった
ただ少し、任務に失敗しちまったんだ","No, this man was a good person. 
He just failed a mission.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","258","",""
"0","","よく聞けよ、<NPC 691>
手が使えないお前の為に読み上げてやる","Listen carefully,<NPC 691>.
I'll read it aloud for you 
since your hands are bound.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","259","",""
"0","","“それからすぐ同僚の憲兵たちが家に押しかけてきた
  昨日まで背中を預けた相手に縛り上げられるなんて
  一体誰が予想できる？”","""Soon after, my fellow military police officers 
came barging into my home. 
Who could have predicted being bound by those 
I trusted just yesterday?""","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","260","",""
"0","","“獄中の暮らしは、外界から完全に断絶されていて
  残してきた病気のお袋が心配だ”","""In prison, there's a complete disconnection from 
the outside, and I'm anxious about my sick 
mother whom I left behind.""","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","261","",""
"0","","“ネド王子の安否は？　オーク軍はどうなった？
  くそ、あんな小さなミス一つでこんな仕打ち！
  もう許せない、俺は出るぞ” ――","""What about Prince Nedo's safety? 
What happened to the Orc army? 
Damn it, 
to be treated like this over such a small mistake!
 I can't forgive this—I'm getting out of here!""","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","262","",""
"0","","――
――――","――
――――","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","263","",""
"0","","奴は脱獄した後、憲兵からの追跡に耐え切れず
この手記を俺たちに手渡してすぐ絶命した","After he escaped from prison, 
he couldn't withstand being chased by the 
military police and died right after handing over 
this note to us.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","264","",""
"0","","さて――お前は今、任務に失敗して敵に捕らえられ
あまつさえ秘匿情報も漏らしている","Now then-- 
you've failed your mission, 
been captured by the enemy, 
and even leaked confidential information.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","265","",""
"0","","本当に許しを請うべきなのはどちらか――
わかるな？","You should understand which of us 
should truly be asking for forgiveness.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","266","",""
"0","","う、うう――――","Ugh, uh--","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","267","",""
"0","","そう落ち込むな
お前にはひとつ、道がある","Don't be so depressed.
There is a single path for you.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","268","",""
"0","","俺たちに協力し、知る情報を全て提供してくれ
そうすれば身の安全か逃げ道か――
望むものを与えてやる","Help us and give us all the information you know
and we'll give you either 
personal safety or a way out--
whatever you want.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","269","",""
"0","","お、俺に憲兵隊と侯爵様を裏切って
レジスタンスに入れって言うのか？","Oh, you want me to betray 
the Military Police and the Marquis
and join the resistance?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","270","",""
"0","","おかしいとは思わないか？
オークの脅威が去って、平和になったはずの街で
今度は憲兵の横暴に脅かされている――","Don't you think it's strange?
A city that was supposed to be at peace after the 
orc threat was over is now threatened by the 
brutality of the military police--","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","271","",""
"0","","――無理だ","I--I can't.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","272","",""
"0","","諸悪の根源である侯爵――
<NPC 681>を打ち倒してこそ真の平和が訪れる
そうは思わないか","True peace will come only when the root of all evil, the Marquis--
<NPC 681>is defeated.
Don't you think so?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","273","",""
"0","","――何と言われようと無理なものは無理だ
投獄だろうと処刑だろうと甘んじて受け入れる","No matter what they say, the impossible is impossible.
I'll accept whatever it is - be it prison or execution.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","274","",""
"0","","――――","――――","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","275","",""
"0","","くそ！
一体何が、ヤツをここまで頑なにさせる！？","Damn!
What the hell is making him so stubborn?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","276","",""
"0","","コイツは間もなく堕ちる――
あと一押し、何か《証拠》は無いのか！","This guy is going to give up shortly...
One more push, is there any more evidence we can use?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","277","",""
"0","","脅す","Threaten","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","278","",""
"0","","《証拠》を突きつける","Present the evidence","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","279","",""
"0","","もどる","Back","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","280","",""
"0","","それは――！","That's...!","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","281","",""
"0","","ある老人から預かったものだ
彼は息子を亡くしたと話していた","I got this from an old man;
he told me he lost his son.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","282","",""
"0","","男手一つで育てた息子を憲兵隊に送り出した後
連絡が取れなくなったため、殉職したものと","After sending out his son, who he raised himself, to the military police;
he lost contact and assumed his son was killed in the line of duty.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","283","",""
"0","","お、親父―――","Oh, Dad...","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","284","",""
"0","","ほう、やはりお前の親父さんか
なぜ連絡してやらない？","I knew it; he's your father.
Why didn't you contact him?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","285","",""
"0","","家族と連絡を取れば、危険が及ぶからと――
上官に忠告を受けて――","My superiors told me not to contact my family 
because it might put them in danger...","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","286","",""
"0","","なるほど、そうやって反乱の芽を
摘みやすい環境を作っている訳だな
繋がりを絶たせておけば、切り捨てるのも容易――","I see, that's how they make it easier to nip rebellion in the bud.
It's easier to eliminate them if you keep them disconnected from others.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","287","",""
"0","","<NPC 691>――頼む
親父さん、そしてお前自身のために
レジスタンスに協力してはくれないか？","<NPC 691>--Please
for the sake of you and your father;
Will you help the resistance?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","288","",""
"0","","――――
――――――","――――
――――――","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","289","",""
"0","","<NPC 691>！！","<NPC 691>！！","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","290","",""
"0","","――――わかった、俺の負けだ
あんたらに協力するよ","---- Okay, I give up.
I'll help you guys out.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","291","",""
"0","","俺の知っていることを話せばいいんだな
――と言っても俺は下っ端だから、あんたらが
期待するような大したことは知らないと思うぜ","I should just tell you what I know
-- but since I'm a bad person, I don't think you guys know much about what you'd expect from
","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","292","",""
"0","","あぁ、それで構わない！
ぜひ聞かせてくれ！","Oh, that's fine!
Please let me hear it!","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","293","",""
"0","","覚者、よくやったな
<NPC 691>は完全に落ちた――尋問成功だ！","Well done, Arisen. 
<NPC 691> has fully broken down—
interrogation successful!","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","294","",""
"0","","さぁ、コイツの持つ情報を全て聞き出そう
これで<NPC 681>のヤツに大きく近付けるぞ！","Now, 
let's find out all the information this guy has.

With this we'll get a lot closer to <NPC 681>!","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","295","",""
"0","","さぁ、あとは持っている情報を全て聞き出すだけだ
何から聞こうか？","Next, we need to get all the details. 
What will you start with?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","296","",""
"0","","Ａ、ナヴィド侯爵とは","A, Marquis Navido","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","297","",""
"0","","Ｂ、憲兵隊とは","B. What is the Military Police?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","298","",""
"0","","Ｃ、レジスタンスとは","C. What is the Resistance?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","299","",""
"0","","Ｄ、<NPC 691>の任務について","D, About the duties of <NPC 691>","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","300","",""
"0","","――今日はやめる","--I'm not doing this today.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","301","",""
"0","","憲兵隊――についてか？
そうだな、改めて説明すると難しいんだが――","The Military Police?
Well, again, it's hard to explain..","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","302","",""
"0","","侯爵家直属の兵隊だな
オーク撤退後のメガドにおいて
強権統治の実働隊として動いている","It's a soldier directly under the Marquess's family, isn't it
in Megado after the Orc retreat, and
is operating as a working force for powerful rule","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","303","",""
"0","","あー、つまり――
過激な治安維持部隊ってところだ","Ah, I mean... it's a
radical security maintenance force","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","304","",""
"0","","正直言うと、市民はみんな憲兵に怯えてる
反抗的な態度や怪しい行動は
取締りの対象になるからな","To be honest, all citizens are afraid of military police
because any rebellious attitudes and suspicious behavior are subject to
enforcement.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","305","",""
"0","","そうと分かっていながら
なぜ所属していたんだ？","Knowing that,
why were you a part of it?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","306","",""
"0","","実は――
金が良いんだわ、これが","As a matter of fact...
The pay is good - it really is.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","307","",""
"0","","まぁ、稀に今回のような息の詰まる
特別任務が与えられることもあるが――","Well, in rare cases, you'll be given a breathtaking
special mission like this one...","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","308","",""
"0","","良い給料で、市民に大きな顔できる上
オークとも戦わなくて済む
――最高の仕事だろ？","A good salary, a big impression on the citizens
and not having to fight against orcs
— best job ever, right?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","309","",""
"0","","オークと戦わなくて済む――だと？","You don't have to fight against orcs?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","310","",""
"0","","“オークとの戦闘は、王国兵士に任せておけ
  憲兵隊は、人間の相手をするのが仕事”
――ってことらしい","“Leave the orc fighting to the soldiers of the kingdom.
The Military Police are supposed to deal with humans.""
That's what they said.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","311","",""
"0","","――
――――","――
――――","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","312","",""
"0","","ま、俺が知っているのはこれくらいかな――","Well, I think that's all I know.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","313","",""
"0","","ナヴィド・クルト侯爵ねぇ――","Kurt Navido, the Marquis, huh...","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","314","",""
"0","","一応憲兵隊の指揮権を持ってるって話だけど
俺らみたいな下っ端じゃ
そうそうお目にかかれないぜ","He supposedly has command over 
the military police, 
but someone like us low-ranking folks won't get 
to see him very often.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","315","",""
"0","","むしろ覚者さん
あんたの方が詳しいんじゃないのかい？","In fact, aren’t you more familiar with it, Arisen?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","316","",""
"0","","――コイツ、昼まで監視してやがった","--This guy kept watch until midday.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","317","",""
"0","","へへ――あぁ、そうそう！
憲兵隊を創設したのは<NPC 681>様だったな","Heh—oh, that’s right! 
<NPC 681> was the one who 
created the Military Police.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","318","",""
"0","","先代侯爵が亡くなって、爵位を継いだ<NPC 681>様が
他にもいろいろ整備したって話だな
詳しくは忘れちまったけど――","After the previous marquis passed away, 
<NPC 681> inherited the title and 
apparently made various improvements. 

I don't remember the details, though—","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","319","",""
"0","","まぁ、なんだかんだでメガドがここまで
発展してきたのは、<NPC 681>様の功績も
大きいって訳よ","Ultimately, <NPC 681>'s accomplishments are 
a major reason for how far Megado has come.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","320","",""
"0","","――
――――","――
――――","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","321","",""
"0","","おいおい、そんな怖い顔すんなって！
俺が知っているのはこれくらいだな","Hey hey, don't make such a scary face!
That's all I know.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","322","",""
"0","","レジスタンスぅ？
そうだなぁ――","The Resistance?
Yeah, well...","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","323","",""
"0","","メフィスさん、あんたはバッチリ指名手配に
なってるぜ
だが――","Mephis, you're on the wanted list for sure. But—","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","324","",""
"0","","俺の知る限り、レジスタンスを大々的に
どうこうするって話はまだ聞いてねえなあ","As far as I know, I haven't heard any major 
plans to deal with the resistance yet.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","325","",""
"0","","まだ、そこまで危険視は
されていないということか？","So, the resistance isn’t 
considered a major threat yet?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","326","",""
"0","","だな
まぁそもそも、レジスタンスについて
侯爵側の持っている情報が少なすぎるってのもある","Yes.
Well, to begin with, there is too little 
information about the Resistance 
on the Marquis's side.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","327","",""
"0","","――あるいは、全て筒抜けだからこそ
軽んじられているのか――","--Or maybe it's being downplayed precisely 
because everything is leaked?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","328","",""
"0","","いずれにせよ、侯爵様のご関心はレジスタンスより
覚者さん――あんたにあるようだぜ","In any case, the Marquis seems to be interested in
the Arisen rather than the Resistance -- you","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","329","",""
"0","","結局、今回お前に与えられていた任務は何なんだ？","After all, what was the mission you were 
given this time around?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","330","",""
"0","","そりゃあもちろん、覚者さんの尾行・行動監視だ
それを逐一メモして、上官に提出する","Well, of course, it's tracking and 
behavior monitoring on the Arisen.
Write it down one by one and submit it.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","331","",""
"0","","一体指令は誰が出している？","Who issued the directive?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","332","",""
"0","","直接の伝令は上官からだよ
で、任務についての詳しい質問や詮索は
許可されていない","The orders are given by the superior officer. 
Detailed questions or probing about the 
mission are not allowed.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","333","",""
"0","","だが噂では――指揮しているのは
侯爵家の家令、<NPC 586>さんだとか","But according to rumors, the one in command is 
<NPC 586>, 
the steward of the marquis' household.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","334","",""
"0","","<NPC 586>――か
覚者、お前は顔を見たことがあるかもしれんな","<NPC 586>—I see. 
Arisen, you might recognize their face.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","335","",""
"0","","まぁ、あくまで噂だぜ
<NPC 586>さんが独断で指揮しているのか
さらに上から命令を受けているのかは定かじゃない","Well, it's just a rumor. 
I'm not sure if <NPC 586> is directing this 
on his own or if he's taking orders from
further up the chain.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","336","",""
"0","","あぁ、分かっている","Ah, I know.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","337","",""
"0","","とにかくこれは有用な情報だぞ、覚者！
この先は<NPC 586>とかいう侯爵家の家令が
鍵となりそうだな――","In any case, this information is 
quite useful, Arisen! 
The steward of the Marquis, 
<NPC 586>, 
seems to be the key moving forward.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","338","",""
"0","","――これで、俺が知っていることは
全て話したぞ","--That's it.
I've told you everything I know.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","339","",""
"0","","――覚者、次のターゲットは<NPC 586>だ
次回<NPC 681>の屋敷へ行くときには
それとなく身辺を探ってくれ","Arisen, the next target is <NPC 586>. 
When you head to 
<NPC 681>'s estate next time, 
subtly investigate the surroundings.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","340","",""
"0","","なぁ、他に道も無いんだし
最後までレジスタンスに付き合うからさぁ――","Look, there's no turning back now, 
so I'll see this through with the Resistance.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","341","",""
"0","","そろそろ解いてくれねえか？","Isn't it about time you untied me?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","342","",""
"0","","――ヤツもこう言っていることだし
そろそろこの尋問を終えようか","――Given what he's said, 
we should bring this interrogation to a close.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","343","",""
"0","","フフ――正直、お前がここまでやるとは予想外だ
よく頑張ったな、覚者","Huh - honestly, 
I didn't expect you to make it this far.
Good job, Arisen!","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","344","",""
"0","","<NPC 691>を落とせたのはお前の力だ
次もよろしく頼むぞ、相棒――","It was your skill that took down <NPC 691>. 
Let’s work together again, partner.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","345","",""
"0","","おい！　
自分がどういう状況か分かっているのか！？","Hey! 
Are you aware of the trouble you're in right now!?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","346","",""
"0","","おい、急になんだよ！
ただのゴロツキだって言ってるだろ！","Hey, what’s going on!? 
I’ve already said, I’m just a lowlife!","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","347","",""
"0","","そうか、ならばそれを証明できる
人物はいるんだな？","Well, then there's a
person who can prove it, right?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","348","",""
"0","","あ、あぁ――！
もちろんだ！","Oh, ah--!
Of course!","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","349","",""
"0","","覚者、ゴロツキの身分を証明できるという
人物を探してみよう
あるいは――証明できないという証明でもいい","Arisen, let’s try to find someone who can vouch 
for this thug’s identity. 
Or perhaps, proof that they 
can’t back up his story will suffice.","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","350","",""
"0","","おい、いい加減にしろ！
一体どういうつもりで尾行した！？","Hey, come on!
What the hell were you thinking following me?","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","351","",""
"0","","わっ――なんだよ驚かすな
衝動的な追い剥ぎだって言ってるだろ","Hey—what’s going on? 
I told you, 
I’m just a spur-of-the-moment bandit!","ui\00_message\event\st0472\ev000.gmd","\event\st0472\st0472ev000.arc","st0472ev000.arc","352","",""
