36,party_list_notfound_support_pawn,ポーンを雇用していません,You have not hired any pawns,ui\00_message\ui\PartyList_res.gmd,\ui\uGUIPartyList.arc,uGUIPartyList.arc,36
33,REWARD_MSG_NOTICE_SELL,"チェックを付けていない報酬は売却されます
(未選択の選択報酬は破棄されます)
よろしいですか？
売却合計額：<VAL GOLD>","Random Rewards that were not checked
will be sold.
(Select Rewards not checked will be lost.)
Are you sure?
Total Sale: <VAL GOLD>",ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,33
19,REWARD_MSG_NOTION_ALLGET,全ての報酬を受け取りますか？,Do you want to receive all the rewards?,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,19
20,REWARD_MSG_NOTION_BUY,"チェックを付けていない報酬は売却されます
(未選択の選択報酬は破棄されます)
よろしいですか？
売却合計額：<VAL G>","Random Rewards that were not checked
will be sold.
(Select Rewards not checked will be lost.)
Are you sure?
Total Sale: <VAL G>",ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,20
21,REWARD_MSG_NOTION_CANCEL,報酬受け取りをやめます,Receive reward canceled.,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,21
24,REWARD_MSG_NOTION_FAILURE,報酬受け取りに失敗しました,Failed to accept rewards.,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,24
25,REWARD_MSG_NOTION_FINISH,"報酬を受け取りました
（アイテムは保管ボックスに送られます）","Received rewards.
(Items sent to the storage box.)",ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,25
11,REWARD_MSG_NOTION_ITEMOVER,保管ボックスがあふれてしまうため受け取りできません,"You cannot receive it because the storage box is
full.",ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,11
13,REWARD_MSG_NOTION_PLZ_ONE,１つ選んでください,Please choose one.,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,13
12,REWARD_MSG_NOTION_PLZ_PICK,選択報酬を選んでください,Please select a reward.,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,12
37,REWARD_MSG_NO_REWOARD,報酬はありません,There are currently no rewards.,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,37
42,REWARD_MSG_OTHER_REWARD_NOTICE,特別報酬あり,Special rewards available,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,42
41,REWARD_MSG_RECEIVE_LIMIT,受け取り期限まで,Until the claim deadline,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,41
27,REWARD_MSG_REWARD_BONUS,ボーナス報酬,Bonus Reward,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,27
14,REWARD_MSG_REWARD_COMMON,基本報酬,Basic Reward,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,14
39,REWARD_MSG_REWARD_PARTS,部位破壊報酬,Part Break Rewards,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,39
15,REWARD_MSG_REWARD_PREMIAM,<OPCS>報酬,<OPCS> Reward,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,15
29,REWARD_MSG_STOP_ITEMOVER,"保管ボックスが入りきらないため
「全て受け取り」ができません","The storage box is full.
Not all items will be received.",ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,29
28,REWARD_MSG_STOP_PLZ_PICK,"選択報酬が選ばれていないため
「全て受け取り」ができません","Some Select Rewards were not checked.
Not all items will be received.",ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,28
6,REWARD_MSG_TAB_COMSUME,消費アイテム,Usable Item,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,6
8,REWARD_MSG_TAB_EQUIPMENT,武具,Equip,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,8
9,REWARD_MSG_TAB_JOB,特殊アイテム,Special Item,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,9
7,REWARD_MSG_TAB_MATERIAL,素材,Raw Material,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,7
34,REWARD_MSG_TITLE,Reward,Reward,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,34
35,REWARD_MSG_TITLE_SUB,報酬受け取り,Rewards Received,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,35
22,REWARD_MSG_YES,はい,OK,ui\00_message\ui\QuestReward_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,22
14,QUEST_MSG_ACCEPTED,受注数：,Accepted:,ui\00_message\ui\Quest_res.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
14,QUEST_MSG_ACCEPTED,受注数：,Accepted:,ui\00_message\ui\Quest_res.gmd,\ui\uGUIMissionInfo.arc,uGUIMissionInfo.arc,14
14,QUEST_MSG_ACCEPTED,受注数：,Accepted:,ui\00_message\ui\Quest_res.gmd,\ui\uGUINewspaper.arc,uGUINewspaper.arc,14
14,QUEST_MSG_ACCEPTED,受注数：,Accepted:,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPackageQuestHistory.arc,uGUIPackageQuestHistory.arc,14
14,QUEST_MSG_ACCEPTED,受注数：,Accepted:,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPopRmcQuestInfo.arc,uGUIPopRmcQuestInfo.arc,14
14,QUEST_MSG_ACCEPTED,受注数：,Accepted:,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestBoard.arc,uGUIQuestBoard.arc,14
14,QUEST_MSG_ACCEPTED,受注数：,Accepted:,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestDelivery.arc,uGUIQuestDelivery.arc,14
14,QUEST_MSG_ACCEPTED,受注数：,Accepted:,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestInfo.arc,uGUIQuestInfo.arc,14
14,QUEST_MSG_ACCEPTED,受注数：,Accepted:,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestList.arc,uGUIQuestList.arc,14
14,QUEST_MSG_ACCEPTED,受注数：,Accepted:,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,14
54,QUEST_MSG_ACCIDENTAL,ボードボーナス発生中！,Board bonus is active!,ui\00_message\ui\Quest_res.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,54
54,QUEST_MSG_ACCIDENTAL,ボードボーナス発生中！,Board bonus is active!,ui\00_message\ui\Quest_res.gmd,\ui\uGUIMissionInfo.arc,uGUIMissionInfo.arc,54
54,QUEST_MSG_ACCIDENTAL,ボードボーナス発生中！,Board bonus is active!,ui\00_message\ui\Quest_res.gmd,\ui\uGUINewspaper.arc,uGUINewspaper.arc,54
54,QUEST_MSG_ACCIDENTAL,ボードボーナス発生中！,Board bonus is active!,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPackageQuestHistory.arc,uGUIPackageQuestHistory.arc,54
54,QUEST_MSG_ACCIDENTAL,ボードボーナス発生中！,Board bonus is active!,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPopRmcQuestInfo.arc,uGUIPopRmcQuestInfo.arc,54
54,QUEST_MSG_ACCIDENTAL,ボードボーナス発生中！,Board bonus is active!,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestBoard.arc,uGUIQuestBoard.arc,54
54,QUEST_MSG_ACCIDENTAL,ボードボーナス発生中！,Board bonus is active!,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestDelivery.arc,uGUIQuestDelivery.arc,54
54,QUEST_MSG_ACCIDENTAL,ボードボーナス発生中！,Board bonus is active!,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestInfo.arc,uGUIQuestInfo.arc,54
54,QUEST_MSG_ACCIDENTAL,ボードボーナス発生中！,Board bonus is active!,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestList.arc,uGUIQuestList.arc,54
54,QUEST_MSG_ACCIDENTAL,ボードボーナス発生中！,Board bonus is active!,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,54
129,QUEST_MSG_ADV_GUIDE_CATEGORY_01,メインクエスト,Main Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,129
129,QUEST_MSG_ADV_GUIDE_CATEGORY_01,メインクエスト,Main Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIMissionInfo.arc,uGUIMissionInfo.arc,129
129,QUEST_MSG_ADV_GUIDE_CATEGORY_01,メインクエスト,Main Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUINewspaper.arc,uGUINewspaper.arc,129
129,QUEST_MSG_ADV_GUIDE_CATEGORY_01,メインクエスト,Main Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPackageQuestHistory.arc,uGUIPackageQuestHistory.arc,129
129,QUEST_MSG_ADV_GUIDE_CATEGORY_01,メインクエスト,Main Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPopRmcQuestInfo.arc,uGUIPopRmcQuestInfo.arc,129
129,QUEST_MSG_ADV_GUIDE_CATEGORY_01,メインクエスト,Main Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestBoard.arc,uGUIQuestBoard.arc,129
129,QUEST_MSG_ADV_GUIDE_CATEGORY_01,メインクエスト,Main Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestDelivery.arc,uGUIQuestDelivery.arc,129
129,QUEST_MSG_ADV_GUIDE_CATEGORY_01,メインクエスト,Main Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestInfo.arc,uGUIQuestInfo.arc,129
129,QUEST_MSG_ADV_GUIDE_CATEGORY_01,メインクエスト,Main Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestList.arc,uGUIQuestList.arc,129
129,QUEST_MSG_ADV_GUIDE_CATEGORY_01,メインクエスト,Main Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,129
130,QUEST_MSG_ADV_GUIDE_CATEGORY_02,レベル上げミッション,Leveling Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,130
130,QUEST_MSG_ADV_GUIDE_CATEGORY_02,レベル上げミッション,Leveling Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIMissionInfo.arc,uGUIMissionInfo.arc,130
130,QUEST_MSG_ADV_GUIDE_CATEGORY_02,レベル上げミッション,Leveling Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUINewspaper.arc,uGUINewspaper.arc,130
130,QUEST_MSG_ADV_GUIDE_CATEGORY_02,レベル上げミッション,Leveling Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPackageQuestHistory.arc,uGUIPackageQuestHistory.arc,130
130,QUEST_MSG_ADV_GUIDE_CATEGORY_02,レベル上げミッション,Leveling Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPopRmcQuestInfo.arc,uGUIPopRmcQuestInfo.arc,130
130,QUEST_MSG_ADV_GUIDE_CATEGORY_02,レベル上げミッション,Leveling Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestBoard.arc,uGUIQuestBoard.arc,130
130,QUEST_MSG_ADV_GUIDE_CATEGORY_02,レベル上げミッション,Leveling Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestDelivery.arc,uGUIQuestDelivery.arc,130
130,QUEST_MSG_ADV_GUIDE_CATEGORY_02,レベル上げミッション,Leveling Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestInfo.arc,uGUIQuestInfo.arc,130
130,QUEST_MSG_ADV_GUIDE_CATEGORY_02,レベル上げミッション,Leveling Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestList.arc,uGUIQuestList.arc,130
130,QUEST_MSG_ADV_GUIDE_CATEGORY_02,レベル上げミッション,Leveling Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,130
131,QUEST_MSG_ADV_GUIDE_CATEGORY_03,レベル上げクエスト,Leveling Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,131
131,QUEST_MSG_ADV_GUIDE_CATEGORY_03,レベル上げクエスト,Leveling Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIMissionInfo.arc,uGUIMissionInfo.arc,131
131,QUEST_MSG_ADV_GUIDE_CATEGORY_03,レベル上げクエスト,Leveling Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUINewspaper.arc,uGUINewspaper.arc,131
131,QUEST_MSG_ADV_GUIDE_CATEGORY_03,レベル上げクエスト,Leveling Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPackageQuestHistory.arc,uGUIPackageQuestHistory.arc,131
131,QUEST_MSG_ADV_GUIDE_CATEGORY_03,レベル上げクエスト,Leveling Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPopRmcQuestInfo.arc,uGUIPopRmcQuestInfo.arc,131
131,QUEST_MSG_ADV_GUIDE_CATEGORY_03,レベル上げクエスト,Leveling Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestBoard.arc,uGUIQuestBoard.arc,131
131,QUEST_MSG_ADV_GUIDE_CATEGORY_03,レベル上げクエスト,Leveling Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestDelivery.arc,uGUIQuestDelivery.arc,131
131,QUEST_MSG_ADV_GUIDE_CATEGORY_03,レベル上げクエスト,Leveling Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestInfo.arc,uGUIQuestInfo.arc,131
131,QUEST_MSG_ADV_GUIDE_CATEGORY_03,レベル上げクエスト,Leveling Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestList.arc,uGUIQuestList.arc,131
131,QUEST_MSG_ADV_GUIDE_CATEGORY_03,レベル上げクエスト,Leveling Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,131
132,QUEST_MSG_ADV_GUIDE_CATEGORY_04,冒険に役立つクエスト,Quests to Aid Your Adventure,ui\00_message\ui\Quest_res.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,132
132,QUEST_MSG_ADV_GUIDE_CATEGORY_04,冒険に役立つクエスト,Quests to Aid Your Adventure,ui\00_message\ui\Quest_res.gmd,\ui\uGUIMissionInfo.arc,uGUIMissionInfo.arc,132
132,QUEST_MSG_ADV_GUIDE_CATEGORY_04,冒険に役立つクエスト,Quests to Aid Your Adventure,ui\00_message\ui\Quest_res.gmd,\ui\uGUINewspaper.arc,uGUINewspaper.arc,132
132,QUEST_MSG_ADV_GUIDE_CATEGORY_04,冒険に役立つクエスト,Quests to Aid Your Adventure,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPackageQuestHistory.arc,uGUIPackageQuestHistory.arc,132
132,QUEST_MSG_ADV_GUIDE_CATEGORY_04,冒険に役立つクエスト,Quests to Aid Your Adventure,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPopRmcQuestInfo.arc,uGUIPopRmcQuestInfo.arc,132
132,QUEST_MSG_ADV_GUIDE_CATEGORY_04,冒険に役立つクエスト,Quests to Aid Your Adventure,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestBoard.arc,uGUIQuestBoard.arc,132
132,QUEST_MSG_ADV_GUIDE_CATEGORY_04,冒険に役立つクエスト,Quests to Aid Your Adventure,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestDelivery.arc,uGUIQuestDelivery.arc,132
132,QUEST_MSG_ADV_GUIDE_CATEGORY_04,冒険に役立つクエスト,Quests to Aid Your Adventure,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestInfo.arc,uGUIQuestInfo.arc,132
132,QUEST_MSG_ADV_GUIDE_CATEGORY_04,冒険に役立つクエスト,Quests to Aid Your Adventure,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestList.arc,uGUIQuestList.arc,132
132,QUEST_MSG_ADV_GUIDE_CATEGORY_04,冒険に役立つクエスト,Quests to Aid Your Adventure,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,132
133,QUEST_MSG_ADV_GUIDE_CATEGORY_05,ジョブクエスト,Vocation Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,133
133,QUEST_MSG_ADV_GUIDE_CATEGORY_05,ジョブクエスト,Vocation Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIMissionInfo.arc,uGUIMissionInfo.arc,133
133,QUEST_MSG_ADV_GUIDE_CATEGORY_05,ジョブクエスト,Vocation Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUINewspaper.arc,uGUINewspaper.arc,133
133,QUEST_MSG_ADV_GUIDE_CATEGORY_05,ジョブクエスト,Vocation Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPackageQuestHistory.arc,uGUIPackageQuestHistory.arc,133
133,QUEST_MSG_ADV_GUIDE_CATEGORY_05,ジョブクエスト,Vocation Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPopRmcQuestInfo.arc,uGUIPopRmcQuestInfo.arc,133
133,QUEST_MSG_ADV_GUIDE_CATEGORY_05,ジョブクエスト,Vocation Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestBoard.arc,uGUIQuestBoard.arc,133
133,QUEST_MSG_ADV_GUIDE_CATEGORY_05,ジョブクエスト,Vocation Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestDelivery.arc,uGUIQuestDelivery.arc,133
133,QUEST_MSG_ADV_GUIDE_CATEGORY_05,ジョブクエスト,Vocation Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestInfo.arc,uGUIQuestInfo.arc,133
133,QUEST_MSG_ADV_GUIDE_CATEGORY_05,ジョブクエスト,Vocation Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestList.arc,uGUIQuestList.arc,133
133,QUEST_MSG_ADV_GUIDE_CATEGORY_05,ジョブクエスト,Vocation Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,133
134,QUEST_MSG_ADV_GUIDE_CATEGORY_06,コラボ/シーズナルクエスト,Collaboration / Seasonal Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,134
134,QUEST_MSG_ADV_GUIDE_CATEGORY_06,コラボ/シーズナルクエスト,Collaboration / Seasonal Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIMissionInfo.arc,uGUIMissionInfo.arc,134
134,QUEST_MSG_ADV_GUIDE_CATEGORY_06,コラボ/シーズナルクエスト,Collaboration / Seasonal Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUINewspaper.arc,uGUINewspaper.arc,134
134,QUEST_MSG_ADV_GUIDE_CATEGORY_06,コラボ/シーズナルクエスト,Collaboration / Seasonal Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPackageQuestHistory.arc,uGUIPackageQuestHistory.arc,134
134,QUEST_MSG_ADV_GUIDE_CATEGORY_06,コラボ/シーズナルクエスト,Collaboration / Seasonal Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPopRmcQuestInfo.arc,uGUIPopRmcQuestInfo.arc,134
134,QUEST_MSG_ADV_GUIDE_CATEGORY_06,コラボ/シーズナルクエスト,Collaboration / Seasonal Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestBoard.arc,uGUIQuestBoard.arc,134
134,QUEST_MSG_ADV_GUIDE_CATEGORY_06,コラボ/シーズナルクエスト,Collaboration / Seasonal Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestDelivery.arc,uGUIQuestDelivery.arc,134
134,QUEST_MSG_ADV_GUIDE_CATEGORY_06,コラボ/シーズナルクエスト,Collaboration / Seasonal Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestInfo.arc,uGUIQuestInfo.arc,134
134,QUEST_MSG_ADV_GUIDE_CATEGORY_06,コラボ/シーズナルクエスト,Collaboration / Seasonal Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestList.arc,uGUIQuestList.arc,134
134,QUEST_MSG_ADV_GUIDE_CATEGORY_06,コラボ/シーズナルクエスト,Collaboration / Seasonal Quest,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,134
143,QUEST_MSG_ADV_GUIDE_CATEGORY_07,エリア試練/エリアミッション,Area Trial / Area Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,143
143,QUEST_MSG_ADV_GUIDE_CATEGORY_07,エリア試練/エリアミッション,Area Trial / Area Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIMissionInfo.arc,uGUIMissionInfo.arc,143
143,QUEST_MSG_ADV_GUIDE_CATEGORY_07,エリア試練/エリアミッション,Area Trial / Area Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUINewspaper.arc,uGUINewspaper.arc,143
143,QUEST_MSG_ADV_GUIDE_CATEGORY_07,エリア試練/エリアミッション,Area Trial / Area Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPackageQuestHistory.arc,uGUIPackageQuestHistory.arc,143
143,QUEST_MSG_ADV_GUIDE_CATEGORY_07,エリア試練/エリアミッション,Area Trial / Area Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPopRmcQuestInfo.arc,uGUIPopRmcQuestInfo.arc,143
143,QUEST_MSG_ADV_GUIDE_CATEGORY_07,エリア試練/エリアミッション,Area Trial / Area Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestBoard.arc,uGUIQuestBoard.arc,143
143,QUEST_MSG_ADV_GUIDE_CATEGORY_07,エリア試練/エリアミッション,Area Trial / Area Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestDelivery.arc,uGUIQuestDelivery.arc,143
143,QUEST_MSG_ADV_GUIDE_CATEGORY_07,エリア試練/エリアミッション,Area Trial / Area Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestInfo.arc,uGUIQuestInfo.arc,143
143,QUEST_MSG_ADV_GUIDE_CATEGORY_07,エリア試練/エリアミッション,Area Trial / Area Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestList.arc,uGUIQuestList.arc,143
143,QUEST_MSG_ADV_GUIDE_CATEGORY_07,エリア試練/エリアミッション,Area Trial / Area Mission,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,143
155,QUEST_MSG_ADV_GUIDE_CATEGORY_08,ワイルドハント,Wild Hunt,ui\00_message\ui\Quest_res.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,155
155,QUEST_MSG_ADV_GUIDE_CATEGORY_08,ワイルドハント,Wild Hunt,ui\00_message\ui\Quest_res.gmd,\ui\uGUIMissionInfo.arc,uGUIMissionInfo.arc,155
155,QUEST_MSG_ADV_GUIDE_CATEGORY_08,ワイルドハント,Wild Hunt,ui\00_message\ui\Quest_res.gmd,\ui\uGUINewspaper.arc,uGUINewspaper.arc,155
155,QUEST_MSG_ADV_GUIDE_CATEGORY_08,ワイルドハント,Wild Hunt,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPackageQuestHistory.arc,uGUIPackageQuestHistory.arc,155
155,QUEST_MSG_ADV_GUIDE_CATEGORY_08,ワイルドハント,Wild Hunt,ui\00_message\ui\Quest_res.gmd,\ui\uGUIPopRmcQuestInfo.arc,uGUIPopRmcQuestInfo.arc,155
155,QUEST_MSG_ADV_GUIDE_CATEGORY_08,ワイルドハント,Wild Hunt,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestBoard.arc,uGUIQuestBoard.arc,155
155,QUEST_MSG_ADV_GUIDE_CATEGORY_08,ワイルドハント,Wild Hunt,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestDelivery.arc,uGUIQuestDelivery.arc,155
155,QUEST_MSG_ADV_GUIDE_CATEGORY_08,ワイルドハント,Wild Hunt,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestInfo.arc,uGUIQuestInfo.arc,155
155,QUEST_MSG_ADV_GUIDE_CATEGORY_08,ワイルドハント,Wild Hunt,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestList.arc,uGUIQuestList.arc,155
155,QUEST_MSG_ADV_GUIDE_CATEGORY_08,ワイルドハント,Wild Hunt,ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestReward.arc,uGUIQuestReward.arc,155
142,QUEST_MSG_ADV_GUIDE_EXM_REWARD_INFO,詳細は参加ボタンを押して、エントリー画面でご確認ください,"For more details, please click the Join button
and see the entry page.",ui\00_message\ui\Quest_res.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,142
142,QUEST_MSG_ADV_GUIDE_EXM_REWARD_INFO,詳細は参加ボタンを押して、エントリー画面でご確認ください,"For more details, please click the Join button
and see the entry page.",ui\00_message\ui\Quest_res.gmd,\ui\uGUIMissionInfo.arc,uGUIMissionInfo.arc,142
142,QUEST_MSG_ADV_GUIDE_EXM_REWARD_INFO,詳細は参加ボタンを押して、エントリー画面でご確認ください,"For more details, please click the Join button
and see the entry page.",ui\00_message\ui\Quest_res.gmd,\ui\uGUINewspaper.arc,uGUINewspaper.arc,142
142,QUEST_MSG_ADV_GUIDE_EXM_REWARD_INFO,詳細は参加ボタンを押して、エントリー画面でご確認ください,"For more details, please click the Join button
and see the entry page.",ui\00_message\ui\Quest_res.gmd,\ui\uGUIPackageQuestHistory.arc,uGUIPackageQuestHistory.arc,142
142,QUEST_MSG_ADV_GUIDE_EXM_REWARD_INFO,詳細は参加ボタンを押して、エントリー画面でご確認ください,"For more details, please click the Join button
and see the entry page.",ui\00_message\ui\Quest_res.gmd,\ui\uGUIPopRmcQuestInfo.arc,uGUIPopRmcQuestInfo.arc,142
142,QUEST_MSG_ADV_GUIDE_EXM_REWARD_INFO,詳細は参加ボタンを押して、エントリー画面でご確認ください,"For more details, please click the Join button
and see the entry page.",ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestBoard.arc,uGUIQuestBoard.arc,142
142,QUEST_MSG_ADV_GUIDE_EXM_REWARD_INFO,詳細は参加ボタンを押して、エントリー画面でご確認ください,"For more details, please click the Join button
and see the entry page.",ui\00_message\ui\Quest_res.gmd,\ui\uGUIQuestDelivery.arc,uGUIQuestDelivery.arc,142
