2,q80201035_00_2588,フォトモードを使い、指定の場所でポーンと写真を撮る,"Take a picture with your pawn at the 
specified location using Photo Mode",ui\00_message\quest_info\q80201035_00.gmd,\quest\q80201035.arc,q80201035.arc,2,Partner Pawn
5,q80301072_00_4447,<NPC 691>の様子を確認する,Confirm the condition of <NPC 691>,ui\00_message\quest_info\q80301072_00.gmd,\quest\q80301072.arc,q80301072.arc,5,Mephis
6,q80301072_00_4448,新たに襲撃にきた敵を討伐する,Defeat the newly attacking enemy,ui\00_message\quest_info\q80301072_00.gmd,\quest\q80301072.arc,q80301072.arc,6,Mephis
7,q80301072_00_4449,<STG 461> に戻り<NPC 680>に報告する,Return to <STG 461> and report to <NPC 680>,ui\00_message\quest_info\q80301072_00.gmd,\quest\q80301072.arc,q80301072.arc,7,Mephis
0,q90000100_00_31,グリッテン砦攻防戦,Battle for Fort Gritten,ui\00_message\quest_info\q90000100_00.gmd,\quest\q90000100.arc,q90000100.arc,0,
1,q90000100_00_31,,,ui\00_message\quest_info\q90000100_00.gmd,\quest\q90000100.arc,q90000100.arc,1,
2,q90000100_00_31,,,ui\00_message\quest_info\q90000100_00.gmd,\quest\q90000100.arc,q90000100.arc,2,
3,q90000100_00_31,グリッテン砦攻防戦　管理,Battle for Fort Gritten　Management,ui\00_message\quest_info\q90000100_00.gmd,\quest\q90000100.arc,q90000100.arc,3,
0,q90000101_00_32,グリッテン砦攻防戦,Battle for Fort Gritten,ui\00_message\quest_info\q90000101_00.gmd,\quest\q90000101.arc,q90000101.arc,0,Alan
1,q90000101_00_32,,,ui\00_message\quest_info\q90000101_00.gmd,\quest\q90000101.arc,q90000101.arc,1,
2,q90000101_00_32,,,ui\00_message\quest_info\q90000101_00.gmd,\quest\q90000101.arc,q90000101.arc,2,
3,q90000101_00_32,"グリッテン砦にオーク軍の接近が確認された
覚者諸君は防衛戦に備え、神殿大門前に集まれ
護りの力、いざ結束の時！","Fort Gritten has confirmed the approach of the Orc army.
All Arisen comrades, gather in front of the temple gate, preparing for the defense.
It's time to unite our protective strength!",ui\00_message\quest_info\q90000101_00.gmd,\quest\q90000101.arc,q90000101.arc,3,Seneka
0,q90000102_00_33,グリッテン砦攻防戦,Battle for Fort Gritten,ui\00_message\quest_info\q90000102_00.gmd,\quest\q90000102.arc,q90000102.arc,0,Alan
1,q90000102_00_33,,,ui\00_message\quest_info\q90000102_00.gmd,\quest\q90000102.arc,q90000102.arc,1,
2,q90000102_00_33,グリッテン砦攻防戦《最終報酬》,Battle for Fort Gritten (Final Reward),ui\00_message\quest_info\q90000102_00.gmd,\quest\q90000102.arc,q90000102.arc,2,Alan
3,q90000102_00_33,"グリッテン砦にオーク軍の接近が確認された
覚者諸君は防衛戦に備え、神殿大門前に集まれ
護りの力、いざ結束の時！","Fort Gritten has confirmed the approach of the Orc army.
All Arisen comrades, gather in front of the temple gate, preparing for the defense.
It's time to unite our protective strength!",ui\00_message\quest_info\q90000102_00.gmd,\quest\q90000102.arc,q90000102.arc,3,Seneka
0,q90000103_00_34,グリッテン砦攻防戦,Battle for Fort Gritten,ui\00_message\quest_info\q90000103_00.gmd,\quest\q90000103.arc,q90000103.arc,0,Alan
1,q90000103_00_34,,,ui\00_message\quest_info\q90000103_00.gmd,\quest\q90000103.arc,q90000103.arc,1,
2,q90000103_00_34,,,ui\00_message\quest_info\q90000103_00.gmd,\quest\q90000103.arc,q90000103.arc,2,
3,q90000103_00_34,"防衛戦ごくろうだった！
諸君らの活躍により敵軍は退却、沈静化した
現在戦果報酬を確認中だ、しばし待つがいい","The defense battle was a tough one!
Thanks to everyone's efforts, the enemy forces have retreated and the situation has calmed down.
We are currently in the process of confirming the battle results and rewards. Please wait for a moment.",ui\00_message\quest_info\q90000103_00.gmd,\quest\q90000103.arc,q90000103.arc,3,Hilde
0,q90000104_00_35,グリッテン砦攻防戦,Battle for Fort Gritten,ui\00_message\quest_info\q90000104_00.gmd,\quest\q90000104.arc,q90000104.arc,0,Alan
1,q90000104_00_35,,,ui\00_message\quest_info\q90000104_00.gmd,\quest\q90000104.arc,q90000104.arc,1,
2,q90000104_00_35,グリッテン砦攻防戦《最終報酬》,Battle for Fort Gritten (Final Reward),ui\00_message\quest_info\q90000104_00.gmd,\quest\q90000104.arc,q90000104.arc,2,Seneka
3,q90000104_00_35,"防衛戦での戦果が確定した
各自、担当者アランより報酬を受け取るがいい","The results of the defensive battle have been finalized.
Each of you will receive your reward from Alan, the man in charge.",ui\00_message\quest_info\q90000104_00.gmd,\quest\q90000104.arc,q90000104.arc,3,Hilde
0,q90000111_00_36,グリッテン砦攻防戦　戦況：接戦,Battle for Fort Gritten: Close Battle,ui\00_message\quest_info\q90000111_00.gmd,\quest\q90000111.arc,q90000111.arc,0,Vanessa
1,q90000111_00_36,"オーク軍と刃を交える大規模戦闘が始まっている
敵軍は数こそいるが斥候クラスがほとんどで
深刻な脅威とはならないと目される
新兵にも活躍の機会は充分にあるはずだ
とはいえ連係戦闘を意識しなければ思わぬ怪我をする
心して挑むがいい","A large-scale battle has begun between the Orc army and our forces. Although the enemy outnumbers us, most of them are scouts, so they are not considered a serious threat. There should be plenty of opportunities for new recruits to shine. However, it is important to be aware of coordinated combat to avoid unexpected injuries. Approach with caution.",ui\00_message\quest_info\q90000111_00.gmd,\quest\q90000111.arc,q90000111.arc,1,Vanessa
9,q90000111_00_36,グリッテン砦攻防戦：接戦《リザルト報酬》,"Battle for Fort Gritten: Close Battle
(Result Reward)",ui\00_message\quest_info\q90000111_00.gmd,\quest\q90000111.arc,q90000111.arc,9,Vanessa
10,q90000111_00_36,"オーク軍との大規模戦闘が始まっている
まだ脅威は少なく、新兵でも充分活躍できるが
油断は禁物だ","The large-scale combat with the Orc army has begun.
There is still little threat, and even new recruits can contribute adequately.
Letting your guard down is forbidden.",ui\00_message\quest_info\q90000111_00.gmd,\quest\q90000111.arc,q90000111.arc,10,Vanessa
2,q90000111_00_1128,ヴァネッサを護衛し、目標地点の敵を殲滅せよ,"Escort Vanessa and defeat the enemy
at the target locations",ui\00_message\quest_info\q90000111_00.gmd,\quest\q90000111.arc,q90000111.arc,2,Vanessa
3,q90000111_00_1129,1000pt以上の獲得を目指せ,Aim to acquire 1000pt or more,ui\00_message\quest_info\q90000111_00.gmd,\quest\q90000111.arc,q90000111.arc,3,Vanessa
4,q90000111_00_1130,急襲部隊が出現、戦功ボーナスのチャンス,"An Ambush Unit has appeared,
offering a chance for a War Merit Bonus",ui\00_message\quest_info\q90000111_00.gmd,\quest\q90000111.arc,q90000111.arc,4,Vanessa
5,q90000111_00_1131,発見した急襲部隊を撃破で戦功ボーナス,"Defeat the ambush unit you discovered
and receive a War Merit Bonus.",ui\00_message\quest_info\q90000111_00.gmd,\quest\q90000111.arc,q90000111.arc,5,Vanessa
6,q90000111_00_1132,急襲部隊の本隊を誘い出した。戦功ボーナスのチャンス,"Lured out the main force of the ambush unit.
A chance for War Merit Bonus.",ui\00_message\quest_info\q90000111_00.gmd,\quest\q90000111.arc,q90000111.arc,6,Vanessa
7,q90000111_00_1287,発見した急襲部隊を撃破で戦功ボーナス,"Defeat the ambush unit you discovered
and receive a War Merit Bonus.",ui\00_message\quest_info\q90000111_00.gmd,\quest\q90000111.arc,q90000111.arc,7,Vanessa
8,q90000111_00_1288,大隊長を撃破し、防衛を完遂せよ,"Defeat the battalion commander
and complete the defense",ui\00_message\quest_info\q90000111_00.gmd,\quest\q90000111.arc,q90000111.arc,8,Vanessa
0,q90000112_00_37,グリッテン砦攻防戦　戦況：接戦,Battle for Fort Gritten: Close Battle,ui\00_message\quest_info\q90000112_00.gmd,\quest\q90000112.arc,q90000112.arc,0,Lise
1,q90000112_00_37,"多少難易度が上がり手ごたえの増した大規模戦闘だ
敵兵にも強い個体が増えてきている
だが日ごろの経験を生かして望めば怖くないはず
基本を忘れず周囲に気を配れ
仲間の動きを見極めてこその連係だ","The difficulty level has increased and it has become a large-scale combat with a greater sense of accomplishment. The number of strong enemy soldiers has also increased. However, if we apply our daily experience, it shouldn't be scary. Remember the basics and pay attention to your surroundings. It's all about coordination, discerning your comrades' movements.",ui\00_message\quest_info\q90000112_00.gmd,\quest\q90000112.arc,q90000112.arc,1,Lise
9,q90000112_00_37,グリッテン砦攻防戦：接戦《リザルト報酬》,"Battle for Fort Gritten: Close Battle
(Result Reward)",ui\00_message\quest_info\q90000112_00.gmd,\quest\q90000112.arc,q90000112.arc,9,Lise
10,q90000112_00_37,"難易度が増した大規模戦闘に挑め
日々の経験を生かせば、強敵も畏れることはない
仲間との連携に注力せよ","Take on the challenge of large-scale battles with increased difficulty.
With daily experience, even the strongest enemies are not to be feared.
Focus on cooperation with your friends.",ui\00_message\quest_info\q90000112_00.gmd,\quest\q90000112.arc,q90000112.arc,10,Lise
2,q90000112_00_1301,リズを護衛し、目標地点の敵を殲滅せよ,"Escort Lise and defeat the enemy
at the target locations",ui\00_message\quest_info\q90000112_00.gmd,\quest\q90000112.arc,q90000112.arc,2,Lise
3,q90000112_00_1302,2000pt以上の獲得を目指せ,Aim to acquire 2000pt or more,ui\00_message\quest_info\q90000112_00.gmd,\quest\q90000112.arc,q90000112.arc,3,Lise
4,q90000112_00_1303,急襲部隊が出現、戦功ボーナスのチャンス,"An Ambush Unit has appeared,
offering a chance for a War Merit Bonus",ui\00_message\quest_info\q90000112_00.gmd,\quest\q90000112.arc,q90000112.arc,4,Lise
5,q90000112_00_1304,発見した急襲部隊を撃破で戦功ボーナス,"Defeat the ambush unit you discovered
and receive a War Merit Bonus.",ui\00_message\quest_info\q90000112_00.gmd,\quest\q90000112.arc,q90000112.arc,5,Lise
6,q90000112_00_1305,急襲部隊の本隊を誘い出した。戦功ボーナスのチャンス,"Lured out the main force of the ambush unit.
A chance for War Merit Bonus.",ui\00_message\quest_info\q90000112_00.gmd,\quest\q90000112.arc,q90000112.arc,6,Lise
7,q90000112_00_1306,発見した急襲部隊を撃破で戦功ボーナス,"Defeat the ambush unit you discovered
and receive a War Merit Bonus.",ui\00_message\quest_info\q90000112_00.gmd,\quest\q90000112.arc,q90000112.arc,7,Lise
8,q90000112_00_1464,大隊長を撃破し、防衛を完遂せよ,"Defeat the battalion commander
and complete the defense",ui\00_message\quest_info\q90000112_00.gmd,\quest\q90000112.arc,q90000112.arc,8,Lise
0,q90000113_00_38,グリッテン砦攻防戦　戦況：苦戦,Battle for Fort Gritten: Uphill Battle,ui\00_message\quest_info\q90000113_00.gmd,\quest\q90000113.arc,q90000113.arc,0,Leo
1,q90000113_00_38,"新兵には荷の重い大規模戦闘となる
敵は狂暴性を増しながらも隙のない動きを見せてくる
勘やセンスに頼った個人技を振りまわすだけでは
勝機は薄いだろう
連係をつなぎ敵の弱点を見逃すな","For new recruits, it will be a heavy burden of large-scale combat.
The enemy will come at us with increasing ferocity, but showing no openings in their movements.
Relying solely on intuition and individual skills will provide little chance of victory.
Do not overlook the enemy's weak points, but connect your attacks strategically.",ui\00_message\quest_info\q90000113_00.gmd,\quest\q90000113.arc,q90000113.arc,1,Leo
9,q90000113_00_38,グリッテン砦攻防戦：苦戦《リザルト報酬》,"Battle for Fort Gritten: Uphill Battle
(Result Reward)",ui\00_message\quest_info\q90000113_00.gmd,\quest\q90000113.arc,q90000113.arc,9,Leo
10,q90000113_00_38,"新兵には厳しい大規模戦闘となる
狂暴かつ狡猾な敵に個人技だけでは
太刀打ちできない弱点をついて連係せよ","It will be a tough and large-scale battle for new recruits.
In order to overcome the fierce and cunning enemies that cannot be dealt with by individual skills alone,
exploit their weaknesses and coordinate attacks.",ui\00_message\quest_info\q90000113_00.gmd,\quest\q90000113.arc,q90000113.arc,10,Leo
2,q90000113_00_1311,レオを護衛し、目標地点の敵を殲滅せよ,"Escort Leo and defeat the enemy
at the target locations",ui\00_message\quest_info\q90000113_00.gmd,\quest\q90000113.arc,q90000113.arc,2,Leo
3,q90000113_00_1312,3000pt以上の獲得を目指せ,Aim to acquire 3000pt or more,ui\00_message\quest_info\q90000113_00.gmd,\quest\q90000113.arc,q90000113.arc,3,Leo
4,q90000113_00_1313,急襲部隊が出現、戦功ボーナスのチャンス,"An Ambush Unit has appeared,
offering a chance for a War Merit Bonus",ui\00_message\quest_info\q90000113_00.gmd,\quest\q90000113.arc,q90000113.arc,4,Leo
5,q90000113_00_1314,発見した急襲部隊を撃破で戦功ボーナス,"Defeat the ambush unit you discovered
and receive a War Merit Bonus.",ui\00_message\quest_info\q90000113_00.gmd,\quest\q90000113.arc,q90000113.arc,5,Leo
6,q90000113_00_1315,急襲部隊の本隊を誘い出した。戦功ボーナスのチャンス,"Lured out the main force of the ambush unit.
A chance for War Merit Bonus.",ui\00_message\quest_info\q90000113_00.gmd,\quest\q90000113.arc,q90000113.arc,6,Leo
48,ABILITY_INFO_30,"達人装填が成功する受付時間が延長され
より成功率が上昇する
<COL ffdc78>LV UP毎に受付時間がより延長</COL>","Extends the time period for active reload.
<COL ffdc78>LV UP: Extends time further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,48,
48,ABILITY_INFO_30,"達人装填が成功する受付時間が延長され
より成功率が上昇する
<COL ffdc78>LV UP毎に受付時間がより延長</COL>","Extends the time period for active reload.
<COL ffdc78>LV UP: Extends time further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,48,
48,ABILITY_INFO_30,"達人装填が成功する受付時間が延長され
より成功率が上昇する
<COL ffdc78>LV UP毎に受付時間がより延長</COL>","Extends the time period for active reload.
<COL ffdc78>LV UP: Extends time further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,48,
48,ABILITY_INFO_30,"達人装填が成功する受付時間が延長され
より成功率が上昇する
<COL ffdc78>LV UP毎に受付時間がより延長</COL>","Extends the time period for active reload.
<COL ffdc78>LV UP: Extends time further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,48,
48,ABILITY_INFO_30,"達人装填が成功する受付時間が延長され
より成功率が上昇する
<COL ffdc78>LV UP毎に受付時間がより延長</COL>","Extends the time period for active reload.
<COL ffdc78>LV UP: Extends time further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,48,
48,ABILITY_INFO_30,"達人装填が成功する受付時間が延長され
より成功率が上昇する
<COL ffdc78>LV UP毎に受付時間がより延長</COL>","Extends the time period for active reload.
<COL ffdc78>LV UP: Extends time further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,48,
132,ABILITY_INFO_31,"達人装填の成功時にスタミナが回復する
<COL ffdc78>LV UP毎にスタミナ回復量がより増加</COL>","Recover Stamina when performing a master reload.
<COL ffdc78>LV UP: Increases recovered Stamina
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,132,
132,ABILITY_INFO_31,"達人装填の成功時にスタミナが回復する
<COL ffdc78>LV UP毎にスタミナ回復量がより増加</COL>","Recover Stamina when performing a master reload.
<COL ffdc78>LV UP: Increases recovered Stamina
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,132,
132,ABILITY_INFO_31,"達人装填の成功時にスタミナが回復する
<COL ffdc78>LV UP毎にスタミナ回復量がより増加</COL>","Recover Stamina when performing a master reload.
<COL ffdc78>LV UP: Increases recovered Stamina
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,132,
132,ABILITY_INFO_31,"達人装填の成功時にスタミナが回復する
<COL ffdc78>LV UP毎にスタミナ回復量がより増加</COL>","Recover Stamina when performing a master reload.
<COL ffdc78>LV UP: Increases recovered Stamina
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,132,
132,ABILITY_INFO_31,"達人装填の成功時にスタミナが回復する
<COL ffdc78>LV UP毎にスタミナ回復量がより増加</COL>","Recover Stamina when performing a master reload.
<COL ffdc78>LV UP: Increases recovered Stamina
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,132,
132,ABILITY_INFO_31,"達人装填の成功時にスタミナが回復する
<COL ffdc78>LV UP毎にスタミナ回復量がより増加</COL>","Recover Stamina when performing a master reload.
<COL ffdc78>LV UP: Increases recovered Stamina
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,132,
204,ABILITY_INFO_32,"状態異常を引き起こす矢の威力が増加する
<COL ffdc78>LV UP毎に状態異常値がより増加</COL>","Increases the effectiveness of status
effect-inducing arrows.
<COL ffdc78>LV UP: Further increases status
effectiveness.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,204,
204,ABILITY_INFO_32,"状態異常を引き起こす矢の威力が増加する
<COL ffdc78>LV UP毎に状態異常値がより増加</COL>","Increases the effectiveness of status
effect-inducing arrows.
<COL ffdc78>LV UP: Further increases status
effectiveness.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,204,
204,ABILITY_INFO_32,"状態異常を引き起こす矢の威力が増加する
<COL ffdc78>LV UP毎に状態異常値がより増加</COL>","Increases the effectiveness of status
effect-inducing arrows.
<COL ffdc78>LV UP: Further increases status
effectiveness.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,204,
204,ABILITY_INFO_32,"状態異常を引き起こす矢の威力が増加する
<COL ffdc78>LV UP毎に状態異常値がより増加</COL>","Increases the effectiveness of status
effect-inducing arrows.
<COL ffdc78>LV UP: Further increases status
effectiveness.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,204,
204,ABILITY_INFO_32,"状態異常を引き起こす矢の威力が増加する
<COL ffdc78>LV UP毎に状態異常値がより増加</COL>","Increases the effectiveness of status
effect-inducing arrows.
<COL ffdc78>LV UP: Further increases status
effectiveness.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,204,
204,ABILITY_INFO_32,"状態異常を引き起こす矢の威力が増加する
<COL ffdc78>LV UP毎に状態異常値がより増加</COL>","Increases the effectiveness of status
effect-inducing arrows.
<COL ffdc78>LV UP: Further increases status
effectiveness.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,204,
72,ABILITY_INFO_33,"達人装填のジャストタイミングの受付時間が延長され
より成功率が上昇する
<COL ffdc78>LV UP毎に受付時間がより延長</COL>","Extends the time window for a master
reload, making it easier to perform.
<COL ffdc78>LV UP: Extends time window
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,72,
72,ABILITY_INFO_33,"達人装填のジャストタイミングの受付時間が延長され
より成功率が上昇する
<COL ffdc78>LV UP毎に受付時間がより延長</COL>","Extends the time window for a master
reload, making it easier to perform.
<COL ffdc78>LV UP: Extends time window
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,72,
72,ABILITY_INFO_33,"達人装填のジャストタイミングの受付時間が延長され
より成功率が上昇する
<COL ffdc78>LV UP毎に受付時間がより延長</COL>","Extends the time window for a master
reload, making it easier to perform.
<COL ffdc78>LV UP: Extends time window
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,72,
72,ABILITY_INFO_33,"達人装填のジャストタイミングの受付時間が延長され
より成功率が上昇する
<COL ffdc78>LV UP毎に受付時間がより延長</COL>","Extends the time window for a master
reload, making it easier to perform.
<COL ffdc78>LV UP: Extends time window
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,72,
72,ABILITY_INFO_33,"達人装填のジャストタイミングの受付時間が延長され
より成功率が上昇する
<COL ffdc78>LV UP毎に受付時間がより延長</COL>","Extends the time window for a master
reload, making it easier to perform.
<COL ffdc78>LV UP: Extends time window
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,72,
72,ABILITY_INFO_33,"達人装填のジャストタイミングの受付時間が延長され
より成功率が上昇する
<COL ffdc78>LV UP毎に受付時間がより延長</COL>","Extends the time window for a master
reload, making it easier to perform.
<COL ffdc78>LV UP: Extends time window
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,72,
12,ABILITY_INFO_34,"仕込み爆矢射ち／降らし爆炎矢／降らし爆炎矢 剛の
起爆までの時間が延長される
<COL ffdc78>LV UP毎に時間がより延長</COL>","Extends the time period that explosive
arrows will linger before exploding.
<COL ffdc78>LV UP: Further extends time.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,12,
12,ABILITY_INFO_34,"仕込み爆矢射ち／降らし爆炎矢／降らし爆炎矢 剛の
起爆までの時間が延長される
<COL ffdc78>LV UP毎に時間がより延長</COL>","Extends the time period that explosive
arrows will linger before exploding.
<COL ffdc78>LV UP: Further extends time.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,12,
12,ABILITY_INFO_34,"仕込み爆矢射ち／降らし爆炎矢／降らし爆炎矢 剛の
起爆までの時間が延長される
<COL ffdc78>LV UP毎に時間がより延長</COL>","Extends the time period that explosive
arrows will linger before exploding.
<COL ffdc78>LV UP: Further extends time.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,12,
12,ABILITY_INFO_34,"仕込み爆矢射ち／降らし爆炎矢／降らし爆炎矢 剛の
起爆までの時間が延長される
<COL ffdc78>LV UP毎に時間がより延長</COL>","Extends the time period that explosive
arrows will linger before exploding.
<COL ffdc78>LV UP: Further extends time.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,12,
12,ABILITY_INFO_34,"仕込み爆矢射ち／降らし爆炎矢／降らし爆炎矢 剛の
起爆までの時間が延長される
<COL ffdc78>LV UP毎に時間がより延長</COL>","Extends the time period that explosive
arrows will linger before exploding.
<COL ffdc78>LV UP: Further extends time.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,12,
12,ABILITY_INFO_34,"仕込み爆矢射ち／降らし爆炎矢／降らし爆炎矢 剛の
起爆までの時間が延長される
<COL ffdc78>LV UP毎に時間がより延長</COL>","Extends the time period that explosive
arrows will linger before exploding.
<COL ffdc78>LV UP: Further extends time.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,12,
156,ABILITY_INFO_35,"弓構え中、攻撃を受けても
体勢を崩されにくくなる
<COL ffdc78>LV UP毎により体勢を崩されにくくなる</COL>","Decreases chance to be staggered when aiming with
the bow.
<COL ffdc78>LV UP: Further decreases stagger
chance.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,156,
156,ABILITY_INFO_35,"弓構え中、攻撃を受けても
体勢を崩されにくくなる
<COL ffdc78>LV UP毎により体勢を崩されにくくなる</COL>","Decreases chance to be staggered when aiming with
the bow.
<COL ffdc78>LV UP: Further decreases stagger
chance.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,156,
156,ABILITY_INFO_35,"弓構え中、攻撃を受けても
体勢を崩されにくくなる
<COL ffdc78>LV UP毎により体勢を崩されにくくなる</COL>","Decreases chance to be staggered when aiming with
the bow.
<COL ffdc78>LV UP: Further decreases stagger
chance.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,156,
156,ABILITY_INFO_35,"弓構え中、攻撃を受けても
体勢を崩されにくくなる
<COL ffdc78>LV UP毎により体勢を崩されにくくなる</COL>","Decreases chance to be staggered when aiming with
the bow.
<COL ffdc78>LV UP: Further decreases stagger
chance.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,156,
156,ABILITY_INFO_35,"弓構え中、攻撃を受けても
体勢を崩されにくくなる
<COL ffdc78>LV UP毎により体勢を崩されにくくなる</COL>","Decreases chance to be staggered when aiming with
the bow.
<COL ffdc78>LV UP: Further decreases stagger
chance.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,156,
156,ABILITY_INFO_35,"弓構え中、攻撃を受けても
体勢を崩されにくくなる
<COL ffdc78>LV UP毎により体勢を崩されにくくなる</COL>","Decreases chance to be staggered when aiming with
the bow.
<COL ffdc78>LV UP: Further decreases stagger
chance.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,156,
60,ABILITY_INFO_36,"弓構え中のスタミナ回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより増加</COL>","Increases Stamina recovery speed while
your bow is ready to fire.
<COL ffdc78>LV UP: Increases Stamina recovery
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,60,
60,ABILITY_INFO_36,"弓構え中のスタミナ回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより増加</COL>","Increases Stamina recovery speed while
your bow is ready to fire.
<COL ffdc78>LV UP: Increases Stamina recovery
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIDogmaOrb.arc,uGUIDogmaOrb.arc,60,
60,ABILITY_INFO_36,"弓構え中のスタミナ回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより増加</COL>","Increases Stamina recovery speed while
your bow is ready to fire.
<COL ffdc78>LV UP: Increases Stamina recovery
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobMaster.arc,uGUIJobMaster.arc,60,
60,ABILITY_INFO_36,"弓構え中のスタミナ回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより増加</COL>","Increases Stamina recovery speed while
your bow is ready to fire.
<COL ffdc78>LV UP: Increases Stamina recovery
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIJobOrbTree.arc,uGUIJobOrbTree.arc,60,
60,ABILITY_INFO_36,"弓構え中のスタミナ回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより増加</COL>","Increases Stamina recovery speed while
your bow is ready to fire.
<COL ffdc78>LV UP: Increases Stamina recovery
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopDetail01.arc,uGUIPopDetail01.arc,60,
60,ABILITY_INFO_36,"弓構え中のスタミナ回復速度が上昇する
<COL ffdc78>LV UP毎にスタミナ回復速度がより増加</COL>","Increases Stamina recovery speed while
your bow is ready to fire.
<COL ffdc78>LV UP: Increases Stamina recovery
further.</COL>",ui\00_message\skill\ability_info.gmd,\ui\uGUIPopSkillInfo.arc,uGUIPopSkillInfo.arc,60,
