0,q20080000_00_181,麗しの古酒,The Lovely Vintage,ui\00_message\quest_info\q20080000_00.gmd,\quest\q20080000.arc,q20080000.arc,0
2,q20105003_00_155,"<NAME AREA>方面から
原因不明の怪音や震動が続いているとの報せがあった","There have been reports of unexplained noises 
and tremors in the regions around
<NAME AREA>",ui\00_message\quest_info\q20105003_00.gmd,\quest\q20105003.arc,q20105003.arc,2
3,q20105003_00_155,"先日、あの場所に出かけた時のことなんだが
今でも脳裏にこびりついて離れない
動物を絞めたようなつんざく魔物の
禍々しい咆哮――
あれ以来、一小節も譜面が進みやしないよ","Recently, when I visited that place, 
the image still lingers in my mind. 
The cursed roar of a monster 
that sounded like an animal being choked— 
Since then, I haven't progressed on a single note.",ui\00_message\quest_info\q20105003_00.gmd,\quest\q20105003.arc,q20105003.arc,3
4,q20105003_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20105003_00.gmd,\quest\q20105003.arc,q20105003.arc,4
0,q20105004_00_156,深き森の番人,The Keeper of the Woods,ui\00_message\quest_info\q20105004_00.gmd,\quest\q20105004.arc,q20105004.arc,0
1,q20105004_00_156,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20105004_00.gmd,\quest\q20105004.arc,q20105004.arc,1
2,q20105004_00_156,"目撃情報が<NAME AREA>から届いている
不吉な影が、住民や野生動物を怯えさせているようだ","There have been eyewitness reports
coming from <NAME AREA>.
It seems that a sinister shadow
is frightening the residents and wildlife.",ui\00_message\quest_info\q20105004_00.gmd,\quest\q20105004.arc,q20105004.arc,2
3,q20105004_00_156,"ついに奴が現れた――
俺たち狩人の間では
奴を狩ることができた者こそ敬われ
一目置かれることになっている
又とないこの機会に
みな、色めき立っているところだ","Finally, it has shown itself―― 
Among hunters, 
those who manage to slay it 
are revered and earn great respect. 
Everyone is thrilled for this unique chance.",ui\00_message\quest_info\q20105004_00.gmd,\quest\q20105004.arc,q20105004.arc,3
4,q20105004_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20105004_00.gmd,\quest\q20105004.arc,q20105004.arc,4
0,q20105005_00_157,緑に舞い散るは――,"The Greenery Falls, Dancing",ui\00_message\quest_info\q20105005_00.gmd,\quest\q20105005.arc,q20105005.arc,0
1,q20105005_00_157,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20105005_00.gmd,\quest\q20105005.arc,q20105005.arc,1
2,q20105005_00_157,"先日<NAME AREA>から戻った人物が
当該地域の魔物の台頭を危惧していたようだ","The person who recently returned
from <NAME AREA>
seems to be concerned about the emergence
of enemy creatures in that area.",ui\00_message\quest_info\q20105005_00.gmd,\quest\q20105005.arc,q20105005.arc,2
3,q20105005_00_157,"俺の祖父さんの、そのまた祖父さんから
ずっと聞かされている話だがね
その昔、あそこはそれは美しいところだったんだよ
なんでも妖精なんかもいたそうだ
今じゃ、恐ろしい魔物としか出くわさないがね","This is a tale passed down from my grandfather 
to his grandfather before him. 
Once upon a time, that place
was exceptionally beautiful. 
They say even fairies used to inhabit it. 
Now, all that's left are horrible beasts.",ui\00_message\quest_info\q20105005_00.gmd,\quest\q20105005.arc,q20105005.arc,3
4,q20105005_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20105005_00.gmd,\quest\q20105005.arc,q20105005.arc,4
0,q20105006_00_168,森の老魔女,The Old Witch of the Woods,ui\00_message\quest_info\q20105006_00.gmd,\quest\q20105006.arc,q20105006.arc,0
1,q20105006_00_168,"<COL ffdc78>【 敵出現：夜 】</COL>
遭遇した敵を討伐する","<COL ffdc78>(Enemy appears at night)</COL>
Defeat the enemies encountered",ui\00_message\quest_info\q20105006_00.gmd,\quest\q20105006.arc,q20105006.arc,1
2,q20105006_00_168,"夜間、<NAME AREA>で発生する問題に対し
助力を求める人物がいるようだ","It seems that there is someone seeking assistance 
for issues occurring at night in the <NAME AREA>.",ui\00_message\quest_info\q20105006_00.gmd,\quest\q20105006.arc,q20105006.arc,2
3,q20105006_00_168,"<COL ffdc78>【 敵出現：夜 】</COL>
ほんとあの時はたまげたね、何がだって！？
あんな奥深い森の廃墟で、夜な夜な艶やかな
女の声が聞こえてくるんだから
え！？猿か魔物の声だろうって
僕がそんなに酔っぱらって見えるのかい！？","<COL ffdc78>【Enemy appears during：Night】</COL>
I was really taken aback back then. 
What do you mean by ""what""? 
In those deep, desolate woods, every night I heard
the voice of a captivating woman. 
What!? 
You think it's the sound of monkeys or monsters?
Do I seem that drunk to you!?",ui\00_message\quest_info\q20105006_00.gmd,\quest\q20105006.arc,q20105006.arc,3
4,q20105006_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20105006_00.gmd,\quest\q20105006.arc,q20105006.arc,4
0,q20105007_00_169,不意に迫る殺意,A Sudden Urge to Kill,ui\00_message\quest_info\q20105007_00.gmd,\quest\q20105007.arc,q20105007.arc,0
1,q20105007_00_169,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20105007_00.gmd,\quest\q20105007.arc,q20105007.arc,1
2,q20105007_00_169,"<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという","According to reports from <NAME AREA>, 
enemy forces have temporarily increased, 
and the situation is quite dangerous.",ui\00_message\quest_info\q20105007_00.gmd,\quest\q20105007.arc,q20105007.arc,2
3,q20105007_00_169,"なんとも恥ずべき失態だが
俺たちは、敵にまんまと一杯喰わされちまったんだ
仲間は傷を負い
ほうほうの体で逃げ出すしかなかったよ
仇を頼みたい、まだ敵はあのあたりにいるはずだ","It's a shameful blunder, but we were thoroughly
outwitted by the enemy. 
Our comrades were injured, and we had no choice 
but to flee in a sorry state. I seek vengeance...!
The enemy should still be around that area.",ui\00_message\quest_info\q20105007_00.gmd,\quest\q20105007.arc,q20105007.arc,3
4,q20105007_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20105007_00.gmd,\quest\q20105007.arc,q20105007.arc,4
0,q20105008_00_429,【緊急探索】財宝調査隊　ディナン深層林,【Urgent Inspection】Deenan Woods Treasure Expedition,ui\00_message\quest_info\q20105008_00.gmd,\quest\q20105008.arc,q20105008.arc,0
1,q20105008_00_429,"探索者の障害となる
魔物の討伐に協力する",Defeat the enemies hindering the explorer.,ui\00_message\quest_info\q20105008_00.gmd,\quest\q20105008.arc,q20105008.arc,1
2,q20105008_00_429,"<NAME AREA>は
ここ数日異様な気配に満ちているらしい","<NAME AREA> seems to be filled
with an unusual atmosphere these past few days.",ui\00_message\quest_info\q20105008_00.gmd,\quest\q20105008.arc,q20105008.arc,2
3,q20105008_00_429,"貴重な財宝を探し求める者が
様々な場所をうろついているようだ
各地にて覚者の協力を求めているとの事","It seems seekers of precious treasures
are wandering and visiting various places,
seeking the help of the Arisen in each region.",ui\00_message\quest_info\q20105008_00.gmd,\quest\q20105008.arc,q20105008.arc,3
4,q20105008_00_1183,探索者の障害となる魔物を討伐する,Defeat the demons obstructing the explorer,ui\00_message\quest_info\q20105008_00.gmd,\quest\q20105008.arc,q20105008.arc,4
0,q20990000_00_267,おそるべき被造物,A Horrible Creature,ui\00_message\quest_info\q20990000_00.gmd,\quest\q20990000.arc,q20990000.arc,0
1,q20990000_00_267,"テオドールの願いを聞き入れ
対象の敵を討伐する","Heed Theodor's wish.
Defeat the target enemy.",ui\00_message\quest_info\q20990000_00.gmd,\quest\q20990000.arc,q20990000.arc,1
2,q20990000_00_267,"<NAME AREA>には今
覚者の助けを欲する者がいるらしい","It seems that in <NAME AREA>, 
there are people seeking the Arisen's aid.",ui\00_message\quest_info\q20990000_00.gmd,\quest\q20990000.arc,q20990000.arc,2
3,q20990000_00_267,"先日の話だ
錬金術師のテオドール殿と
面会する機会を持てたのだが、現在メルゴダで
ひっ迫する事態が生まれようとしている
混乱を避けるためにも、この情報を目にした覚者は
内密に、テオドール殿の元へ向かって欲しい","The other day, I had the opportunity
to meet with the Alchemist Theodor. Currently,
a critical situation is emerging in Mergoda. 
To avoid confusion, any Arisen who sees this 
should discreetly head to Theodor.",ui\00_message\quest_info\q20990000_00.gmd,\quest\q20990000.arc,q20990000.arc,3
6,q20990000_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20990000_00.gmd,\quest\q20990000.arc,q20990000.arc,6
5,q20990000_00_828,発見した敵を討伐する,Defeat the found enemy,ui\00_message\quest_info\q20990000_00.gmd,\quest\q20990000.arc,q20990000.arc,5
4,q20990000_00_1059,＜メルゴダ＞の強力な魔物を討伐する,"Defeat the powerful demons in ""Mergoda""",ui\00_message\quest_info\q20990000_00.gmd,\quest\q20990000.arc,q20990000.arc,4
0,q20990001_00_268,乖離と補完,Separation and Completion,ui\00_message\quest_info\q20990001_00.gmd,\quest\q20990001.arc,q20990001.arc,0
1,q20990001_00_268,"テオドールの願いを聞き入れ
望む物品を集める",Heed Theodor's wish and gather the desired items.,ui\00_message\quest_info\q20990001_00.gmd,\quest\q20990001.arc,q20990001.arc,1
2,q20990001_00_268,"<NAME AREA>の何処かに
覚者の探索能力を見込み、相談したい者がいるという","There is someone somewhere
in <NAME AREA>
who seeks the assistance of an Arisen.",ui\00_message\quest_info\q20990001_00.gmd,\quest\q20990001.arc,q20990001.arc,2
3,q20990001_00_268,"この前に、テオドールさんとお話しした際
急ぎの用向きではなさそうでしたが
何か頼みごとを、依頼できそうな方を
お探しのようでした
なんとなくですが、どんな用向きかは
想像できちゃいますけどね","The other day, when I spoke with Theodor, 
it didn't seem like an urgent matter, 
but he was looking for someone 
to take on his request. I have a hunch
about what the matter might be.",ui\00_message\quest_info\q20990001_00.gmd,\quest\q20990001.arc,q20990001.arc,3
4,q20990001_00_1060,＜<SQDI NAME>＞を＜<SQDI NUM>＞個、テオドールに渡す（残り:<SQDI DNUM>）,Deliver <SQDI NAME> x<SQDI NUM> to Theodor (need: <SQDI DNUM>),ui\00_message\quest_info\q20990001_00.gmd,\quest\q20990001.arc,q20990001.arc,4
5,q20990001_00_1060,＜<SQDI NAME>＞を＜<SQDI NUM>＞個、テオドールに渡す（残り:<SQDI DNUM>）,Deliver <SQDI NAME> x<SQDI NUM> to Theodor (need: <SQDI DNUM>),ui\00_message\quest_info\q20990001_00.gmd,\quest\q20990001.arc,q20990001.arc,5
0,q20990002_00_284,眠りし叡智,A Deathly Wisdom,ui\00_message\quest_info\q20990002_00.gmd,\quest\q20990002.arc,q20990002.arc,0
1,q20990002_00_284,"アクタイオンの願いを聞き入れ
メルゴダ王宮に残る資料を回収する","Fulfill Actaeon's request by collecting the documents
left in the Mergoda Royal Palace.",ui\00_message\quest_info\q20990002_00.gmd,\quest\q20990002.arc,q20990002.arc,1
2,q20990002_00_284,"協力者を求める者がいるとの報告が
<NAME AREA>から届いている","We have received a report from <NAME AREA>
that someone is looking for a collaborator.",ui\00_message\quest_info\q20990002_00.gmd,\quest\q20990002.arc,q20990002.arc,2
3,q20990002_00_284,"ここメルゴダの廃墟と化した区画には
メルゴダ最盛期に蓄えられた
知恵と知識が書き記された書物が
今なお多く眠っています
その知識の回収に、手を貸して頂ける方は
アクタイオンを、お尋ねください","In the ruined sections of Mergoda, 
many books filled with the wisdom 
and knowledge from Mergoda's 
golden age still lie hidden. 
Those willing to assist in 
recovering this knowledge 
should seek out Actaeon.",ui\00_message\quest_info\q20990002_00.gmd,\quest\q20990002.arc,q20990002.arc,3
9,q20990002_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20990002_00.gmd,\quest\q20990002.arc,q20990002.arc,9
4,q20990002_00_1062,亡都メルゴダで錬金術士の日誌を探す（残り５）,"Find the journals of the Alchemist in Mergoda
Ruins (5 left)",ui\00_message\quest_info\q20990002_00.gmd,\quest\q20990002.arc,q20990002.arc,4
5,q20990002_00_1063,亡都メルゴダで錬金術士の日誌を探す（残り４）,"Find the journals of the Alchemist in Mergoda
Ruins (4 left)",ui\00_message\quest_info\q20990002_00.gmd,\quest\q20990002.arc,q20990002.arc,5
8,q20990002_00_1102,＜亡都メルゴダ＞で錬金術士の日誌を探す（残り１）,"Find the journals of the Alchemist in Mergoda
Ruins (1 left)",ui\00_message\quest_info\q20990002_00.gmd,\quest\q20990002.arc,q20990002.arc,8
7,q20990002_00_1103,＜亡都メルゴダ＞で錬金術士の日誌を探す（残り２）,"Find the journals of the Alchemist in Mergoda
Ruins (2 left)",ui\00_message\quest_info\q20990002_00.gmd,\quest\q20990002.arc,q20990002.arc,7
6,q20990002_00_1104,＜亡都メルゴダ＞で錬金術士の日誌を探す（残り３）,"Find the journals of the Alchemist in Mergoda
Ruins (3 left)",ui\00_message\quest_info\q20990002_00.gmd,\quest\q20990002.arc,q20990002.arc,6
0,q20990003_00_269,受け継がれる想い,Inherited Experience,ui\00_message\quest_info\q20990003_00.gmd,\quest\q20990003.arc,q20990003.arc,0
1,q20990003_00_269,"アリアドネの願いを聞き入れ
メルゴダ廃墟に残る遺品を回収する","Fulfill Ariadne's request by retrieving the artifacts
remaining in the ruins of Mergoda.",ui\00_message\quest_info\q20990003_00.gmd,\quest\q20990003.arc,q20990003.arc,1
2,q20990003_00_269,"詳細ははっきりしないが、何らかの助けを欲する者が
<NAME AREA>にいるらしい","Though the details are unclear,
it seems that someone in <NAME AREA>
is in need of some kind of assistance.",ui\00_message\quest_info\q20990003_00.gmd,\quest\q20990003.arc,q20990003.arc,2
3,q20990003_00_269,"メルゴダが地上から切り離されてから
この地はご加護も無く、見放された地となりました
ですが、今は廃墟となった地域にも
元は日々の暮らしを営む人々がいたのです
あそこには、亡き住民たちの遺した品が
今もそのままになっているはずなのです――","Since Mergoda was cut off from the surface, 
this land has become forsaken, 
devoid of blessings and abandoned. 
However, in the ruins, 
there once lived people who went 
about their daily lives. 
The belongings left by these deceased residents 
should still remain there as they were――",ui\00_message\quest_info\q20990003_00.gmd,\quest\q20990003.arc,q20990003.arc,3
7,q20990003_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20990003_00.gmd,\quest\q20990003.arc,q20990003.arc,7
5,q20990003_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20990003_00.gmd,\quest\q20990003.arc,q20990003.arc,5
4,q20990003_00_1064,＜メルゴダ民の住居＞で遺品を探す,Search for the relic within the Mergodan Residence,ui\00_message\quest_info\q20990003_00.gmd,\quest\q20990003.arc,q20990003.arc,4
6,q20990003_00_1064,＜メルゴダ民の住居＞で遺品を探す,Search for the relic within the Mergodan Residence,ui\00_message\quest_info\q20990003_00.gmd,\quest\q20990003.arc,q20990003.arc,6
0,q20990004_00_270,金色の落とし仔,The Lost Golden Child,ui\00_message\quest_info\q20990004_00.gmd,\quest\q20990004.arc,q20990004.arc,0
1,q20990004_00_270,"メトロファネスの願いを聞き入れ
対象の敵を討伐する","Heed Metrophanes' wish
to take down the target enemy.",ui\00_message\quest_info\q20990004_00.gmd,\quest\q20990004.arc,q20990004.arc,1
2,q20990004_00_270,"いま<NAME AREA>にいる何者かが
心配事に胸を曇らせ、覚者の助力を求めているようだ","Someone in the <NAME AREA> right now
seems to be burdened with worries,
seeking the assistance of an Arisen.",ui\00_message\quest_info\q20990004_00.gmd,\quest\q20990004.arc,q20990004.arc,2
3,q20990004_00_270,"錬金術師達の話によれば
メルゴダ王宮の方面から
日増しに邪悪な気配が満ちてきているそうだ
今、彼らは、一騎当千の戦士である
覚者の力を必要としている","The alchemists say that an ever-growing
malevolent presence is coming from the area
around the Mergoda Royal Palace. 
Right now, they are in need of a mighty warrior, 
such as the Arisen.",ui\00_message\quest_info\q20990004_00.gmd,\quest\q20990004.arc,q20990004.arc,3
6,q20990004_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20990004_00.gmd,\quest\q20990004.arc,q20990004.arc,6
5,q20990004_00_828,発見した敵を討伐する,Defeat the found enemy,ui\00_message\quest_info\q20990004_00.gmd,\quest\q20990004.arc,q20990004.arc,5
4,q20990004_00_1066,亡都メルゴダの強力な魔物を討伐する,Defeat the powerful demons at the Mergoda Ruins,ui\00_message\quest_info\q20990004_00.gmd,\quest\q20990004.arc,q20990004.arc,4
0,q20995000_00_271,アルケム・エクストラクトを求めて,Seeking Alchemical Extract,ui\00_message\quest_info\q20995000_00.gmd,\quest\q20995000.arc,q20995000.arc,0
1,q20995000_00_271,"依頼者の願いを聞き入れ
対象の敵を討伐する","Listen to the client's request
and defeat the enemy.",ui\00_message\quest_info\q20995000_00.gmd,\quest\q20995000.arc,q20995000.arc,1
2,q20995000_00_271,"<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという","According to reports from <NAME AREA>, 
enemy forces have temporarily increased, 
and the situation is quite dangerous.",ui\00_message\quest_info\q20995000_00.gmd,\quest\q20995000.arc,q20995000.arc,2
3,q20995000_00_271,"《封じの玄室》――あの場所は、""かの者""の影響を
もっとも強く受けた、秘術と関わりの深き場所――
錬魔や黄金竜の力とした命の力を、かの者が
どのように転用するかは我々にも分かりません
ただ、想像だにできぬ恐ろしいその企みが成就
する前に、手を打てればいいのですが――","The ""Sealed Sepulcher""――
That place is a location deeply entwined
with ancient magic, heavily influenced
by ""that one""―― We do not know
how they will repurpose the power of alchemy
and the Golden Dragon's terrible might. 
We can only hope to act before their unimaginable
and destructive scheme comes to fruition.",ui\00_message\quest_info\q20995000_00.gmd,\quest\q20995000.arc,q20995000.arc,3
6,q20995000_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20995000_00.gmd,\quest\q20995000.arc,q20995000.arc,6
9,q20995000_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20995000_00.gmd,\quest\q20995000.arc,q20995000.arc,9
4,q20995000_00_1149,＜禊の神殿＞で邪悪な気配の源を探る,"Investigate the source of the evil presence
in the ＜Temple of Purification＞.",ui\00_message\quest_info\q20995000_00.gmd,\quest\q20995000.arc,q20995000.arc,4
5,q20995000_00_1150,邪悪な魔物を討伐する,Defeat the evil demons,ui\00_message\quest_info\q20995000_00.gmd,\quest\q20995000.arc,q20995000.arc,5
7,q20995000_00_1151,＜メルゴダ王宮層＞でさらなる邪悪な気配の源を探る,"Investigate the source of further evil aura
in the ＜Mergoda Royal Palace Level＞.",ui\00_message\quest_info\q20995000_00.gmd,\quest\q20995000.arc,q20995000.arc,7
8,q20995000_00_1152,邪悪の根源である敵を討伐する,Defeat the enemy that is the source of evil,ui\00_message\quest_info\q20995000_00.gmd,\quest\q20995000.arc,q20995000.arc,8
0,q20995001_00_272,翼ある番兵,The Winged Sentry,ui\00_message\quest_info\q20995001_00.gmd,\quest\q20995001.arc,q20995001.arc,0
1,q20995001_00_272,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20995001_00.gmd,\quest\q20995001.arc,q20995001.arc,1
2,q20995001_00_272,"<NAME AREA>周辺で
凶悪な気配に怯える民から救援を求める声が届いた","A call for help has come from the people
around <NAME AREA>
who are frightened by a sinister presence.",ui\00_message\quest_info\q20995001_00.gmd,\quest\q20995001.arc,q20995001.arc,2
3,q20995001_00_272,"メルゴダで、錬金術によって歪められた
恐ろしい魔物が空から襲ってくるのです
空からの襲撃には十分気をつけてください","In Mergoda, fearsome monsters twisted by alchemy
are attacking from the sky.
Please be extra cautious of aerial assaults.",ui\00_message\quest_info\q20995001_00.gmd,\quest\q20995001.arc,q20995001.arc,3
4,q20995001_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20995001_00.gmd,\quest\q20995001.arc,q20995001.arc,4
0,q20995002_00_273,蒼き竜影,The Blue Dragon's Shadow,ui\00_message\quest_info\q20995002_00.gmd,\quest\q20995002.arc,q20995002.arc,0
1,q20995002_00_273,"依頼者の願いを聞き入れ
対象の敵を討伐する","Listen to the client's request
and defeat the enemy.",ui\00_message\quest_info\q20995002_00.gmd,\quest\q20995002.arc,q20995002.arc,1
2,q20995002_00_273,"<NAME AREA>で
魔物のものと思われる徘徊痕跡が見つかった","In <NAME AREA>, 
traces of what seem to be wandering monsters
have been found.",ui\00_message\quest_info\q20995002_00.gmd,\quest\q20995002.arc,q20995002.arc,2
3,q20995002_00_273,"今、あの場所は危険な状態にある
恐ろしい魔物が居座ってしまっているのだ
よほど腕に覚えがある者でない限り
立ち入らないことだ","That place is now in a dangerous state. 
Terrifying monsters have taken over. 
Unless you are exceptionally skilled, 
it's best to avoid entering.",ui\00_message\quest_info\q20995002_00.gmd,\quest\q20995002.arc,q20995002.arc,3
6,q20995002_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20995002_00.gmd,\quest\q20995002.arc,q20995002.arc,6
5,q20995002_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20995002_00.gmd,\quest\q20995002.arc,q20995002.arc,5
4,q20995002_00_1144,蒼き竜の正体を暴く,Search for the blue dragon,ui\00_message\quest_info\q20995002_00.gmd,\quest\q20995002.arc,q20995002.arc,4
0,q20995003_00_274,炎と岩よりい出し者,From Flame and Rock,ui\00_message\quest_info\q20995003_00.gmd,\quest\q20995003.arc,q20995003.arc,0
1,q20995003_00_274,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20995003_00.gmd,\quest\q20995003.arc,q20995003.arc,1
2,q20995003_00_274,"<NAME AREA>付近で
不気味な物音が周辺に響いているらしい","There seems to be an eerie sound echoing around 
the vicinity of <NAME AREA>.",ui\00_message\quest_info\q20995003_00.gmd,\quest\q20995003.arc,q20995003.arc,2
3,q20995003_00_274,"あれには本当まいったね
ようやくメルゴダにやってこれたというのに
ここの魔物はケタ違いだ
これでは仕事になりやしないよ","That was truly frustrating. 
We managed to reach Mergoda at last, 
but the monsters here are far 
beyond what we expected. 
It's impossible to get any work done.",ui\00_message\quest_info\q20995003_00.gmd,\quest\q20995003.arc,q20995003.arc,3
4,q20995003_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20995003_00.gmd,\quest\q20995003.arc,q20995003.arc,4
0,q20995004_00_275,うち捨てられた巨人兵,The Abandoned Giant Warrior,ui\00_message\quest_info\q20995004_00.gmd,\quest\q20995004.arc,q20995004.arc,0
1,q20995004_00_275,"依頼者の願いを聞き入れ
対象の敵を討伐する","Listen to the client's request
and defeat the enemy.",ui\00_message\quest_info\q20995004_00.gmd,\quest\q20995004.arc,q20995004.arc,1
2,q20995004_00_275,"<NAME AREA>方面から
原因不明の怪音や震動が続いているとの報せがあった","There have been reports of unexplained noises 
and tremors in the regions around
<NAME AREA>",ui\00_message\quest_info\q20995004_00.gmd,\quest\q20995004.arc,q20995004.arc,2
3,q20995004_00_275,"妹が、いつもの採集場所で
普段聞いたこともない、大きな地響きの音を聞いて
慌てて逃げてきたのです
あれはきっと恐ろしい
メルゴダの歪められた魔物に違いありません","My sister heard an unusually loud rumbling 
at our usual collection site and hurriedly escaped. 
It's surely some horrible abomination from Mergoda.",ui\00_message\quest_info\q20995004_00.gmd,\quest\q20995004.arc,q20995004.arc,3
6,q20995004_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20995004_00.gmd,\quest\q20995004.arc,q20995004.arc,6
5,q20995004_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20995004_00.gmd,\quest\q20995004.arc,q20995004.arc,5
4,q20995004_00_1145,暴走した巨人兵の正体を暴く,Search for the runaway Giant Warrior,ui\00_message\quest_info\q20995004_00.gmd,\quest\q20995004.arc,q20995004.arc,4
0,q20995005_00_276,改造魔獣、襲撃！,An Altered Beast Attacks!,ui\00_message\quest_info\q20995005_00.gmd,\quest\q20995005.arc,q20995005.arc,0
1,q20995005_00_276,"依頼者の願いを聞き入れ
対象の敵を討伐する","Listen to the client's request
and defeat the enemy.",ui\00_message\quest_info\q20995005_00.gmd,\quest\q20995005.arc,q20995005.arc,1
2,q20995005_00_276,"<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという","According to reports from <NAME AREA>, 
enemy forces have temporarily increased, 
and the situation is quite dangerous.",ui\00_message\quest_info\q20995005_00.gmd,\quest\q20995005.arc,q20995005.arc,2
3,q20995005_00_276,"大変だ！
メルゴダで空飛ぶ魔物に
襲われるという事件が頻発し、既に幾人かは
行方が分からなくなってしまっている
魔物の出没するおおよその場所は掴めている
腕に覚えのある者は、魔物を討伐願いたい！","This is urgent! 
There have been frequent incidents of 
flying monsters attacking in Mergoda, 
and several people are already missing. 
We have a general location of where 
the monsters appear. Skilled individuals, 
please assist in their extermination!",ui\00_message\quest_info\q20995005_00.gmd,\quest\q20995005.arc,q20995005.arc,3
6,q20995005_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20995005_00.gmd,\quest\q20995005.arc,q20995005.arc,6
5,q20995005_00_828,発見した敵を討伐する,Defeat the found enemy,ui\00_message\quest_info\q20995005_00.gmd,\quest\q20995005.arc,q20995005.arc,5
4,q20995005_00_1146,魔獣の正体を暴く,Uncover the true nature of the monster,ui\00_message\quest_info\q20995005_00.gmd,\quest\q20995005.arc,q20995005.arc,4
0,q20995006_00_277,錬成術の要,A Training Requirement,ui\00_message\quest_info\q20995006_00.gmd,\quest\q20995006.arc,q20995006.arc,0
1,q20995006_00_277,"依頼者の願いを聞き入れ
指定の物品を集める","Listen to the client's request
and gather the desired items",ui\00_message\quest_info\q20995006_00.gmd,\quest\q20995006.arc,q20995006.arc,1
2,q20995006_00_277,"協力者を求める者がいるとの報告が
<NAME AREA>から届いている","We have received a report from <NAME AREA>
that someone is looking for a collaborator.",ui\00_message\quest_info\q20995006_00.gmd,\quest\q20995006.arc,q20995006.arc,2
3,q20995006_00_277,"""あれ""の錬成に必要なあるものが
どうしても手に入らないのです
もちろん相応の対価はお支払いいたします
どなたかお譲りいただけないでしょうか――","There is something essential for the alchemy 
of ""that"" of which we simply cannot acquire. 
We will offer appropriate payment in return. 
Could someone please consider selling it to us?",ui\00_message\quest_info\q20995006_00.gmd,\quest\q20995006.arc,q20995006.arc,3
4,q20995006_00_1124,＜<SQDI NAME>＞を＜<SQDI NUM>＞個、依頼者に渡す（残り:<SQDI DNUM>）,Deliver <SQDI NAME> x<SQDI NUM> to the requester (need: <SQDI DNUM>),ui\00_message\quest_info\q20995006_00.gmd,\quest\q20995006.arc,q20995006.arc,4
0,q20995007_00_278,メルゴダ資源事情,Mergoda's Resource Issue,ui\00_message\quest_info\q20995007_00.gmd,\quest\q20995007.arc,q20995007.arc,0
1,q20995007_00_278,"依頼者の願いを聞き入れ
指定の物品を集める","Listen to the client's request
and gather the desired items",ui\00_message\quest_info\q20995007_00.gmd,\quest\q20995007.arc,q20995007.arc,1
2,q20995007_00_278,"<NAME AREA>に
覚者に会って相談に乗ってほしい人物がいるという","There is someone in <NAME AREA> 
who wishes to meet an Arisen and seek their advice.",ui\00_message\quest_info\q20995007_00.gmd,\quest\q20995007.arc,q20995007.arc,2
3,q20995007_00_278,"ここメルゴダは凶悪な魔物が
数多く闊歩しているため、
各地がそれぞれ分断された状態だ
もちろん物流も途絶えて久しく、
我々も資源の確保に躍起になっている
どうか力を貸してもらえないだろうか","In Mergoda, fierce monsters roam 
and have caused widespread isolation of areas. 
The supply lines have been severed for some time,
and we are struggling to secure resources. 
Can you offer us your help?",ui\00_message\quest_info\q20995007_00.gmd,\quest\q20995007.arc,q20995007.arc,3
4,q20995007_00_1124,＜<SQDI NAME>＞を＜<SQDI NUM>＞個、依頼者に渡す（残り:<SQDI DNUM>）,Deliver <SQDI NAME> x<SQDI NUM> to the requester (need: <SQDI DNUM>),ui\00_message\quest_info\q20995007_00.gmd,\quest\q20995007.arc,q20995007.arc,4
