0,3,"Maybe I should take a short rest. Since no one is
lending a hand.",\npc\n0591.arc,n0591.arc,ui\00_message\npc\base\n0591.gmd,"少し休もうかしら
誰も手を貸してくれないんだもの",
0,3,"You seem capable of delving deeper into the
depths as well",\npc\n0619.arc,n0619.arc,ui\00_message\npc\base\n0619.gmd,お前なら更なる深層に潜ることもできそうだな――（仮）,
0,4,"Give me a minute and I'll get this sediment out
of the way.",\npc\n0619.arc,n0619.arc,ui\00_message\npc\base\n0619.gmd,"少しだけ時間をくれたら、
この土砂をどけておくよ――（仮）",
0,5,I cleared away the earth and made a path.,\npc\n0619.arc,n0619.arc,ui\00_message\npc\base\n0619.gmd,土砂をどけて道を作っておいたよ――（仮）,
0,6,"If you are an Arisen,
You might be able to reach the treasure that lies
ahead",\npc\n0619.arc,n0619.arc,ui\00_message\npc\base\n0619.gmd,"君のような覚者なら、
この先に眠るお宝にたどり着けるかもね――（仮）",
0,7,"Sorry, it's taking
longer than expected",\npc\n0619.arc,n0619.arc,ui\00_message\npc\base\n0619.gmd,"すまない、想定より
時間がかかってしまっているんだ――（仮）",
0,8,Just give me a little more time.,\npc\n0619.arc,n0619.arc,ui\00_message\npc\base\n0619.gmd,もう少しだけ時間をくれないか――（仮）,
0,0,"I have served the Acre Kingdom for generations,
My name is Takashi.",\npc\n0620.arc,n0620.arc,ui\00_message\npc\base\n0620.gmd,"私は代々アッカー王国に仕えてきた、
タカシという――（仮）",
0,1,"If you collect the
""Souls of Heroic Spirits"" floating in this dust
and offer them to me,
I will lend you my power--",\npc\n0620.arc,n0620.arc,ui\00_message\npc\base\n0620.gmd,"このほこらに漂っている
「英霊の魂」を集め私に捧げたら、
力を貸してあげよう――（仮）",
0,2,"You've done a great job collecting all these
souls.
Thanks to you, I seem to have my strength back",\npc\n0620.arc,n0620.arc,ui\00_message\npc\base\n0620.gmd,"これだけの魂を、良く集めてきたな
おかげで私の力が戻ったようだ――（仮）",
0,3,"You seem capable of delving deeper into the
depths as well",\npc\n0620.arc,n0620.arc,ui\00_message\npc\base\n0620.gmd,お前なら更なる深層に潜ることもできそうだな――（仮）,
0,4,"Give me a minute and I'll get this sediment out
of the way",\npc\n0620.arc,n0620.arc,ui\00_message\npc\base\n0620.gmd,"少しだけ時間をくれたら、
この土砂をどけておくよ――（仮）",
0,5,I cleared away the earth and made a path,\npc\n0620.arc,n0620.arc,ui\00_message\npc\base\n0620.gmd,土砂をどけて道を作っておいたよ――（仮）,
0,6,"If you are an Arisen,
You might be able to reach the treasure that lies
ahead",\npc\n0620.arc,n0620.arc,ui\00_message\npc\base\n0620.gmd,"君のような覚者なら、
この先に眠るお宝にたどり着けるかもね――（仮）",
0,7,"Sorry, it's taking
longer than expected",\npc\n0620.arc,n0620.arc,ui\00_message\npc\base\n0620.gmd,"すまない、想定より
時間がかかってしまっているんだ――（仮）",
0,8,Just give me a little more time,\npc\n0620.arc,n0620.arc,ui\00_message\npc\base\n0620.gmd,もう少しだけ時間をくれないか――（仮）,
0,0,"I have served the Acre Kingdom for generations,
My name is Takashi",\npc\n0621.arc,n0621.arc,ui\00_message\npc\base\n0621.gmd,"私は代々アッカー王国に仕えてきた、
タカシという――（仮）",
0,1,"If you collect the
""Souls of Heroic Spirits"" floating in this dust
and offer them to me,
I will lend you my power--",\npc\n0621.arc,n0621.arc,ui\00_message\npc\base\n0621.gmd,"このほこらに漂っている
「英霊の魂」を集め私に捧げたら、
力を貸してあげよう――（仮）",
0,2,"You've done a great job collecting all these
souls.
Thanks to you, I seem to have my strength back",\npc\n0621.arc,n0621.arc,ui\00_message\npc\base\n0621.gmd,"これだけの魂を、良く集めてきたな
おかげで私の力が戻ったようだ――（仮）",
0,3,"You seem capable of delving deeper into the
depths as well",\npc\n0621.arc,n0621.arc,ui\00_message\npc\base\n0621.gmd,お前なら更なる深層に潜ることもできそうだな――（仮）,
0,4,"Give me a minute and I'll get this sediment out
of the way",\npc\n0621.arc,n0621.arc,ui\00_message\npc\base\n0621.gmd,"少しだけ時間をくれたら、
この土砂をどけておくよ――（仮）",
0,5,I cleared away the earth and made a path,\npc\n0621.arc,n0621.arc,ui\00_message\npc\base\n0621.gmd,土砂をどけて道を作っておいたよ――（仮）,
0,6,"If you are an Arisen,
You might be able to reach the treasure that lies
ahead",\npc\n0621.arc,n0621.arc,ui\00_message\npc\base\n0621.gmd,"君のような覚者なら、
この先に眠るお宝にたどり着けるかもね――（仮）",
0,7,"Sorry, it's taking
longer than expected",\npc\n0621.arc,n0621.arc,ui\00_message\npc\base\n0621.gmd,"すまない、想定より
時間がかかってしまっているんだ――（仮）",
0,8,Just give me a little more time,\npc\n0621.arc,n0621.arc,ui\00_message\npc\base\n0621.gmd,もう少しだけ時間をくれないか――（仮）,
0,0,"Oh, it's an Arisen. What brings you here?",\npc\n0654.arc,n0654.arc,ui\00_message\npc\base\n0654.gmd,"はっ、覚者様でしたか
何のご用でしょう？",
0,1,"You know, I saw a kid walking alone the other
day--
and I still regret that I did not call out to him!",\npc\n0654.arc,n0654.arc,ui\00_message\npc\base\n0654.gmd,"そういえば、先日一人で歩いてる
子供を見かけまして――
声をかければよかったと、今でも後悔してるんです",
0,2,"Hungry for a little something?
Oh, if only there was a place where you could
have a hot bowl of soup and
take a breather--",\npc\n0654.arc,n0654.arc,ui\00_message\npc\base\n0654.gmd,"少し腹が減りませんか？
ああ、温かいスープでも飲んで
一息つける場所でもあれば――",
0,3,"Is it possible that even someone as wise as you
would regret it?",\npc\n0654.arc,n0654.arc,ui\00_message\npc\base\n0654.gmd,"覚者様ほどの方でも
後悔されることって、あるんでしょうか？",
0,0,"Hey, I'm kind of busy right now--
I'll talk to you if you'll be brief.",\npc\n0655.arc,n0655.arc,ui\00_message\npc\base\n0655.gmd,"ちょっと、今忙しいんだけど――
手短になら話を聞こう",
0,1,"Hmm?
A wound like this, just lick it and it will heal.",\npc\n0655.arc,n0655.arc,ui\00_message\npc\base\n0655.gmd,"ん？
この程度の傷、舐めておけば治る",
0,2,"I hope my wielding of this great sword will
change things even a little.",\npc\n0655.arc,n0655.arc,ui\00_message\npc\base\n0655.gmd,"私がこの大剣を振るうことで
ほんの少しでも状況が変われば
良いと思ってな",
0,3,"The way you look--
you seem to be a very well-trained person, Master
Arisen.",\npc\n0655.arc,n0655.arc,ui\00_message\npc\base\n0655.gmd,"その佇まい――
覚者殿はかなりの鍛練を積まれた方と見える",
0,0,"There's a lot of work to be done, so--",\npc\n0656.arc,n0656.arc,ui\00_message\npc\base\n0656.gmd,"やらねばならないことが
たくさんありますから――",
0,1,"The Liberation Army has dwindled down so much
that we always have our hands full. But someone
has to—",\npc\n0656.arc,n0656.arc,ui\00_message\npc\base\n0656.gmd,"解放軍もずいぶん減ってしまいましたから
いつも手一杯ですよ
でも、誰かがやらねば――",
0,2,"--oops, sorry. I was looking at the stranger!",\npc\n0656.arc,n0656.arc,ui\00_message\npc\base\n0656.gmd,"――おっと、すみません
よそ見をしておりました",
0,3,"Is it ""too much"" to worry about smelling Orcs
everywhere I go?",\npc\n0656.arc,n0656.arc,ui\00_message\npc\base\n0656.gmd,"どこへ行ってもオークの臭いがするのは
気にしすぎなのでしょうか",
0,0,What's wrong?,\npc\n0657.arc,n0657.arc,ui\00_message\npc\base\n0657.gmd,どうかなさいましたか？,
0,1,Ser Arisen! I have always heard rumors about you—,\npc\n0657.arc,n0657.arc,ui\00_message\npc\base\n0657.gmd,"覚者さま！
お噂はかねがね――",
0,2,"Whenever I hear rumors about the Arisen, I feel
encouraged. To be able to meet like this…",\npc\n0657.arc,n0657.arc,ui\00_message\npc\base\n0657.gmd,"覚者さまの噂を耳にするたび
勇気付けられているんです
こうしてお会いできるなんて――",
0,3,"And so now, the reason I am alive is thanks to
the Arisen's grace.",\npc\n0657.arc,n0657.arc,ui\00_message\npc\base\n0657.gmd,"こうして今、わたしの命があるのも
覚者さまのお陰ですね",
0,0,"Yes, what is it?",\npc\n0658.arc,n0658.arc,ui\00_message\npc\base\n0658.gmd,はい、何でしょう？,
0,1,"If I can be of service to the royal family, I
will do anything.",\npc\n0658.arc,n0658.arc,ui\00_message\npc\base\n0658.gmd,"王家の方々のお役に立てるなら
――何でもします",
0,2,"Even though one's power may be small, if everyone
combines their strength――!",\npc\n0658.arc,n0658.arc,ui\00_message\npc\base\n0658.gmd,"一人の力は小さくとも
みなが力を合わせれば――！",
0,3,I'm not good at small talk---,\npc\n0658.arc,n0658.arc,ui\00_message\npc\base\n0658.gmd,雑談は苦手でして――,
0,0,"May I help you, Master Arisen",\npc\n0659.arc,n0659.arc,ui\00_message\npc\base\n0659.gmd,ご用でしょうか、覚者様,
0,1,"I don't think the situation will improve
immediately, so I joined the Liberation Army to
ensure that tomorrow won't be worse than today.",\npc\n0659.arc,n0659.arc,ui\00_message\npc\base\n0659.gmd,"すぐに状況が良くなるとは思っていません
明日、今日より悪くならないようにと
解放軍に加わったんです",
0,2,"As for me personally, I can't think of anything
that I can do for Ser Arisen at the moment...",\npc\n0659.arc,n0659.arc,ui\00_message\npc\base\n0659.gmd,"私個人が覚者さまの
お役にたてそうなことは――
今のところ思い浮かびませんね",
0,3,Orc scum--,\npc\n0659.arc,n0659.arc,ui\00_message\npc\base\n0659.gmd,オークどもめ――,
0,0,Hm? Did you call for me just now?,\npc\n0660.arc,n0660.arc,ui\00_message\npc\base\n0660.gmd,ん？　今呼びました？,
0,1,"No, for someone like me to be approached by an
Arisen, I couldn't believe it.",\npc\n0660.arc,n0660.arc,ui\00_message\npc\base\n0660.gmd,"いや、覚者さまに自分ごときが
声をかけられるなんて、と思いましてね",
0,2,"If we keep chatting too much, I might get scolded
later, so let's stop here!",\npc\n0660.arc,n0660.arc,ui\00_message\npc\base\n0660.gmd,"あんまり雑談してると
後で叱られそうなんで、この辺で！",
0,3,When will this war—when will it end?,\npc\n0660.arc,n0660.arc,ui\00_message\npc\base\n0660.gmd,この戦争、いつ終わるんですかね――,
0,0,Not a moment to relax at all.,\npc\n0661.arc,n0661.arc,ui\00_message\npc\base\n0661.gmd,まったく、落ち着く暇もないわね,
0,1,"What is it? Don't talk to me when there's nothing
to talk about.",\npc\n0661.arc,n0661.arc,ui\00_message\npc\base\n0661.gmd,"なに？
特に話題も無いのに話しかけてこないで",
0,2,"I need a break, even just a little one. My legs
feel like sticks.",\npc\n0661.arc,n0661.arc,ui\00_message\npc\base\n0661.gmd,"少しでもいいから休憩したいのよ
足が棒みたいよ",
0,3,"Sigh... You never learn, do you?",\npc\n0661.arc,n0661.arc,ui\00_message\npc\base\n0661.gmd,はぁ――あんたも懲りないわよね,
0,0,What?,\npc\n0662.arc,n0662.arc,ui\00_message\npc\base\n0662.gmd,何だ？,
0,1,"There's no personal topic I would talk to you
about.",\npc\n0662.arc,n0662.arc,ui\00_message\npc\base\n0662.gmd,お前と個人的に話すような話題は無いな,
0,2,Do you have any interesting stories to tell me?,\npc\n0662.arc,n0662.arc,ui\00_message\npc\base\n0662.gmd,何か面白い話でもしてくれるってのか？,
0,3,"If it's a story that can make money easily, then
I welcome it.",\npc\n0662.arc,n0662.arc,ui\00_message\npc\base\n0662.gmd,楽して儲けられる話なら歓迎するがな,
0,0,"I never thought I would be cooperating with the
royal family.",\npc\n0663.arc,n0663.arc,ui\00_message\npc\base\n0663.gmd,王家に協力することになるとはな,
0,1,You never know what will happen in life!,\npc\n0663.arc,n0663.arc,ui\00_message\npc\base\n0663.gmd,人生、何が起こるかわからんもんだ！,
0,2,"Well, this isn't too bad either.",\npc\n0663.arc,n0663.arc,ui\00_message\npc\base\n0663.gmd,ま、こういうのも悪くはないぜ,
0,3,"I'm not sure if you're talking about making
amends for all the times we've stolen from you...",\npc\n0663.arc,n0663.arc,ui\00_message\npc\base\n0663.gmd,"俺たちが今まで盗みを働いた件を
チャラにするって話には――ならないか",
0,0,"It's rare for someone to come and talk to me like
this.",\npc\n0664.arc,n0664.arc,ui\00_message\npc\base\n0664.gmd,話しかけてくるなんて珍しいね,
0,1,"You're one of those Arisen, right? Why don't you
show us something amazing, like flying in the sky
or something?",\npc\n0664.arc,n0664.arc,ui\00_message\npc\base\n0664.gmd,"アンタ、覚者ってやつなんでしょ？
何かすごいことしてみせてよ
空を飛ぶとか――",
0,2,"Even the royal family, never would have thought
they would end up asking for cooperation from us
bandits...",\npc\n0664.arc,n0664.arc,ui\00_message\npc\base\n0664.gmd,"王家側も、まさかアタシたち盗賊に
協力を要請するようなことになるなんて
思わなかっただろうね",
0,3,"For me too, I prefer the country to be peaceful.",\npc\n0664.arc,n0664.arc,ui\00_message\npc\base\n0664.gmd,"アタシとしても
国は平和な方がいいからさ",
0,0,Are you calling for me?,\npc\n0665.arc,n0665.arc,ui\00_message\npc\base\n0665.gmd,お呼びですか？,
0,1,"No, even if you ask me to talk about something -",\npc\n0665.arc,n0665.arc,ui\00_message\npc\base\n0665.gmd,ううん、何か話をと言われましても――,
0,2,"Oh yes, if you happen to visit Rothgill, please
make sure to take a look at the view of Emerald
Lake. It's a popular tourist attraction.",\npc\n0665.arc,n0665.arc,ui\00_message\npc\base\n0665.gmd,"そうそう、もしロスギルに行かれた際は
翡翠湖を眺めていってくださいね
観光の目玉ですから",
0,3,"I'm stumped. I wish I could share some useful
information with you.",\npc\n0665.arc,n0665.arc,ui\00_message\npc\base\n0665.gmd,"困りましたねぇ
有益な情報でもお話できれば
良かったんですが――",
0,0,"Yes, what is it?",\npc\n0666.arc,n0666.arc,ui\00_message\npc\base\n0666.gmd,はい、なんでしょう？,
0,1,"Oh, I'm sorry, I don't want to talk about—",\npc\n0666.arc,n0666.arc,ui\00_message\npc\base\n0666.gmd,あ、私語はちょっと――,
0,2,"I'm here on a mission, so...",\npc\n0666.arc,n0666.arc,ui\00_message\npc\base\n0666.gmd,ここに来ているのは任務なので――,
0,3,"Um, well, since you're looking for some small
talk...?",\npc\n0666.arc,n0666.arc,ui\00_message\npc\base\n0666.gmd,む、ええっと、雑談をお望みなので――？,
0,0,"Ha, what can I do for you?",\npc\n0667.arc,n0667.arc,ui\00_message\npc\base\n0667.gmd,はっ、ご用は何でしょうか,
0,1,"I'm sorry, but I don't have any information to
share with you.",\npc\n0667.arc,n0667.arc,ui\00_message\npc\base\n0667.gmd,"申し訳ございませんが、私から
お伝えできる情報は無いのです",
0,2,Rothgill is still avoiding Orc attacks.,\npc\n0667.arc,n0667.arc,ui\00_message\npc\base\n0667.gmd,ロスギルはまだオークの襲撃を逃れていますよ,
0,3,"Um, sorry. I came as a guard, so I really don't
know anything.",\npc\n0667.arc,n0667.arc,ui\00_message\npc\base\n0667.gmd,"す、すみません
護衛としてまいりましたので
私は本当に何も知らないのです",
0,0,Tch! Tsh!,\npc\n0668.arc,n0668.arc,ui\00_message\npc\base\n0668.gmd,チチッ！　チューッ！,
0,0,Kch Kch.,\npc\n0669.arc,n0669.arc,ui\00_message\npc\base\n0669.gmd,キッ　キッ,
0,0,(Moving ears quietly),\npc\n0670.arc,n0670.arc,ui\00_message\npc\base\n0670.gmd,（耳を静かに動かしている）,
0,0,Fuh~ Piggly,\npc\n0671.arc,n0671.arc,ui\00_message\npc\base\n0671.gmd,フゴッ　プギプギ,
0,0,Mooo~,\npc\n0672.arc,n0672.arc,ui\00_message\npc\base\n0672.gmd,モォ～～～,
0,0,"Huh? Kikkikk
Cococo--",\npc\n0673.arc,n0673.arc,ui\00_message\npc\base\n0673.gmd,"フィョ？　キーッキーッ
コココ――",
0,0,Qee Pyi!,\npc\n0674.arc,n0674.arc,ui\00_message\npc\base\n0674.gmd,キュッ　ピィ！,
0,1,Pyi?,\npc\n0674.arc,n0674.arc,ui\00_message\npc\base\n0674.gmd,プィ？,
0,2,Kyaa!,\npc\n0674.arc,n0674.arc,ui\00_message\npc\base\n0674.gmd,キャーーッ！,
0,3,Fifi? Kokyukyuu-,\npc\n0674.arc,n0674.arc,ui\00_message\npc\base\n0674.gmd,"フィフィ？
クキュキュ――",
0,0,"Ah, are you an Arisen? What's up?",\npc\n0676.arc,n0676.arc,ui\00_message\npc\base\n0676.gmd,"ああ、覚者さんか
何だい？",
0,1,"Speaking confidentially, Carrie's cooking isn't
particularly delicious, you know.",\npc\n0676.arc,n0676.arc,ui\00_message\npc\base\n0676.gmd,"ココだけの話、キャリーの飯って
とびきり美味いわけじゃないんだよな",
0,2,"But, it somehow has a taste that gives me
strength. Don't you think so, Arisen?",\npc\n0676.arc,n0676.arc,ui\00_message\npc\base\n0676.gmd,"でも、なんだか力が湧いてくる味なんだ
覚者さんもそう思わないか？",
0,3,"If you're going out, tell Carrie and have her
wrap something for you to take.",\npc\n0676.arc,n0676.arc,ui\00_message\npc\base\n0676.gmd,"出かけるんなら、キャリーに言って
何か包んでもらっていくといい",
0,4,"Because of this situation, I thought it would be
enough to just be able to eat dinner, but...",\npc\n0676.arc,n0676.arc,ui\00_message\npc\base\n0676.gmd,"こんな状況だから、飯なんて
食えればいいと思ってたけど――",
0,5,"When you eat something freshly made and warm, you
feel relieved. It makes you happy.",\npc\n0676.arc,n0676.arc,ui\00_message\npc\base\n0676.gmd,"できたてのあったかいものを食べると
ほっとするんだよ
それが嬉しいんだ",
0,6,"Well, it's not that I don't like this kind of
work.",\npc\n0676.arc,n0676.arc,ui\00_message\npc\base\n0676.gmd,"まぁ、こういう作業も
嫌いなわけじゃないよ",
0,7,"Because there is a shortage of manpower, there
are various things to do, but for some reason, my
feet always gravitate towards here.",\npc\n0676.arc,n0676.arc,ui\00_message\npc\base\n0676.gmd,"人手不足だから色々とやることはあるんだが
なぜかここに足が向くんだよな",
0,8,"I'm not wandering around here with the intention
of finding something to eat or anything like that.",\npc\n0676.arc,n0676.arc,ui\00_message\npc\base\n0676.gmd,"別に、何か食べ物にありつけないかって魂胆で
ここら辺うろついてるわけじゃないんだ",
0,9,"This is also fate. I'll help until the big dining
hall is fully restored.",\npc\n0676.arc,n0676.arc,ui\00_message\npc\base\n0676.gmd,"これも縁ってやつだ
大食堂が完全に復旧するまで協力するよ",
0,10,"You know, it's just like when you find your
""place to belong"". It's such a relief, you know.",\npc\n0676.arc,n0676.arc,ui\00_message\npc\base\n0676.gmd,"なんていうかさ
“居場所”を見つけるとほっとするよな",
0,11,"I've been in so many battles to stay alive that I
didn't have time to look for that stuff.",\npc\n0676.arc,n0676.arc,ui\00_message\npc\base\n0676.gmd,"生きるために戦場を転々としてきたから
そんなもん探す余裕もなかったけど",
0,0,"Well―― There are still plenty of things left to
do, right?",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"さて――
まだまだやることはたくさん残ってるね",
0,1,"When you come here, it's like... you feel a sense
of accomplishment, right? Like, we've taken back
Fort Thines.",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"ここに来ると、なんというか――
ティネス砦を取り返したって実感が湧くよね",
0,2,"It's a strange story, but for some reason, there
are goblins wandering around here.",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"変な話だけど、ここってなぜだか
ゴブリンがウロウロしてるんだ",
0,3,"Since the Goblin seems oddly happy, everyone is
pretending not to see and just watching. It seems
like he's attached to Carrie, so...",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"当のゴブリンが妙に楽しそうにしてるから
みんな何となく見て見ぬふりしてるよ
どうもキャリーに懐いてるみたいだし――",
0,4,"If you have time, Master Arisen, please have a
seat",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"覚者さんも時間があれば
座っていきなよ",
0,5,"I've decided to stay here with Brad and help
Carrie.",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"私もブラッドと一緒にここに残って
キャリーを手伝うことにしたよ",
0,6,"I'm still a hunter; setting traps, handling bows,
and I'm good with my hands.",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"これでもハンターとして
罠仕掛けたり弓扱ったり
手先は器用な方だしね",
0,7,"When I watch Carrie, it's strange, but I also
feel like I should do something.",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"キャリー見てるとさ
なんか不思議とこっちも“やらなきゃ”
って思えるんだよね",
0,8,"Huh? Do you feel the same way, Arisen?",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"ん？
覚者さんもそう思うのかい？",
0,9,"This Cafeteria, it's been highly anticipated.",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,この大食堂って、かなり期待されてるんだね,
0,10,"When I told them I was fixing up the big dining
hall, there were a lot of people who wanted to
help out too.",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"大食堂を直してる話をしたら
自分も手伝うって人が結構いてさ",
0,11,Those two over there are also asking for repairs.,\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"あそこにいる二人もそうで
修理をお願いしてるところさ",
0,12,"Brad and I have been together for a long time.
Sometimes he can be a bit harsh with people, but
deep down he's a good guy.",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"ブラッドとは長い付き合いでね
ちょっと人にきつく当たることもあるけど
根はいいやつだよ",
0,13,"Before, when I was on my way here to deliver the
package, even when I was attacked by goblins they
somehow managed to help me escape.",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"以前ここへ荷物を運ぶ途中
ゴブリンたちに襲われたときも
なんとか私を逃がそうとしてくれたし",
0,14,"Despite the way the world is, I believe that the
only good thing is being able to feel the joy of
helping each other and living together.",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"こんな世の中だけど
助け合って生きていく喜びを感じられるのは
唯一いいことだと思えるよ",
0,15,"You never know when you'll be in a fight. I'm
meticulous about taking care of my bow.",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"いつ戦いになるか分からないからね
弓の手入れは入念にやってるよ",
0,16,"If an enemy were to sneak into Fort Thines again,
I'm determined to go all out.",\npc\n0677.arc,n0677.arc,ui\00_message\npc\base\n0677.gmd,"もしまたティネスに――
魔物が入り込んで来るようなことがあったら
全力でいくって決めてるんだ",
0,0,"Yes, hello, can I help you?",\npc\n0678.arc,n0678.arc,ui\00_message\npc\base\n0678.gmd,はいはーい、何かご用？,
0,1,"Well, let's eat and drink and have fun!",\npc\n0678.arc,n0678.arc,ui\00_message\npc\base\n0678.gmd,"さー、食べて飲んで
楽しくいきましょ！",
0,2,"Seeing everyone's happy faces makes me happy too.
It's important to have a place like this!",\npc\n0678.arc,n0678.arc,ui\00_message\npc\base\n0678.gmd,"皆の楽しそうな顔を見てると
私も幸せな気持ちになってくるわ
こういう場があるって、大事だよね！",
0,3,"Have you eaten Carrie's food yet?
Please replenish the source of your energy!",\npc\n0678.arc,n0678.arc,ui\00_message\npc\base\n0678.gmd,"キャリーちゃんのご飯、もう食べた？
元気の源、補充していってね！",
0,4,"Because I know what the Cafeteria looked like in
its original form-- When I first saw this place
after it was recaptured, I was a little shocked.",\npc\n0678.arc,n0678.arc,ui\00_message\npc\base\n0678.gmd,"私は大食堂の元の姿を知ってるから――
初めて奪還後のココを見た時は
ちょっとショック受けちゃった",
0,5,"Let's do our best to restore the dining hall! It
was the pride of Fort Thines, after all.",\npc\n0678.arc,n0678.arc,ui\00_message\npc\base\n0678.gmd,"大食堂の復旧、頑張ろうね！
ティネス砦の名物だったんだから",
0,6,"Oh, I can't wait to work in a big cafeteria full
of people, back to normal--",\npc\n0678.arc,n0678.arc,ui\00_message\npc\base\n0678.gmd,"ああ、早く人がいっぱいの
元通りの大食堂で働きたいな――",
0,7,"Carrie, are you sure you're not pushing yourself
too hard? I hope you're okay--",\npc\n0678.arc,n0678.arc,ui\00_message\npc\base\n0678.gmd,"キャリーちゃん、無理してないかな
大丈夫かな――",
0,0,"Hmmm, what's wrong?",\npc\n0679.arc,n0679.arc,ui\00_message\npc\base\n0679.gmd,ふふ、どうかした？,
0,1,"Enjoying delicious food is perfect for a change
of mood.",\npc\n0679.arc,n0679.arc,ui\00_message\npc\base\n0679.gmd,"美味しいものを楽しむのは
気分転換にぴったりよね",
0,2,"I love places with a lively atmosphere. I'm glad
I came to Fort Thines.",\npc\n0679.arc,n0679.arc,ui\00_message\npc\base\n0679.gmd,"活気があるところって大好きなの
ティネス砦に来られて良かったわ",
0,3,"Now, let's get you something to eat, Arisen. Or
would you like something to drink?",\npc\n0679.arc,n0679.arc,ui\00_message\npc\base\n0679.gmd,"さぁ、覚者さんも何か食べましょうよ
それとも、飲みたい気分？",
0,4,"Heather told me that the original diner was
always full of smiling people",\npc\n0679.arc,n0679.arc,ui\00_message\npc\base\n0679.gmd,"ヘザーから聞いたんだけど
元の大食堂って、常に笑顔の人でいっぱい
だったんですって",
0,5,I haven't seen anything like that in a long time.,\npc\n0679.arc,n0679.arc,ui\00_message\npc\base\n0679.gmd,そんな光景、もうずっと見てないなって――,
0,6,"There's still a lot to do, right? I can't afford
to be discouraged.",\npc\n0679.arc,n0679.arc,ui\00_message\npc\base\n0679.gmd,"まだまだやることはあるんでしょう？
くじけていられないわよね",
0,7,"Now, I'll help with anything!",\npc\n0679.arc,n0679.arc,ui\00_message\npc\base\n0679.gmd,さぁ、何でも手伝うわよ！,
0,8,"Huh? You want to see me dance?
Hehe, maybe later",\npc\n0679.arc,n0679.arc,ui\00_message\npc\base\n0679.gmd,"え？　踊りを見たいって――？
ふふ、後でね",
0,0,Shhhh—Don't speak too loudly.,\npc\n0680.arc,n0680.arc,ui\00_message\npc\base\n0680.gmd,"シッ――
あまり大きな声を出すな",
0,1,"You're not being followed by anyone, are you?",\npc\n0680.arc,n0680.arc,ui\00_message\npc\base\n0680.gmd,誰かにつけられてはいないだろうな？,
0,2,"Hey, partner. Sorry for making you come all this
way.",\npc\n0680.arc,n0680.arc,ui\00_message\npc\base\n0680.gmd,"よぉ相棒
わざわざ足を運んでもらって、悪いな",
0,3,"I'm not yet sure what the future holds for the
Kurt family. <NPC 681> didn't seem to have a
family of their own.",\npc\n0680.arc,n0680.arc,ui\00_message\npc\base\n0680.gmd,"クルト家の今後は
まだどうなるか分からないんだ
<NPC 681>は家族をもうけなかったようでな",
0,4,"But I'm going to support the next head of the
family, no matter who he is. That's how I'm going
to repay him.",\npc\n0680.arc,n0680.arc,ui\00_message\npc\base\n0680.gmd,"だが、次の当主がどんな人間でも
俺は支えていくつもりだ
それが――俺なりの、恩返しだと思ってさ",
0,5,To make it brief.,\npc\n0680.arc,n0680.arc,ui\00_message\npc\base\n0680.gmd,手短にな,
0,6,"Megado is a city ruled directly by the Acre Royal
Family, but in practice, the one wielding
political power is the Marquis Family, Kurt.",\npc\n0680.arc,n0680.arc,ui\00_message\npc\base\n0680.gmd,"メガドは、アッカー王家が直々に治める街だが
実質的に政治を動かしているのは
クルト侯爵家なんだ",
0,7,"The night in Megado is different from the day and
has a chaotic aspect
-- due to the policies that<NPC 681>has
implemented since he took over the knighthood.",\npc\n0680.arc,n0680.arc,ui\00_message\npc\base\n0680.gmd,"メガドの夜は、昼とは異なり
渾沌とした一面を持っている
――<NPC 681>が爵位を継いでから
行った政策のせいだ",
0,8,"While you're in Megado, don't let your guard down
just because it's daytime.",\npc\n0680.arc,n0680.arc,ui\00_message\npc\base\n0680.gmd,"メガドにいる間は、昼間だからといって
油断しない方がいい",
0,9,"You never know where<NPC 681>'s minions might be
lurking.",\npc\n0680.arc,n0680.arc,ui\00_message\npc\base\n0680.gmd,"どこに<NPC 681>の手先が
潜んでいるか分からないからな",
0,10,Let's finish it quickly.,\npc\n0680.arc,n0680.arc,ui\00_message\npc\base\n0680.gmd,さっさと済ませるぞ,
0,11,Finally finished.,\npc\n0680.arc,n0680.arc,ui\00_message\npc\base\n0680.gmd,やっと片付いたか,
