#Index,ArcName,ArcPath,GmdPath,Key,MsgEn,MsgJp,ReadIndex
1,dragon_skill_info.arc,\dragon_skill_info.arc,ui\00_message\dragon_skill\skill_name.gmd,DRAGON_SKILL_NAME_2,Beast Slayer,ビーストスレイヤー,1
27,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_73,Basic Tactics: Fighter,ファイターの戦法：基本,27
81,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_172,Advanced Tactics: Fighter,ファイターの戦法：追記,81
20,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_66,Tactical Role of the Fighter,ファイターの戦術的役割,20
4,game_common.arc,\game_common.arc,ui\00_message\common\field_area_name.gmd,FIELD_AREA_INFO_5,Phindym,フィンダム,4
0,n0003.arc,\npc\n0003.arc,ui\00_message\npc\base\n0003.gmd,,I want to record what happened in Phindym and leave it for future generations to see—,"フィンダムで起こったことを記録して
後世に残そうと思っているんだけど――",100
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,What the Arisen does - That is the final hope of Lestania.,"フィンダムのことはフィンダムの民たちが
よく知っているだろう",85
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,The complete recovery of Phindym will still take a long time. Please check in occasionally and report on the progress.,"フィンダムの完全な復興には
まだまだ時間がかかるだろう
時々訪ねて、経過を報告しておくれ",97
169,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0120ev030,Phindym's future is entrusted to us.,フィンダムの未来を託す,169
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,"Together with the earth of Phindym,
his darkness will also be purified.","フィンダムの汚れとともに
あの男の闇も浄化されるだろうよ",96
0,n0001.arc,\npc\n0001.arc,ui\00_message\npc\base\n0001.gmd,,"In reverence to the dragons of Phindym, never to be forgotten.","フィンダムの竜への敬意――
けして忘れてはならぬ",50
0,n0001.arc,\npc\n0001.arc,ui\00_message\npc\base\n0001.gmd,,Behold the dragon of Phindym: His consciousness is faltering - it appears to be in turmoil.,"フィンダムの竜を見よ
意識が途切れ――乱れているようだ",60
157,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0121ev000,Encountering the demons of Phindym,フィンダムの魔物との遭遇,157
156,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0120ev000,Landing at Phindym,フィンダムへ降り立つ,156
0,n0003.arc,\npc\n0003.arc,ui\00_message\npc\base\n0003.gmd,,The mechanism of Dragon Force circulating around Phindym seems to be a little different from here.,"フィンダムを竜力が巡る仕組みは
こっちとは少し違うようだね",87
199,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_371,Photo Mode,フォトモード,199
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"Haha―― An unexpected encounter, huh",フフ――予想外の出会いね,133
24,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_unitname_bo,Blood Orb,ブラッドオーブ,24
53,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_122,Blood Orb Exchange,ブラッドオーブの物々交換,53
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,"Blood orbs are gathering one after another, but it must be said that their effectiveness is weak.","ブラッドオーブは続々と集まっているが
効果は薄いと言わざるをえないのだ",130
28,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_74,Basic Tactics: Priest,プリーストの戦法：基本,28
86,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_178,Advanced Tactics: Priest,プリーストの戦法：追記,86
21,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_67,Tactical Role of the Priest,プリーストの戦術的役割,21
155,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_316,Play Points,プレイポイント,155
52,game_common.arc,\game_common.arc,ui\00_message\npc\func_select_name.gmd,FUNC_SELECT_NAME_57,Play Point Shop,プレイポイントショップ,52
166,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_332,Play Point Shop,プレイポイントショップ,166
218,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_391,Artillery That Players Can Operate,プレイヤーが操作可能な大砲,218
56,game_common.arc,\game_common.arc,ui\00_message\npc\func_select_name.gmd,FUNC_SELECT_NAME_61,Present,プレゼント,56
3,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\myroom.gmd,myroom_menu_present,Give Present,プレゼントをあげる,3
78,game_common.arc,\game_common.arc,ui\00_message\npc\func_select_name.gmd,FUNC_SELECT_NAME_84,Present Reward Review,プレゼント報酬確認,78
57,game_common.arc,\game_common.arc,ui\00_message\npc\func_select_name.gmd,FUNC_SELECT_NAME_62,Present Status Check,プレゼント状況確認,57
58,game_common.arc,\game_common.arc,ui\00_message\npc\func_select_name.gmd,FUNC_SELECT_NAME_63,Present Status Check,プレゼント状況確認,58
0,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_category_name.gmd,EVENT_CATEGORY_NAME_1,Programming in Logic,プロローグ,0
2,MyRoom.arc,\MyRoom.arc,ui\00_message\common\furniture_group_name.gmd,FURNITURE_GROUP_NAME_3,Bed,ベッド,2
13,MyRoom.arc,\MyRoom.arc,ui\00_message\common\furniture_layout_name.gmd,FURNITURE_LAYOUT_NAME_14,Bed Type,ベッドの種類,13
19,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0403ev010,Behemoth Defeat,ベヘモット討伐,19
55,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_guide_change_page,Change Page,ページ切り替え,55
75,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0418ev020,Appearance of Horus,ホルス登場,75
12,MyRoom.arc,\MyRoom.arc,ui\00_message\common\furniture_group_name.gmd,FURNITURE_GROUP_NAME_22,Hologram,ホログラム,12
46,MyRoom.arc,\MyRoom.arc,ui\00_message\common\furniture_layout_name.gmd,FURNITURE_LAYOUT_NAME_63,hologram pattern,ホログラムパターン,46
11,dragon_skill_info.arc,\dragon_skill_info.arc,ui\00_message\dragon_skill\skill_info.gmd,DRAGON_SKILL_INFO_12,Increases the reward from chests after killing the boss. <COL ffdc78>LV UP Further increases the reward.</COL>,"ボス撃破時に獲得できる宝箱報酬が増加する
<COL ffdc78>LV UP毎に報酬がより増加</COL>",11
49,game_common.arc,\game_common.arc,ui\00_message\npc\func_select_name.gmd,FUNC_SELECT_NAME_54,Box Treasure Lot,ボックストレジャーズロット,49
5,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_32,Board Quest,ボードクエスト,5
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk07.gmd,,Let's look at all the board quests and requests.,ボードクエストやら依頼やら、ぬかり無く見ときましょう,85
3,clankyoten.arc,\clankyoten.arc,ui\00_message\common\clan_furniture_group_name.gmd,FURNITURE_GROUP_NAME_20,Board before Lounge,ボード前ラウンジ,3
4,clankyoten.arc,\clankyoten.arc,ui\00_message\common\clan_furniture_layout_name.gmd,FURNITURE_LAYOUT_NAME_59,Board before Lounge,ボード前ラウンジ,4
0,game_common.arc,\game_common.arc,ui\00_message\examine_message\common\common_examine.gmd,,Bonus target found!,ボーナスターゲットを発見した！,110
0,game_common.arc,\game_common.arc,ui\00_message\examine_message\common\common_examine.gmd,,Bonus target subjugated!,ボーナスターゲットを討伐した！,107
193,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_365,Bonus Dungeons,ボーナスダンジョン,193
158,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_321,Requests from Pawn,ポーンからのお願い,158
109,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\pawn_cultivation.gmd,pawn_change_retry,The pawn has never changed jobs.,ポーンがジョブチェンジした事の無いジョブです,109
55,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0201ev010,Pawn Contracts,ポーンとの契約,55
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,"Is the contract with the Pawn progressing? Once it's finished, you'll finally become a full-fledged Arisen.","ポーンとの契約は進んでいるか？
終わればいよいよ一人前の覚者だな",19
56,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_125,What Are Pawns?,ポーンとは,56
102,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_222,Pawn Reaction Settings,ポーンのリアクション設定,102
55,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_124,Basic Growth of a Pawn,ポーンの基本成長,55
33,game_common.arc,\game_common.arc,ui\00_message\npc\func_select_name.gmd,FUNC_SELECT_NAME_37,Revive Pawn,ポーンの復活,33
235,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_409,Pawn's New Behavior,ポーンの新しい行動,235
58,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_128,Resurrecting Pawns,ポーンの死亡と復活,58
220,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_393,Pawn Special Skills,ポーンの特技,220
57,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_126,Hiring and Organizing Pawns,ポーンの雇用と編成,57
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppo001.gmd,,"To hire a pawn, please visit us at a Riftstone! We are looking forward to hearing from you!","ポーンの雇用は、リムストーンからどうぞ！
覚者さまからのお誘い、お待ちしておりますね",3
103,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_224,Pawn Commands,ポーンへの命令,103
182,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_354,Pawn Tactics Training,ポーン戦術育成,182
61,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\myroom.gmd,myroom_pawn_think_grow,There are pawns that are able to do Pawn Tactics Training!!!,ポーン戦術育成できるポーンがいます！！,61
50,game_common.arc,\game_common.arc,ui\00_message\npc\func_select_name.gmd,FUNC_SELECT_NAME_55,Pawn Expeditions,ポーン遠征隊,50
146,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_299,Pawn Expeditions,ポーン遠征隊,146
95,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0201ev008,To Pawn Village,ポーン郷へ,95
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,"Ma, mastaaaaaaaah!",マ、マスタァアーー！！！,37
32,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\common_message.gmd,common_mymsg,My Phrase,マイ定型文セット,32
15,systemFlow.arc,\systemFlow.arc,ui\00_message\ui\system_messasge_win.gmd,sys_announce_choice_mouse,Mouse/Keyboard,マウス・キーボード,15
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"Master, there may be some rare treasures around here.","マスター、
この辺りに珍しい宝物がありそうよ",129
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,"Master, if you don't mind, I would appreciate tactical training!","マスター、
よろしければ戦術育成をお願いします！",135
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,"Master, I sense a job training enemy around!","マスター、
辺りにジョブ修練敵の気配を感じます！",125
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm008.gmd,,"Master, I went to search for 《<VAL SPOT》; I was in danger. But you see, I have a souvenir of a treasure.","マスター、《<VAL SPOT>》の探索へ
行ってきたんですけどね――
はぁ、あたしったら危ない所だったの
でもほら、お宝のお土産があるのよ",11
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"Master, serving you has improved my communication skills!","マスター、あなたにお仕えしてきたおかげで
あたしの意思疎通力が上がったわ！",76
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"Master, are you going to deal with that?",マスター、あれを相手にするの？,19
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,"Master, let's go on an adventure now! I will surely be of help to you!","マスター、いますぐ冒険に出ましょう！
必ずお役に立ってみせます！",152
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,"Welcome back, Master!",マスター、おかえりなさいませ！,79
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"Master, with this new power I will serve you even better than before. Stay tuned!","マスター、この新しい力で
いままで以上にあなたに尽くすつもりよ
期待しててね",151
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm008.gmd,,"Master, as you ordered, I went to search for <VAL SPOT>. I found something nice, so I brought it back. Hmm, I'm glad you like it.","マスター、ご命令通り《<VAL SPOT>》の
探索に行ってきましたよ
素敵なものを見つけたから、持ち帰ってきたの
ふふ、喜んで下さると嬉しいわ",10
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"Master, I'm so glad you're okay.",マスター、ご無事で良かったわ,80
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm008.gmd,,"I'll be off then, Master.",マスター、それじゃ――行って来るわね,4
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm003.gmd,,"Master, I will be off then!",マスター、それでは行って参ります！,4
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"Master, I'm back from exploring the area.",マスター、エリア探索から戻りました,58
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,"Arisen, I have returned from exploring the area",マスター、エリア探索より戻りました,58
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm003.gmd,,"Master, a pawn in crafting cannot participate in exploration! Ahh— I would be more helpful if I could do both crafting and dispatching at the same time!","マスター、クラフト中のポーンはポーン遠征隊として
探索に参加することができないのです！
あぁっ――クラフトも派遣も同時にこなせたら
もっとお役にたてるのに！",1
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"Master, today I would like to make a hairstyle suggestion!",マスター、今日はあたしから髪型の提案をしたいの！,77
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm003.gmd,,"Master, where shall we go exploring today? In the mountains or in the valley, leave it to me!","マスター、今日はどこへ探索に行きましょうか？
山でも谷でも、私にお任せください！",2
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm003.gmd,,"Master, I am unable to participate in the search today as I have already been dispatched to explore. I look forward to tomorrow's search!","マスター、今日はスポット探索に派遣済みのため
探索に参加できません――
明日の探索が楽しみですね！",3
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,"Master, I have a proposal for combat techniques today.",マスター、今日は私から戦技の提案があります！,75
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"Master, I have a proposal for combat techniques today.",マスター、今日は私から戦技の提案があるの,75
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,"Master, today I have a hairstyle suggestion for you!",マスター、今日は私から髪型の提案があります！,77
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,"Master, the training enemy is right there!",マスター、修練敵がすぐそこに！,126
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm003.gmd,,"Master, today is another good day for training!",マスター、本日も鍛錬日和です！,15
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm003.gmd,,"Master, I am sorry! We cannot give you expedition results unless you have <VAL> slots available on hand!","マスター、申し訳ありません！
手持ちに<VAL>個の空きがないと
遠征成果をお渡しできないのです！",5
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"Master, can we check on the tools and requests?",マスター、道具とか依頼の確認はいいの？,86
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm008.gmd,,"Master, I'd like to give you the results of the expedition. Could you please make <VAL> spots available on hand?","マスター、遠征成果をお渡ししたいんだけど――
手持ちに<VAL>個の空きを作ってもらえるかしら？",5
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm003.gmd,,"Master, training will not betray you! To avoid regrets when the time comes— Let's work together!","マスター、鍛錬は裏切りません！
いざと言うとき後悔しないため――
共に頑張りましょう！",16
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,"Thanks to serving the Master, my communication skills have improved!","マスターにお仕えしてきたおかげで
私の意思疎通力が上がりました！",76
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,I will not allow anyone to turn on the Master.,マスターに刃を向ける者は、あたしが許さない,30
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk08.gmd,,"I look forward to working with you, Master.",マスターのこと、よろしくお願いしますね,5
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm003.gmd,,"Master! I went to <VAL SPOT> to explore— And lo and behold! <VAL EMNAME>, <VAL> defeated!","マスター！
《<VAL SPOT>》へ探索に行き――
そしてなんと！<VAL EMNAME>
<VAL>体などの討伐を完了しました！",6
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm003.gmd,,"Master! If you buy a ""Pawn Expedition"" from the clan store, you will be able to explore the spot. Come on, let's go buy it!","マスター！
クランショップから≪ポーン遠征隊≫を購入すれば
スポットを探索できるようになりますよ
さぁさぁ、買いに行きましょう！",0
0,clankyoten.arc,\clankyoten.arc,ui\00_message\pawn\clan\ppm003.gmd,,Master! Please be careful not to forget to take the results of your expedition!,"マスター！
遠征成果の取り忘れにはご注意ください！",13
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,Master! I'll assist you right now!,マスター！　いまお助けします！,87
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,Master! I have come up with an amazing Special Skill!,マスター！　とびきりの特技を閃きました！,123
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,"Master! I would like to make a request to you today, so that we can be of even greater service to you in the future.","マスター！　今後一層のお役にたてるよう
今日は折り入ってお願いがあります",150
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,Master! There seems to be something in the garden!,マスター！　庭に何かいるようですよ！,61
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,Master!! Now!,マスター！！　今です！,31
0,game_common.arc,\game_common.arc,ui\00_message\pw\pwtlk03.gmd,,"Master? Are you tired, by any chance?",マスター？もしやお疲れではありませんか？,52
35,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\myroom.gmd,myroom_mandragora_4A0_1_dialog,"Would you like to rename Mandragora
<VAL>
?","マンドラゴラ
<VAL>
の名前を変更しますか？",35
36,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\myroom.gmd,myroom_mandragora_4A0_2_dialog_title,Set the name of the mandragora,マンドラゴラの名前を設定,36
16,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\myroom.gmd,myroom_mandragora_1A0_1_menu,Mandragora Management,マンドラゴラの管理,16
40,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\myroom.gmd,myroom_mandragora_3A0_1_01_dialog,"To grow mandragora
you need items for ""what you make"" and ""fertilizer""
First select ""what you make""!","マンドラゴラを育てるには
「作るもの」と「肥料」分のアイテムが必要です
まずは「作るもの」を選択してください",40
26,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\myroom.gmd,myroom_mandragora_3A1_2_dialog,"To grow mandragora you need to restore
soil condition
<COL ffdc78>use soft soil</COL>?","マンドラゴラを育てるには
土の状態を回復する必要があります
<COL ffdc78>ふかふかの土</COL>を使用しますか？",26
19,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\myroom.gmd,myroom_mandragora_2A1_1_menu,Take in Mandragora,マンドラゴラを迎え入れる,19
192,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_364,Mandragora Gardening,マンドラゴラ・ガーデニング,192
17,MyRoom.arc,\MyRoom.arc,ui\00_message\ui\myroom.gmd,myroom_mandragora_1A0_2_menu,Mandragora Journal,マンドラゴラ図鑑,17
42,MyRoom.arc,\MyRoom.arc,ui\00_message\common\furniture_layout_name.gmd,FURNITURE_LAYOUT_NAME_47,Mandagora Potted Plant 1 (Normal),マンドラゴラ鉢植え①ノーマル,42
43,MyRoom.arc,\MyRoom.arc,ui\00_message\common\furniture_layout_name.gmd,FURNITURE_LAYOUT_NAME_48,Mandagora Potted Plant 2 (Passport),マンドラゴラ鉢植え②パスポート,43
44,MyRoom.arc,\MyRoom.arc,ui\00_message\common\furniture_layout_name.gmd,FURNITURE_LAYOUT_NAME_49,Mandagora Potted Plant 3 (Passport),マンドラゴラ鉢植え③パスポート,44
0,n0001.arc,\npc\n0001.arc,ui\00_message\npc\base\n0001.gmd,,Mysial—,ミシアル――,88
84,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0200ev010,Confessions of Mysial,ミシアルの告白,84
328,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st3411ev000,Emergence of Mysial,ミシアルの登場,328
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,Mysial knew the recent rumors about Iris.,"ミシアルは最近のイリスにまつわる
うわさを知っていた",49
10,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_39,Using the Minimap,ミニマップの使い方,10
0,n0005.arc,\npc\n0005.arc,ui\00_message\npc\base\n0005.gmd,,Looks like you've got a soft spot for Mayleaf.,メイリーフがなついているようだな,18
225,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0404ev015,Mayleaf Defenders,メイリーフの守り手,225
10,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0100ev020,Searching for Mayleaf,メイリーフの捜索,10
12,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0401ev010,Mayleaf Rescue,メイリーフの救出,12
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,Mayleaf's true identity is a secret it's a promise,"メイリーフの正体は他言無用
約束だからな",25
0,n0002.arc,\npc\n0002.arc,ui\00_message\npc\base\n0002.gmd,,Have you learned of Mayleaf's true identity? That family is now the jewel of this Lestania.,"メイリーフの素性を知ったのですか？
あの一族は、今や、このレスタニアの宝石です",22
0,n0005.arc,\npc\n0005.arc,ui\00_message\npc\base\n0005.gmd,,"Mayleaf is not an ordinary girl, so she wouldn't easily fall into the hands of enemies.","メイリーフも普通の娘ではないから
そう簡単に敵の手に落ちたりはしないだろう",26
0,n0003.arc,\npc\n0003.arc,ui\00_message\npc\base\n0003.gmd,,The woman in the hood who took Mayleaf out... I knew it was her.,"メイリーフを連れ出したフードの女って
やっぱり彼女だよな――",30
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,Do you think you and General Meirova will get along well?,メイロワ将軍とはうまくやれそうか？,103
0,n0004.arc,\npc\n0004.arc,ui\00_message\npc\base\n0004.gmd,,"General Meirova is also likely taking measures
If we endure, the future will be bright","メイロワ将軍も策を講じていることだろう
しのぎきれば未来は明るいぞ",114
0,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_8,Main Quests,メインクエスト,0
0,game_common.arc,\game_common.arc,ui\00_message\examine_message\common\common_examine.gmd,,"The main quest is now ready to proceed.
Once you break up the party, please talk to Travers.","メインクエストが進行可能になりました
一度パーティーを解散してからトラバースに話しかけて下さい",112
124,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_250,Notes on Main Quest Boss Monsters,メインクエストのボス戦時の注意点,124
6,game_common.arc,\game_common.arc,ui\00_message\common\order_condition.gmd,ORDER_CONDITION_998,"Clear Main Quest ""<QCND 0>""",メインクエスト＜<QCND 0>＞をクリア,6
241,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_415,About the Secret Mission in Megado,メガドでの極秘任務について,241
264,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0451ev005,Megado Invasion Strategy Meeting,メガド侵攻の作戦会議,264
263,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0133ev005,Reunion with the Megado Guardians,メガド守護兵との再会,263
274,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0464ev000,Black Knight appears at the Megado Royal Palace,メガド王宮層にて黒騎士登場,274
133,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0410ev020,Mergoda-attacking monsters,メルゴダを襲う魔物,133
1,game_common.arc,\game_common.arc,ui\00_message\common\field_area_name.gmd,FIELD_AREA_INFO_2,Mergoda Lower Level,メルゴダ下層,1
72,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0100ev065,Mergoda Revival,メルゴダ復活,72
132,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0201ev130,Mergoda Rescue,メルゴダ救援,132
2,game_common.arc,\game_common.arc,ui\00_message\common\field_area_name.gmd,FIELD_AREA_INFO_3,Mergoda Royal Palace Level,メルゴダ王宮層,2
106,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0424ev005,Zuhl Defeated in Melgoda Protectorate,メルゴダ護政区でズール敗れる,106
105,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0424ev000,Zulu appeared in the Melgoda Protectorate.,メルゴダ護政区でズール登場,105
0,game_common.arc,\game_common.arc,ui\00_message\examine_message\common\common_examine.gmd,,"Until the party members are ready, 
please wait in the circle.","メンバーが集合するまで
サークル内で待機してください",41
171,tutorial_guide.arc,\tutorial_guide.arc,ui\00_message\tutorial_guide\tutorial_guide.gmd,TUTORIAL_337,Mail Confirmation,メールの確認,171
58,EventViewRoom.arc,\EventViewRoom.arc,ui\00_message\event\event_name.gmd,EVENT_NAME_st0417ev015,Confronting Mogok,モゴックとの対峙,58
