#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,シールドオブラディアンス,Shield of Radiance,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10866
0,,奮起のシュルフトシールド,Rousing Schlucht Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11064
0,,奮起のシュルフトシールド,Rousing Schlucht Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11065
0,,ブラーヴシールド,Brave Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11066
0,,ブラーヴシールド,Brave Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11067
0,,ブラーヴシールド,Brave Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11068
0,,ブラーヴシールド,Brave Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11069
0,,ブラーヴシールド,Brave Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11070
0,,クラテール,Krater,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11071
0,,クラテール,Krater,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11072
0,,クラテール,Krater,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11073
0,,クラテール,Krater,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11074
0,,クラテール,Krater,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11075
0,,純真のオネットシールド,Honnête Shield of Purity,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11076
0,,シールドオブフェデルタ,Shield of Fedeltà,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11077
0,,ロクサネスヴェール,Raoxshna's Veil,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11078
0,,ロクサネスヴェール,Raoxshna's Veil,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11079
0,,ロクサネスヴェール,Raoxshna's Veil,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11080
0,,ロクサネスヴェール,Raoxshna's Veil,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11081
0,,ロクサネスヴェール,Raoxshna's Veil,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11082
0,,征戦のアダマスロッド,Adamas Military Expedition Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11083
0,,ロッドオブアジテイター,Rod of Agitator,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11084
0,,暁紅のスティールロッド,Red Dawn's Steel Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11085
0,,暁紅のスティールロッド,Red Dawn's Steel Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11086
0,,暁紅のスティールロッド,Red Dawn's Steel Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11087
0,,暁紅のスティールロッド,Red Dawn's Steel Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11088
0,,暁紅のスティールロッド,Red Dawn's Steel Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11089
0,,ロッドオブヴァーミリオン,Rod of Vermilion,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11090
0,,ロッドオブヴァーミリオン,Rod of Vermilion,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11091
0,,ロッドオブヴァーミリオン,Rod of Vermilion,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11092
0,,ロッドオブヴァーミリオン,Rod of Vermilion,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11093
0,,ロッドオブヴァーミリオン,Rod of Vermilion,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11094
0,,イスィークロッド,Işık Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11095
0,,イスィークロッド,Işık Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11096
0,,イスィークロッド,Işık Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11097
0,,イスィークロッド,Işık Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11098
0,,イスィークロッド,Işık Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11099
0,,ロッドオブエタン,Rod of Ethane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11100
0,,ロッドオブエタン,Rod of Ethane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11101
0,,ロッドオブエタン,Rod of Ethane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11102
0,,ロッドオブエタン,Rod of Ethane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11103
0,,ロッドオブエタン,Rod of Ethane,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11104
0,,識者のヴァイゼロッド,Intellect's Weise Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11105
0,,ロッドオブケントニス,Rod of Kenntnis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11106
0,,ロッドオブアルトゥーラ,Rod of Altura,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11107
0,,ロッドオブアルトゥーラ,Rod of Altura,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11108
0,,ロッドオブアルトゥーラ,Rod of Altura,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11109
0,,ロッドオブアルトゥーラ,Rod of Altura,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11110
0,,ロッドオブアルトゥーラ,Rod of Altura,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11111
0,,奮起のシュルフトロッド,Rousing Schlucht Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11112
0,,奮起のシュルフトロッド,Rousing Schlucht Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11113
0,,奮起のシュルフトロッド,Rousing Schlucht Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11114
0,,奮起のシュルフトロッド,Rousing Schlucht Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11115
0,,奮起のシュルフトロッド,Rousing Schlucht Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11116
0,,フィエルテロッド,Fierte Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11117
0,,フィエルテロッド,Fierte Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11118
0,,フィエルテロッド,Fierte Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11119
0,,フィエルテロッド,Fierte Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11120
0,,フィエルテロッド,Fierte Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11121
0,,フランム,Flamme,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11122
0,,フランム,Flamme,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11123
0,,フランム,Flamme,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11124
0,,フランム,Flamme,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11125
0,,フランム,Flamme,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11126
0,,純真のオネットロッド,Honnête Rod of Purity,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11127
0,,トーチオブフェデルタ,Torch of Fedeltà,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11128
0,,人間敵_3.2_メガド兵盾,Human enemy_3.2_Megado soldier shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11129
0,,髑髏の騎士の盾,Skull Knight's Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11130
0,,至高・オーフリングシェル【星】,Supreme Olfring Shell (Star),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11131
0,,オーフリングシェル【緋】,Olfring Shell (Scarlet),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11132
0,,オーフリングシェル【鉄】,Olfring Shell (Iron),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11133
0,,オーフリングロッド【藍】,Olfring Rod (Indigo),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11134
0,,オーフリングロッド【純】,Olfring Rod (Pure),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11135
0,,3.4_NPC用_水竜王様_盾,3.4_NPC_Water_Dragon_King_Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11136
0,,3.4_NPC用_闇レオ_盾,3.4_NPC_Yami_Leo_Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11137
0,,精霊の盾,Spirit's Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11138
0,,精霊の盾,Spirit's Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11139
0,,精霊の盾,Spirit's Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11140
0,,精霊の盾,Spirit's Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11141
0,,精霊の盾,Spirit's Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11142
0,,炎王の盾,Fire King's Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11143
0,,炎王の盾,Fire King's Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11144
0,,炎王の盾,Fire King's Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11145
0,,炎王の盾,Fire King's Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11146
0,,炎王の盾,Fire King's Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11147
0,,白翼の盾,White Wings' Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11148
0,,白翼の盾,White Wings' Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11149
0,,白翼の盾,White Wings' Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11150
0,,白翼の盾,White Wings' Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11151
0,,白翼の盾,White Wings' Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11152
0,,黄金の盾,Golden Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11153
0,,黄金の盾,Golden Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11154
0,,黄金の盾,Golden Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11155
0,,黄金の盾,Golden Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11156
0,,黄金の盾,Golden Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11157
0,,黒砕の盾,Blackshatter Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11158
0,,黒砕の盾,Blackshatter Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11159
0,,黒砕の盾,Blackshatter Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11160
0,,黒砕の盾,Blackshatter Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11161
0,,黒砕の盾,Blackshatter Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11162
0,,失われし大陸のローバーシールド,Lost Continent's Rover Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11163
0,,遺されし古代のミュートスシールド,"Ancient Muse's Shield, Left Behind",ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11164
0,,凍てつきし氷晶のエルガーシールド,Frozen Crystal Elga Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11165
0,,オーフリングシェル【柳緑】,Olfring Shell (Willow Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11166
0,,精霊のロッド,Spirit's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11167
0,,精霊のロッド,Spirit's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11168
0,,精霊のロッド,Spirit's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11169
0,,精霊のロッド,Spirit's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11170
0,,精霊のロッド,Spirit's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11171
0,,炎王のロッド,Fire King's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11172
0,,炎王のロッド,Fire King's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11173
0,,炎王のロッド,Fire King's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11174
0,,炎王のロッド,Fire King's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11175
0,,炎王のロッド,Fire King's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11176
0,,白翼のロッド,White Wings' Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11177
0,,白翼のロッド,White Wings' Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11178
0,,白翼のロッド,White Wings' Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11179
0,,白翼のロッド,White Wings' Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11180
0,,白翼のロッド,White Wings' Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11181
0,,黄金のロッド,Golden Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11182
0,,黄金のロッド,Golden Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11183
0,,黄金のロッド,Golden Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11184
0,,黄金のロッド,Golden Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11185
0,,黄金のロッド,Golden Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11186
0,,黒砕のロッド,Blackshatter Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11187
0,,黒砕のロッド,Blackshatter Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11188
0,,黒砕のロッド,Blackshatter Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11189
0,,黒砕のロッド,Blackshatter Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11190
0,,黒砕のロッド,Blackshatter Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11191
0,,失われし大陸のローバートーチ,Lost Continent's Rover Torch,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11192
0,,遺されし古代のミュートスロッド,"Ancient Muse's Rod, Left Behind",ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11193
0,,凍てつきし氷晶のエルガーロッド,Frozen Crystal Elga Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11194
0,,オーフリングロッド【柳緑】,Olfring Rod (Willow Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11195
0,,超濃密チョコレート・シールド,Ultra-Rich Chocolate Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11196
0,,超濃密チョコレート・ロッド,Ultra-Rich Chocolate Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11197
0,,オーフリングシェル【朱】,Olfring Shell (Crimson),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11198
0,,オーフリングロッド【朱】,Olfring Rod (Crimson),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11199
0,,オーフリングシェル【雪】,Olfring Shell (Snow),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11200
0,,オーフリングロッド【雪】,Olfring Rod (Snow),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11201
0,,オーフリングシェル【賽】,Olfring Shell (DiCE),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11202
0,,オーフリングロッド【賽】,Olfring Rod (DiCE),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11203
0,,オーフリングシェル【精】,Olfring Shell (Spirit),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11204
0,,オーフリングロッド【精】,Olfring Rod (Spirit),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11205
0,,オーフリングシェル【染】,,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11206
0,,オーフリングロッド【染】,,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11207
0,,シールドオブクラーケン,Shield of Kraken,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11208
0,,シールドオブレジェンド,Shield of Legend,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11209
0,,シールドオブアイスエイジ,Shield of Ice Age,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11210
0,,ロッドオブクラーケン,Rod of Kraken,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11211
0,,ロッドオブレジェンド,Rod of Legend,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11212
0,,ロッドオブアイスエイジ,Rod of Ice Age,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11213
0,,蛮勇のアサルトシールド,Savage Courage Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11214
0,,蛮勇のアサルトシールド,Savage Courage Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11215
0,,蛮勇のアサルトシールド,Savage Courage Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11216
0,,蛮勇のアサルトシールド,Savage Courage Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11217
0,,蛮勇のアサルトシールド,Savage Courage Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11218
0,,孤高のアサルトシールド,Solitary Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11219
0,,孤高のアサルトシールド,Solitary Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11220
0,,孤高のアサルトシールド,Solitary Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11221
0,,孤高のアサルトシールド,Solitary Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11222
0,,孤高のアサルトシールド,Solitary Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11223
0,,英傑のアサルトシールド,Hero's Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11224
0,,英傑のアサルトシールド,Hero's Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11225
0,,英傑のアサルトシールド,Hero's Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11226
0,,英傑のアサルトシールド,Hero's Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11227
0,,英傑のアサルトシールド,Hero's Assault Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11228
0,,蛮勇のレンジャーロッド,Savage Courage Ranger Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11229
0,,蛮勇のレンジャーロッド,Savage Courage Ranger Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11230
0,,蛮勇のレンジャーロッド,Savage Courage Ranger Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11231
0,,蛮勇のレンジャーロッド,Savage Courage Ranger Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11232
0,,蛮勇のレンジャーロッド,Savage Courage Ranger Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11233
0,,孤高のレンジャーロッド,Solitary Ranger's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11234
0,,孤高のレンジャーロッド,Solitary Ranger's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11235
0,,孤高のレンジャーロッド,Solitary Ranger's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11236
0,,孤高のレンジャーロッド,Solitary Ranger's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11237
0,,孤高のレンジャーロッド,Solitary Ranger's Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11238
0,,英傑のレンジャーロッド,Hero's Ranger Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11239
0,,英傑のレンジャーロッド,Hero's Ranger Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11240
0,,英傑のレンジャーロッド,Hero's Ranger Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11241
0,,英傑のレンジャーロッド,Hero's Ranger Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11242
0,,英傑のレンジャーロッド,Hero's Ranger Rod,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11243
0,,シールドオブガーディアン,Shield of Guardian,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11244
0,,トーチオブガーディアン,Torch of Guardian,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11245
0,,城塞近衛兵の剛盾,Fortress Guard's Fortified Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11246
0,,城塞近衛兵の剛灯,Fortress Guard's Fortified Lantern,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11247
0,,ハイ・エンシェントシールド,High Ancient Shield,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11248
0,,ハイ・エンシェントトーチ,High Ancient Torch,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11249
0,,ホーンドヘルム,Horned Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11250
0,,ホーンドヘルム,Horned Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11251
0,,ホーンドヘルム,Horned Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11252
0,,ホーンドヘルム,Horned Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11253
0,,ホーンドヘルム,Horned Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11254
0,,ウルフヘッド,Wolf Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11255
0,,ウルフヘッド,Wolf Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11256
0,,ウルフヘッド,Wolf Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11257
0,,ウルフヘッド,Wolf Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11258
0,,ウルフヘッド,Wolf Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11259
0,,ブロンズヘルム,Bronze Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11260
0,,ブロンズヘルム,Bronze Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11261
0,,ブロンズヘルム,Bronze Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11262
0,,ブロンズヘルム,Bronze Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11263
0,,ブロンズヘルム,Bronze Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11264
0,,ブロンズサーリット,Bronze Sallet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11265
0,,ブロンズサーリット,Bronze Sallet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11266
0,,ブロンズサーリット,Bronze Sallet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11267
