1,q40000159_00_159,"王ガ<LQIM>、<LQVA>個を所望ダ
マタどうしてカ解らんガ、ナルベク急ゲ！
貢いダ者二は何か報酬をトラスとの事ダ","The king desires <LQIM>, <LQVA> pieces.
For reasons unknown, hurry as much as possible!
Those who contribute will receive some reward.",ui\00_message\quest_info\q40000159_00.gmd,\quest\q40000159.arc,q40000159.arc,1
1,q40000205_00_205,"この辺りを狩猟場にしている者だ
もし<LQEM>を<LQVA>匹倒したなら、我々に一報をくれ
狩り場を荒らす連中を駆除してくれた者には、一応礼をしたいのでな","I manage this hunting ground. 
If you defeat <LQVA> <LQEM>, let me know. 
I'd like to reward those who help clear out 
the ones disturbing the area.",ui\00_message\quest_info\q40000205_00.gmd,\quest\q40000205.arc,q40000205.arc,1
0,q40000206_00_206,ミスリウ深部の生態調査依頼,Mysree Grove Wildlife Survey,ui\00_message\quest_info\q40000206_00.gmd,\quest\q40000206.arc,q40000206.arc,0
1,q40000206_00_206,"ミスリウ深部には<LQEM>というものが生息しているのだが、私はその調査をしていてね
<LQVA>体ほどその対象と戦い、どういった反応、行動、習性があったか教えて欲しいのだ","In the depths of Mysree, there are creatures
known as <LQEM>. 
I've been researching them.
Could you battle around <LQVA> of them
and report back on their reactions,
behaviors, and habits?",ui\00_message\quest_info\q40000206_00.gmd,\quest\q40000206.arc,q40000206.arc,1
0,q40000207_00_207,復讐してくれよぉ！,Seeking Vengeance!,ui\00_message\quest_info\q40000207_00.gmd,\quest\q40000207.arc,q40000207.arc,0
1,q40000207_00_207,"前にここを通りかかった時、<LQEM>ってのに突然襲われたんだ！　どうなったって？
持ってた商品をぶちまけて池ポチャだよ、台無しだ！
悔しいから<LQVA>匹くらいやっつけてやってよ、相棒！！","Last time I passed here, I was suddenly attacked 
by <LQEM>! What happened? 
I spilled my goods and ended up in the pond, 
ruining everything! 
I'm frustrated, 
so defeat <LQVA> pieces for me, partner!!",ui\00_message\quest_info\q40000207_00.gmd,\quest\q40000207.arc,q40000207.arc,1
0,q40000208_00_208,白翼覚者隊・協力要請　ミスリウ森林深部,White Wings: Cooperation (Mysree Grove),ui\00_message\quest_info\q40000208_00.gmd,\quest\q40000208.arc,q40000208.arc,0
1,q40000208_00_208,"ミスリウ森林深部に探索中の覚者様に、神殿より通達です
近年任地にて<LQEM>が増えつつあるとの報告が上がっております。可能であれば任務の合間で構いませんので、<LQVA>体ほどの討伐にご協力をお願いします","To the Arisen exploring the depths of 
Mysree Grove, a notice from the temple. 
Recent reports indicate an increase in 
<LQEM> in the area. 
If possible, please assist with the elimination of 
<LQVA> during your missions.",ui\00_message\quest_info\q40000208_00.gmd,\quest\q40000208.arc,q40000208.arc,1
0,q40000209_00_209,白翼覚者隊・討伐任務　ミスリウ森林深部,White Wings: Elimination (Mysree Grove),ui\00_message\quest_info\q40000209_00.gmd,\quest\q40000209.arc,q40000209.arc,0
1,q40000209_00_209,"ミスリウ森林深部に探索中の覚者様に、神殿より通達です
任地にて<LQEM>を確認した場合、地域安全維持のため各自<LQVA>体以上の討伐を願いします","To the Arisen exploring the depths of 
Mysree Grove, a notice from the temple. 
If you encounter <LQEM> 
in the area, please eliminate at least <LQVA> 
to maintain regional safety.",ui\00_message\quest_info\q40000209_00.gmd,\quest\q40000209.arc,q40000209.arc,1
0,q40000210_00_210,＜エリアオーダー＞ミスリウ深部魔物征伐,Area Order: Mysree Grove Demon Extermination,ui\00_message\quest_info\q40000210_00.gmd,\quest\q40000210.arc,q40000210.arc,0
1,q40000210_00_210,"この森におられる覚者様に、エリアマスターとしての依頼です
近頃この森は、<LQEM>により荒らされることがしばしば――
浅き森への侵出を防ぐため、<LQVA>体の討伐にてご協力をお願いしたいのです","To the Arisen in this forest,
a request from the Area Master.
Lately, this forest has often been
ravaged by <LQEM>—
To prevent their advance into the
shallow woods, I ask for your
assistance in eliminating
<LQVA> of them.",ui\00_message\quest_info\q40000210_00.gmd,\quest\q40000210.arc,q40000210.arc,1
0,q40000211_00_211,探訪者へ,From a Reporter,ui\00_message\quest_info\q40000211_00.gmd,\quest\q40000211.arc,q40000211.arc,0
1,q40000211_00_211,"もし依頼を見る方がいれば、お願いがあるの
この深き森で採れる<LQIM>という品を<LQVA>つ、納品して頂きたいの
魔法薬の調合には欠かせないものでね
よろしくお願いするわ――ふふふ","If anyone happens to see this request,
I have a favor to ask. I need you to
deliver <LQVA> <LQIM> 
from the deep forest. 
It's an essential ingredient
for mixing magic potions. I appreciate
your help―heh heh heh.",ui\00_message\quest_info\q40000211_00.gmd,\quest\q40000211.arc,q40000211.arc,1
0,q40000212_00_212,手に入れておく物メモ,A Note on Goods,ui\00_message\quest_info\q40000212_00.gmd,\quest\q40000212.arc,q40000212.arc,0
1,q40000212_00_212,"<LQIM>、<LQVA>こ手に入れる
忘れんようにしておく","Obtain <LQVA> <LQIM>. 
I won't forget it.",ui\00_message\quest_info\q40000212_00.gmd,\quest\q40000212.arc,q40000212.arc,1
0,q40000213_00_213,必要な物メモ,A Note on Necessities,ui\00_message\quest_info\q40000213_00.gmd,\quest\q40000213.arc,q40000213.arc,0
1,q40000213_00_213,"<LQIM>、<LQVA>こは必要
なるべく早く手に入れる","<LQVA> pieces of <LQIM> are needed. 
Obtain them as soon as possible.",ui\00_message\quest_info\q40000213_00.gmd,\quest\q40000213.arc,q40000213.arc,1
0,q40000214_00_214,見つけておく物メモ,A Note to Search,ui\00_message\quest_info\q40000214_00.gmd,\quest\q40000214.arc,q40000214.arc,0
1,q40000214_00_214,"<LQIM>、<LQVA>こ
探しておく
見つけたらクリスティーヌに送る","Look for <LQIM>, <LQVA> pieces. 
I'll send them to Christine when found.,",ui\00_message\quest_info\q40000214_00.gmd,\quest\q40000214.arc,q40000214.arc,1
0,q40000215_00_215,モノ好き仲間へ,For a Friend,ui\00_message\quest_info\q40000215_00.gmd,\quest\q40000215.arc,q40000215.arc,0
1,q40000215_00_215,"よう！　こんな辺境までくるお前さんに頼みごとだ
もしこの辺りで<LQIM>ってアイテムを見つけたら、<LQVA>個俺に送ってくれないか？
きっちりそれ相応の礼はするさ","Hey! I've got a request for you,
since you've come all the way out here.
If you find an item called <LQIM>
around here, could you send me <LQVA> of them?
I'll make sure to reward you properly.",ui\00_message\quest_info\q40000215_00.gmd,\quest\q40000215.arc,q40000215.arc,1
0,q40000216_00_216,美食家の食材探し,An Epicurean Meal,ui\00_message\quest_info\q40000216_00.gmd,\quest\q40000216.arc,q40000216.arc,0
1,q40000216_00_216,"ミスリウ森林深くには、あまり世間で流通していない食材が数多く眠っておる！
今私が欲しているのは<LQIM>だ。こいつを<LQVA>個煮詰めると、独特の旨みが染み出すのだ！
ささ、急いで手に入れてくれ。報酬は十分出すぞ","In the deep forests of Mysree, there are many 
rare ingredients not widely available. 
What I need now is <LQIM>. 
Boiling <LQVA> pieces of it 
brings out a unique flavor! 
Hurry and get it. 
The reward will be generous.",ui\00_message\quest_info\q40000216_00.gmd,\quest\q40000216.arc,q40000216.arc,1
0,q40000217_00_217,ミスリウ深部名産品の入手依頼,Mysree Grove Materials Request,ui\00_message\quest_info\q40000217_00.gmd,\quest\q40000217.arc,q40000217.arc,0
1,q40000217_00_217,"行商をやってる者だが、ミスリウ森林深部ではなかなか良質の<LQIM>が採れるのだ
他方からも問い合わせが多くて品薄になっている
<LQVA>個ほど納品してくれれば、相応の対価を支払おう","I'm a traveling merchant, and deep
within the Mysree Grove, you can find
quality <LQIM>. There's been high
demand, and my stock is running low.
If you deliver around <LQVA> of them,
I'll pay you accordingly.",ui\00_message\quest_info\q40000217_00.gmd,\quest\q40000217.arc,q40000217.arc,1
0,q40000218_00_218,白翼覚者隊・収集依頼　ミスリウ森林深部,White Wings: Collection (Mysree Grove),ui\00_message\quest_info\q40000218_00.gmd,\quest\q40000218.arc,q40000218.arc,0
1,q40000218_00_218,"ミスリウ深部に探索中の覚者様に、神殿より通達です
対応可能であれば、任地にて<LQIM>、<LQVA>個を神殿まで納品願います
他の任務がある場合、そちらを優先してください","To the Arisen exploring the depths
of Mysree, a notice from the temple:
If possible, please deliver <LQVA>
<LQIM> from your assigned location
to the temple. If you have other
missions, prioritize those first.",ui\00_message\quest_info\q40000218_00.gmd,\quest\q40000218.arc,q40000218.arc,1
0,q40000219_00_219,白翼覚者隊・納品依頼　ミスリウ森林深部,White Wings: Delivery (Mysree Grove),ui\00_message\quest_info\q40000219_00.gmd,\quest\q40000219.arc,q40000219.arc,0
1,q40000219_00_219,"ミスリウ深部に探索中の覚者様に、神殿より通達です
任地にて入手可能な<LQIM>、<LQVA>個を神殿まで納品願います
現在神殿でも備蓄が少なくなっているため、よろしくお願いします","To the Arisen exploring the depths
of Mysree, a notice from the temple:
If <LQIM> are available in the area, 
please deliver <LQVA> pieces to the temple. 
Our stock is currently low, 
so your cooperation is appreciated.",ui\00_message\quest_info\q40000219_00.gmd,\quest\q40000219.arc,q40000219.arc,1
0,q40000220_00_220,＜エリアオーダー＞ミスリウ深部補給,Area Order: Mysree Grove Resupply,ui\00_message\quest_info\q40000220_00.gmd,\quest\q40000220.arc,q40000220.arc,0
1,q40000220_00_220,"標の祠を預かる者として、覚者さまへのお願いです
この地域で入手できる<LQIM>を、<LQVA>個この祠へ納めてはいただけないでしょうか
人の少なき地ゆえ、一人でままならぬこともあり――どうかよろしくお願いします","As the guardian of the Shrine,
I have a request for the Arisen.
Could you deliver <LQVA> <LQIM>
available in this region to the shrine?
Due to the sparsely populated area,
it's difficult to manage alone—
I would greatly appreciate your help.",ui\00_message\quest_info\q40000220_00.gmd,\quest\q40000220.arc,q40000220.arc,1
0,q40000221_00_221,若き覚者の標に,Mark of the Newly Arisen,ui\00_message\quest_info\q40000221_00.gmd,\quest\q40000221.arc,q40000221.arc,0
1,q40000221_00_221,"ここへは、我々ポーンと未契約の覚者が訪れることもある
彼らにとって<LQEM>の存在は大きな障害となろう
近場を彷徨う<LQVA>体の排除を頼みたい
もっとも、それしき己で払えねば資格はないかもしれぬ","This place sometimes sees visits from
both pawns and uncontracted Arisen.
For them, the presence of <LQEM>
is a significant obstacle.
I ask that you eliminate <LQVA>
of them wandering nearby.
However, if you can't handle such a task,
you may not be qualified.",ui\00_message\quest_info\q40000221_00.gmd,\quest\q40000221.arc,q40000221.arc,1
0,q40000222_00_222,駆除が追いつきません,Outtaken,ui\00_message\quest_info\q40000222_00.gmd,\quest\q40000222.arc,q40000222.arc,0
1,q40000222_00_222,"ミスリウには多くの<LQEM>が住んでおり、郷に入り込もうとすることもしばしば
定期的に駆除しているものの、追いつきません。覚者様がお立ち寄りの際は、<LQVA>体ほど駆除に協力頂けると幸いです","Many <LQEM> inhabit Mysree,
and they often try to enter our
settlements. Though we regularly
exterminate them, we can't keep up.
Whenever you visit, I would
greatly appreciate your help in
eliminating around <LQVA> of them.",ui\00_message\quest_info\q40000222_00.gmd,\quest\q40000222.arc,q40000222.arc,1
0,q40000223_00_223,ミスリウ危険ガイド,An Unfortunate Guide,ui\00_message\quest_info\q40000223_00.gmd,\quest\q40000223.arc,q40000223.arc,0
1,q40000223_00_223,"ミスリウ森林の危険生物情報です
<LQEM>が<LQVA>体確認され、リンウッドとポーン郷に影響を及ぼす可能性があります
遭遇の場合、ただちに撃退願います
受諾された方には謝礼を用意しております","A warning about dangerous
creatures in Mysree Forest:
<LQEM> have been confirmed in
<LQVA> numbers and may impact
Lynwood and the pawn settlement.
If encountered, please repel them
immediately. A reward will be
prepared for those who accept this.",ui\00_message\quest_info\q40000223_00.gmd,\quest\q40000223.arc,q40000223.arc,1
0,q40000224_00_224,ああ、もうまたかよ！！,That's Enough!,ui\00_message\quest_info\q40000224_00.gmd,\quest\q40000224.arc,q40000224.arc,0
1,q40000224_00_224,"またポーンを異界の狭間に送ってしまったぁ――！
それもこれも、<LQVA>匹の<LQEM>のせいだ！！
弱化になったところを狙うとは、卑劣な奴らめ！
誰か仕返ししといてくれよ！　くそ！！","Another pawn sent to the
rift――! It's all because
of those <LQVA> <LQEM>!!
Attacking while they're weakened,
what despicable creatures!
Can someone get revenge for me?
Damn it!!",ui\00_message\quest_info\q40000224_00.gmd,\quest\q40000224.arc,q40000224.arc,1
0,q40000225_00_225,退治依頼,Extermination,ui\00_message\quest_info\q40000225_00.gmd,\quest\q40000225.arc,q40000225.arc,0
1,q40000225_00_225,"<LQEM>、<LQVA>体、要退治
怪我人多数","<LQEM>, <LQVA> need to be exterminated. 
Many injured.",ui\00_message\quest_info\q40000225_00.gmd,\quest\q40000225.arc,q40000225.arc,1
0,q40000226_00_226,共闘依頼,Forces United,ui\00_message\quest_info\q40000226_00.gmd,\quest\q40000226.arc,q40000226.arc,0
1,q40000226_00_226,"我が主は内気ゆえ、直接の対面をあまり望まぬ
そこで、私は考えた。この報せ板にて共に<LQEM>と戦う覚者を募ってはどうかと
他の覚者よ、討伐予定数の半分にあたる<LQVA>体を退治してはもらえないか。報酬も折半で、記載通り支払う","My master is quite reserved and prefers
not to meet directly. Therefore, I
propose this: using this notice board
to recruit Arisen to fight 
<LQEM> together.
Other Arisen, could you help by
eliminating <LQVA> of them, which is
half of the planned number? Rewards
will be shared equally and paid as stated.",ui\00_message\quest_info\q40000226_00.gmd,\quest\q40000226.arc,q40000226.arc,1
0,q40000227_00_227,血を纏う者,Clad in Blood,ui\00_message\quest_info\q40000227_00.gmd,\quest\q40000227.arc,q40000227.arc,0
1,q40000227_00_227,"残念な事に、癒しの術では新しく作られる傷を減らすことはできません
勇ましき者よ、森を荒らし傷と血を振りまく<LQEM>、<LQVA>体に沈黙を与えてください
命を奪うこともまた、他の命を活かす道理ゆえ――","Unfortunately, healing magic cannot
reduce newly inflicted wounds.
Brave one, please bring silence
to <LQVA> <LQEM> that ravage the
forest, spreading wounds and blood.
Taking lives is also a way to
preserve other lives--",ui\00_message\quest_info\q40000227_00.gmd,\quest\q40000227.arc,q40000227.arc,1
0,q40000228_00_228,白翼覚者隊・協力要請　ミスリウ森林,White Wings: Cooperation (Mysree Forest),ui\00_message\quest_info\q40000228_00.gmd,\quest\q40000228.arc,q40000228.arc,0
1,q40000228_00_228,"ミスリウ森林滞在中の覚者様に、神殿より通達です
近年任地にて<LQEM>が増えつつあるとの報告が上がっております。可能であれば任務の合間で構いませんので、<LQVA>体ほどの討伐にご協力をお願いします","To the Arisen exploring the depths of 
Mysree Forest, a notice from the temple. 
Recent reports indicate an increase in 
<LQEM> in the area. 
If possible, please assist with the elimination 
of <LQVA> during your missions.",ui\00_message\quest_info\q40000228_00.gmd,\quest\q40000228.arc,q40000228.arc,1
0,q40000229_00_229,白翼覚者隊・討伐任務　ミスリウ森林,White Wings: Elimination (Mysree Forest),ui\00_message\quest_info\q40000229_00.gmd,\quest\q40000229.arc,q40000229.arc,0
1,q40000229_00_229,"ミスリウ森林滞在中の覚者様に、神殿より通達です
任地にて<LQEM>を確認した場合、地域安全維持のため各自<LQVA>体以上の討伐を願いします","To the Arisen exploring the depths of 
Mysree Forest, a notice from the temple. 
If <LQEM> is spotted in your area, 
please ensure the elimination of at least 
<LQVA> to maintain regional safety.",ui\00_message\quest_info\q40000229_00.gmd,\quest\q40000229.arc,q40000229.arc,1
0,q40000230_00_230,＜エリアオーダー＞ポーン郷近郊魔物征伐,"Area Order: Pawn Cathedral Outskirts Demon
Extermination",ui\00_message\quest_info\q40000230_00.gmd,\quest\q40000230.arc,q40000230.arc,0
1,q40000230_00_230,"ポーンの民を代表し、訪れる覚者への依頼がある
付近で<LQEM>が確認され、新しき覚者、未熟なポーンへの障害となっているとか
どうか<LQVA>体の討伐にて、導きの一助となってもらいたい","On behalf of the pawns, I have a request
for visiting Arisen. <LQEM> have been
confirmed nearby and are a hindrance
to new Arisen and inexperienced pawns.
Please assist by eliminating <LQVA> of them
to help guide them on their way.",ui\00_message\quest_info\q40000230_00.gmd,\quest\q40000230.arc,q40000230.arc,1
0,q40000231_00_231,クラフトお悩み相談,Crafting Woes,ui\00_message\quest_info\q40000231_00.gmd,\quest\q40000231.arc,q40000231.arc,0
1,q40000231_00_231,"どうにもウチのポーン、不器用なのか思うような高品質武器がなかなか作れなくってなぁ。素材が足りない足りない
ってことで、<LQIM>を<LQVA>個調達してくれないか？
ううむ、成長のさせ方が良くなかったのかなぁ　","It seems our pawns are rather clumsy,
and can't seem to make high-quality
weapons as we'd like. We're short on
materials. Could you procure <LQVA>
<LQIM>? Hmm, I wonder if I didn't
train them properly.",ui\00_message\quest_info\q40000231_00.gmd,\quest\q40000231.arc,q40000231.arc,1
0,q40000232_00_232,効率的アイテム収集,An Item Search,ui\00_message\quest_info\q40000232_00.gmd,\quest\q40000232.arc,q40000232.arc,0
1,q40000232_00_232,"主の為に必要な物を必要数用意する
それがいかなことか考えた結果、この報せ板を利用することにした。我が主のため、<LQIM>を<LQVA>個納品願いたい。報酬の支払いは記載の通り","To prepare the necessary items for my master, 
I have decided to use this notice board. 
Please deliver <LQIM> to my master in the 
amount of <LQVA>. 
The reward will be as specified.",ui\00_message\quest_info\q40000232_00.gmd,\quest\q40000232.arc,q40000232.arc,1
0,q40000233_00_233,修練の材具,For a Practice,ui\00_message\quest_info\q40000233_00.gmd,\quest\q40000233.arc,q40000233.arc,0
1,q40000233_00_233,"クラフトをしていない時であっても、どう製作し鍛えるか私は素材から常々ヒントを得ています
もし<LQIM>が<LQVA>個あれば何か手応えを感じられる気がするのです
我々の製作は全て覚者様の為。何卒","Even when not crafting, I often gain insights 
from materials on how to forge and enhance items. 
If I had <LQIM> 
in the amount of <LQVA>, I believe I could make 
significant progress. 
All our crafting is for your benefit. 
Please assist.",ui\00_message\quest_info\q40000233_00.gmd,\quest\q40000233.arc,q40000233.arc,1
0,q40000234_00_234,有用なる恵み,A Convenient Blessing,ui\00_message\quest_info\q40000234_00.gmd,\quest\q40000234.arc,q40000234.arc,0
1,q40000234_00_234,"ポーン郷では、覚者様への補給物資を常に準備しています
備品の材料とするため、手の空いている方は<LQIM>、<LQVA>個を調達お願いします
森へ出ればそれほど苦もなく見つけられることでしょう","At the pawn settlement, we always
prepare supplies for the Arisen.
To use as materials for our equipment,
if you have the time, please procure
<LQVA> <LQIM>. You should be able
to find them relatively easily in the forest.",ui\00_message\quest_info\q40000234_00.gmd,\quest\q40000234.arc,q40000234.arc,1
0,q40000235_00_235,物資不足,Low on Supplies,ui\00_message\quest_info\q40000235_00.gmd,\quest\q40000235.arc,q40000235.arc,0
1,q40000235_00_235,"現在品薄状態
<LQIM>、<LQVA>個、手配必要","Stock is currently depleted.
<LQIM>, <LQVA> needed.
Please arrange for them.",ui\00_message\quest_info\q40000235_00.gmd,\quest\q40000235.arc,q40000235.arc,1
0,q40000236_00_236,癒しの助けを,Healing Assistance,ui\00_message\quest_info\q40000236_00.gmd,\quest\q40000236.arc,q40000236.arc,0
1,q40000236_00_236,"――癒しの術は魔力のみにあらず
深く傷ついた者を真に癒すには、自然より賜った精命の結晶――つまり、薬によってのみなし得る時もあるのです
心ある方よ、そのために必要な<LQIM>を<LQVA>個届けてはいただけないでしょうか","――Healing magic is not solely reliant on
magical power. To truly heal those
deeply wounded, there are times when
it must be done with the essence of life
bestowed by nature――that is, through
potions. Kind-hearted individuals, could
you deliver <LQVA> 
<LQIM> needed for this?",ui\00_message\quest_info\q40000236_00.gmd,\quest\q40000236.arc,q40000236.arc,1
0,q40000237_00_237,ミスリウ名産品の入手依頼,Mysree Materials Request,ui\00_message\quest_info\q40000237_00.gmd,\quest\q40000237.arc,q40000237.arc,0
1,q40000237_00_237,"行商をやってる者だが、ミスリウ森林ではなかなか良質の<LQIM>が採れるのだ
他方からも問い合わせが多くて品薄になっている
<LQVA>個ほど納品してくれれば、相応の対価を支払おう","I'm a traveling merchant, and in the
Mysree Forest, you can find quality 
<LQIM>.
However, with many inquiries from other
locations, stock is running low.
If you deliver around <LQVA> of them,
I'll pay you a fair amount.",ui\00_message\quest_info\q40000237_00.gmd,\quest\q40000237.arc,q40000237.arc,1
0,q40000238_00_238,白翼覚者隊・収集依頼　ミスリウ森林,White Wings: Collection (Mysree Forest),ui\00_message\quest_info\q40000238_00.gmd,\quest\q40000238.arc,q40000238.arc,0
1,q40000238_00_238,"ポーン郷滞在中の覚者様に、神殿より通達です
対応可能であれば、任地にて<LQIM>、<LQVA>個を神殿まで納品願います
他の任務がある場合、そちらを優先してください","To the Arisen staying at the Pawn Cathedral,
a notice from the temple:
If possible, please deliver <LQVA>
<LQIM> 
from your location to the temple.
If you have other missions, please
prioritize those first.",ui\00_message\quest_info\q40000238_00.gmd,\quest\q40000238.arc,q40000238.arc,1
0,q40000239_00_239,白翼覚者隊・納品依頼　ミスリウ森林,White Wings: Delivery (Mysree Forest),ui\00_message\quest_info\q40000239_00.gmd,\quest\q40000239.arc,q40000239.arc,0
1,q40000239_00_239,"ポーン郷滞在中の覚者様に、神殿より通達です
任地にて入手可能な<LQIM>、<LQVA>個を神殿まで納品願います
現在神殿でも備蓄が少なくなっているため、よろしくお願いします","To the Arisen staying at the Pawn Cathedral,
a notice from the temple:
Please deliver <LQIM> 
in the amount of <LQVA> to the temple, as our 
stock is running low. 
Your cooperation is appreciated.",ui\00_message\quest_info\q40000239_00.gmd,\quest\q40000239.arc,q40000239.arc,1
0,q40000240_00_240,＜エリアオーダー＞ポーン郷補給,Area Order: Pawn Cathedral Resupply,ui\00_message\quest_info\q40000240_00.gmd,\quest\q40000240.arc,q40000240.arc,0
1,q40000240_00_240,"里長として、訪れる覚者への頼みがある
この聖堂を維持・運営するための物資、<LQIM>を<LQVA>個、どうか納めてもらいたいのだ
ポーン郷は常に覚者とともにあらねばならぬ場所――
どうか協力を","As the village chief, I have a request
for visiting Arisen. To maintain and
operate this chapel, we need <LQVA>
<LQIM>. Please deliver them.
The pawn settlement must always
stand alongside the Arisen—
I appreciate your cooperation.",ui\00_message\quest_info\q40000240_00.gmd,\quest\q40000240.arc,q40000240.arc,1
0,q40000241_00_241,すぐそこにいる敵,Imminent Threat,ui\00_message\quest_info\q40000241_00.gmd,\quest\q40000241.arc,q40000241.arc,0
1,q40000241_00_241,"<LQEM>は危険です
この間も<LQVA>体が区画のすぐ傍まで来たのです
遠ざけねば、いずれ関知されてしまうでしょう
そうなれば、この地はそれこそ彼らのものに――","<LQEM> are dangerous.
Recently, <LQVA> of them came
right up to the edge of the area.
If we don't drive them away,
they'll eventually become aware
of this place, and it could become
theirs.",ui\00_message\quest_info\q40000241_00.gmd,\quest\q40000241.arc,q40000241.arc,1
0,q40000242_00_242,錬魔注意報告,Look Out for Alchemised,ui\00_message\quest_info\q40000242_00.gmd,\quest\q40000242.arc,q40000242.arc,0
1,q40000242_00_242,"あちら方のメルガンや錬魔が騒がしいな
特に<LQEM>は注意したほうが良さそうだ
<LQVA>体は消しておかねば、資源探しの障害になるぞ","The Mergan and alchemists over there are
quite noisy. Especially <LQEM> 
seem to be a concern. If we don't eliminate
<LQVA> of them, they'll become an
obstacle to resource hunting.",ui\00_message\quest_info\q40000242_00.gmd,\quest\q40000242.arc,q40000242.arc,1
0,q40000243_00_243,哀れな傀儡,A Pitiful Puppet,ui\00_message\quest_info\q40000243_00.gmd,\quest\q40000243.arc,q40000243.arc,0
1,q40000243_00_243,"兵として久しくただ動き回る<LQEM>を見ておりますと、我々の術が生んだものではありますがどうにも哀れです
どうか彼らの<LQVA>体に静かな時を与えてやってはくれないでしょうか","As a soldier, I have long observed
<LQEM> 
simply moving about. Although
they were created by our magic, they
are quite pitiful. Could you grant
<LQVA> of them a quiet end?",ui\00_message\quest_info\q40000243_00.gmd,\quest\q40000243.arc,q40000243.arc,1
0,q40000244_00_244,ノイズの原因,The Source of the Noise,ui\00_message\quest_info\q40000244_00.gmd,\quest\q40000244.arc,q40000244.arc,0
1,q40000244_00_244,"精神を研ぎ澄まし、資源の検知を続けているがノイズに邪魔されることが多い
おそらく今回のは<LQEM>の発する、微弱な魔力干渉のせいだろう
<LQVA>体ほど倒してもらえぬだろうか","I'm focusing my mind and
searching for resources, yet
constant noise is a problem.
It's likely caused by the faint
magical interference from
<LQEM>. Could you eliminate
around <LQVA> of them?",ui\00_message\quest_info\q40000244_00.gmd,\quest\q40000244.arc,q40000244.arc,1
0,q40000245_00_245,恐るべき傀儡,A Fearsome Puppet,ui\00_message\quest_info\q40000245_00.gmd,\quest\q40000245.arc,q40000245.arc,0
1,q40000245_00_245,"兵と化した<LQEM>は、もはや我々にとって魔物であった頃より恐ろしい怪物です
そして、今の我々は彼らを制御できない――
可能という者がいるならば、彼ら<LQVA>体の時を再び止めてはいただけないでしょうか","The <LQEM> 
that have turned into soldiers
are now more fearsome than when they
were mere monsters. We are currently
unable to control them. If anyone can,
please stop <LQVA> of them once more.",ui\00_message\quest_info\q40000245_00.gmd,\quest\q40000245.arc,q40000245.arc,1
0,q40000246_00_246,錬魔警戒警報,Beware the Alchemised,ui\00_message\quest_info\q40000246_00.gmd,\quest\q40000246.arc,q40000246.arc,0
1,q40000246_00_246,"<LQEM>への警戒を怠るな
そう遠くない所に出現した気配があった。<LQVA>体先に見つけ出して倒してしまえれば最善だが、できるのか――","Do not neglect vigilance against 
<LQEM>. 
There was a presence detected not far away. 
It would be best to locate and eliminate 
<LQVA> of them, if possible.",ui\00_message\quest_info\q40000246_00.gmd,\quest\q40000246.arc,q40000246.arc,1
0,q40000247_00_247,遺された脅威,A Menace Remains,ui\00_message\quest_info\q40000247_00.gmd,\quest\q40000247.arc,q40000247.arc,0
1,q40000247_00_247,"メルゴダに残る<LQEM>――
万一あれがこの区画へ来たならば、最悪の事態も考えられるでしょう。あれらのうち<LQVA>体でも倒せたなら、僥倖――
礼は惜しみますまい","<LQEM> remaining in Mergoda— 
If they come to this area, the worst-case 
scenario must be considered. 
If you can eliminate even <LQVA> of them, 
it would be fortunate— A reward will be given.",ui\00_message\quest_info\q40000247_00.gmd,\quest\q40000247.arc,q40000247.arc,1
0,q40000248_00_248,排除すべき者,Exterminate Them,ui\00_message\quest_info\q40000248_00.gmd,\quest\q40000248.arc,q40000248.arc,0
1,q40000248_00_248,"<LQEM>の動きが活発になっているようだ。どうにか<LQVA>体ほど動きを止められればよいが
方法を持っている者がいれば、試してみてくれ
礼はわたしから出そう","<LQEM> 
seem to be becoming more active. 
If you can manage to stop <LQVA> of them, 
it would be ideal. 
If anyone has the means, please try. 
I will provide a reward.",ui\00_message\quest_info\q40000248_00.gmd,\quest\q40000248.arc,q40000248.arc,1
0,q40000249_00_249,錬魔の兵,Alchemised Soldiers,ui\00_message\quest_info\q40000249_00.gmd,\quest\q40000249.arc,q40000249.arc,0
1,q40000249_00_249,"<LQEM>だが、我々の拠点近くを監視にやってくる頻度が増したようだ
やや危険を冒してでも<LQVA>体退けたいところだが
方法を持っている者がいれば、試してみてくれ
礼はわたしから出そう","The <LQEM> seem to be increasing
their patrol frequency near our
base. It's a bit risky, but we'd
like to drive away <LQVA> of them.
If anyone has a way, please give it a try.
I will provide the reward.",ui\00_message\quest_info\q40000249_00.gmd,\quest\q40000249.arc,q40000249.arc,1
0,q40000250_00_250,＜エリアオーダー＞メルゴダ魔物征伐,Area Order: Mergoda Demon Extermination,ui\00_message\quest_info\q40000250_00.gmd,\quest\q40000250.arc,q40000250.arc,0
1,q40000250_00_250,"エリアマスターとしての依頼にございます
あの恐ろしき<LQEM>が<LQVA>体、活性化し付近を彷徨っているというのです
どうか対処の手段をお持ちの方は、居住区に危険が及ぶ前に退ける助力を――","This is a request from the area master.
Those terrifying <LQEM> have
increased to <LQVA> and are wandering
in the vicinity. If you have a means
to deal with them, please help
remove them before they endanger
the residential area.",ui\00_message\quest_info\q40000250_00.gmd,\quest\q40000250.arc,q40000250.arc,1
