43,eqenhance_sp_done,解放済み,Released,ui\00_message\ui\equip_enhance.gmd,\ui\uGUIEquipEnhanceAnnounce.arc,uGUIEquipEnhanceAnnounce.arc,43
73,option_targeting_storage_ex_1,保管ボックス（拡張枠）,Storage Box (Expansion),ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,73
74,option_targeting_deposit_normal_1,格納チェスト（通常枠）,Storage Chest (Normal),ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,74
75,option_targeting_deposit_ex_1,格納チェスト（拡張枠）,Storage Chest (Expansion),ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,75
76,option_targeting_itempost,アイテムポスト,Item Post,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,76
77,option_targeting_itembag_0,アイテムバッグ,Item Bag,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,77
78,title_allbox_e,All Box,All Boxes,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,78
79,title_allbox_j,全てのボックス,All Boxes,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,79
80,title_fertilizer_e,Fertilizer,Fertilizer,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,80
81,title_fertilizer_j,肥料,Fertilizer,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,81
82,title_fertilizer_message_0,"肥料は最大２０個まで自由に選んでください
(装備を肥料にすると付加情報は破棄されます)","Please freely choose up to 20 x Pieces of
fertilizer
(If you convert equipment into fertilizer,
additional information will be discarded)",ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,82
83,title_fertilizer_message_1,"肥料に選んだアイテムは以下の通りです
(装備を肥料にすると付加情報は破棄されます)","The selected item for fertilizer is as follows:
(Equipping the item as fertilizer will discard
additional information)",ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,83
84,option_send_allbox,元に戻す,Undo,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,84
85,option_send_fertilizer_0,肥料に送る,Send to fertilizer,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,85
86,option_send_fertilizer_1,肥料に送る（一個ずつ）,Send to the fertilizer (one piece at a time),ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,86
87,item_msg_guid_toallbox,全てのボックスに移動,Move to All Boxes,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,87
88,item_msg_guid_tofertilizer,肥料に移動,Move to Fertilizer,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,88
89,item_msg_pop_ng_sameitem,同じアイテムは送れません（元に戻します）,You cannot send the same Item (will return it),ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,89
90,pulldown_deposit_ex_0,<COL DAEEF3>格納チェスト引出し%s</COL>,<COL DAEEF3>Storage Box Drawer %s</COL>,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,90
91,option_targeting_deposit_ex_0,格納チェスト引出し,Storage Box Drawer,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,91
92,option_send_itemlockset,セーフティ設定,Safety Setting,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,92
93,item_conf_itemlockset,"<COL ffdc78>セーフティ設定</COL>には、以下の機能があります

・アイテムバッグからの<COL ffdc78>「捨てる」</COL>を防止
・ショップや保管ボックス等からの<COL ffdc78>「売却」</COL>を防止
・装備が消えてしまう場合の<COL ffdc78>「ポーンの削除」</COL>を防止","<COL ffdc78>Safety Setting</COL> has the
following features:

・Prevent <COL ffdc78>""Discard""</COL> from Item
Bag.
・Prevent <COL ffdc78>""Sell""</COL> from shops and
storage
boxes, etc.
・Prevent <COL ffdc78>""Pawn Delete""</COL> when
equipment
will disappear.",ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,93
94,item_conf_itemlockset_on,設定する,Enable,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,94
95,item_conf_itemlockset_off,設定を解除する,Disable,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,95
96,item_conf_itemlockset_ng01,設定を解除するには、個別にアイテムを選択してください,"To cancel the settings, please select each item
individually.",ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,96
97,item_conf_itemlockset_ng02,選択中のアイテムは、すでに設定されています,The selected item has already been selected.,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,97
98,item_conf_itemlockset_ng03,選択中のアイテムは、すでに設定解除されています,The selected item has already been deselected.,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,98
99,bbi_embody_sub_01,<UNTN GDM>を使って持ち帰り,Takeaway with <UNTN GDM>,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,99
100,bbi_embody_sub_02,<UNTN GS>を使って持ち帰り,Takeaway with <UNTN GS>,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,100
101,bbi_embody_sub_03,同じアイテムの所持確認,Confirm Same Item Possession,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,101
102,bbi_embody_conf_01,"以下のアイテムを<COL ffdc78><UNTN GDM> <VAL GDM></COL>を使用して
レスタニアの<COL ffdc78><VAL></COL>に持ち帰ります
よろしいですか？","Are you sure you want to bring the following
items to Lestania using <COL ffdc78><UNTN GDM>
<VAL GDM></COL>?

<COL ffdc78><VAL></COL>",ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,102
103,bbi_embody_conf_02,"以下のアイテムを<COL ffdc78><UNTN GS> <VAL GS></COL>を使用して
レスタニアの<COL ffdc78><VAL></COL>に持ち帰ります
よろしいですか？","Are you sure you want to bring the following
items to Lestania using <COL ffdc78><UNTN GS> <VAL
GS></COL>?

<COL ffdc78><VAL></COL>",ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,103
104,bbi_embody_conf_done,アイテムを持ち帰りました,I brought back the item,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,104
105,pulldown_equip_pl,<COL DDD9C4>装備中のアイテム</COL>,<COL DDD9C4>Equipped Items</COL>,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,105
106,option_targeting_equip_pl,装備中のアイテム,Equipped Items,ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,106
107,bbi_embody_conf_03,"黄金石が不足しています
（必要数：<VAL>）
（所持数：<VAL>）","You are running out of Golden Gemstones
(Number in possession: <VAL>)",ui\00_message\ui\item_strage_box.gmd,\ui\uGUIItem01.arc,uGUIItem01.arc,107
0,ItemJudge_000,どれを鑑定しますか？,What would you like to appraise?,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,0
1,ItemJudge_001,(所持数：%d),(Have: %d),ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,1
2,ItemJudge_002,"鑑定しました。以下の内容でよろしいですか？

　鑑定アイテム ： <VAL> × <VAL>
　<COL ffdc78>鑑定結果　　 ： <VAL> × <VAL></COL>","Item appraised. Is this OK?

Appraised Item: <VAL> × <VAL>
<COL ffdc78>Results: <VAL> × <VAL></COL>",ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,2
3,ItemJudge_003,"以下のアイテムを獲得しました

　<COL ffdc78><VAL> × <VAL></COL>","You have obtained:

<COL ffdc78><VAL> × <VAL></COL>",ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,3
4,confirm_judge_random,"鑑定します。よろしいですか？
　鑑定アイテム ： <VAL> × <VAL>
　費用　　　　 ： <VAL GOLD>

以下のいずれかのアイテムのようです","Appraising item. Is this OK?
Appraised Item: <VAL> × <VAL>
Cost: <VAL GOLD>
It seems to be one of the following items.",ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,4
5,ItemJudge_title,Trade,Trade,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,5
6,ItemJudge_title_sub,鑑定交換,Appraisal Exchange,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,6
7,ItemJudge_cost,費用,Cost,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,7
8,ItemJudge_need_item,必要アイテム,Required items,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,8
9,ItemJudge_need_num,必要数,Num,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,9
10,ItemJudge_appraise_list,鑑定リスト,Appraisal List,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,10
11,ItemJudge_limit_num,回数制限,Limit,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,11
12,ItemJudge_get_num,獲得数,Num,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,12
13,ItemJudge_lot_item,以下のアイテムが抽選されます,Following items will be drawn from,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,13
14,ItemJudge_lot_crest,以下のクレストが抽選されます,Following crests will be drawn from,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,14
15,ItemJudge_select_storage_notice,保存先を選択してください,Please select destination,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,15
16,ItemJudge_period,期限,Period,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,16
17,ItemJudge_infinit,無期限,Indefinite,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,17
18,ItemJudge_need_list,費用/必要アイテム一覧,Cost/Required Item List,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,18
19,ItemJudge_trade_list,交換アイテム一覧,Exchange Item List,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,19
20,ItemJudge_appraise_confirm,"以下を鑑定します。よろしいですか？
鑑定名：<VAL>
保存先：<VAL>","Do you want to appraise the following? Are you
sure? Appraisal Name: <VAL> Storage Location:
<VAL>",ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,20
21,ItemJudge_appraise_notice,以下のアイテムを獲得しました,You have obtained the following items.,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,21
22,ItemJudge_limit_num_error,回数制限があります。これ以上は交換できません,There is a usage limit. You cannot exchange more.,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,22
23,ItemJudge_shortage_error,費用または必要アイテムが足りません,Insufficient cost or required items.,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,23
24,ItemJudge_storage_error,"アイテムが受け取れない可能性があります
アイテム枠を十分に空けてください","There is a possibility you may not receive the
item. Please make sure there is enough space in
your inventory.",ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,24
25,ItemJudge_nothing_error,現在、配信されていません,Currently there are no exchanges.,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,25
26,ItemJudge_and_more,and more...,and more...,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,26
27,ItemJudge_category,Category,Category,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,27
28,ItemJudge_woman_only,[女性専用],[Female Only],ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,28
29,ItemJudge_man_only,[男性専用],[Male Only],ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,29
30,ItemJudge_select_storage_error,この保存先は選択できません,I cannot select this destination.,ui\00_message\ui\ItemJudge.gmd,\ui\uGUIItemAppraise.arc,uGUIItemAppraise.arc,30
0,item_restore_title,Item Restoration,Item Restoration,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,0
1,item_restore_title_sub,アイテム復元,Item Restoration,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,1
2,item_restore_header01,アイテム,Item,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,2
3,item_restore_header02,復元費用,Restoration cost,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,3
4,item_restore_dialog_01,"捨てた、または売却してしまった
<COL ffdc78>特定のアイテム</COL>を復元できます

復元前のアイテムパラメータは
正常な値が反映されていないことがあります
復元することでパラメータも正常な値に復元されます","Restore a <COL ffdc78>specific item</COL> that
you have discarded or sold.

The parameters of the item before restoration may
not reflect the correct values, but they will be
restored to their proper values upon restoration.",ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,4
5,item_restore_dialog_01_01,復元可能な特定アイテムを確認する,Check for recoverable specific items.,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,5
6,item_restore_dialog_01_02,---,---,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,6
7,item_restore_dialog_02,"以下の内容で復元します。よろしいですか？

　アイテム：<NAME ITEM>
　復元費用：<VAL GOLD>","Are you sure you want to restore with the
following details?

Item: <NAME ITEM>
Cost: <VAL GOLD>",ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,7
8,item_restore_dialog_02_01,アイテムバッグに復元する,Restore in Item Bag,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,8
9,item_restore_dialog_02_02,保管ボックスに復元する,Restore to Storage Box,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,9
10,item_restore_dialog_02_03,格納チェストに復元する,Restore to Storage Chest,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,10
11,item_restore_dialog_02_err01,費用が足りません,Insufficient funds,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,11
12,item_restore_dialog_02_err02,アイテム枠がいっぱいです,The box is full.,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,12
13,item_restore_announce_01,アイテムを復元しました,Item restored.,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,13
14,item_restore_item0,復元可能なアイテムがありません,There are no restorable items,ui\00_message\ui\item_restore.gmd,\ui\uGUIItemReStore.arc,uGUIItemReStore.arc,14
0,item_sel_mandra_title,Mandragora Craft,Mandragora Craft,ui\00_message\ui\item_select_common.gmd,\ui\uGUIItemSelectCommon.arc,uGUIItemSelectCommon.arc,0
1,item_sel_mandra_title_sub,マンドラゴラを育てる,Mandragora Raising,ui\00_message\ui\item_select_common.gmd,\ui\uGUIItemSelectCommon.arc,uGUIItemSelectCommon.arc,1
2,item_sel_header_makable,作るもの,Crafting item,ui\00_message\ui\item_select_common.gmd,\ui\uGUIItemSelectCommon.arc,uGUIItemSelectCommon.arc,2
3,item_sel_empty_notice,項目がありません,No items available,ui\00_message\ui\item_select_common.gmd,\ui\uGUIItemSelectCommon.arc,uGUIItemSelectCommon.arc,3
4,item_sel_err_not_enough_material,素材が足りません,Insufficient materials,ui\00_message\ui\item_select_common.gmd,\ui\uGUIItemSelectCommon.arc,uGUIItemSelectCommon.arc,4
5,item_sel_guide_sell,売却,Sell,ui\00_message\ui\item_select_common.gmd,\ui\uGUIItemSelectCommon.arc,uGUIItemSelectCommon.arc,5
6,item_sel_infdelivery_title_en,Select Item,Select Item,ui\00_message\ui\item_select_common.gmd,\ui\uGUIItemSelectCommon.arc,uGUIItemSelectCommon.arc,6
7,item_sel_infdelivery_title_jp,納品するアイテムを選択してください,Please select items to deliver.,ui\00_message\ui\item_select_common.gmd,\ui\uGUIItemSelectCommon.arc,uGUIItemSelectCommon.arc,7
8,item_sel_sameitem_title_en,Same Item,Same Item,ui\00_message\ui\item_select_common.gmd,\ui\uGUIItemSelectCommon.arc,uGUIItemSelectCommon.arc,8
9,item_sel_sameitem_title_jp,所持している同じアイテム一覧,List of same items possessed.,ui\00_message\ui\item_select_common.gmd,\ui\uGUIItemSelectCommon.arc,uGUIItemSelectCommon.arc,9
0,job_emblem_reset,リセット,Reset,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,0
1,job_emblem_title,Job Emblem,Vocation Emblem,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,1
2,job_emblem_sub_title,ジョブエンブレムメニュー,Vocation Emblem,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,2
3,job_emblem_header_base,ベース,Base,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,3
4,job_emblem_header_status,ステータス,Progress,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,4
5,job_emblem_not_have_emblem,"対象アイテムを装備していない
またはアイテムバッグ、保管ボックスにないため
設定できません","Can't set because the target item is not equipped
or it is not in the item bag or storage box.",ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,5
6,job_emblem_point_name,EMBLEM POINTS,EMBLEM POINTS,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,6
7,job_emblem_update_param,割り振る,Assign,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,7
8,job_emblem_err_level_max,これ以上レベルアップできません,Can't level up any more than this,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,8
9,job_emblem_err_pp_shortage,所持<UNIT PP>が不足しています,You do not have enough <UNIT PP>.,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,9
10,job_emblem_confirm_level_up,"レベルアップします。よろしいですか？
　消費プレイポイント：<VAL PP>
　獲得エンブレムポイント：<VAL EP>","Are you ready to level up?
Consumed Play Points: <VAL PP>
Acquired Emblem Points: <VAL EP>",ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,10
11,job_emblem_crest_open_lv,エンブレム<UNIT LV><VAL>で拡張可能,Expansion at Emblem <UNIT LV><VAL>,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,11
12,job_emblem_empty,空き,Empty,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,12
13,job_emblem_confirm_update_param,現在のポイント割り振りを適用しますか？,Apply the current point allocation?,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,13
14,job_emblem_notice_update_param,ポイント割り振りを適用しました,Point allocation applied.,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,14
15,job_emblem_choice_reset_title,リセット方法を選択してください,Please select a reset method.,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,15
16,job_emblem_reset_pp,<UNIT PP>を消費してリセット,Reset by consuming <UNIT PP>,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,16
17,job_emblem_reset_gs,黄金石を消費してリセット,Reset by consuming Golden Gemstone,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,17
18,job_emblem_confirm_reset_pp,"<COL ffdc78><VAL PP></COL>を消費して
割り振ったポイントをリセットしますか？","Do you want to reset the allocated points by
consuming <COL ffdc78><VAL PP></COL>?",ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,18
19,job_emblem_err_reset_pp_shortage,"<UNIT PP>が不足しています
（所持数：<VAL>）","You do not have enough <UNIT PP>.
(Current amount: <VAL>)",ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,19
20,job_emblem_confirm_reset_gs,"<COL ffdc78>黄金石<VAL GS></COL>を消費して
割り振ったポイントをリセットしますか？","Do you want to reset the allocated points by
consuming<COL ffdc78><VAL GS> Golden
Gemstone?</COL>",ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,20
21,job_emblem_err_reset_gs_shortage,"黄金石が不足しています
（所持数：<VAL>）","You are running out of golden stones
(number in possession：<VAL>)",ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,21
22,job_emblem_open_online_shop,オンラインショップを開く,Open online shop,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,22
23,job_emblem_notice_reset,割り振ったポイントをリセットしました,Allocated points reset,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,23
24,job_emblem_err_not_release,まだ解放されていません,Not unlocked yet.,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,24
25,job_emblem_guide_add,足す,Add,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,25
26,job_emblem_guide_sub,減らす,Reduce,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,26
27,job_emblem_item_sel_title,ジュエリーを選択してください,Please choose a jewelry,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,27
28,job_emblem_crest_select_kind,継承方法を選択してください,Please select your augmentation method,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,28
29,job_emblem_crest_select_kind_normal,通常継承,Normal augmentation,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,29
30,job_emblem_crest_select_kind_gs,黄金石継承,Golden Gemstone augmentation,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,30
31,job_emblem_crest_confirm_normal,"ジュエリーを破壊して選択したスロットに
クレストを通常継承しますか？

ジュエリー：<VAL>
継承成功率：<VAL>％
継承失敗時：<COL aa1414>失敗するとジュエリーを失います</COL>

以下のいずれかのクレストが継承されます","Do you want to augment a Crest to the selected
slot by destroying the jewelry?

Jewelry: <VAL>
Augmentation Success Rate: <VAL>％
In case of failure: <COL aa1414>You will lose the
jewelry</COL>

One of the following Crests will be inherited:",ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,31
32,job_emblem_crest_confirm_gs,"ジュエリーを破壊して選択したスロットに
クレストを<COL ffdc78>黄金石継承</COL>しますか？

ジュエリー：<VAL>
継承成功率：<VAL>％
継承失敗時：<COL ffdc78>失敗してもジュエリーは失われません</COL>

<COL ffdc78><UNTN GS> <VAL GS></COL>を消費します（所持数：<HAVE GS>）

以下のいずれかのクレストが継承されます","Do you want to Augment a Crest onto the selected
slot by destroying the jewelry?

Jewelry: <VAL>
Augmentation Success Rate: <VAL>％
In case of failure: <COL ffdc78>The jewelry will
not be lost</COL>

<COL ffdc78>You will consume <VAL GS> <UNTN GS>
</COL> (Current amount: <HAVE GS>)

One of the following Crests will be inherited:",ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,32
33,job_emblem_crest_success_notice,継承に成功しました,Augmentation succeeded,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,33
34,job_emblem_crest_failed_notice,継承に失敗しました,Augmentation failed,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,34
35,job_emblem_crest_confirm_retry,"継承に失敗しました
ジュエリーは失われませんでした
もう一度、同じジュエリーで継承を試みますか？","The Augmentation failed.
The jewelry was not lost.
Would you like to attempt the Augmentation again
with the same jewelry?",ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,35
36,job_emblem_break_confirm,"選択したスロットのクレストを破壊します
よろしいですか？","Are you sure you want to destroy
the crest in this slot?",ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,36
37,job_emblem_break_notice,クレストを破壊しました,The crest has been broken.,ui\00_message\ui\job_emblem.gmd,\ui\uGUIJobEmblem.arc,uGUIJobEmblem.arc,37
0,JMMH_MSG_ALLTASK_CLEAR_STR,課題を達成し、ジョブマスターに報告しました,Task finished and reported to the Job Master.,ui\00_message\ui\jmaster_hb.gmd,\ui\uGUIJobExam.arc,uGUIJobExam.arc,0
1,JMMH_MSG_LV_STR,LV.,LV.,ui\00_message\ui\jmaster_hb.gmd,\ui\uGUIJobExam.arc,uGUIJobExam.arc,1
2,JMMH_MSG_TASK_STR,<VAL>で課題を達成し、ジョブマスターに報告せよ,"Accomplish the task and report to the <VAL> Job
Master.",ui\00_message\ui\jmaster_hb.gmd,\ui\uGUIJobExam.arc,uGUIJobExam.arc,2
3,JMMH_MSG_SLASH_STR,/,/,ui\00_message\ui\jmaster_hb.gmd,\ui\uGUIJobExam.arc,uGUIJobExam.arc,3
4,JMMH_MSG_BEAT_STR,<VAL LV>以上の<NAME ENEMY>を倒せ！,Defeat <VAL LV>+ <NAME ENEMY>!,ui\00_message\ui\jmaster_hb.gmd,\ui\uGUIJobExam.arc,uGUIJobExam.arc,4
5,JMMH_MSG_EQUIP_STR,を装備しろ！,Equip it!,ui\00_message\ui\jmaster_hb.gmd,\ui\uGUIJobExam.arc,uGUIJobExam.arc,5
