1,q40300116_00_645,"別にどっちでもいいけど、どちらかというと
今日は何か外に出る気分じゃないんだよな
ってことで、俺の代わりに<LQIM>を<LQVA>個
取ってきてくれるヤツ、募集","It doesn't really matter either way, but
I'm not in the mood to go outside today.
So, I'm looking for someone to
fetch <LQVA> 
<LQIM> for me.",ui\00_message\quest_info\q40300116_00.gmd,\quest\q40300116.arc,q40300116.arc,1,
1,q50102020_00_43,"竜の翼たる歴戦の覚者たちよ
古き祭祀場にて、指輪に吸い寄せられし
魔の集う気配がある
己が力を尽くし、新たな試練を打ち破れ","O battle-hardened Arisen, Wings of thy Dragon.
In the ancient sacred grounds, drawn to the ring,
there is a gathering presence of dark magic.
Exert your strength and overcome the new trial.",ui\00_message\quest_info\q50102020_00.gmd,\quest\q50102020.arc,q50102020.arc,1,
2,q50102020_00_1706,制限時間内に現れる敵を全滅する,Annihilate all enemies that appear within the time limit.,ui\00_message\quest_info\q50102020_00.gmd,\quest\q50102020.arc,q50102020.arc,2,
3,q50102020_00_1707,最後の敵を討伐する,Defeat the final enemy,ui\00_message\quest_info\q50102020_00.gmd,\quest\q50102020.arc,q50102020.arc,3,
0,q50103000_00_44,古都の賜物,The Ancient City's Legacy,ui\00_message\quest_info\q50103000_00.gmd,\quest\q50103000.arc,q50103000.arc,0,
1,q50103000_00_44,,,ui\00_message\quest_info\q50103000_00.gmd,\quest\q50103000.arc,q50103000.arc,1,
0,q50103010_00_45,古都の賜物,The Ancient City's Legacy,ui\00_message\quest_info\q50103010_00.gmd,\quest\q50103010.arc,q50103010.arc,0,
1,q50103010_00_45,,,ui\00_message\quest_info\q50103010_00.gmd,\quest\q50103010.arc,q50103010.arc,1,
0,q50103020_00_46,古都の賜物,The Ancient City's Legacy,ui\00_message\quest_info\q50103020_00.gmd,\quest\q50103020.arc,q50103020.arc,0,Mogok
1,q50103020_00_46,"竜の翼たる歴戦の覚者たちよ
戦鬼どもの残党が、竜力に満ちた
エルフの遺跡を占拠した
一刻も早く、奴らを一掃せよ","O battle-hardened Arisen, wings of thy dragon.
The remnants of the war demons have occupied
the Elven ruins filled with Dragon Force.
Eliminate them swiftly.",ui\00_message\quest_info\q50103020_00.gmd,\quest\q50103020.arc,q50103020.arc,1,Mogok
2,q50103020_00_1724,制限時間内にモゴックを探し討伐する,Defeat Mogok within the time limit.,ui\00_message\quest_info\q50103020_00.gmd,\quest\q50103020.arc,q50103020.arc,2,Mogok
3,q50103020_00_1725,第１守備隊を討伐する,Defeat the 1st Garrison,ui\00_message\quest_info\q50103020_00.gmd,\quest\q50103020.arc,q50103020.arc,3,Mogok
4,q50103020_00_1726,第２守備隊を討伐する,Defeat the 2nd Garrison,ui\00_message\quest_info\q50103020_00.gmd,\quest\q50103020.arc,q50103020.arc,4,Mogok
5,q50103020_00_1727,第３守備隊を討伐する,Defeat the 3rd Garrison,ui\00_message\quest_info\q50103020_00.gmd,\quest\q50103020.arc,q50103020.arc,5,Mogok
6,q50103020_00_1728,第４守備隊を討伐する,Defeat the 4th Garrison,ui\00_message\quest_info\q50103020_00.gmd,\quest\q50103020.arc,q50103020.arc,6,
7,q50103020_00_1729,第５守備隊を討伐する,Defeat the 5th Garrison,ui\00_message\quest_info\q50103020_00.gmd,\quest\q50103020.arc,q50103020.arc,7,
8,q50103020_00_1730,第６守備隊を討伐する,Defeat the 6th Garrison,ui\00_message\quest_info\q50103020_00.gmd,\quest\q50103020.arc,q50103020.arc,8,
9,q50103020_00_1731,発見したモゴック集団を倒す,Defeat Mogok and his unit,ui\00_message\quest_info\q50103020_00.gmd,\quest\q50103020.arc,q50103020.arc,9,
10,q50103020_00_1778,最奥の魔物を討伐する,Defeat the demons further inside,ui\00_message\quest_info\q50103020_00.gmd,\quest\q50103020.arc,q50103020.arc,10,
0,q50104000_00_47,輝く扉,The Shining Gate,ui\00_message\quest_info\q50104000_00.gmd,\quest\q50104000.arc,q50104000.arc,0,Zuhl
1,q50104000_00_47,"竜の翼たる歴戦の覚者たちよ
指輪を求め、空に浮かぶ王宮に向かい
真なる黄金宮への道を探し出せ","O battle-hardened Arisen, Wings of thy Dragon.
Seek the ring and head to the floating
Royal Palace in the sky and uncover the path
to the true Golden Land.",ui\00_message\quest_info\q50104000_00.gmd,\quest\q50104000.arc,q50104000.arc,1,Zuhl
2,q50104000_00_1769,制限時間内に討伐対象の敵を全て倒す,Defeat all of the target enemies within the time limit.,ui\00_message\quest_info\q50104000_00.gmd,\quest\q50104000.arc,q50104000.arc,2,Zuhl
3,q50104000_00_1770,敵を殲滅する,Eliminate the enemy,ui\00_message\quest_info\q50104000_00.gmd,\quest\q50104000.arc,q50104000.arc,3,Zuhl
4,q50104000_00_1771,次なる敵を探し出す,Find your next enemy,ui\00_message\quest_info\q50104000_00.gmd,\quest\q50104000.arc,q50104000.arc,4,Zuhl
6,q50104000_00_1772,扉の守護者を討伐する,Defeat the guardians at the door,ui\00_message\quest_info\q50104000_00.gmd,\quest\q50104000.arc,q50104000.arc,6,Zuhl
7,q50104000_00_1773,王宮への扉に集う,Gather at the Door to the Royal Palace,ui\00_message\quest_info\q50104000_00.gmd,\quest\q50104000.arc,q50104000.arc,7,Zuhl
8,q50104000_00_1774,制限時間内に最奥の強敵を倒す,"Defeat the formidable enemy in the
innermost sanctum within the time limit",ui\00_message\quest_info\q50104000_00.gmd,\quest\q50104000.arc,q50104000.arc,8,Zuhl
9,q50104000_00_1775,ズールを討伐する,Defeat Zuhl,ui\00_message\quest_info\q50104000_00.gmd,\quest\q50104000.arc,q50104000.arc,9,
10,q50104000_00_1776,黄金宮へ向かう,Head to the Golden Palace,ui\00_message\quest_info\q50104000_00.gmd,\quest\q50104000.arc,q50104000.arc,10,
12,q50104000_00_1777,黄金竜ゴルゴランを討伐する,Defeat the Golden Dragon Golgorran,ui\00_message\quest_info\q50104000_00.gmd,\quest\q50104000.arc,q50104000.arc,12,
5,q50104000_00_1779,王宮に向かう,Head to the Royal Palace,ui\00_message\quest_info\q50104000_00.gmd,\quest\q50104000.arc,q50104000.arc,5,Zuhl
11,q50104000_00_1780,黄金の扉に集う,Gather at the Golden Door,ui\00_message\quest_info\q50104000_00.gmd,\quest\q50104000.arc,q50104000.arc,11,
0,q50105000_00_51,レスタニア追懐戦記,Lestania War Chronicles,ui\00_message\quest_info\q50105000_00.gmd,\quest\q50105000.arc,q50105000.arc,0,
1,q50105000_00_51,"竜の翼たる歴戦の覚者たちよ
レスタニアを襲った数々の脅威に
今再び立ち向かえ","O battle-hardened Arisen, Wings of thy Dragon.
Rise once again to face the numerous threats
that have befallen Lestania.",ui\00_message\quest_info\q50105000_00.gmd,\quest\q50105000.arc,q50105000.arc,1,
2,q50105000_00_2126,グリッテン砦へ向かう,Head to Gritten Fort,ui\00_message\quest_info\q50105000_00.gmd,\quest\q50105000.arc,q50105000.arc,2,
3,q50105000_00_2127,砦前を守る脅威を排除する,Eliminate threats to defend the front lines,ui\00_message\quest_info\q50105000_00.gmd,\quest\q50105000.arc,q50105000.arc,3,
4,q50105000_00_2128,グリッテン砦内の魔物を排除する,Eliminate demons in Fort Gritten,ui\00_message\quest_info\q50105000_00.gmd,\quest\q50105000.arc,q50105000.arc,4,
5,q50105000_00_2129,錬金術師の配下を排除する,Eliminate the subordinates of the alchemist,ui\00_message\quest_info\q50105000_00.gmd,\quest\q50105000.arc,q50105000.arc,5,
6,q50105000_00_2130,オークの大将と軍勢を排除する,Eliminate orc generals and their armies,ui\00_message\quest_info\q50105000_00.gmd,\quest\q50105000.arc,q50105000.arc,6,
7,q50105000_00_2131,ディアマンテスを倒す,Defeat Diamantes,ui\00_message\quest_info\q50105000_00.gmd,\quest\q50105000.arc,q50105000.arc,7,
8,q50105000_00_2132,レオに打ち勝つ,Overcome Leo,ui\00_message\quest_info\q50105000_00.gmd,\quest\q50105000.arc,q50105000.arc,8,
0,q50201000_00_48,歪みの執行人,Agent of Corruption,ui\00_message\quest_info\q50201000_00.gmd,\quest\q50201000.arc,q50201000.arc,0,
1,q50201000_00_48,"竜の翼たる歴戦の覚者たちよ
侵食された島に現れた
新たな脅威を討ち果たせ","O battle-hardened Arisen, Wings of thy Dragon.
Make an appearance on the corrupted island
and vanquish the new threat.",ui\00_message\quest_info\q50201000_00.gmd,\quest\q50201000.arc,q50201000.arc,1,
2,q50201000_00_1979,制限時間内に強力な侵食魔を討伐する,Defeat the powerful infected within the time limit,ui\00_message\quest_info\q50201000_00.gmd,\quest\q50201000.arc,q50201000.arc,2,
3,q50201000_00_1983,敵集団を殲滅し仲間の元に戻る,"Destroy the enemy group
and return to your comrades",ui\00_message\quest_info\q50201000_00.gmd,\quest\q50201000.arc,q50201000.arc,3,
0,q50201001_00_52,歪みの執行人・限界域,Agent of Corruption: Restricted Stage,ui\00_message\quest_info\q50201001_00.gmd,\quest\q50201001.arc,q50201001.arc,0,
1,q50201001_00_52,"竜の翼たる歴戦の覚者たちよ
侵食された島に現れた
新たな脅威を討ち果たせ","O battle-hardened Arisen, Wings of thy Dragon.
Make an appearance on the corrupted island
and vanquish the new threat.",ui\00_message\quest_info\q50201001_00.gmd,\quest\q50201001.arc,q50201001.arc,1,
2,q50201001_00_2460,制限時間内に強力な侵食魔を討伐する,Defeat the powerful infected within the time limit,ui\00_message\quest_info\q50201001_00.gmd,\quest\q50201001.arc,q50201001.arc,2,
3,q50201001_00_2461,敵集団を殲滅し仲間の元に戻る,"Destroy the enemy group
and return to your comrades",ui\00_message\quest_info\q50201001_00.gmd,\quest\q50201001.arc,q50201001.arc,3,
0,q50202000_00_49,淀みし大竜力,Phantasmic Great Dragon,ui\00_message\quest_info\q50202000_00.gmd,\quest\q50202000.arc,q50202000.arc,0,
1,q50202000_00_49,"竜の翼たる歴戦の覚者たちよ
淀みの地に再び竜力が満ちた
白き化身を打ち払い、己が力を示せ","O battle-hardened Arisen, Wings of thy Dragon.
Once again, Dragon Force fills this stagnant land.
Cast off the pale incarnation and demonstrate
your own strength.",ui\00_message\quest_info\q50202000_00.gmd,\quest\q50202000.arc,q50202000.arc,1,
2,q50202000_00_2071,制限時間内に竜力の化身を討伐する,"Defeat the Incarnation of Dragon Force
within the time limit",ui\00_message\quest_info\q50202000_00.gmd,\quest\q50202000.arc,q50202000.arc,2,
3,q50202000_00_2115,現れた敵の妨害を排除する,Eliminate the interfering enemy,ui\00_message\quest_info\q50202000_00.gmd,\quest\q50202000.arc,q50202000.arc,3,
4,q50202000_00_2133,強力な戦徒を討伐する,Defeat the powerful myrmidons,ui\00_message\quest_info\q50202000_00.gmd,\quest\q50202000.arc,q50202000.arc,4,
0,q50202001_00_57,淀みし大竜力・限界域,Phantasmic Great Dragon: Restricted Stage,ui\00_message\quest_info\q50202001_00.gmd,\quest\q50202001.arc,q50202001.arc,0,
1,q50202001_00_57,"竜の翼たる歴戦の覚者たちよ
淀みの地に再び竜力が満ちた
白き化身を打ち払い、己が力を示せ","O battle-hardened Arisen, Wings of thy Dragon.
Once again, Dragon Force fills this stagnant land.
Cast off the pale incarnation and demonstrate
your own strength.",ui\00_message\quest_info\q50202001_00.gmd,\quest\q50202001.arc,q50202001.arc,1,
2,q50202001_00_2486,制限時間内に竜力の化身を討伐する,"Defeat the Incarnation of Dragon Force
within the time limit",ui\00_message\quest_info\q50202001_00.gmd,\quest\q50202001.arc,q50202001.arc,2,
3,q50202001_00_2487,現れた敵の妨害を排除する,Eliminate the interfering enemy,ui\00_message\quest_info\q50202001_00.gmd,\quest\q50202001.arc,q50202001.arc,3,
4,q50202001_00_2488,真なる力に満ちた竜力の化身を討伐する,"Defeat the Incarnation of Dragon Force
Full of True Force",ui\00_message\quest_info\q50202001_00.gmd,\quest\q50202001.arc,q50202001.arc,4,
0,q50202002_00_62,戦技闘会・竜伐戦,Battle Competition: Dragon Battle,ui\00_message\quest_info\q50202002_00.gmd,\quest\q50202002.arc,q50202002.arc,0,
1,q50202002_00_62,"竜の翼たる歴戦の覚者たちよ
研磨されし己が力をもって
集う脅威を切り伏せよ","O battle-hardened Arisen, Wings of thy Dragon.
Polish your own strength,
and overcome the gathering menace.",ui\00_message\quest_info\q50202002_00.gmd,\quest\q50202002.arc,q50202002.arc,1,
2,q50202002_00_2542,魔物の襲撃に備える,Prepare for a monster attack,ui\00_message\quest_info\q50202002_00.gmd,\quest\q50202002.arc,q50202002.arc,2,
3,q50202002_00_2543,現れる魔物を殲滅する,Defeat the appearing enemy monsters.,ui\00_message\quest_info\q50202002_00.gmd,\quest\q50202002.arc,q50202002.arc,3,
4,q50202002_00_2544,最後の魔物を討伐する,Defeat the final demons,ui\00_message\quest_info\q50202002_00.gmd,\quest\q50202002.arc,q50202002.arc,4,
0,q50202003_00_63,戦徒と共に,With the Myrmidons,ui\00_message\quest_info\q50202003_00.gmd,\quest\q50202003.arc,q50202003.arc,0,
1,q50202003_00_63,"竜の翼たる歴戦の覚者たちよ
自らの戦徒を率いて先陣を切り
現れる脅威のなかを戦い抜け","O battle-hardened Arisen, Wings of thy Dragon.
Lead your own Myrmidons and fight bravely
through the midst of the emerging threats.",ui\00_message\quest_info\q50202003_00.gmd,\quest\q50202003.arc,q50202003.arc,1,
2,q50202003_00_2605,現れる敵を全滅する,Annihilate all enemies that appear.,ui\00_message\quest_info\q50202003_00.gmd,\quest\q50202003.arc,q50202003.arc,2,
0,q50203000_00_53,大地の怒り,Earth's Fury,ui\00_message\quest_info\q50203000_00.gmd,\quest\q50203000.arc,q50203000.arc,0,Gurdolin
1,q50203000_00_53,"竜の翼たる歴戦の覚者たちよ
侵食されゆく大地に怒り
我を忘れた強大な魔物が現れた
白き竜の力をもってこれを退けよ","O battle-hardened Arisen, Wings of thy Dragon.
Angered by the encroaching corruption,
A mighty enemy, having lost itself,
Appears with the power of the White Dragon.",ui\00_message\quest_info\q50203000_00.gmd,\quest\q50203000.arc,q50203000.arc,1,Gurdolin
2,q50203000_00_2479,制限時間内に甲竜を討伐し《<SPOT 877>村》の安全を確保する,"Defeat the dragon within the time limit
and secure the safety of 《 <SPOT 877> village》.",ui\00_message\quest_info\q50203000_00.gmd,\quest\q50203000.arc,q50203000.arc,2,Lise
3,q50203000_00_2482,覚者隊の仲間を援護し 魔物を討伐する,"Cover the Arisen Corps comrades
and defeat the demons",ui\00_message\quest_info\q50203000_00.gmd,\quest\q50203000.arc,q50203000.arc,3,Gurdolin
0,q50203001_00_66,大地の怒り・限界域,Earth's Fury: Restricted Stage,ui\00_message\quest_info\q50203001_00.gmd,\quest\q50203001.arc,q50203001.arc,0,
1,q50203001_00_66,"竜の翼たる歴戦の覚者たちよ
侵食されゆく大地に怒り
我を忘れた強大な魔物が現れた
白き竜の力をもってこれを退けよ","O battle-hardened Arisen, Wings of thy Dragon.
Angered by the encroaching corruption,
A mighty enemy, having lost itself,
Appears with the power of the White Dragon.",ui\00_message\quest_info\q50203001_00.gmd,\quest\q50203001.arc,q50203001.arc,1,
2,q50203001_00_2728,制限時間内に甲竜を討伐し《<SPOT 877>村》の安全を確保する,"Defeat the dragon within the time limit
and secure the safety of 《 <SPOT 877> village》.",ui\00_message\quest_info\q50203001_00.gmd,\quest\q50203001.arc,q50203001.arc,2,
3,q50203001_00_2729,呪符を探し出し 破壊して魔物を打ち払う,"Search for the cursed sigils, destroy them,
and strike down the enemies.",ui\00_message\quest_info\q50203001_00.gmd,\quest\q50203001.arc,q50203001.arc,3,
0,q50204000_00_64,闇の再動,Recurrence of Darkness,ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,0,The White Dragon
1,q50204000_00_64,"竜の翼たる歴戦の覚者たちよ
再び現れし黒き闇を見つけ
フィンダムに眠る竜の盾となれ","O battle-hardened Arisen, Wings of thy Dragon.
Once again, uncover the dark abyss, and stand
as the guardian of the dormant dragon in Phindym.",ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,1,The White Dragon
2,q50204000_00_2682,《芯なる樹》を蝕む黒剣を十刀探して破壊する(残り10本),"Search for the ten blades that corrupt the
""Core Tree"" and destroy them (10 left)",ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,2,The White Dragon
3,q50204000_00_2683,黒騎士・幻影を素早く討伐しクリア時に報酬を得る,"Defeat the Black Knight Phantom swiftly
and receive a reward upon clearing.",ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,3,The White Dragon
4,q50204000_00_2684,遭遇した黒騎士を討伐する,Defeat the encountered Black Knight,ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,4,The White Dragon
5,q50204000_00_2731,一帯の《時番群》を全滅させタイムボーナスを得る,Defeat the entire bonus group and gain a Time Bonus.,ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,5,The White Dragon
6,q50204000_00_2754,最奥に潜む黒騎士を追う,Pursue the Black Knight lurking in the deepest depths.,ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,6,The White Dragon
7,q50204000_00_2783,《芯なる樹》を蝕む黒剣を十刀探して破壊する(残り9本),"Search for the ten blades that corrupt
the ""Core Tree"" and destroy them (9 left)",ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,7,The White Dragon
8,q50204000_00_2784,《芯なる樹》を蝕む黒剣を十刀探して破壊する(残り8本),"Search for the ten blades that corrupt
the ""Core Tree"" and destroy them (8 left)",ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,8,The White Dragon
9,q50204000_00_2785,《芯なる樹》を蝕む黒剣を十刀探して破壊する(残り7本),"Search for the ten blades that corrupt
the ""Core Tree"" and destroy them (7 left)",ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,9,The White Dragon
10,q50204000_00_2786,《芯なる樹》を蝕む黒剣を十刀探して破壊する(残り6本),"Search for the ten blades that corrupt
the ""Core Tree"" and destroy them (6 left)",ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,10,Mordred
11,q50204000_00_2787,《芯なる樹》を蝕む黒剣を十刀探して破壊する(残り5本),"Search for the ten blades that corrupt
the ""Core Tree"" and destroy them (5 left)",ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,11,Mordred
12,q50204000_00_2788,《芯なる樹》を蝕む黒剣を十刀探して破壊する(残り4本),"Search for the ten blades that corrupt
the ""Core Tree"" and destroy them (4 left)",ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,12,Mordred
13,q50204000_00_2789,《芯なる樹》を蝕む黒剣を十刀探して破壊する(残り3本),"Search for the ten blades that corrupt
the ""Core Tree"" and destroy them (3 left)",ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,13,Gearóid
14,q50204000_00_2790,《芯なる樹》を蝕む黒剣を十刀探して破壊する(残り2本),"Search for the ten blades that corrupt
the ""Core Tree"" and destroy them (2 blades left)",ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,14,Gearóid
15,q50204000_00_2791,《芯なる樹》を蝕む黒剣を十刀探して破壊する(残り1本),"Search for the ten blades that corrupt
the ""Core Tree"" and destroy them (1 blade left)",ui\00_message\quest_info\q50204000_00.gmd,\quest\q50204000.arc,q50204000.arc,15,The White Dragon
0,q50204001_00_65,降臨せし闇・限界域,Onset of Darkness: Restricted Stage,ui\00_message\quest_info\q50204001_00.gmd,\quest\q50204001.arc,q50204001.arc,0,
1,q50204001_00_65,"竜の翼たる歴戦の覚者たちよ
樹内の深部に潜む
無双の黒騎士を討ち滅ぼせ","O battle-hardened Arisen, Wings of thy Dragon.
Vanquish the unmatched Black Knight
lurking within the depths of the tree.",ui\00_message\quest_info\q50204001_00.gmd,\quest\q50204001.arc,q50204001.arc,1,
2,q50204001_00_2681,黒騎士を討伐する,Defeat the Black Knight,ui\00_message\quest_info\q50204001_00.gmd,\quest\q50204001.arc,q50204001.arc,2,
0,q50204002_00_67,降臨せし闇,Onset of Darkness,ui\00_message\quest_info\q50204002_00.gmd,\quest\q50204002.arc,q50204002.arc,0,
1,q50204002_00_67,"竜の翼たる歴戦の覚者たちよ
樹内の深部に潜む
黒騎士を討ち滅ぼせ","O battle-hardened Arisen, Wings of thy Dragon.
Vanquish the Black Knight lurking
within the depths of tree.",ui\00_message\quest_info\q50204002_00.gmd,\quest\q50204002.arc,q50204002.arc,1,
2,q50204002_00_2779,黒騎士を討伐する,Defeat the Black Knight,ui\00_message\quest_info\q50204002_00.gmd,\quest\q50204002.arc,q50204002.arc,2,
0,q50205000_00_58,異人の遺跡,The Foreigner's Remains,ui\00_message\quest_info\q50205000_00.gmd,\quest\q50205000.arc,q50205000.arc,0,
1,q50205000_00_58,"集いし勇敢なる冒険者たちよ
手がかりの導く遺跡に眠る
黄金の秘宝を探し出せ","Oh, brave adventurers who have gathered here,
seek out the golden treasure sleeping
in the ancient ruins, guided by the clues.",ui\00_message\quest_info\q50205000_00.gmd,\quest\q50205000.arc,q50205000.arc,1,
2,q50205000_00_2613,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q50205000_00.gmd,\quest\q50205000.arc,q50205000.arc,2,
3,q50205000_00_2614,次なる敵を探し出す,Find your next enemy,ui\00_message\quest_info\q50205000_00.gmd,\quest\q50205000.arc,q50205000.arc,3,
4,q50205000_00_2615,パーティー集合マーカーに集まる,Gather at the party gathering marker,ui\00_message\quest_info\q50205000_00.gmd,\quest\q50205000.arc,q50205000.arc,4,
5,q50205000_00_2616,最奥に潜む魔物を討伐する,"Defeat the demons lurking
in the innermost parts of the city.",ui\00_message\quest_info\q50205000_00.gmd,\quest\q50205000.arc,q50205000.arc,5,
0,q50205001_00_59,異人の洞窟,The Foreigner's Cave,ui\00_message\quest_info\q50205001_00.gmd,\quest\q50205001.arc,q50205001.arc,0,
1,q50205001_00_59,"集いし勇敢なる冒険者たちよ
手がかりの導く秘洞に眠る
黄金の秘宝を探し出せ","Oh, brave adventurers who have gathered here,
Seek out the golden treasure sleeping
in the secret cave, guided by the clues.",ui\00_message\quest_info\q50205001_00.gmd,\quest\q50205001.arc,q50205001.arc,1,
2,q50205001_00_2617,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q50205001_00.gmd,\quest\q50205001.arc,q50205001.arc,2,
3,q50205001_00_2618,次なる敵を探し出す,Find your next enemy,ui\00_message\quest_info\q50205001_00.gmd,\quest\q50205001.arc,q50205001.arc,3,
4,q50205001_00_2619,パーティー集合マーカーに集まる,Gather at the party gathering marker,ui\00_message\quest_info\q50205001_00.gmd,\quest\q50205001.arc,q50205001.arc,4,
5,q50205001_00_2620,最奥に潜む魔物を討伐する,"Defeat the demons lurking
in the innermost parts of the city.",ui\00_message\quest_info\q50205001_00.gmd,\quest\q50205001.arc,q50205001.arc,5,
0,q50205002_00_60,異人の地下墓所,The Foreigner's Underground Tomb,ui\00_message\quest_info\q50205002_00.gmd,\quest\q50205002.arc,q50205002.arc,0,
1,q50205002_00_60,"集いし勇敢なる冒険者たちよ
手がかりの導く古墓に眠る
黄金の秘宝を探し出せ","Oh, brave adventurers who have gathered here,
Seek out the golden treasure sleeping
in the ancient tombs, guided by the clues.",ui\00_message\quest_info\q50205002_00.gmd,\quest\q50205002.arc,q50205002.arc,1,
2,q50205002_00_2621,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q50205002_00.gmd,\quest\q50205002.arc,q50205002.arc,2,
3,q50205002_00_2622,次なる敵を探し出す,Find your next enemy,ui\00_message\quest_info\q50205002_00.gmd,\quest\q50205002.arc,q50205002.arc,3,
4,q50205002_00_2623,パーティー集合マーカーに集まる,Gather at the party gathering marker,ui\00_message\quest_info\q50205002_00.gmd,\quest\q50205002.arc,q50205002.arc,4,
5,q50205002_00_2624,最奥に潜む魔物を討伐する,"Defeat the demons lurking
in the innermost parts of the city.",ui\00_message\quest_info\q50205002_00.gmd,\quest\q50205002.arc,q50205002.arc,5,
0,q50205003_00_61,異人の塔,The Foreigner's Tower,ui\00_message\quest_info\q50205003_00.gmd,\quest\q50205003.arc,q50205003.arc,0,
1,q50205003_00_61,"集いし勇敢なる冒険者たちよ
手がかりの導く宝塔に眠る
黄金の秘宝を探し出せ","Oh, brave adventurers who have gathered here,
Seek out the golden treasure sleeping
in the treasure tower, guided by the clues.",ui\00_message\quest_info\q50205003_00.gmd,\quest\q50205003.arc,q50205003.arc,1,
2,q50205003_00_2625,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q50205003_00.gmd,\quest\q50205003.arc,q50205003.arc,2,
3,q50205003_00_2626,次なる敵を探し出す,Find your next enemy,ui\00_message\quest_info\q50205003_00.gmd,\quest\q50205003.arc,q50205003.arc,3,
4,q50205003_00_2627,パーティー集合マーカーに集まる,Gather at the party gathering marker,ui\00_message\quest_info\q50205003_00.gmd,\quest\q50205003.arc,q50205003.arc,4,
5,q50205003_00_2628,最奥に潜む魔物を討伐する,"Defeat the demons lurking
in the innermost parts of the city.",ui\00_message\quest_info\q50205003_00.gmd,\quest\q50205003.arc,q50205003.arc,5,
0,q50206000_00_68,フィンダム追懐戦記,Phindym War Chronicles,ui\00_message\quest_info\q50206000_00.gmd,\quest\q50206000.arc,q50206000.arc,0,
1,q50206000_00_68,"竜の翼たる歴戦の覚者たちよ
フィンダムを襲った数々の脅威に
今再び立ち向かえ","O battle-hardened Arisen, Wings of thy Dragon.
Rise once again to face the numerous threats
that have befallen Phindym.",ui\00_message\quest_info\q50206000_00.gmd,\quest\q50206000.arc,q50206000.arc,1,
2,q50206000_00_2817,黒騎士のポーンを撃破する,Defeat the Black Knight's pawn,ui\00_message\quest_info\q50206000_00.gmd,\quest\q50206000.arc,q50206000.arc,2,
3,q50206000_00_2818,次なる戦いの場へ転移する,Transferring to the next battlefield.,ui\00_message\quest_info\q50206000_00.gmd,\quest\q50206000.arc,q50206000.arc,3,
4,q50206000_00_2819,シェドレアン大神殿の最奥を目指す,Aim for the deepest part of the Shadolean Great Temple,ui\00_message\quest_info\q50206000_00.gmd,\quest\q50206000.arc,q50206000.arc,4,
5,q50206000_00_2820,黒騎士に支配された者を討伐する,Defeat the people dominated by the Black Knight,ui\00_message\quest_info\q50206000_00.gmd,\quest\q50206000.arc,q50206000.arc,5,
6,q50206000_00_2821,召喚されし腐竜を討伐する,Defeat the summoned decay dragon,ui\00_message\quest_info\q50206000_00.gmd,\quest\q50206000.arc,q50206000.arc,6,
7,q50206000_00_2822,次なる戦いの場へ転移する,Transferring to the next battlefield.,ui\00_message\quest_info\q50206000_00.gmd,\quest\q50206000.arc,q50206000.arc,7,
8,q50206000_00_2823,老甲竜を討伐する,Defeat the Elder Shell Dragon,ui\00_message\quest_info\q50206000_00.gmd,\quest\q50206000.arc,q50206000.arc,8,
9,q50206000_00_2824,蒼甲竜を討伐する,Defeat the Pale Shell Dragon,ui\00_message\quest_info\q50206000_00.gmd,\quest\q50206000.arc,q50206000.arc,9,
10,q50206000_00_2825,最後の戦いの場へ転移する,Transferring to the final battlefield.,ui\00_message\quest_info\q50206000_00.gmd,\quest\q50206000.arc,q50206000.arc,10,
11,q50206000_00_2826,フィンダムの竜に打ち勝つ,Defeat Phindym's dragon,ui\00_message\quest_info\q50206000_00.gmd,\quest\q50206000.arc,q50206000.arc,11,
12,q50206000_00_2827,時番を討伐してタイムボーナスを得る,Earn a Time Bonus by beating the challenge,ui\00_message\quest_info\q50206000_00.gmd,\quest\q50206000.arc,q50206000.arc,12,
