7,q90000113_00_1316,発見した急襲部隊を撃破で戦功ボーナス,"Defeat the ambush unit you discovered and receive
a War Merit Bonus.",ui\00_message\quest_info\q90000113_00.gmd,\quest\q90000113.arc,q90000113.arc,7
0,q90000413_00_64,眩き黄金,The Dazzling Gold,ui\00_message\quest_info\q90000413_00.gmd,\quest\q90000413.arc,q90000413.arc,0
1,q90000413_00_64,,,ui\00_message\quest_info\q90000413_00.gmd,\quest\q90000413.arc,q90000413.arc,1
2,q90000413_00_64,,,ui\00_message\quest_info\q90000413_00.gmd,\quest\q90000413.arc,q90000413.arc,2
3,q90000413_00_64,"黄金竜の撃退に成功した
覚者の連携力と勇気がこの成果に繋がったのだ
戦果は追って報告する、白竜に感謝し待つがいい","The Golden Dragon has been successfully repelled.
The cooperation and bravery of the Arisen led to
this achievement.
The results of the battle will be reported later,
we thank the White Dragon and await its return.",ui\00_message\quest_info\q90000413_00.gmd,\quest\q90000413.arc,q90000413.arc,3
0,q90000414_00_65,眩き黄金,The Dazzling Gold,ui\00_message\quest_info\q90000414_00.gmd,\quest\q90000414.arc,q90000414.arc,0
1,q90000414_00_65,,,ui\00_message\quest_info\q90000414_00.gmd,\quest\q90000414.arc,q90000414.arc,1
2,q90000414_00_65,眩き黄金《最終報酬》,The Dazzling Gold (Final Reward),ui\00_message\quest_info\q90000414_00.gmd,\quest\q90000414.arc,q90000414.arc,2
3,q90000414_00_65,"健闘を讃え報酬を配分する
この経験を活かしさらなる精進に励んでくれ
黄金竜は必ずまた来る、次回も協力よろしく頼む","We applaud your valiant efforts and will
distribute the rewards. Please make use of this
experience and strive for further improvement. The
Golden Dragon will definitely come again, so
please cooperate with us next time.",ui\00_message\quest_info\q90000414_00.gmd,\quest\q90000414.arc,q90000414.arc,3
0,q90000415_00_66,眩き黄金,The Dazzling Gold,ui\00_message\quest_info\q90000415_00.gmd,\quest\q90000415.arc,q90000415.arc,0
1,q90000415_00_66,"決戦の地では激しい戦いが展開されている
黄金竜の勢いは衰えを知らず、数で有利な我々も
一瞬たりとも気を抜けない状況だ
白竜との因縁深きやつの接近をこれ以上許せば
レスタニアの地が危ない
勇士よ集え、さらなる覚者の応援を請う","A fierce battle is unfolding at the battlefield.
The momentum of the Golden Dragon shows no signs
of waning, and despite our numerical advantage, we
can't afford to let our guard down for even a
moment. If we allow that one, deeply fated with
the White Dragon to approach any further, the land
of Lestania will be in danger. Warriors, come
together, and we request further support from the
Arisen.",ui\00_message\quest_info\q90000415_00.gmd,\quest\q90000415.arc,q90000415.arc,1
4,q90000415_00_66,眩き黄金《リザルト報酬》,The Dazzling Gold (Result Reward),ui\00_message\quest_info\q90000415_00.gmd,\quest\q90000415.arc,q90000415.arc,4
5,q90000415_00_66,"黄金竜との決戦が展開中だ、こちらは数で
優位にあるが、奴の勢いは衰えを知らない
さらなる覚者の応援を請う","The battle with the Golden Dragon is currently
underway. We have the numerical advantage, but its
momentum shows no sign of weakening. We request
further support from the Arisen.",ui\00_message\quest_info\q90000415_00.gmd,\quest\q90000415.arc,q90000415.arc,5
2,q90000415_00_1294,錬魔具と溶命石を攻撃し、黄金竜を撃退せよ,"Attack the alchemical tools and life crystals,
and repel the Golden Dragon!",ui\00_message\quest_info\q90000415_00.gmd,\quest\q90000415.arc,q90000415.arc,2
3,q90000415_00_1356,迅速に撃退し、100000pt以上獲得を目指せ,"Swiftly repel the enemy and aim to acquire more
than 100,000 points.",ui\00_message\quest_info\q90000415_00.gmd,\quest\q90000415.arc,q90000415.arc,3
0,q90000420_00_67,失われた秩序,The Lost Order,ui\00_message\quest_info\q90000420_00.gmd,\quest\q90000420.arc,q90000420.arc,0
1,q90000420_00_67,,,ui\00_message\quest_info\q90000420_00.gmd,\quest\q90000420.arc,q90000420.arc,1
2,q90000420_00_67,,,ui\00_message\quest_info\q90000420_00.gmd,\quest\q90000420.arc,q90000420.arc,2
3,q90000420_00_67,,,ui\00_message\quest_info\q90000420_00.gmd,\quest\q90000420.arc,q90000420.arc,3
0,q90000421_00_68,失われた秩序,The Lost Order,ui\00_message\quest_info\q90000421_00.gmd,\quest\q90000421.arc,q90000421.arc,0
1,q90000421_00_68,,,ui\00_message\quest_info\q90000421_00.gmd,\quest\q90000421.arc,q90000421.arc,1
2,q90000421_00_68,,,ui\00_message\quest_info\q90000421_00.gmd,\quest\q90000421.arc,q90000421.arc,2
3,q90000421_00_68,"謎の敵の出現の兆しがある、今より迎撃態勢を
告知する、協力を申し出た覚者は最優先で
対処に応じてくれ、騎士団も協力を惜しまない","There are signs of the mysterious enemy's
appearance, so we are announcing the need to
prepare for interception. The Arisen who offered
their cooperation will be given top priority and
responded to accordingly. The Knight Order also
willingly offers their assistance.",ui\00_message\quest_info\q90000421_00.gmd,\quest\q90000421.arc,q90000421.arc,3
0,q90000422_00_69,失われた秩序,The Lost Order,ui\00_message\quest_info\q90000422_00.gmd,\quest\q90000422.arc,q90000422.arc,0
1,q90000422_00_69,"レスタニアで謎の敵影が目撃され
襲撃報告も入ってきている
各自、最悪の状況を想定して行動せよ
白竜は言う「覚者とは抜き身の刃、研がねば腐る」
いまこそその力、研ぎ澄ますのだ","A mysterious enemy presence has been spotted in
Lestania, and there have been reports of attacks.
Everyone, prepare for the worst-case scenario and
act accordingly. The White Dragon says, ""The
Arisen is a blade unsheathed, it will perish if
not honed."" Now is the time to sharpen that power.",ui\00_message\quest_info\q90000422_00.gmd,\quest\q90000422.arc,q90000422.arc,1
2,q90000422_00_69,失われた秩序《最終報酬》,The Lost Order (Final Reward),ui\00_message\quest_info\q90000422_00.gmd,\quest\q90000422.arc,q90000422.arc,2
3,q90000422_00_69,"レスタニアで謎の敵が目撃されている
覚者は異質な魔物に対して
十分な警戒と備えを持って対処せよ","In Lestania, an unknown enemy has been sighted.
The Arisen should be prepared and vigilant in
dealing with these unfamiliar creatures.",ui\00_message\quest_info\q90000422_00.gmd,\quest\q90000422.arc,q90000422.arc,3
0,q90000423_00_70,失われた秩序,The Lost Order,ui\00_message\quest_info\q90000423_00.gmd,\quest\q90000423.arc,q90000423.arc,0
1,q90000423_00_70,,,ui\00_message\quest_info\q90000423_00.gmd,\quest\q90000423.arc,q90000423.arc,1
2,q90000423_00_70,,,ui\00_message\quest_info\q90000423_00.gmd,\quest\q90000423.arc,q90000423.arc,2
3,q90000423_00_70,"事態は一定の収束をみた、迎撃態勢は解除する
覚者の協力については報酬を用意している
集計結果を待ってほしい","The situation has reached a certain resolution,
and the interception preparations will be lifted.
We have prepared rewards for the assistance of the
Arisen. Please wait for the aggregation results.",ui\00_message\quest_info\q90000423_00.gmd,\quest\q90000423.arc,q90000423.arc,3
0,q90000424_00_71,失われた秩序,The Lost Order,ui\00_message\quest_info\q90000424_00.gmd,\quest\q90000424.arc,q90000424.arc,0
1,q90000424_00_71,,,ui\00_message\quest_info\q90000424_00.gmd,\quest\q90000424.arc,q90000424.arc,1
2,q90000424_00_71,失われた秩序《最終報酬》,The Lost Order (Final Reward),ui\00_message\quest_info\q90000424_00.gmd,\quest\q90000424.arc,q90000424.arc,2
3,q90000424_00_71,"覚者への報酬が確定した
白竜の盾としての充分な活躍に感謝する
有事の際はまた協力を請う","The reward for the Arisen has been determined.
We are grateful for your sufficient contribution
as the Shield of the White Dragon.
In times of need, we will once again ask for your
cooperation.",ui\00_message\quest_info\q90000424_00.gmd,\quest\q90000424.arc,q90000424.arc,3
0,q90000425_00_72,失われた秩序,The Lost Order,ui\00_message\quest_info\q90000425_00.gmd,\quest\q90000425.arc,q90000425.arc,0
1,q90000425_00_72,"レスタニアで謎の敵影が目撃され
襲撃報告も入ってきている
各自、最悪の状況を想定して行動せよ
白竜は言う「覚者とは抜き身の刃、研がねば腐る」
いまこそその力、研ぎ澄ますのだ","A mysterious enemy presence has been spotted in
Lestania, and there have been reports of attacks.
Everyone, prepare for the worst-case scenario and
act accordingly. The White Dragon says, ""The
Arisen is a blade unsheathed, it will perish if
not honed."" Now is the time to sharpen that power.",ui\00_message\quest_info\q90000425_00.gmd,\quest\q90000425.arc,q90000425.arc,1
4,q90000425_00_72,失われた秩序《リザルト報酬》,The Lost Order (Result Reward),ui\00_message\quest_info\q90000425_00.gmd,\quest\q90000425.arc,q90000425.arc,4
5,q90000425_00_72,"レスタニアで謎の敵が目撃されている
覚者は異質な魔物に対して
十分な警戒と備えを持って対処せよ","In Lestania, an unknown enemy has been sighted.
The Arisen should be prepared and vigilant in
dealing with these unfamiliar creatures.",ui\00_message\quest_info\q90000425_00.gmd,\quest\q90000425.arc,q90000425.arc,5
2,q90000425_00_1293,ズールを討伐せよ,Defeat Zuhl.,ui\00_message\quest_info\q90000425_00.gmd,\quest\q90000425.arc,q90000425.arc,2
3,q90000425_00_1353,迅速に討伐し、50000pt以上獲得を目指せ,"Swiftly defeat the enemy and aim to acquire more
than 50,000 points.",ui\00_message\quest_info\q90000425_00.gmd,\quest\q90000425.arc,q90000425.arc,3
0,q90020100_00_80,目覚めし闇の魔物,The Demon of Darkness Awakens,ui\00_message\quest_info\q90020100_00.gmd,\quest\q90020100.arc,q90020100.arc,0
1,q90020100_00_80,,,ui\00_message\quest_info\q90020100_00.gmd,\quest\q90020100.arc,q90020100.arc,1
2,q90020100_00_80,,,ui\00_message\quest_info\q90020100_00.gmd,\quest\q90020100.arc,q90020100.arc,2
3,q90020100_00_80,目覚めし闇の魔物（管理）,The Demon of Darkness Awakens (Management),ui\00_message\quest_info\q90020100_00.gmd,\quest\q90020100.arc,q90020100.arc,3
0,q90020101_00_81,目覚めし闇の魔物,The Demon of Darkness Awakens,ui\00_message\quest_info\q90020101_00.gmd,\quest\q90020101.arc,q90020101.arc,0
1,q90020101_00_81,"ボルド大坑道にて召喚士の名を持つワイトの軍勢が
魔物を呼び寄せている
白衛騎士団が部隊を投じて調査にあたっていたが
早期の対処が必須とゲルト団長が判断
覚者への協力要請が伝えられた
召喚士群を至急全滅させ、封印せし魔壁内部へ急げ","In the Volden Large Tunnels, an army of Wights
with the title of summoner is summoning enemies.
The White Knight Order has deployed a unit to
investigate the situation. Captain Gerd has deemed
early intervention essential, and a request for
assistance has been delivered to the Arisen. Hurry
and eliminate the group of summoners, and make
your way inside the sealed magical wall.",ui\00_message\quest_info\q90020101_00.gmd,\quest\q90020101.arc,q90020101.arc,1
2,q90020101_00_81,目覚めし闇の魔物《最終報酬》,The Demon of Darkness Awakens (Final Reward),ui\00_message\quest_info\q90020101_00.gmd,\quest\q90020101.arc,q90020101.arc,2
3,q90020101_00_81,"ボルド大坑道にて召喚士の名を持つワイトの軍勢が
魔物を呼び寄せている
魔壁を打ち破り、封印された最奥の地へ急げ","In the Volden Large Tunnels, an army of Wights
bearing the title of Summoner is summoning
enemies. Break through the magic barrier and
hasten to the deepest sealed grounds.",ui\00_message\quest_info\q90020101_00.gmd,\quest\q90020101.arc,q90020101.arc,3
0,q90020102_00_82,目覚めし闇の魔物,The Demon of Darkness Awakens,ui\00_message\quest_info\q90020102_00.gmd,\quest\q90020102.arc,q90020102.arc,0
1,q90020102_00_82,,,ui\00_message\quest_info\q90020102_00.gmd,\quest\q90020102.arc,q90020102.arc,1
2,q90020102_00_82,,,ui\00_message\quest_info\q90020102_00.gmd,\quest\q90020102.arc,q90020102.arc,2
3,q90020102_00_82,"カースドラゴンの完全復活は防がれた
各々の戦果については追って報告があるので
それまでは待機とする","The complete revival of the Cursed Dragon was
prevented.
We will provide further reports on each
individual battle achievement, so please remain on
standby until then.",ui\00_message\quest_info\q90020102_00.gmd,\quest\q90020102.arc,q90020102.arc,3
0,q90020103_00_83,目覚めし闇の魔物,The Demon of Darkness Awakens,ui\00_message\quest_info\q90020103_00.gmd,\quest\q90020103.arc,q90020103.arc,0
1,q90020103_00_83,"ボルド大坑道にて召喚士の名を持つワイトの軍勢が
魔物を呼び寄せている
白衛騎士団が部隊を投じて調査にあたっていたが
早期の対処が必須とゲルト団長が判断
覚者への協力要請が伝えられた
召喚士群を至急全滅させ、封印せし魔壁内部へ急げ","In the Volden Large Tunnels, an army of Wights
with the title of summoner is summoning enemies.
The White Knight Order has deployed a unit to
investigate the situation. Captain Gerd has deemed
early intervention essential, and a request for
assistance has been delivered to the Arisen. Hurry
and eliminate the group of summoners, and make
your way inside the sealed magical wall.",ui\00_message\quest_info\q90020103_00.gmd,\quest\q90020103.arc,q90020103.arc,1
7,q90020103_00_83,目覚めし闇の魔物《リザルト報酬》,The Demon of Darkness Awakens (Result Reward),ui\00_message\quest_info\q90020103_00.gmd,\quest\q90020103.arc,q90020103.arc,7
8,q90020103_00_83,"ボルド大坑道での召喚士ワイトとの戦闘は続いている
覚者一人一人の戦力の配分が勝利への鍵である
その場に合わせた対応が不可欠だ","The battle with the Summoner Wights in the Volden
Large Tunnels continues.
The power and skills of each Arisen is the key to
victory.
It is essential to adapt to the situation.",ui\00_message\quest_info\q90020103_00.gmd,\quest\q90020103.arc,q90020103.arc,8
2,q90020103_00_1783,召喚士の軍勢を全滅させ、勢力拡大を阻止せよ（残り４箇所）,"Defeat the summoner's forces and prevent their
expansion (4 left)",ui\00_message\quest_info\q90020103_00.gmd,\quest\q90020103.arc,q90020103.arc,2
3,q90020103_00_1784,召喚士の軍勢を全滅させ、勢力拡大を阻止せよ（残り３箇所）,"Defeat the summoner's army and prevent their
expansion (3 left)",ui\00_message\quest_info\q90020103_00.gmd,\quest\q90020103.arc,q90020103.arc,3
4,q90020103_00_1786,召喚士の軍勢を全滅させ、勢力拡大を阻止せよ（残り２箇所）,"Defeat the summoner's army and prevent their
expansion (2 left)",ui\00_message\quest_info\q90020103_00.gmd,\quest\q90020103.arc,q90020103.arc,4
5,q90020103_00_1787,召喚士の軍勢を全滅させ、勢力拡大を阻止せよ（残り１箇所）,"Defeat the summoner's army and prevent their
expansion (1 left)",ui\00_message\quest_info\q90020103_00.gmd,\quest\q90020103.arc,q90020103.arc,5
6,q90020103_00_1788,カースドラゴンを討伐せよ,Defeat the Cursed Dragon.,ui\00_message\quest_info\q90020103_00.gmd,\quest\q90020103.arc,q90020103.arc,6
0,q90020200_00_84,魔赤島の狂宴,Bloodbane Isle's Feast of Madness,ui\00_message\quest_info\q90020200_00.gmd,\quest\q90020200.arc,q90020200.arc,0
1,q90020200_00_84,,,ui\00_message\quest_info\q90020200_00.gmd,\quest\q90020200.arc,q90020200.arc,1
2,q90020200_00_84,,,ui\00_message\quest_info\q90020200_00.gmd,\quest\q90020200.arc,q90020200.arc,2
3,q90020200_00_84,2.1GMクエスト名（管理）,2.1 GM Quest Name (Management),ui\00_message\quest_info\q90020200_00.gmd,\quest\q90020200.arc,q90020200.arc,3
0,q90020201_00_85,魔赤島の狂宴,Bloodbane Isle's Feast of Madness,ui\00_message\quest_info\q90020201_00.gmd,\quest\q90020201.arc,q90020201.arc,0
1,q90020201_00_85,"アルタード・ズールの軍勢が、突如魔赤島への
襲撃をはじめた
ズールの生命はやはり不死身なのだろうか
幾度となく復活を遂げる魔物への対処法はあるのか
今回こそは、ヤツを完全に仕留めるべく
考え得る最良の準備と戦略を用いて対抗せよ","The Altered Zuhl's army suddenly began their raid
on Bloodbane Isle.
Is Zuhl truly immortal?
Is there a way to deal with the monsters that
have repeatedly come back to life?
This time, prepare and strategize with the best
possible plan to completely take it down.",ui\00_message\quest_info\q90020201_00.gmd,\quest\q90020201.arc,q90020201.arc,1
2,q90020201_00_85,魔赤島の狂宴《最終報酬》,Bloodbane Isle's Feast of Madness (Final Reward),ui\00_message\quest_info\q90020201_00.gmd,\quest\q90020201.arc,q90020201.arc,2
3,q90020201_00_85,,,ui\00_message\quest_info\q90020201_00.gmd,\quest\q90020201.arc,q90020201.arc,3
0,q90020202_00_86,魔赤島の狂宴,Bloodbane Isle's Feast of Madness,ui\00_message\quest_info\q90020202_00.gmd,\quest\q90020202.arc,q90020202.arc,0
1,q90020202_00_86,,,ui\00_message\quest_info\q90020202_00.gmd,\quest\q90020202.arc,q90020202.arc,1
2,q90020202_00_86,,,ui\00_message\quest_info\q90020202_00.gmd,\quest\q90020202.arc,q90020202.arc,2
3,q90020202_00_86,"今回もなんとかズールを退けることができた
現在、覚者一人一人の戦果を確認している
ヤツがまた復活したときは協力を頼みたい","We were able to defeat Zuhl somehow once again
this time.
Currently, we are confirming the achievements of
each Arisen.
When that guy resurrects again, I'd like to ask
for your cooperation.",ui\00_message\quest_info\q90020202_00.gmd,\quest\q90020202.arc,q90020202.arc,3
0,q90020203_00_89,魔赤島の狂宴,Bloodbane Isle's Feast of Madness,ui\00_message\quest_info\q90020203_00.gmd,\quest\q90020203.arc,q90020203.arc,0
1,q90020203_00_89,"アルタード・ズールの軍勢が、突如魔赤島への
襲撃をはじめた
ズールの生命はやはり不死身なのだろうか
幾度となく復活を遂げる魔物への対処法はあるのか
今回こそは、ヤツを完全に仕留めるべく
考え得る最良の準備と戦略を用いて対抗せよ","The Altered Zuhl's army suddenly began their raid
on Bloodbane Isle.
Is Zuhl truly immortal?
Is there a way to deal with the monsters that
have repeatedly come back to life?
This time, prepare and strategize with the best
possible plan to completely take it down.",ui\00_message\quest_info\q90020203_00.gmd,\quest\q90020203.arc,q90020203.arc,1
4,q90020203_00_89,魔赤島の狂宴《リザルト報酬》,Bloodbane Isle's Feast of Madness (Result Reward),ui\00_message\quest_info\q90020203_00.gmd,\quest\q90020203.arc,q90020203.arc,4
5,q90020203_00_89,"アルタード・ズールとの戦いは続いている
入念な準備と効果的な戦略を用意して
対抗せよ","The battle against the Altered Zuhl continues.
Prepare thoroughly and devise effective
strategies.
Take on the challenge.",ui\00_message\quest_info\q90020203_00.gmd,\quest\q90020203.arc,q90020203.arc,5
2,q90020203_00_1991,魔物集団を討伐し、アルタード・ズールの元へ急げ,"Defeat the group of enemies and hasten to Altered
Zuhl.",ui\00_message\quest_info\q90020203_00.gmd,\quest\q90020203.arc,q90020203.arc,2
3,q90020203_00_1993,アルタード・ズールを討伐し、魔赤島侵略を阻止せよ,"Defeat Altered Zuhl and prevent the invasion of
Bloodbane Isle.",ui\00_message\quest_info\q90020203_00.gmd,\quest\q90020203.arc,q90020203.arc,3
0,q90020300_00_90,古代神殿の死闘,The Deathly Battle of the Ancient Temple,ui\00_message\quest_info\q90020300_00.gmd,\quest\q90020300.arc,q90020300.arc,0
1,q90020300_00_90,,,ui\00_message\quest_info\q90020300_00.gmd,\quest\q90020300.arc,q90020300.arc,1
2,q90020300_00_90,,,ui\00_message\quest_info\q90020300_00.gmd,\quest\q90020300.arc,q90020300.arc,2
3,q90020300_00_90,2.2GM(仮)（管理）,2.2G (Temporary) (Management),ui\00_message\quest_info\q90020300_00.gmd,\quest\q90020300.arc,q90020300.arc,3
0,q90020301_00_91,古代神殿の死闘,The Deathly Battle of the Ancient Temple,ui\00_message\quest_info\q90020301_00.gmd,\quest\q90020301.arc,q90020301.arc,0
1,q90020301_00_91,"シェドレアン大神殿全域に侵食魔が出現した
アデルドナハと共する戦士が、急ぎ対応に向かったが
おびただしい数の侵食魔を前に救援要請が届いている
シェドレアン大神殿へ進攻し、侵食魔の拡がりを
最小限に食い止めよ","The infected demons have appeared in the entire
area of the Shadolean Great Temple. The soldiers
who accompany Adair Donnchadh hurriedly headed to
respond, but a request for reinforcement has been
received in front of an enormous number of
infected demons. Proceed to the Shadolean Great
Temple and stop the spread of the infection as
much as possible.",ui\00_message\quest_info\q90020301_00.gmd,\quest\q90020301.arc,q90020301.arc,1
2,q90020301_00_91,古代神殿の死闘《最終報酬》,"The Deathly Battle of the Ancient Temple (Final
Reward)",ui\00_message\quest_info\q90020301_00.gmd,\quest\q90020301.arc,q90020301.arc,2
3,q90020301_00_91,,,ui\00_message\quest_info\q90020301_00.gmd,\quest\q90020301.arc,q90020301.arc,3
0,q90020302_00_92,古代神殿の死闘,The Deathly Battle of the Ancient Temple,ui\00_message\quest_info\q90020302_00.gmd,\quest\q90020302.arc,q90020302.arc,0
1,q90020302_00_92,,,ui\00_message\quest_info\q90020302_00.gmd,\quest\q90020302.arc,q90020302.arc,1
2,q90020302_00_92,,,ui\00_message\quest_info\q90020302_00.gmd,\quest\q90020302.arc,q90020302.arc,2
3,q90020302_00_92,"古代神殿に巣食った侵食魔は一掃された
レスタニアの覚者への戦果は後程、通達される
それまでは待機とする","The corruption that had nested itself in the
ancient temple has been completely eradicated. The
achievements of the Arisen in Lestania will be
conveyed at a later time. Until then, please
remain on standby.",ui\00_message\quest_info\q90020302_00.gmd,\quest\q90020302.arc,q90020302.arc,3
0,q90020303_00_93,古代神殿の死闘　戦況：軽度,The Deathly Battle of the Ancient Temple: Minor,ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,0
1,q90020303_00_93,"古代神殿全域が侵食魔に制圧されてしまった
未だ侵食魔の数は計り知れないが油断はできない
討伐隊メンバーを２手に分け、迅速に神殿内全ての
箇所を確認し、魔物を見つけ次第殲滅せよ
魔物の状態を見極め、神殿内にある仕掛けを利用し
２手に分かれたメンバーをサポートすることも重要だ","The entire ancient temple has been completely
taken over by the Corruption.
The number of infected creatures is immeasurable,
and we cannot afford to let our guard down.
Divide the members of the extermination squad
into two groups and swiftly search every part of
the temple.
Eliminate the monsters as soon as you find them.
It is also important to assess the condition of
the creatures and make use of the mechanisms
within the temple to support the two divided
teams.",ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,1
13,q90020303_00_93,古代神殿の死闘《リザルト報酬》,"The Deathly Battle of the Ancient Temple (Result
Reward)",ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,13
14,q90020303_00_93,"古代神殿にて、侵食魔との戦いは続いている
侵食が極度に進行している魔物の存在も
確認されているようだ
対侵食魔用の戦闘準備は必須である","In the Ancient Temple, the battle against the
Corruption continues.
The existence of corrupt monsters that have
progressed to more advanced stages of infection
has been confirmed.
Preparing for combat against corrupted enemies is
mandatory.",ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,14
2,q90020303_00_2440,最奥へ続く道の敵を殲滅,Defeat the enemy on the way to the innermost,ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,2
3,q90020303_00_2441,二手に分かれ、神殿内を捜索する,Split into two groups and search inside the temple,ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,3
4,q90020303_00_2442,《殲滅区 右方》序盤を進行中,"[Extermination Area: Right Side] Opening stage in
progress",ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,4
5,q90020303_00_2443,《殲滅区 左方》序盤を進行中,"[Extermination Area: Left Side] Opening stage in
progress",ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,5
6,q90020303_00_2444,魔物を呼ぶ元凶を討伐し、更なる増援を抑える,"Defeat the monster caller, suppress further
reinforcements",ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,6
7,q90020303_00_2445,《殲滅区 右方》中盤を進行中,"[Extermination Area: Right Side] Middle stage in
progress",ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,7
8,q90020303_00_2446,《殲滅区 左方》中盤を進行中,"[Extermination Area: Left Side] Middle stage in
progress",ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,8
9,q90020303_00_2447,《殲滅区 右方》終盤を進行中,"[Extermination Area: Right Side] Final stage in
progress",ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,9
10,q90020303_00_2448,《殲滅区 左方》終盤を進行中,"[Extermination Area: Left Side] Final stage in
progress",ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,10
11,q90020303_00_2449,《宝物庫》へ転移し、報酬を獲得,[Treasury] Transfer and acquire reward,ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,11
12,q90020303_00_2450,神殿内に残る最後の脅威を排除する,Eliminate the last threat within the temple,ui\00_message\quest_info\q90020303_00.gmd,\quest\q90020303.arc,q90020303.arc,12
0,q90020304_00_98,古代神殿の死闘　戦況：重度,The Deathly Battle of the Ancient Temple: Severe,ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,0
1,q90020304_00_98,"古代神殿全域が侵食魔に制圧されてしまった
多数の侵食魔により、力量のある覚者も苦戦している
討伐隊メンバーを２手に分け、迅速に神殿内全ての
箇所を確認し、魔物を見つけ次第殲滅せよ
魔物の状態を見極め、神殿内にある仕掛けを利用し
２手に分かれたメンバーをサポートすることも重要だ","The entire ancient temple has been completely
taken over by the corruption.
Even the seasoned Arisen are struggling to
contend with the numerous Infected.
Divide the members of the extermination team into
two groups and quickly confirm every area inside
the temple.
Eliminate the enemies as soon as you find them.
It is also important to assess the condition of
the enemies and make use of the mechanisms within
the temple to support the two divided teams.",ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,1
13,q90020304_00_98,古代神殿の死闘《リザルト報酬》,"The Deathly Battle of the Ancient Temple (Result
Reward)",ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,13
14,q90020304_00_98,"古代神殿にて、侵食魔との戦いは続いている
侵食が極度に進行している魔物の存在も
確認されているようだ
対侵食魔用の戦闘準備は必須である","In the Ancient Temple, the battle against the
Corruption continues.
The existence of corrupt monsters that have
progressed to more advanced stages of infection
has been confirmed.
Preparing for combat against corrupted enemies is
mandatory.",ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,14
2,q90020304_00_2501,最奥へ続く道の敵を殲滅,Defeat the enemy on the way to the innermost,ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,2
3,q90020304_00_2502,二手に分かれ、神殿内を捜索する,Split into two groups and search inside the temple,ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,3
4,q90020304_00_2503,《殲滅区 右方》序盤を進行中,"[Extermination Area: Right Side] Opening stage in
progress",ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,4
5,q90020304_00_2504,《殲滅区 左方》序盤を進行中,"[Extermination Area: Left Side] Opening stage in
progress",ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,5
6,q90020304_00_2505,魔物を呼ぶ元凶を討伐し、更なる増援を抑える,"Defeat the monster caller, suppress further
reinforcements",ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,6
7,q90020304_00_2506,《殲滅区 右方》中盤を進行中,"[Extermination Area: Right Side] Middle stage in
progress",ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,7
8,q90020304_00_2507,《殲滅区 左方》中盤を進行中,"[Extermination Area: Left Side] Middle stage in
progress",ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,8
9,q90020304_00_2508,《殲滅区 右方》終盤を進行中,"[Extermination Area: Right Side] Final stage in
progress",ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,9
10,q90020304_00_2509,《殲滅区 左方》終盤を進行中,"[Extermination Area: Left Side] Final stage in
progress",ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,10
11,q90020304_00_2510,《宝物庫》へ転移し、報酬を獲得,[Treasury] Transfer and acquire reward,ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,11
12,q90020304_00_2511,神殿内に残る最後の脅威を排除する,Eliminate the last threat within the temple,ui\00_message\quest_info\q90020304_00.gmd,\quest\q90020304.arc,q90020304.arc,12
