340,uGUI_Credits_10066,AKIHIRO TAIRA,AKIHIRO TAIRA,ui\00_message\ui\uGUI_Credits.gmd,\ui\uGUICredit.arc,uGUICredit.arc,340
0,,まぁ、こんな村へようこそ,"Well, welcome to such a village!",ui\00_message\npc\base\n1704.gmd,\npc\n1704.arc,n1704.arc,0
0,,"家畜は私達の生命線なんです
ただでさえ土地が荒れてるっていうのに
これ以上、魔物に持っていかれたら――","Livestock is our lifeline.
The land is already barren, and if we lose any more to the enemy...",ui\00_message\npc\base\n1704.gmd,\npc\n1704.arc,n1704.arc,1
0,,毎日、憂鬱なことばかりです,"Every day, it's nothing but depressing things.",ui\00_message\npc\base\n1704.gmd,\npc\n1704.arc,n1704.arc,2
0,,"北の地は昔から《禁じられた地》と呼ばれて
近づく人はいませんでした","For centuries, the northern land has been known as the ""Forbidden Land,"" with no one daring to come near.",ui\00_message\npc\base\n1704.gmd,\npc\n1704.arc,n1704.arc,3
0,,"オークもですが、ここは白竜様の加護のない
忌まわしい地なのです","Orcs too, but this is an abominable place without the Divine Protection of The White Dragon!",ui\00_message\npc\base\n1704.gmd,\npc\n1704.arc,n1704.arc,4
0,,"そうだわ、聞いてください
オーク達は川向こうのどこかで
恐ろしい魔犬を飼い育てているそうなのです","Oh, please listen.
It seems that the Orcs are raising a terrifying demon dog somewhere across the river.",ui\00_message\npc\base\n1704.gmd,\npc\n1704.arc,n1704.arc,5
0,,"あの黒い霧のような息を吐く
大きな狼をです！
あぁ、何ということでしょう――","A large wolf that breathes out that black mist!
Oh, what a sight—",ui\00_message\npc\base\n1704.gmd,\npc\n1704.arc,n1704.arc,6
0,,そこの方、少し話を聞いてください,"Excuse me, could you please spare a moment to listen?",ui\00_message\npc\base\n1705.gmd,\npc\n1705.arc,n1705.arc,0
0,,"ドラワンから少し西へ行った岬の方に
教会があるのはご存知でしょうか？",Do you know that there is a church in the direction of the cape a little to the west of Drawan?,ui\00_message\npc\base\n1705.gmd,\npc\n1705.arc,n1705.arc,1
0,,"あの教会、実は司祭が魔物に襲われて
廃墟になったという噂なのです
――恐ろしいことです","That church is actually rumored to have been abandoned after the priest was attacked by demons

--a horrible thing!",ui\00_message\npc\base\n1705.gmd,\npc\n1705.arc,n1705.arc,2
0,,"オーク達が棲みついている《ガルドノック砦》
それに近辺に残る遺構のほとんどは
大昔の騎士団のものなのだそうです","The fortress where the orcs dwell, Gardnox Fortress, is said to be mostly comprised of remnants from an ancient knight order.",ui\00_message\npc\base\n1705.gmd,\npc\n1705.arc,n1705.arc,3
0,,"北の地には、巨大な橋がかかっているそうです
《フロックヴァルト大橋》という
大変な旧時代の遺構であるとか","In the northern lands, there is a huge bridge called the ""Flocwald Bridge"". 
It is said to be a magnificent relic from ancient times of the land.",ui\00_message\npc\base\n1705.gmd,\npc\n1705.arc,n1705.arc,4
0,,"しかし、あくまで噂にすぎません
危険を冒して確かめに行くほどの勇気も余力も
持ち合わせておりませんので","However, it is just a rumor. 
I do not have the courage or resources to go and confirm it at the risk of danger.",ui\00_message\npc\base\n1705.gmd,\npc\n1705.arc,n1705.arc,5
0,,"村の少し北、《ガルドノック哨戒地》の
あたりで、おどろくほど大きな足跡が
あったんです","In the area a little north of the village, in the Gardnox Patrol Area, there were surprisingly large footprints on the earth.",ui\00_message\npc\base\n1705.gmd,\npc\n1705.arc,n1705.arc,6
0,,"あれは、オークのものなのか
もっと別の魔物のなのか――",Is that an Orc's or some other enemy?,ui\00_message\npc\base\n1705.gmd,\npc\n1705.arc,n1705.arc,7
0,,"気にはなりますが、とてもとても
確かめるような勇気も気力もありません","I'm curious, but I don't have the courage or energy to check.",ui\00_message\npc\base\n1705.gmd,\npc\n1705.arc,n1705.arc,8
0,,"素材を扱っていますよ
見ていかれますか？","We deal in materials.
Would you like to take a look?",ui\00_message\npc\base\n1706.gmd,\npc\n1706.arc,n1706.arc,0
0,,"植物や鉱石の採取もここでは命がけです
くれぐれも、あなたも警戒を","Collecting plants and ores here is also a matter of life and death. Please be extremely cautious, and observe your surroundings.",ui\00_message\npc\base\n1706.gmd,\npc\n1706.arc,n1706.arc,1
0,,"バートランド北部にしか自生していない植物や
発見されていない鉱石もかなりの数があります",There are a considerable number of plants and ores that are native only to the northern part of Betland and have not been discovered until now.,ui\00_message\npc\base\n1706.gmd,\npc\n1706.arc,n1706.arc,2
0,,"南へ行けば、もっと高値で取引き
されるのでしょうね","If I go south, I suppose I can make transactions at even higher prices.",ui\00_message\npc\base\n1706.gmd,\npc\n1706.arc,n1706.arc,3
0,,"薬草一つが命綱となることもあります
特に、ここドラワンのような環境では",There are times when a single medicinal herb becomes a lifeline. Especially in environments like Drawan.,ui\00_message\npc\base\n1706.gmd,\npc\n1706.arc,n1706.arc,4
0,,あぁ？　何か言いてぇことでも？,Yeah?　You got something to say?,ui\00_message\npc\base\n1707.gmd,\npc\n1707.arc,n1707.arc,0
0,,"しみったれた村だよなぁ、ったく！
エンポリオやゴートのオッサンくらいしか
飲み相手もいねぇしよ！","What a boring village, seriously! There's no one to drink with except for old geezers like Emporio and Gort!",ui\00_message\npc\base\n1707.gmd,\npc\n1707.arc,n1707.arc,1
0,,"キャプテンオーク共の角飾りよ
あれ、あいつらが作りやがったんかな？
売りゃそこそこ金になりそうだよな","Captain Orc's horns.
I wonder if they made those?
I'm sure they'd make some money selling them.",ui\00_message\npc\base\n1707.gmd,\npc\n1707.arc,n1707.arc,2
0,,"遠出するのも面倒臭ぇが、いっぺん
キノザや神殿にゃ行ってみてぇな","It's a hassle to travel, but I'd love to go to Kinoza and the temple once.",ui\00_message\npc\base\n1707.gmd,\npc\n1707.arc,n1707.arc,3
0,,"おお、そういやぁよ
砦前のあそこ――なんつったっけ
《千本砦の陣》だっけ？","Oh, by the way, speaking of it
What was it called over there in front of the fortress?
Was it ""The Thousand Bastion Fortress""?",ui\00_message\npc\base\n1707.gmd,\npc\n1707.arc,n1707.arc,4
0,,"あそこにオークの隊長格が
部隊をぞろぞろ連れてることがあんだよ",There's an Orc captain over there with a whole troop of them.,ui\00_message\npc\base\n1707.gmd,\npc\n1707.arc,n1707.arc,5
0,,"きっとありゃあ、南の砦攻めの準備部隊だぜ
おかげでこの村は無視してくれるがな","There must be a preparation force for the attack on the Southern Fortress. Thanks to that, they're ignoring this village.",ui\00_message\npc\base\n1707.gmd,\npc\n1707.arc,n1707.arc,6
0,,旅の同伴者をお求めでしょうか、覚者殿,"Are you looking for a traveling companion, Master Arisen?",ui\00_message\npc\base\n1708.gmd,\npc\n1708.arc,n1708.arc,0
0,,白竜様のご加護があらんことを,"May the blessings of The White Dragon
be with you, Arisen.",ui\00_message\npc\base\n1708.gmd,\npc\n1708.arc,n1708.arc,1
0,,リムの輝きは常に貴方と共に,"Even now, the Rift's glow shields you.",ui\00_message\npc\base\n1708.gmd,\npc\n1708.arc,n1708.arc,2
0,,"メンバーの再編でしたら
私にお申し付けください","If you are reorganizing your membership, please contact me at
",ui\00_message\npc\base\n1708.gmd,\npc\n1708.arc,n1708.arc,3
0,,"いらっしゃい！
さー、じっくり見てっておくれよ！","Welcome! Now, take your time and have a good look!",ui\00_message\npc\base\n1800.gmd,\npc\n1800.arc,n1800.arc,0
0,,"この辺りを探検するなら
そこそこの装備や準備は必要さ！
金を惜しまず命を惜しめってね","If you're going to explore this area, you'll need to be well equipped and prepared!
Spare no expense, spare no life!",ui\00_message\npc\base\n1800.gmd,\npc\n1800.arc,n1800.arc,1
0,,"ゾマは全部が再利用さ！
家も店も井戸も、遺跡をそのまま
使ってるんだ","Zoma reuses everything!
From houses to shops to wells, they use the ruins as they are.",ui\00_message\npc\base\n1800.gmd,\npc\n1800.arc,n1800.arc,2
0,,"ここはザンドラ禁域が開かれて、
モノ好きが集まって急にできた拠点なんだ
ちょっと前から住んでた人もいるみたいだけどね","Here, the Zandora Wastelands have been opened, and it's become a gathering place for enthusiasts of all things.
There seem to be people who have been living here for a little while now.",ui\00_message\npc\base\n1800.gmd,\npc\n1800.arc,n1800.arc,3
0,,"お客さん！　うちに滞在している大剣豪
オリバーさんにはもう会ったかい？","Hey there! Have you met Oliver, the Great Swordsman who is staying with us?",ui\00_message\npc\base\n1800.gmd,\npc\n1800.arc,n1800.arc,4
0,,"あの人は《ウォリアー》として有名らしいから
挨拶していくといいよ！
弟子入りの順番待ちもいるそうだよ","That person seems to be famous as a ""Warrior"", so it's a good idea to greet them! 
It seems there's also a waiting list for apprenticeship.",ui\00_message\npc\base\n1800.gmd,\npc\n1800.arc,n1800.arc,5
0,,"こんにちは
道具類は足りてるかしら？",Hi! Do you have enough tools?,ui\00_message\npc\base\n1801.gmd,\npc\n1801.arc,n1801.arc,0
0,,"自分の身は自分で守る
それがここの鉄則よ
何かあっても自分を恨むしかないからね","Protect your own body.
That is the golden rule here.
If something happens, you will only have yourself to blame, you know.",ui\00_message\npc\base\n1801.gmd,\npc\n1801.arc,n1801.arc,1
0,,"私は禁域が開かれる少し前から
ここにいるの
バートランドから禊の神殿の
《湖底連絡路》を通ってね","I've been here since just before the Forbidden Zone was opened. 
You can reach here from Betland through the 'Lakebottom Connecting Passage' to the Temple of Purification.",ui\00_message\npc\base\n1801.gmd,\npc\n1801.arc,n1801.arc,2
0,,"バートランドからオークに追われ
こっちへ移ってきた人は他にもいるわ",I know others who moved here after being chased from Betland by orcs.,ui\00_message\npc\base\n1801.gmd,\npc\n1801.arc,n1801.arc,3
0,,"連絡路には恐ろしい魔物もいるし
ここしばらく封鎖されてたようだけど","There are terrifying enemies in the connecting channel. 
It appears to have been blocked for some time.",ui\00_message\npc\base\n1801.gmd,\npc\n1801.arc,n1801.arc,4
0,,"良ければイザベルの話も聞いてやってね
あの子にはよく店を手伝ってもらうの","If it's alright with you, please also listen to Isabel's story.
She often helps out at the shop.",ui\00_message\npc\base\n1801.gmd,\npc\n1801.arc,n1801.arc,5
0,,あら、こんにちは！,"Oh, hello!",ui\00_message\npc\base\n1802.gmd,\npc\n1802.arc,n1802.arc,0
0,,"あなたも探索者ですか？
上の墓地群や廃墟群はもう行かれました？
私も戦いの心得があったら見学したいです","Are you also a reward hunter?
Have you already been to the cemetery and ruins up there?
If I had the knowledge of battle, I would like to visit as well.",ui\00_message\npc\base\n1802.gmd,\npc\n1802.arc,n1802.arc,1
0,,"私、ここでゾマに集まる物資の保管を
お手伝いしてるんです
《クエストボード》で依頼することも
ありますので、よろしくお願いしますね","I'm assisting with the storage of supplies gathered by Zoma here. 
I also handle requests through the Quest Board, so if you would be so kind, please feel free to ask. 
Nice to meet you!",ui\00_message\npc\base\n1802.gmd,\npc\n1802.arc,n1802.arc,2
0,,"ケイシー姉さんの店にはぜひお立ち寄りを！
道具がないと、いざという時困りますよ","Please be sure to stop by Casey's shop! 
You'll be in trouble if you don't have any tools when you need them.",ui\00_message\npc\base\n1802.gmd,\npc\n1802.arc,n1802.arc,3
0,,"結構結構！
ゆっくり泊ってゆかれるとよいでしょう！
<VAL PRICE_INN>頂きますが
よろしいですな？","Very well then! 
It would be nice if you could stay and rest leisurely! 
The price for the inn is <VAL PRICE_INN>, is that acceptable to you?",ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,0
0,,はい,Yes,ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,1
0,,いいえ,No,ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,2
0,,"《弱化の治療》ですな、もちろん可能ですとも！
<VAL PRICE_WEAK>頂きますが、よろしいですな","Of course, it is possible to receive 'Treat Weakness' for the low price of <VAL PRICE_WEAK>. May I proceed?",ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,3
0,,はい,Yes,ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,4
0,,いいえ,No,ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,5
0,,"はてはて、《弱化の治療》は不要のようですな！
ではひと眠りしてお食事でもいかがですかな","Hm, it seems that 'Treat Weakness' is not necessary!
How about taking a nap and having a meal?",ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,6
0,,"ようこそ！　ゾマ組合宿は
全ての訪問者を歓迎しますぞ！",Welcome! The Zoma Inn welcomes all visitors.,ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,7
0,,少しうんちくを語らせてもらいますぞ,Let me share a little trivia.,ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,8
0,,"そもそもこのゾマは、かつての大都市メルゴダ
の周辺部にあたる町でしてな
それはそれは多くの人で栄えたのだとか","Zoma is a town on the periphery of Mergoda, a former metropolis that flourished with a large number of people.",ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,9
0,,"メルゴダが滅び、人が南へ集ってからというもの
長らく打ち捨てられておったのですが
オークから逃げた人が各地から流れ
遺跡に隠れ住むようになったのですな","From the time when Mergoda fell and people gathered to the south, it was abandoned for a long time, but people who escaped from the Orcs flowed in from various places and began to live hidden in the ruins.",ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,10
0,,"最近は、にわかに遺跡目当ての冒険者や
盗賊まがいが集うようになり、賑やかに
なってまいりましたな！　","Recently, there has been a sudden influx of adventurers and bandits gathering around the ruins, making it lively around here!",ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,11
0,,"ささ、酒場で景気よく飲み食いし
金を落としてゾマを活気づけて下され！！","So, eat and drink at the bars, drop some money, and keep Zoma alive!",ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,12
0,,少しだけ語らせてもらいますぞ,Let me tell you a little about it.,ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,13
0,,"今は禁じられた術、錬金術とよばれる技が
メルゴダでは盛んに研究されてましてな","A technique now forbidden, called alchemy, is being actively studied in Mergoda.",ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,14
0,,"変な金属が埋め込まれた魔物達は
その時に兵隊として使われていた、
いわばメルゴダ民の使い魔なのだとか","The monsters embedded with strange metal were reportedly used as soldiers at that time. 
So to speak, they were the Mergoda people's familiars.",ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,15
0,,"それも、元の生き物より格段に強く
改造されていたと言います",And they say that it was significantly stronger than the original creature after being modified.,ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,16
0,,"いやぁ、魔物を意のままに操りそれを
使役するなど、恐ろしくもあり素晴らしくもある！
驚きですな！","Oh, controlling monsters at will and using them as your own... It's both terrifying and amazing! Truly astonishing!",ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,17
0,,"おおお、結構結構！！
じっくり飲んで休んで英気を養って下され！
宿代はあなたの活躍で十分ですぞ","Oh, oh, quite good, quite good!!
Take your time to drink and rest, and regain your heroic spirit!
The lodging fee is more than enough with your outstanding performance.",ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,18
0,,はい,Yes,ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,19
0,,いいえ,No,ui\00_message\npc\base\n1803.gmd,\npc\n1803.arc,n1803.arc,20
0,,なに？　あたしに用？,What's up?　You wanted to see me?,ui\00_message\npc\base\n1804.gmd,\npc\n1804.arc,n1804.arc,0
0,,一攫千金狙いの馬鹿が多いんだよね,"There are many idiots aiming for a quick fortune, you see.",ui\00_message\npc\base\n1804.gmd,\npc\n1804.arc,n1804.arc,1
0,,"そういうヤツは大体大事なとこでポカを
するから、あたしは相手にしないことに
してるんだ","People like that tend to make big mistakes at important moments, so I choose not to deal with them.",ui\00_message\npc\base\n1804.gmd,\npc\n1804.arc,n1804.arc,2
0,,"遺跡荒らしがスケルトンに、
なんて諺があるけどさ
あんたも気を付けなよ？","There is a proverb that says ""From a grave robber to a skeleton,"" but hey, you should be careful too, right?",ui\00_message\npc\base\n1804.gmd,\npc\n1804.arc,n1804.arc,3
0,,"あんた、そこそこ腕が立ちそうだね
もしかして、丘の上にある教会下の
墓地遺跡狙いかい？","You seem to have some skills, huh?
Are you aiming for the cemetery ruins beneath the church on top of the hill, by any chance?",ui\00_message\npc\base\n1804.gmd,\npc\n1804.arc,n1804.arc,4
0,,"あそこは馬鹿が何人も戻らなくなって
今は入れないんじゃなかったかね","Over there, there were several foolish people who have stopped coming back.
I suppose it's now off-limits, isn't it?",ui\00_message\npc\base\n1804.gmd,\npc\n1804.arc,n1804.arc,5
0,,"そうそう、ひとつ教えてあげる
東の谷――《奇岩谷》ってとこは
行かない方がいいよ","Oh, I have something to tell you. It's better not to go to the Eastern Valley, called the Odd Rock Valley.",ui\00_message\npc\base\n1804.gmd,\npc\n1804.arc,n1804.arc,6
0,,"あそこ、気持ち悪いのがうようよ溜まってんの！
デロデロして、斬ったらびちゃびちゃ飛んでくるしで
ホント最悪！","There, it's filled with disgusting things! 
It's all slimy and when you slash it, it splashes everywhere. It's truly the worst!",ui\00_message\npc\base\n1804.gmd,\npc\n1804.arc,n1804.arc,7
0,,おう、へへっ、覚者か？,"Oh, heheh, you're an Arisen, huh?",ui\00_message\npc\base\n1805.gmd,\npc\n1805.arc,n1805.arc,0
0,,"白騎団をやってたんだが、退屈でこっちへ
ふらふら流れてきちまってな
俺ぁ本部じゃ行方不明のままかもしれねぇや","I used to be part of the White Knights, but it got boring, so I ended up wandering over here. 
I've been drifting aimlessly, and I might still be considered missing at headquarters.",ui\00_message\npc\base\n1805.gmd,\npc\n1805.arc,n1805.arc,1
0,,ゾマを守る騎士様ってのぁ俺のことよ！,The knight who protects Zoma is me!,ui\00_message\npc\base\n1805.gmd,\npc\n1805.arc,n1805.arc,2
0,,"ハハッ、冗談冗談！
その役割はオリバーだな、間違いなく","Haha, joking joking!
That role is Oliver, no doubt about it.",ui\00_message\npc\base\n1805.gmd,\npc\n1805.arc,n1805.arc,3
0,,"酒を飲んで死なねぇ程度に遺跡荒らし
騎士より俺にゃそっちのが向いてるぜ","I'm an archaeologist who drinks enough alcohol to not die.
I'm more suited for that than being a knight.",ui\00_message\npc\base\n1805.gmd,\npc\n1805.arc,n1805.arc,4
0,,あぁ、なんだよなんだよ,"Ah, what is it, what is it",ui\00_message\npc\base\n1806.gmd,\npc\n1806.arc,n1806.arc,0
0,,"うぅ、いやだいやだ
古い遺物がざくざく手に入るって聞いたのに
とんでもないじゃないか！","Ugh, I don't want this, I don't want this at all.
I heard that I could easily obtain ancient artifacts, but this is absolutely ridiculous!",ui\00_message\npc\base\n1806.gmd,\npc\n1806.arc,n1806.arc,1
0,,危なすぎるよここは！,This place is too dangerous!,ui\00_message\npc\base\n1806.gmd,\npc\n1806.arc,n1806.arc,2
0,,"もう少し南で牧畜をやってたんだけど
良い儲け話があるなんてここへついてきたのが
間違いだったよ","I was doing livestock farming a little further south, but coming here thinking there was a good money-making opportunity was a mistake.",ui\00_message\npc\base\n1806.gmd,\npc\n1806.arc,n1806.arc,3
0,,いいなぁ、あんた達は強そうで,"You guys seem really strong, don't you?",ui\00_message\npc\base\n1806.gmd,\npc\n1806.arc,n1806.arc,4
0,,"嫌な話ついでにだが、野盗の一派が
魔獣に何やら餌をやってるとこを見たんだよ","By the way, I have some unpleasant news. 
I saw a group of bandits feeding something to a magical beast.",ui\00_message\npc\base\n1806.gmd,\npc\n1806.arc,n1806.arc,5
0,,"黒くてけたたましい、羽根が生えたヤツだ
名前とかは分からんけど","It's black and raucous and feathered.
I don't know what it's called or anything.",ui\00_message\npc\base\n1806.gmd,\npc\n1806.arc,n1806.arc,6
0,,"そいつらは《ザンドラ灯台》の方に戻ってったよ
もしやあの魔獣でここを襲うつもりじゃ
ないだろうなぁ","They returned towards Zandora Lighthouse.
Could it be that they intend to attack this place with that magical beast?
I hope not.",ui\00_message\npc\base\n1806.gmd,\npc\n1806.arc,n1806.arc,7
0,,"よぉ、いらっしゃい！
遺跡でなんか手に入れたら引き取るぜ！","Hey there, welcome! If you find something in the ruins, I'll take care of it for you!",ui\00_message\npc\base\n1807.gmd,\npc\n1807.arc,n1807.arc,0
0,,"ザンドラは面白いモノが多いだろー？
特に、俺は錬金術関係の
ヘンテコな遺物が気に入っててさ","Zandora has many interesting things, right?
Especially, I really like the quirky alchemy-related relics.",ui\00_message\npc\base\n1807.gmd,\npc\n1807.arc,n1807.arc,1
0,,"金になるのはモチロンだけど
なんかちょっとホラ、芸術？
って感じしないか","It's a money-maker, of course, but something a little hokey, art? It's a bit like art, isn't it?",ui\00_message\npc\base\n1807.gmd,\npc\n1807.arc,n1807.arc,2
0,,"俺は行商をやっててさ、リンウッドやローテス
ほかにもいくつかの村に行ったけど
ここが一番だね！","I'm working as a wandering merchant, you know. 
I've been to several villages like Lynwood and Rotes, but this one is the best!",ui\00_message\npc\base\n1807.gmd,\npc\n1807.arc,n1807.arc,3
0,,"なんか良くわからない活気があって
居心地いいんだよな","There's a vibrancy to it that I don't really understand.
It's very cozy.",ui\00_message\npc\base\n1807.gmd,\npc\n1807.arc,n1807.arc,4
0,,"やっぱ遺跡はロマンだよな！
ドリード城や禊の神殿もいいけどさ
より未知であるほど燃えるよな！","Indeed, ruins are full of romance, aren't they? 
Dreed Castle and the Temple of Purification are great, but the more unknown they are, the more thrilling they become!",ui\00_message\npc\base\n1807.gmd,\npc\n1807.arc,n1807.arc,5
0,,"《東ザンドラ廃墟群》は知ってるかい？
昔の住居が遺跡んなって残ってるんだ
ちょうど、ゾマから坂を上っていったとこだよ","Do you know about the East Zandora Ruins? 
It's where the old residences have become ancient relics. 
It's right up the hill from Zoma.",ui\00_message\npc\base\n1807.gmd,\npc\n1807.arc,n1807.arc,6
0,,"そこの遺跡は今でも結構、旧時代の遺物やら
何やらが見つかるらしいんだよね
まだまだスゴイのが眠ってんじゃないかなぁ","I hear you can still find relics and things from the old days at the ruins there.
I wonder if there are still some amazing things lying around.",ui\00_message\npc\base\n1807.gmd,\npc\n1807.arc,n1807.arc,7
0,,うむ、何か言ったか？,"Mm, what did you say?",ui\00_message\npc\base\n1808.gmd,\npc\n1808.arc,n1808.arc,0
0,,"うむ――どうすればオリバー殿は
私の弟子入りを認めて下さるのか",Hmm... How can I make Lord Oliver accept me as his disciple?,ui\00_message\npc\base\n1808.gmd,\npc\n1808.arc,n1808.arc,1
0,,"例えばそうだな、恐ろしい噂のある
《呪詛の庭》に現れるという闇の使いを
倒すことができれば――あるいは――","For example, if you manage to defeat the darkness envoy that appears in the ""Garden of Curses,"" a place with terrifying rumors, then - perhaps - you will be able to...",ui\00_message\npc\base\n1808.gmd,\npc\n1808.arc,n1808.arc,2
0,,"いやしかし、それだけの腕がすでにあるなら
そもそも弟子入りの必要はないような――
うむ――悩ましいな","However, if you already have such skills, there might be no need to become a disciple---
Hmm, it's quite a dilemma.",ui\00_message\npc\base\n1808.gmd,\npc\n1808.arc,n1808.arc,3
0,,"ふぅ
どうも私はここの雰囲気が苦手だ",Phew. I really don't like the atmosphere here.,ui\00_message\npc\base\n1808.gmd,\npc\n1808.arc,n1808.arc,4
0,,"ひっきりなしに声を掛けられて
落ち着いて食事もできない",Being constantly approached and unable to have a peaceful meal.,ui\00_message\npc\base\n1808.gmd,\npc\n1808.arc,n1808.arc,5
0,,"私はこれでも一介の剣士
墓荒らしではない
剣の技を求めてここへ来た","I am just a swordsman, not a grave robber.
I came here in search of swordsmanship.",ui\00_message\npc\base\n1808.gmd,\npc\n1808.arc,n1808.arc,6
0,,オリバー殿の太刀筋を見るためにな,To witness the swordsmanship of Lord Oliver.,ui\00_message\npc\base\n1808.gmd,\npc\n1808.arc,n1808.arc,7
0,,オリバー殿は類稀なる剛剣の使い手,Lord Oliver is a skillful wielder of a rare fortified sword.,ui\00_message\npc\base\n1808.gmd,\npc\n1808.arc,n1808.arc,8
0,,"私はあの方に認められるまで
ここに滞在し己の技を磨こうと思う",I'm going to stay here and hone my craft until he approves.,ui\00_message\npc\base\n1808.gmd,\npc\n1808.arc,n1808.arc,9
0,,"――ほう、ほうほう！
良いッ！　良いぞおぬしッ！！","Oh, I see, I see! Well done! Excellent, my good sir!",ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,0
0,,"あの偏屈ながら確かな目を持つ
ナディアが認めたということは
この東ザンドラで相当の死合いを
くぐり抜けてきたと見える！","The fact that even Nadia, with her eccentric yet keen eyes, has acknowledged it means they must have endured some serious battles here in East Zandora!",ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,1
0,,おぬし、《ウォリアー》を志してはみんか？,Are ye aspiring to be a Warrior?,ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,2
0,,"両手に握りしめたエモノに
渾身の力を込め、溜め、振り下ろすッ！！
それは世界の中心は我が両腕と思えるほどの
恍惚の時ッ！！","With a firm grasp on it in both hands, I gather all my strength, concentrate and swing down!!
It is a moment of ecstasy so intense that I feel the world revolves around my arms.",ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,3
0,,"――おおおおッ！
今、鼻の穴が開いたな！？
そうだ！！　そうこなくてはッ！","――Ohhh! My nostrils are flaring! 
Is it true?! Yes! 
It has to be like this!",ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,4
0,,"遠慮することはない！
我が課題に挑戦するが良い！","There is no need to hold back!
You should challenge yourself to tackle my task!",ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,5
0,,"さすればこのオリバー
おぬしを《ウォリアー》として、さらなる
強者の高みに推し上げてくれるッ！！！","Then this Oliver will take you as a ""Warrior"" and propel you to even greater heights of strength!",ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,6
0,,"フハハハハッ！！
どうした、声が小さいぞ！！","Hahahahaha!
What's the matter, your voice is so quiet!",ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,7
0,,"より強く、より熱く、そしてより激しくッ！！
剣を振れば振るうほど、その頂きが
いかに遠いか思い知る日々よッ！","Stronger, hotter, and fiercer!
The more I swing my sword, the more I realize how far away the top is!",ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,8
0,,そうは思わないか！？　ん？,Don't you think so?! Hm?,ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,9
0,,"うむ！　おぬしはなかなかの猛者と見たッ！！
どうだこのゾマは！！","Indeed! I see you are quite the formidable warrior!! 
How about this Zoma!!",ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,10
0,,腕を磨くには持って来いだろう！？,"It would be perfect to enhance your skills, wouldn't it!?",ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,11
0,,"むううううんッ！！
コロッサスもキメラももはや物足りん！！","Muuuuunnnn!
Colossus and Chimera are no longer enough!",ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,12
0,,"我が死合いの相手が務まるは
古のカラクリ人形くらいのものか！","Is there anyone capable of facing me in battle?
Someone as skilled as an ancient clockwork doll!",ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,13
0,,"おぬし、受けた傷の痛みは忘れんと
いう気概はあるか！？",Do you have the determination not to forget the pain of the wounds you've received!?,ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,14
0,,"《ウォリアー》たるもの、わが身に受けし
痛みは倍返しが要！","As a Warrior, I have to take it in my body and double the pain!",ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,15
0,,"フハハハハハッ！！
うむ、おぬしの覚悟、しかと認めたりッ！","Hahaha! Arisen, I have duly recognized your resolve!",ui\00_message\npc\base\n1809.gmd,\npc\n1809.arc,n1809.arc,16
