#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex
0,,"ごめんね、急いではいるんだけど
もう少しかかりそう――","I'm sorry, but I'm in a hurry, so it might take a
little longer...",ui\00_message\npc\base\n0608.gmd,\npc\n0608.arc,n0608.arc,9
0,,はいはーい、何かご用？,"Yes, hello, can I help you?",ui\00_message\npc\base\n0678.gmd,\npc\n0678.arc,n0678.arc,0
0,,"さー、食べて飲んで
楽しくいきましょ！","Well, let's eat and drink and have fun!",ui\00_message\npc\base\n0678.gmd,\npc\n0678.arc,n0678.arc,1
0,,"皆の楽しそうな顔を見てると
私も幸せな気持ちになってくるわ
こういう場があるって、大事だよね！","Seeing everyone's happy faces makes me happy too.
It's important to have a place like this!",ui\00_message\npc\base\n0678.gmd,\npc\n0678.arc,n0678.arc,2
0,,"キャリーちゃんのご飯、もう食べた？
元気の源、補充していってね！","Have you eaten Carrie's food yet?
Please replenish the source of your energy!",ui\00_message\npc\base\n0678.gmd,\npc\n0678.arc,n0678.arc,3
0,,"私は大食堂の元の姿を知ってるから――
初めて奪還後のココを見た時は
ちょっとショック受けちゃった","Because I know what the Cafeteria looked like in
its original form-- When I first saw this place
after it was recaptured, I was a little shocked.",ui\00_message\npc\base\n0678.gmd,\npc\n0678.arc,n0678.arc,4
0,,"大食堂の復旧、頑張ろうね！
ティネス砦の名物だったんだから","Let's do our best to restore the dining hall! It
was the pride of Fort Thines, after all.",ui\00_message\npc\base\n0678.gmd,\npc\n0678.arc,n0678.arc,5
0,,"ああ、早く人がいっぱいの
元通りの大食堂で働きたいな――","Oh, I can't wait to work in a big cafeteria full
of people, back to normal--",ui\00_message\npc\base\n0678.gmd,\npc\n0678.arc,n0678.arc,6
0,,"キャリーちゃん、無理してないかな
大丈夫かな――","Carrie, are you sure you're not pushing yourself
too hard? I hope you're okay--",ui\00_message\npc\base\n0678.gmd,\npc\n0678.arc,n0678.arc,7
0,,ふふ、どうかした？,"Hmmm, what's wrong?",ui\00_message\npc\base\n0679.gmd,\npc\n0679.arc,n0679.arc,0
0,,"美味しいものを楽しむのは
気分転換にぴったりよね","Enjoying delicious food is perfect for a change
of mood.",ui\00_message\npc\base\n0679.gmd,\npc\n0679.arc,n0679.arc,1
0,,"活気があるところって大好きなの
ティネス砦に来られて良かったわ","I love places with a lively atmosphere. I'm glad
I came to Fort Thines.",ui\00_message\npc\base\n0679.gmd,\npc\n0679.arc,n0679.arc,2
0,,"さぁ、覚者さんも何か食べましょうよ
それとも、飲みたい気分？","Now, let's get you something to eat, Arisen. Or
would you like something to drink?",ui\00_message\npc\base\n0679.gmd,\npc\n0679.arc,n0679.arc,3
0,,"ヘザーから聞いたんだけど
元の大食堂って、常に笑顔の人でいっぱい
だったんですって","Heather told me that the original diner was
always full of smiling people",ui\00_message\npc\base\n0679.gmd,\npc\n0679.arc,n0679.arc,4
0,,そんな光景、もうずっと見てないなって――,I haven't seen anything like that in a long time.,ui\00_message\npc\base\n0679.gmd,\npc\n0679.arc,n0679.arc,5
0,,"まだまだやることはあるんでしょう？
くじけていられないわよね","There's still a lot to do, right? I can't afford
to be discouraged.",ui\00_message\npc\base\n0679.gmd,\npc\n0679.arc,n0679.arc,6
0,,さぁ、何でも手伝うわよ！,"Now, I'll help with anything!",ui\00_message\npc\base\n0679.gmd,\npc\n0679.arc,n0679.arc,7
0,,"え？　踊りを見たいって――？
ふふ、後でね","Huh? You want to see me dance?
Hehe, maybe later",ui\00_message\npc\base\n0679.gmd,\npc\n0679.arc,n0679.arc,8
0,,"シッ――
あまり大きな声を出すな",Shhhh—Don't speak too loudly.,ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,0
0,,誰かにつけられてはいないだろうな？,"You're not being followed by anyone, are you?",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,1
0,,"よぉ相棒
わざわざ足を運んでもらって、悪いな","Hey, partner. Sorry for making you come all this
way.",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,2
0,,"クルト家の今後は
まだどうなるか分からないんだ
<NPC 681>は家族をもうけなかったようでな","I'm not yet sure what the future holds for the
Kurt family. <NPC 681> didn't seem to have a
family of their own.",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,3
0,,"だが、次の当主がどんな人間でも
俺は支えていくつもりだ
それが――俺なりの、恩返しだと思ってさ","But I'm going to support the next head of the
family, no matter who he is. That's how I'm going
to repay him.",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,4
0,,手短にな,To make it brief.,ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,5
0,,"メガドは、アッカー王家が直々に治める街だが
実質的に政治を動かしているのは
クルト侯爵家なんだ","Megado is a city ruled directly by the Acre Royal
Family, but in practice, the one wielding
political power is the Marquis Family, Kurt.",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,6
0,,"メガドの夜は、昼とは異なり
渾沌とした一面を持っている
――<NPC 681>が爵位を継いでから
行った政策のせいだ","The night in Megado is different from the day and
has a chaotic aspect
-- due to the policies that<NPC 681>has
implemented since he took over the knighthood.",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,7
0,,"メガドにいる間は、昼間だからといって
油断しない方がいい","While you're in Megado, don't let your guard down
just because it's daytime.",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,8
0,,"どこに<NPC 681>の手先が
潜んでいるか分からないからな","You never know where<NPC 681>'s minions might be
lurking.",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,9
0,,さっさと済ませるぞ,Let's finish it quickly.,ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,10
0,,やっと片付いたか,Finally finished.,ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,11
0,,無駄な戦闘は、できるだけ避けたいんだがな,"I want to avoid unnecessary battles as much as
possible.",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,12
0,,騒ぎになると面倒だな,It's troublesome when it becomes a commotion.,ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,13
0,,チッ、雑魚どもめ,"Tch, you useless trash!",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,14
0,,油断するな、迅速に片付けよう,"Don't let your guard down, let's clean up quickly.",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,15
0,,仲間を呼ばれる前に、確実に息の根を止めよう,Take them out before they call their friends.,ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,16
0,,さすがは覚者サマ、といったところだな,"Indeed, as expected of an Arisen.",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,17
0,,まずいな、オークを片付けるぞ！,"First of all, we need to take care of the Orcs!",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,18
0,,急ぐぞ、嫌な予感がする――,"Let's hurry, I have a bad feeling—",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,19
0,,さぁ、今日もやるか,"Now, shall we do it today as well?",ui\00_message\npc\base\n0680.gmd,\npc\n0680.arc,n0680.arc,20
0,,――何をしに来た,-- What did you come here for?,ui\00_message\npc\base\n0681.gmd,\npc\n0681.arc,n0681.arc,0
0,,"その顔を見ると虫唾が走る――
なんだ、敗者を笑いに来たのか？","The look on your face makes me salivate--
What, are you here to laugh at the losers?",ui\00_message\npc\base\n0681.gmd,\npc\n0681.arc,n0681.arc,1
0,,"頼む、もっと部屋を明るくしてくれないか
暗闇に――","Please, can you make the room brighter? In the
dark...",ui\00_message\npc\base\n0681.gmd,\npc\n0681.arc,n0681.arc,2
0,,"暗闇に兄上の姿が見えるのだ――
うぅぅぅぅ
私は、わたしは――","I can see the figure of my older brother in the
dark - Uuuuuuu I, I...",ui\00_message\npc\base\n0681.gmd,\npc\n0681.arc,n0681.arc,3
0,,"私は誰よりもこの街を、この国を想っていた
貴様さえいなければ――
貴様さえいなければ、オークにも負けぬ
堅強なメガドを作り上げていたというのに！","I loved this city and this country more than
anyone else. If it weren't for you— If it weren't
for you, I would have created a strong Megado that
could even defeat the Orcs!",ui\00_message\npc\base\n0681.gmd,\npc\n0681.arc,n0681.arc,4
0,,――はい？,"Yes, what is it?",ui\00_message\npc\base\n0681.gmd,\npc\n0681.arc,n0681.arc,5
0,,,,ui\00_message\npc\base\n0682.gmd,\npc\n0682.arc,n0682.arc,0
0,,どうされましたか、覚者殿,"What can I do for you, Master Arisen?",ui\00_message\npc\base\n0683.gmd,\npc\n0683.arc,n0683.arc,0
0,,はい、なんでしょう,"Yes, what is it?",ui\00_message\npc\base\n0683.gmd,\npc\n0683.arc,n0683.arc,1
0,,"何かございましたら
お気軽にお申し付けください","If you need anything else, please feel free to
contact us!",ui\00_message\npc\base\n0683.gmd,\npc\n0683.arc,n0683.arc,2
0,,"私は、王家から侯爵家への伝令や
屋敷の警備などの任務を与えられております","I am entrusted with tasks such as delivering
messages from the royal family to the Marquise's
family and guarding the mansion.",ui\00_message\npc\base\n0683.gmd,\npc\n0683.arc,n0683.arc,3
0,,"何かお気付きになったことがあれば
遠慮なくお申し付けください！","If you happen to notice anything, don't hesitate
to report it!",ui\00_message\npc\base\n0683.gmd,\npc\n0683.arc,n0683.arc,4
0,,"メガドの執政を担うクルト侯爵家の
当主が不在の今、オークに狙われれば
混乱は避けられないでしょう","With the current Maquis of the Kurt Family, who
leads Megado's administration, absent, if the orcs
target us, chaos is inevitable.",ui\00_message\npc\base\n0683.gmd,\npc\n0683.arc,n0683.arc,5
0,,"緊張は高まるばかりです
――ふぁぁ",Tension is only growing. --whew!,ui\00_message\npc\base\n0683.gmd,\npc\n0683.arc,n0683.arc,6
0,,"<NPC 681>元侯爵は
正式な裁判にかけられるまで
この屋敷の牢に捕えております","<NPC 681> was the former Marquis.
He is being held in the prison of this mansion
until his formal trial.",ui\00_message\npc\base\n0683.gmd,\npc\n0683.arc,n0683.arc,7
0,,何かご用でしょうか,Do you have any business here?,ui\00_message\npc\base\n0684.gmd,\npc\n0684.arc,n0684.arc,0
0,,こちらは異常ありません！,There is no abnormality here!,ui\00_message\npc\base\n0684.gmd,\npc\n0684.arc,n0684.arc,1
0,,これは覚者様――！,This is an Arisen—,ui\00_message\npc\base\n0685.gmd,\npc\n0685.arc,n0685.arc,0
0,,牢に何かご用でしょうか？,Is there something you need at the prison?,ui\00_message\npc\base\n0685.gmd,\npc\n0685.arc,n0685.arc,1
0,,私は<NPC 681>様――あっ,"I, Lord<NPC 681>――Ah.",ui\00_message\npc\base\n0685.gmd,\npc\n0685.arc,n0685.arc,2
0,,"囚人<NPC 681>・クルトの監視任務を
与えられています！
油断ならない人物だということですから――","I've been assigned the task of monitoring the
prisoner <NPC 681> Kurt! He's a person we can't
afford to underestimate.",ui\00_message\npc\base\n0685.gmd,\npc\n0685.arc,n0685.arc,3
0,,任務お疲れ様です,Good job on your mission,ui\00_message\npc\base\n0685.gmd,\npc\n0685.arc,n0685.arc,4
0,,"囚人に面会する際は
くれぐれもご注意ください","When meeting with prisoners, please be very
careful.",ui\00_message\npc\base\n0685.gmd,\npc\n0685.arc,n0685.arc,5
0,,"ある者は、囚人に近付きすぎて
鼻をかじられたという噂もあるんだとか――","Some people say they got their nose bitten by
getting too close to the prisoner—",ui\00_message\npc\base\n0685.gmd,\npc\n0685.arc,n0685.arc,6
0,,"任務に私情は挟みません
ですが――","I do not involve personal feelings in my mission.
However, -",ui\00_message\npc\base\n0685.gmd,\npc\n0685.arc,n0685.arc,7
0,,"あの<NPC 681>様が
このような立場になるとは――
正直、未だに信じられません","I still can't believe that Mr.<NPC 681>would be
in this position--
Honestly, I still can't believe it!",ui\00_message\npc\base\n0685.gmd,\npc\n0685.arc,n0685.arc,8
0,,何だ？,What's up?,ui\00_message\npc\base\n0686.gmd,\npc\n0686.arc,n0686.arc,0
0,,何だ？,What's up?,ui\00_message\npc\base\n0686.gmd,\npc\n0686.arc,n0686.arc,1
0,,何だ？,What is it?,ui\00_message\npc\base\n0687.gmd,\npc\n0687.arc,n0687.arc,0
0,,何だ？,What is it?,ui\00_message\npc\base\n0687.gmd,\npc\n0687.arc,n0687.arc,1
0,,何だ？,What is it?,ui\00_message\npc\base\n0688.gmd,\npc\n0688.arc,n0688.arc,0
0,,何だ？,What is it?,ui\00_message\npc\base\n0688.gmd,\npc\n0688.arc,n0688.arc,1
0,,何だ？,What is it?,ui\00_message\npc\base\n0689.gmd,\npc\n0689.arc,n0689.arc,0
0,,何だ？,What is it?,ui\00_message\npc\base\n0689.gmd,\npc\n0689.arc,n0689.arc,1
0,,何だ？,What is it?,ui\00_message\npc\base\n0690.gmd,\npc\n0690.arc,n0690.arc,0
0,,何だ？,What is it?,ui\00_message\npc\base\n0690.gmd,\npc\n0690.arc,n0690.arc,1
0,,よう、覚者さん,"Hello, Master Arisen",ui\00_message\npc\base\n0691.gmd,\npc\n0691.arc,n0691.arc,0
0,,"こんなところにいて
憲兵に見つかる恐れはないのかって？
――フフン、心配ご無用だぜ","You're asking me if there's any danger of the
Military Police finding us here?
--Don't worry about it.",ui\00_message\npc\base\n0691.gmd,\npc\n0691.arc,n0691.arc,1
0,,"これでも、一応精鋭諜報員だったんだ
憲兵の足音が近づいたら
すぐに身を隠すさ","I was an elite intelligence officer.
If I hear the footsteps of the Military Police
approaching, I'll take cover right away.",ui\00_message\npc\base\n0691.gmd,\npc\n0691.arc,n0691.arc,2
0,,何だ？,What is it?,ui\00_message\npc\base\n0692.gmd,\npc\n0692.arc,n0692.arc,0
0,,何だ？,What is it?,ui\00_message\npc\base\n0692.gmd,\npc\n0692.arc,n0692.arc,1
0,,ん、なんだ？,"Hmm, what is it?",ui\00_message\npc\base\n0693.gmd,\npc\n0693.arc,n0693.arc,0
0,,ん、なんだ？,"Hmm, what is it?",ui\00_message\npc\base\n0693.gmd,\npc\n0693.arc,n0693.arc,1
0,,あら、なぁに？,"Arisen, what is it?",ui\00_message\npc\base\n0694.gmd,\npc\n0694.arc,n0694.arc,0
0,,あら、なぁに？,"Arisen, what is it?",ui\00_message\npc\base\n0694.gmd,\npc\n0694.arc,n0694.arc,1
0,,何かしら？,I wonder what it is?,ui\00_message\npc\base\n0695.gmd,\npc\n0695.arc,n0695.arc,0
0,,何かしら？,I wonder what it is?,ui\00_message\npc\base\n0695.gmd,\npc\n0695.arc,n0695.arc,1
0,,うぅ――なんだぁ？,"Uh, what is it?",ui\00_message\npc\base\n0696.gmd,\npc\n0696.arc,n0696.arc,0
0,,うぅ――なんだぁ？,"Uh, what is it?",ui\00_message\npc\base\n0696.gmd,\npc\n0696.arc,n0696.arc,1
0,,"やぁどうも
何か用かい？","Well, hello there. What can I do for you?",ui\00_message\npc\base\n0697.gmd,\npc\n0697.arc,n0697.arc,0
0,,"はぁ――疲れた
こんな時には、一杯やりたくなるね","Ugh... I'm tired.
At times like this, I just want to have a drink.",ui\00_message\npc\base\n0697.gmd,\npc\n0697.arc,n0697.arc,1
0,,やぁ覚者クン、任務中かい？,"Hello Arisen, are you on a mission?",ui\00_message\npc\base\n0697.gmd,\npc\n0697.arc,n0697.arc,2
0,,"酒場のカレンクンとは顔見知りなんだが――
彼女、酒場で働いているのに
飲みすぎを注意してくるんだ！","I see that you're familiar with Karen from the
tavern, right? Even though she works at the
tavern, she still warns against drinking too much!",ui\00_message\npc\base\n0697.gmd,\npc\n0697.arc,n0697.arc,3
0,,"まぁ、健康に気を使ってもらえるのは
ありがたいけれどね","Well, it's nice to have people taking care of
their health. I'm glad.",ui\00_message\npc\base\n0697.gmd,\npc\n0697.arc,n0697.arc,4
0,,"やぁ覚者クン
相変わらず、元気そうだね","Hey, Arisen! You're looking good, as always!",ui\00_message\npc\base\n0697.gmd,\npc\n0697.arc,n0697.arc,5
0,,"僕は、もっぱら侯爵家の家系や
歴史を紐解く仕事をしているのさ
――何の役に立つのかって？","I mainly work on unraveling the lineage and
history of the Marquis's Family. — ""What's the use
of that?"" you might ask?",ui\00_message\npc\base\n0697.gmd,\npc\n0697.arc,n0697.arc,6
0,,"過去を軽んじる者は、未来に泣くことになる
いつの時代も、そういうものさ","Those who dismiss the past will weep in the
future. It's always been like that, no matter the
era.",ui\00_message\npc\base\n0697.gmd,\npc\n0697.arc,n0697.arc,7
0,,何だい？,What's up?,ui\00_message\npc\base\n0698.gmd,\npc\n0698.arc,n0698.arc,0
0,,はいはい、何か売ってくれるのかい？,"Sure, are you here to sell something?",ui\00_message\npc\base\n0698.gmd,\npc\n0698.arc,n0698.arc,1
0,,あぁ、あんたかい,"Ah, it's you.",ui\00_message\npc\base\n0698.gmd,\npc\n0698.arc,n0698.arc,2
0,,"あたしの仕事かい？
情報屋、古道具屋、胴元――
数えだしたらキリが無いねェ","My job? Informer, antique dealer, bookmaker— the
list goes on and on.",ui\00_message\npc\base\n0698.gmd,\npc\n0698.arc,n0698.arc,3
0,,"ま、どれも趣味でやっているもんだがね
このメガドの夜の住人と触れあうのは
結構楽しいもんさ","Well, it's all just a hobby for me, but it's
quite fun to interact with the nocturnal residents
of Megado.",ui\00_message\npc\base\n0698.gmd,\npc\n0698.arc,n0698.arc,4
0,,"あぁ、施しはいらないよ
あいにく、暮らすのに困らないくらいは
稼いでるんだ","Ah, I don't need charity. Unfortunately, I earn
enough to live comfortably.",ui\00_message\npc\base\n0698.gmd,\npc\n0698.arc,n0698.arc,5
0,,"この格好をしているのは、商売のためさ
見くびられやすい格好の方が
情報は集めやすいもんなのさ","I dress this way because it's good for business.
It's easier to gather information when you're
easily underestimated.",ui\00_message\npc\base\n0698.gmd,\npc\n0698.arc,n0698.arc,6
0,,"メガドは、ずいぶん華やかに見えるだろう？
その代わり、あたしやメフィスみたいなはぐれ者は
隅に追いやられてるのさ","Megado looks pretty glamorous, doesn't it?
Instead, outcasts like me and Mephis are relegated
to the corner.",ui\00_message\npc\base\n0698.gmd,\npc\n0698.arc,n0698.arc,7
0,,そうなったのは、10年くらい前からさね,That has been the case since around 10 years ago.,ui\00_message\npc\base\n0698.gmd,\npc\n0698.arc,n0698.arc,8
0,,ちくしょう、ちくしょう――,"Damn it, damn it--",ui\00_message\npc\base\n0699.gmd,\npc\n0699.arc,n0699.arc,0
0,,ヒッ――来るな、来るなぁ！,"Hic――Don't come, don't come!",ui\00_message\npc\base\n0699.gmd,\npc\n0699.arc,n0699.arc,1
0,,あんた、何なんだよぉ！,What the hell are you!,ui\00_message\npc\base\n0699.gmd,\npc\n0699.arc,n0699.arc,2
0,,俺は無実だ――！,I am innocent――!,ui\00_message\npc\base\n0699.gmd,\npc\n0699.arc,n0699.arc,3
0,,助けてくれよぉ！,Please help me!,ui\00_message\npc\base\n0699.gmd,\npc\n0699.arc,n0699.arc,4
0,,な、なんだ？,"What, what is it?",ui\00_message\npc\base\n0699.gmd,\npc\n0699.arc,n0699.arc,5
0,,な、なんだ？,"What, what is it?",ui\00_message\npc\base\n0699.gmd,\npc\n0699.arc,n0699.arc,6
0,,はい、なんですかな？,"Yes, what is it?",ui\00_message\npc\base\n0700.gmd,\npc\n0700.arc,n0700.arc,0
0,,はい、なんですかな？,"Yes, what is it?",ui\00_message\npc\base\n0700.gmd,\npc\n0700.arc,n0700.arc,1
0,,なぁに、覚者さん？,"What is it, Arisen?",ui\00_message\npc\base\n0701.gmd,\npc\n0701.arc,n0701.arc,0
0,,"すごいよ、この火――
ここにあっても、火事にならないんだって
とっても暖まるね！","It's amazing, this fire. I heard that even if
it's here, it won't cause a fire. It's really
warm!",ui\00_message\npc\base\n0701.gmd,\npc\n0701.arc,n0701.arc,1
0,,"寒い時は、みんなをここに呼んでもいいんだって
メフィスさんが言ってたの――
えへへ、嬉しいな！","When it's cold, you can invite everyone here. Mr.
Mephis said so—Heh, I'm glad!",ui\00_message\npc\base\n0701.gmd,\npc\n0701.arc,n0701.arc,2
0,,なぁに、覚者さん？,"What is it, Arisen?",ui\00_message\npc\base\n0701.gmd,\npc\n0701.arc,n0701.arc,3
0,,え、なに？,"Huh, what?",ui\00_message\npc\base\n0702.gmd,\npc\n0702.arc,n0702.arc,0
0,,え、なに？,"Huh, what?",ui\00_message\npc\base\n0702.gmd,\npc\n0702.arc,n0702.arc,1
0,,ん、なに？,"Hm, what?",ui\00_message\npc\base\n0703.gmd,\npc\n0703.arc,n0703.arc,0
0,,ん、なに？,"Hm, what?",ui\00_message\npc\base\n0703.gmd,\npc\n0703.arc,n0703.arc,1
0,,よし、今回の作戦について説明する,"Okay, let me explain about this operation.",ui\00_message\npc\base\n0704.gmd,\npc\n0704.arc,n0704.arc,0
0,,"白竜の覚者といえど
気の緩みは無いように頼むぞ","Even though one is The White Dragons' Arisen, I ask
that there be no slackening of one's vigilance.",ui\00_message\npc\base\n0704.gmd,\npc\n0704.arc,n0704.arc,1
0,,"いつの日か、魔軍と呼ばれるやつらが
アッカーシェランからいなくなるまで
この戦いは終わらないだろうな","This battle will not end until the day that so
called demon army disappears from Acre Selund.",ui\00_message\npc\base\n0704.gmd,\npc\n0704.arc,n0704.arc,2
0,,"いつも感謝を忘れたことはないが――
今回の作戦でも頼りにさせてくれ","I've always been grateful for your help, but--
let me count on you for this mission.",ui\00_message\npc\base\n0704.gmd,\npc\n0704.arc,n0704.arc,3
0,,"別のミッションにエントリーしているようだな
今エントリーしているミッションの参加予定を
取り消してきてもらわないと
こちらでのエントリーができないんだ","It seems you're currently entered in another
mission. You'll need to cancel your participation
in the mission you're currently entered in to join
the one here.",ui\00_message\npc\base\n0704.gmd,\npc\n0704.arc,n0704.arc,4
0,,"覚者殿、今回のミッションについては
私からご説明を！","Master Arisen, let me explain about the mission
this time!",ui\00_message\npc\base\n0705.gmd,\npc\n0705.arc,n0705.arc,0
0,,"――恐らく、ネド王子は
覚者殿を“覚者の手本”となさるのでしょうね","Presumably, Prince Nedo will see you, the Arisen,
as a role model.",ui\00_message\npc\base\n0705.gmd,\npc\n0705.arc,n0705.arc,1
0,,"長子であるセラノ姫と違い、ネド王子は
覚者としての教育を――
直接は受けていらっしゃいませんでしたから","Unlike Princess Sera, Prince Nedo did not
directly receive education as an Arisen.",ui\00_message\npc\base\n0705.gmd,\npc\n0705.arc,n0705.arc,2
0,,"いつか、覚者殿を加護する
白き竜の話を聞かせてくださいませんか？
とても長い時間を生きてきた竜だとか","Someday, please tell us the story of the White
Dragon that blesses the Lord of the Arisen. I hear
it has lived a very long time.",ui\00_message\npc\base\n0705.gmd,\npc\n0705.arc,n0705.arc,3
0,,ご武運をお祈りしております！,"With happiness and uncertainty intermingled—But
if that's what you've chosen, I will respect your
decision.",ui\00_message\npc\base\n0705.gmd,\npc\n0705.arc,n0705.arc,4
0,,"おや、別のミッションにエントリー中のようです
こちらのミッションに参加する場合は
いま参加を予定されているミッションを
取り消してから、改めておいでください","Oh, it seems you are currently entered in a
different mission. If you wish to participate in
this mission, please cancel your current entry and
come back here when you're ready.",ui\00_message\npc\base\n0705.gmd,\npc\n0705.arc,n0705.arc,5
0,,"悪しき竜の竜力は各地を巡り
“土地の持つ記憶”――すなわち“本当の歴史”とも
いえるものを塗り替えつつあります","The Dragon Force of The Evil Dragon is traveling
around and rewriting the ""memory of the land"" - or
what could be called ""true history"".",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,0
0,,"貴方が過去のアッカーシェランにて
《石碑の試練》に立ち向かい
石碑に封じられた力を解放することで
大地も悪しき竜力に対抗することができるでしょう","In the past at Acre Selund, you confronted the
trial of the ""Stone Monument"" and by unlocking the
power sealed within the stone monument, the land
will be able to oppose the malevolent Dragon
Force.",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,1
0,,"“土地の持つ記憶”――
それは人の手で編纂されたものではない
“本当の歴史”です","""Memory of the land"" - It is not something that
has been compiled by human hands, it is the ""true
history""",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,2
0,,"しかし、悪しき竜の竜力は
それすらも蹂躙しようとしている――
過去のアッカーシェランには
存在しえなかったはずの魔物もいるようです","However, theThe Evil Dragon's Dragon Force is
trying to crush even that—there are monsters that
shouldn't exist in Acre Selund's history.",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,3
0,,"我々の国、アッカーシェランは
火竜様に育まれたこの大陸そのものと不離一体
――この大陸を守るため
どうかそのお力をお貸しください","Our country, Acre Selund,
is inseparable from this continent, nurtured by
the Fire Dragon itself
――In order to protect this continent,
please lend us your power.",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,4
0,,"――白き竜の覚者よ
お待ちしておりました","Arisen of the White Dragon, we have been waiting
for you.",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,5
0,,"貴方には、過去のアッカーシェランにて
《石碑の試練》に挑んでいただきたい――","I would like you to challenge the 'Trial of the
Stone Monument' in the past Acre Selund.",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,6
0,,"過去のアッカーシェランへは
私がお送りいたしましょう
しかし、私ができるのはそこまで――
あとは、貴方の力に懸けるほかありません","To the past Acre Selund, I will send you myself.
However, my capabilities only go so far - The rest
is up to your own strength.",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,7
0,,"――分散してしまった私の“力”を
集めてきていただければ
過去のアッカーシェランにおける新たな区画まで
お送りすることもできるでしょう","If you could gather my ""power"" that has been
scattered, I might be able to send you to new
zones inAcre Selund's past that weren't accessible
before.",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,8
0,,"それでは、過去へとお送りしましょう
白き竜の覚者よ、どうかご武運を――","There are many things I would like to learn by
your side, Lord.",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,9
0,,"以前、貴方が歩みを進めた場所まで
お送りすることができるようになりました",I can now send you back to where you once walked.,ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,10
0,,"これも、“土地の記憶”が
正常に戻ってきた証左と言えましょう","This is also evidence that the 'memory of the
land' has returned to normal.",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,11
0,,"以前、貴方が歩みを進めた場所まで
お送りしましょうか？",Shall I send you back to where you once walked?,ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,12
0,,はい,Yes,ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,13
0,,いいえ,No,ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,14
0,,"パーティーリーダーが行き先を
選んでいるようです
――少し、時間が必要でしょう","The party leader is choosing the destination. It
may take a little time.",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,15
0,,"すでにパーティーリーダーが待っているようです
貴方もそこまでお送りしましょうか？","It looks like the party leader is already waiting
for you.
Shall I send you there too?",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,16
0,,はい,Yes,ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,17
0,,いいえ,No,ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,18
0,,"白き竜の覚者よ
万全を期すに越したことはありません
状況を確認することも大切です
――過去の友からの忠告と思ってください","Arisen of the white dragon, There is nothing
better than ensuring full preparedness. It is also
important to confirm the situation. ――Consider it
advice from a past friend.",ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,19
0,,ダンジョンに入る,Enter Dungeon,ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,20
0,,開拓状況確認,Check Reclamation Status,ui\00_message\npc\base\n0706.gmd,\npc\n0706.arc,n0706.arc,21
