2,TUTORIAL_STEP_632,"＜マンドラゴラの進化＞

マンドラゴラを育成する際に
選択する《肥料》の内容によって
マンドラゴラが進化し、姿を変えることがあります

また、現在のマンドラゴラの種類を
一度発見した種類に任意で変更することもできます
ただし、""何の種類から育成するか""というのは
進化に影響するため、育成の際には注意しましょう",,ui\00_message\tutorial_guide\steps\tutorial_guide_step364.gmd,\tguide\tutorial_guide_364.arc,tutorial_guide_364.arc,2
0,,"ガラダは""芯なる樹""の治療薬、《原始の雫》を求め
三人の戦士とともに、魔の峡谷へと旅立った",,ui\00_message\event\st0123\ev000.gmd,\event\st0123\st0123ev000.arc,st0123ev000.arc,5
0,,"一緒に""飛ばされた""若い娘がいることは
ロイグから聞いている",,ui\00_message\event\st0403\ev025.gmd,\event\st0403\st0403ev025.arc,st0403ev025.arc,16
0,,"""芯なる樹""が元に戻っても、竜がいなくては――
フィンダムは――癒やされません――",,ui\00_message\event\st0435\ev005.gmd,\event\st0435\st0435ev005.arc,st0435ev005.arc,3
0,,"これは王家に伝わる""契りの歌""だ",,ui\00_message\event\st0440\ev005.gmd,\event\st0440\st0440ev005.arc,st0440ev005.arc,9
0,,"兵をまとめて""嘆きの湿原""へ進軍します",,ui\00_message\event\st0443\ev000.gmd,\event\st0443\st0443ev000.arc,st0443ev000.arc,14
0,,"でも――
軍を率いてるのは、あの""戦の将""",,ui\00_message\event\st0451\ev010.gmd,\event\st0451\st0451ev010.arc,st0451ev010.arc,3
0,,"<COL ff2600>だから、""脅す""ことで追加情報を探ったり
決定的な ""《証拠》を突きつける""ことで
口を割らざるを得ない状況に追い込んでいくんだ</COL>",,ui\00_message\event\st0472\ev000.gmd,\event\st0472\st0472ev000.arc,st0472ev000.arc,66
0,,"さぁ、やってみろ
""脅す""ことでさらなる情報を引き出したり
""《証拠》を突きつける""ことで尋問を進め
ヤツを追い詰めることができるぞ",,ui\00_message\event\st0472\ev000.gmd,\event\st0472\st0472ev000.arc,st0472ev000.arc,68
0,,"この生意気なゴロツキに、一泡吹かせてやろう
さぁ―― ""《証拠》を突きつける"" んだ",,ui\00_message\event\st0472\ev000.gmd,\event\st0472\st0472ev000.arc,st0472ev000.arc,71
0,,"少なくともただのゴロツキではないことは判明した
――この""証言""でな",,ui\00_message\event\st0472\ev000.gmd,\event\st0472\st0472ev000.arc,st0472ev000.arc,146
0,,"ずいぶんと――
""用意周到な追い剥ぎ"" だな？",,ui\00_message\event\st0472\ev000.gmd,\event\st0472\st0472ev000.arc,st0472ev000.arc,181
0,,"――やれやれ
""<NPC 691>が書いていたメモ""――
その現物を見せるまで一歩も譲らないつもりか",,ui\00_message\event\st0472\ev000.gmd,\event\st0472\st0472ev000.arc,st0472ev000.arc,191
0,,"大体、そこまで言うなら《証拠》が
あるんだろうな？
決定的な ""俺の正体を示す《証拠》""が――",,ui\00_message\event\st0472\ev000.gmd,\event\st0472\st0472ev000.arc,st0472ev000.arc,217
0,,"その中に、コイツの正体を絞り込めそうな――
例えば、<COL ff2600>""共通点""</COL>がある《証拠》は無いか？
可能性でもいい、それらを<COL ff2600>連続で突きつけてやれ！</COL>",,ui\00_message\event\st0472\ev000.gmd,\event\st0472\st0472ev000.arc,st0472ev000.arc,220
0,,"確かに、《薄汚れたメモの束》と
《憲兵の警ら日誌》――
この二つには ""共通した書き方"" があるみたいだな",,ui\00_message\event\st0472\ev000.gmd,\event\st0472\st0472ev000.arc,st0472ev000.arc,225
0,,"""それからすぐ同僚の憲兵たちが家に押しかけてきた
  昨日まで背中を預けた相手に縛り上げられるなんて
  一体誰が予想できる？""",,ui\00_message\event\st0472\ev000.gmd,\event\st0472\st0472ev000.arc,st0472ev000.arc,260
0,,"""獄中の暮らしは、外界から完全に断絶されていて
  残してきた病気のお袋が心配だ""",,ui\00_message\event\st0472\ev000.gmd,\event\st0472\st0472ev000.arc,st0472ev000.arc,261
0,,"""ネド王子の安否は？　オーク軍はどうなった？
  くそ、あんな小さなミス一つでこんな仕打ち！
  もう許せない、俺は出るぞ"" ――",,ui\00_message\event\st0472\ev000.gmd,\event\st0472\st0472ev000.arc,st0472ev000.arc,262
0,,"""オークとの戦闘は、王国兵士に任せておけ
  憲兵隊は、人間の相手をするのが仕事""
――ってことらしい",,ui\00_message\event\st0472\ev000.gmd,\event\st0472\st0472ev000.arc,st0472ev000.arc,311
0,,"手紙の内容は
""オーク軍は要請に応え、メガドに援軍を手配した""
という旨だった――間違いないな？",,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,191
0,,"現場を調べたら見つかったこの密通文書――
メガドの通称 ""ガクシャ"" に訳してもらったら
こんなことが書いてあった",,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,206
0,,"""オーク軍はメガドに援軍を手配した""
要請したのは、一体誰なのか――",,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,207
0,,"だが、それを知っている<NPC 586>は殺された
""覚者の臭いがしたから、裏切られたと思った""
――という動機らしい",,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,208
0,,"このオークは繰り返していた――
""今にオークの仲間が、体勢を立て直し
  メガドを再侵攻し、俺を助けに来るはずだ""――と",,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,236
0,,"確かに、街にはオークが増えている
目撃者の証言によると
""奴らは何かを探しているようだ""――だとさ",,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,238
0,,"そしてこの ""侯爵家の出納帳""という《証拠》――
これはその不正を暴くカギとなるだろう",,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,309
0,,"""王家は堕ち、継承者も行方不明
  これ以上戦う意味は無い""　ト――
臆病ナ、人間ラシイ考エダナ！",,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,383
0,,"ダガ――コノ間、奴カラ使者ガ来タ
""うるさく嗅ぎ回られるかもしれない
  兵を貸してほしい""――ト！",,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,411
0,,"なるほど、オーク軍の暗号文書か――
ならばコイツ以外の
""特殊知識を持った人物"" を探す必要があるな",,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,436
0,,"おーくハ昔カラ
""ヤラレタラヤリカエス""――
ソウシテ生キ抜キ、軍ヲ拡ゲテキタ",,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,439
0,,"覚えているか？
ガクシャが言っていたことを――
""真に恐怖したとき、与える一撃は致命傷になる""",,ui\00_message\event\st0472\ev005.gmd,\event\st0472\st0472ev005.arc,st0472ev005.arc,461
0,,"ここが芯なる樹の中心――
""始まりの洞""です",,ui\00_message\event\st0880\ev000.gmd,\event\st0880\st0880ev000.arc,st0880ev000.arc,0
0,,"ここにある最古の根、""芯脈""を通じて
大地は浄化と再生を繰り返しているのです",,ui\00_message\event\st0880\ev000.gmd,\event\st0880\st0880ev000.arc,st0880ev000.arc,1
0,,"さぁ、この先に""芯脈""が――",,ui\00_message\event\st0880\ev000.gmd,\event\st0880\st0880ev000.arc,st0880ev000.arc,2
0,,"""芯脈""を守らなくては！
みなさん、手を貸して下さい！",,ui\00_message\event\st0880\ev000.gmd,\event\st0880\st0880ev000.arc,st0880ev000.arc,4
0,,"""芯脈""さえ治癒できれば
フィンダムは回復すると父から聞いていましたが――",,ui\00_message\event\st0880\ev005.gmd,\event\st0880\st0880ev005.arc,st0880ev005.arc,0
0,,"""芯脈""の浄化中に襲われたら
雫が――治癒が無駄になってしまう――",,ui\00_message\event\st0880\ev005.gmd,\event\st0880\st0880ev005.arc,st0880ev005.arc,2
0,,"我らが竜――精霊竜セシリーよ
""芯なる樹""とともに末永くフィンダムを守りたまえ",,ui\00_message\event\st0881\ev030.gmd,\event\st0881\st0881ev030.arc,st0881ev030.arc,4
0,,"我々は""芯なる樹""を治すため
《原始の雫》を取り戻さねばならない",,ui\00_message\event\st0914\ev000.gmd,\event\st0914\st0914ev000.arc,st0914ev000.arc,3
0,,"とすれば ""芯なる樹""が朽ち果てるよう
動くだろう",,ui\00_message\event\st0914\ev000.gmd,\event\st0914\st0914ev000.arc,st0914ev000.arc,14
0,,"""精霊の地""――ですね",,ui\00_message\event\st0914\ev000.gmd,\event\st0914\st0914ev000.arc,st0914ev000.arc,16
0,,"""我が竜力を、黒竜を倒す覚者に託す""――とな",,ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,3
0,,"俺もまた、覚者であり
""覚者とは竜の敵と戦う者""だからな――",,ui\00_message\event\st3500\ev005.gmd,\event\st3500\st3500ev005.arc,st3500ev005.arc,10
2,PACKAGE_QUEST_SEQUENCE_5,"""幻の食材""を追って――",,ui\00_message\package_quest\package_quest_sequence_01.gmd,\quest\package_quest\seq_name_01.arc,seq_name_01.arc,2
0,,"""この先、モロー樹林""と書かれている
この桟橋は船着き場のようだ",,ui\00_message\examine_message\stage\stage_examine_st0121.gmd,\stage\st0121\st0121.arc,st0121.arc,3
0,,"""隊長の部屋""",,ui\00_message\examine_message\stage\stage_examine_st0137.gmd,\stage\st0137\st0137.arc,st0137.arc,14
0,,"疲れた時は、この""わら""で
ゆっくりしていってほしい",,ui\00_message\examine_message\stage\stage_examine_st0137.gmd,\stage\st0137\st0137.arc,st0137.arc,16
0,,"""ボロい木箱""",,ui\00_message\examine_message\stage\stage_examine_st0137.gmd,\stage\st0137\st0137.arc,st0137.arc,18
0,,"""わら""",,ui\00_message\examine_message\stage\stage_examine_st0137.gmd,\stage\st0137\st0137.arc,st0137.arc,23
0,,"ただ、""アレ""がいないかどうかだけは
必ずチェックするようにしている",,ui\00_message\examine_message\stage\stage_examine_st0137.gmd,\stage\st0137\st0137.arc,st0137.arc,27
0,,"""丸太""",,ui\00_message\examine_message\stage\stage_examine_st0137.gmd,\stage\st0137\st0137.arc,st0137.arc,28
0,,"""《熟成爆弾カボチャ》栽培場""",,ui\00_message\examine_message\stage\stage_examine_st0137.gmd,\stage\st0137\st0137.arc,st0137.arc,35
0,,"どうやらここが""自分の部屋""のようだ――",,ui\00_message\examine_message\stage\stage_examine_st0137.gmd,\stage\st0137\st0137.arc,st0137.arc,41
0,,"""明日クリスティーヌに持って行くもの""
と書かれたメモが大量に置かれている
毎日のように祠に通っているようだ――",,ui\00_message\examine_message\stage\stage_examine_st0315.gmd,\stage\st0315\st0315.arc,st0315.arc,0
0,,"""すりきれた羊皮紙""",,ui\00_message\examine_message\stage\stage_examine_st0350.gmd,\stage\st0350\st0350.arc,st0350.arc,0
0,,"""そこに崖がある限り""
""ロープの結び方100選""
""登山のススメ""
""サイクロプスからの眺め　～中級編～""",,ui\00_message\examine_message\stage\stage_examine_st0373.gmd,\stage\st0373\st0373.arc,st0373.arc,0
0,,"""グリッテン砦　記録史""",,ui\00_message\examine_message\stage\stage_examine_st0400.gmd,\stage\st0400\st0400.arc,st0400.arc,0
0,,"""血濡れのメモ入り見取り図""",,ui\00_message\examine_message\stage\stage_examine_st0402.gmd,\stage\st0402\st0402.arc,st0402.arc,3
0,,"""ドリード城の興り""",,ui\00_message\examine_message\stage\stage_examine_st0403.gmd,\stage\st0403\st0403.arc,st0403.arc,0
0,,"""記録官の手記""",,ui\00_message\examine_message\stage\stage_examine_st0403.gmd,\stage\st0403\st0403.arc,st0403.arc,5
0,,"""魔女と闇の術""",,ui\00_message\examine_message\stage\stage_examine_st0403.gmd,\stage\st0403\st0403.arc,st0403.arc,9
0,,"""すりきれた革の手記""",,ui\00_message\examine_message\stage\stage_examine_st0403.gmd,\stage\st0403\st0403.arc,st0403.arc,14
0,,"""朽ちかけた手記""",,ui\00_message\examine_message\stage\stage_examine_st0404.gmd,\stage\st0404\st0404.arc,st0404.arc,0
0,,"""エルフと人""",,ui\00_message\examine_message\stage\stage_examine_st0404.gmd,\stage\st0404\st0404.arc,st0404.arc,5
0,,"""竜力と精""",,ui\00_message\examine_message\stage\stage_examine_st0404.gmd,\stage\st0404\st0404.arc,st0404.arc,10
0,,"""入山者への注意""",,ui\00_message\examine_message\stage\stage_examine_st0406.gmd,\stage\st0406\st0406.arc,st0406.arc,0
0,,"""ぼろぼろの手帳""",,ui\00_message\examine_message\stage\stage_examine_st0406.gmd,\stage\st0406\st0406.arc,st0406.arc,3
0,,"""鉱員の手記""",,ui\00_message\examine_message\stage\stage_examine_st0406.gmd,\stage\st0406\st0406.arc,st0406.arc,8
0,,"""他の鉱員に宛てたメモ""",,ui\00_message\examine_message\stage\stage_examine_st0406.gmd,\stage\st0406\st0406.arc,st0406.arc,13
0,,"""坑道の行き先分岐について""",,ui\00_message\examine_message\stage\stage_examine_st0406.gmd,\stage\st0406\st0406.arc,st0406.arc,15
0,,"""鉱員への注意""",,ui\00_message\examine_message\stage\stage_examine_st0406.gmd,\stage\st0406\st0406.arc,st0406.arc,18
0,,"""鉱員への連絡""",,ui\00_message\examine_message\stage\stage_examine_st0406.gmd,\stage\st0406\st0406.arc,st0406.arc,20
0,,"""神官長の日記""",,ui\00_message\examine_message\stage\stage_examine_st0408.gmd,\stage\st0408\st0408.arc,st0408.arc,4
0,,"""禊の神殿　記録書""",,ui\00_message\examine_message\stage\stage_examine_st0408.gmd,\stage\st0408\st0408.arc,st0408.arc,8
0,,"""朽ちかけた手記""",,ui\00_message\examine_message\stage\stage_examine_st0411.gmd,\stage\st0411\st0411.arc,st0411.arc,2
0,,"""錬金研究者の手記""",,ui\00_message\examine_message\stage\stage_examine_st0411.gmd,\stage\st0411\st0411.arc,st0411.arc,6
0,,"""消えかけた染み文字""",,ui\00_message\examine_message\stage\stage_examine_st0411.gmd,\stage\st0411\st0411.arc,st0411.arc,11
0,,"""錬魔研究者のメモ""",,ui\00_message\examine_message\stage\stage_examine_st0411.gmd,\stage\st0411\st0411.arc,st0411.arc,14
0,,"""錬金研究生のノート""",,ui\00_message\examine_message\stage\stage_examine_st0411.gmd,\stage\st0411\st0411.arc,st0411.arc,18
0,,"""アイアス副所長の手記""",,ui\00_message\examine_message\stage\stage_examine_st0411.gmd,\stage\st0411\st0411.arc,st0411.arc,22
0,,"""破れた手帳""",,ui\00_message\examine_message\stage\stage_examine_st0411.gmd,\stage\st0411\st0411.arc,st0411.arc,26
0,,"""汚れたノート""",,ui\00_message\examine_message\stage\stage_examine_st0411.gmd,\stage\st0411\st0411.arc,st0411.arc,30
0,,"""軍事指導官の手帳""",,ui\00_message\examine_message\stage\stage_examine_st0411.gmd,\stage\st0411\st0411.arc,st0411.arc,37
0,,"""朽ちかけた伝言板""",,ui\00_message\examine_message\stage\stage_examine_st0411.gmd,\stage\st0411\st0411.arc,st0411.arc,40
0,,"""ポーン郷の成立記録""",,ui\00_message\examine_message\stage\stage_examine_st0412.gmd,\stage\st0412\st0412.arc,st0412.arc,0
0,,"""メルゴダ上級士官の手記""",,ui\00_message\examine_message\stage\stage_examine_st0418.gmd,\stage\st0418\st0418.arc,st0418.arc,0
0,,"""錬金術の頂き""",,ui\00_message\examine_message\stage\stage_examine_st0418.gmd,\stage\st0418\st0418.arc,st0418.arc,5
0,,"""白竜と大地の姿""",,ui\00_message\examine_message\stage\stage_examine_st0418.gmd,\stage\st0418\st0418.arc,st0418.arc,9
0,,"だが、思った通りだった
""黒い騎士""こそが呪われた秘宝の正体だ",,ui\00_message\examine_message\stage\stage_examine_st0507.gmd,\stage\st0507\st0507.arc,st0507.arc,2
0,,"""岩に刻まれた文字""",,ui\00_message\examine_message\stage\stage_examine_st0513.gmd,\stage\st0513\st0513.arc,st0513.arc,0
0,,"""かすれた文字""",,ui\00_message\examine_message\stage\stage_examine_st0513.gmd,\stage\st0513\st0513.arc,st0513.arc,4
0,,"""消えかけた文字""",,ui\00_message\examine_message\stage\stage_examine_st0513.gmd,\stage\st0513\st0513.arc,st0513.arc,8
0,,"""蝶文様の手記""",,ui\00_message\examine_message\stage\stage_examine_st0523.gmd,\stage\st0523\st0523.arc,st0523.arc,0
0,,"""擦り切れた手帳""",,ui\00_message\examine_message\stage\stage_examine_st0524.gmd,\stage\st0524\st0524.arc,st0524.arc,0
0,,"""蔦模様の手記""",,ui\00_message\examine_message\stage\stage_examine_st0524.gmd,\stage\st0524\st0524.arc,st0524.arc,4
0,,"""葉紋の手帳""",,ui\00_message\examine_message\stage\stage_examine_st0524.gmd,\stage\st0524\st0524.arc,st0524.arc,8
0,,"""破れかけたメモ""",,ui\00_message\examine_message\stage\stage_examine_st0527.gmd,\stage\st0527\st0527.arc,st0527.arc,0
0,,"""祭壇に宿った思念の声が聞こえる""",,ui\00_message\examine_message\stage\stage_examine_st0560.gmd,\stage\st0560\st0560.arc,st0560.arc,3
0,,"""朽ち果てた覚者の思念が聞こえる""",,ui\00_message\examine_message\stage\stage_examine_st0560.gmd,\stage\st0560\st0560.arc,st0560.arc,7
0,,"""息絶えた覚者の思念の声が聞こえる""",,ui\00_message\examine_message\stage\stage_examine_st0560.gmd,\stage\st0560\st0560.arc,st0560.arc,10
0,,"""動かなくなった覚者の思念の声が聞こえる""",,ui\00_message\examine_message\stage\stage_examine_st0560.gmd,\stage\st0560\st0560.arc,st0560.arc,13
0,,"""思念体のつぶやきが聞こえる――""",,ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,0
0,,"""思念体のつぶやきが聞こえる――""",,ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,6
0,,"""思念体のつぶやきが聞こえる――""",,ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,10
0,,"""思念体のつぶやきが聞こえる――""",,ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,15
0,,"""思念体のつぶやきが聞こえる――""",,ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,19
0,,"""思念体のつぶやきが聞こえる――""",,ui\00_message\examine_message\stage\stage_examine_st0571.gmd,\stage\st0571\st0571.arc,st0571.arc,25
0,,"""地縛思念のつぶやきが聞こえる――""",,ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,0
0,,"""地縛思念のつぶやきが聞こえる――""",,ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,5
0,,"""地縛思念のつぶやきが聞こえる――""",,ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,10
0,,"""地縛思念のつぶやきが聞こえる――""",,ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,14
0,,"""地縛思念のつぶやきが聞こえる――""",,ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,19
0,,"""地縛思念のつぶやきが聞こえる――""",,ui\00_message\examine_message\stage\stage_examine_st0572.gmd,\stage\st0572\st0572.arc,st0572.arc,26
0,,"""古き思念の声がする――""",,ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,0
0,,"""古き思念の声がする――""",,ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,6
0,,"""古き思念の声がする――""",,ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,12
0,,"""古き思念の声がする――""",,ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,17
0,,"""古き思念の声がする――""",,ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,22
0,,"""古き思念の声がする――""",,ui\00_message\examine_message\stage\stage_examine_st0576.gmd,\stage\st0576\st0576.arc,st0576.arc,27
0,,"""すり切れたメモ""",,ui\00_message\examine_message\stage\stage_examine_st0581.gmd,\stage\st0581\st0581.arc,st0581.arc,0
0,,"""メルゴダの繁栄と滅亡について""",,ui\00_message\examine_message\stage\stage_examine_st0601.gmd,\stage\st0601\st0601.arc,st0601.arc,0
0,,"""さる錬金術師の手記""",,ui\00_message\examine_message\stage\stage_examine_st0621.gmd,\stage\st0621\st0621.arc,st0621.arc,0
0,,"""錬金術法則大全""
""融合と分離の霊薬""
""エリクシルの神秘""
""魔物制御の術と危機管理について""",,ui\00_message\examine_message\stage\stage_examine_st0622.gmd,\stage\st0622\st0622.arc,st0622.arc,0
0,,"""命の器・その可能性と展望""",,ui\00_message\examine_message\stage\stage_examine_st0622.gmd,\stage\st0622\st0622.arc,st0622.arc,2
0,,"""霊薬師の手記""",,ui\00_message\examine_message\stage\stage_examine_st0623.gmd,\stage\st0623\st0623.arc,st0623.arc,0
0,,"""破れた薄緑の手帳""",,ui\00_message\examine_message\stage\stage_examine_st0701.gmd,\stage\st0701\st0701.arc,st0701.arc,0
0,,"――あぁ、ここにまで""白い災厄""の
叫びが聞こえる",,ui\00_message\examine_message\stage\stage_examine_st0701.gmd,\stage\st0701\st0701.arc,st0701.arc,1
0,,"""赤黒く汚れた手記""",,ui\00_message\examine_message\stage\stage_examine_st0732.gmd,\stage\st0732\st0732.arc,st0732.arc,0
0,,"""黒薔薇模様の手帳""",,ui\00_message\examine_message\stage\stage_examine_st0732.gmd,\stage\st0732\st0732.arc,st0732.arc,4
0,,"""他のページには何も書かれていない""",,ui\00_message\examine_message\stage\stage_examine_st0804.gmd,\stage\st0804\st0804.arc,st0804.arc,2
0,,"青い顔になって、そんなものを集めるのは
すぐ止めるようにと強く言われた
なんでも、""良くない運命""を引き寄せるとか――
嘘をついている表情ではないが――
にわかに信じがたい",,ui\00_message\examine_message\stage\stage_examine_st0805.gmd,\stage\st0805\st0805.arc,st0805.arc,5
0,,"""他のページには何も書かれていない""",,ui\00_message\examine_message\stage\stage_examine_st0821.gmd,\stage\st0821\st0821.arc,st0821.arc,3
0,,"""他のページは文字がかすれて読めそうにない""",,ui\00_message\examine_message\stage\stage_examine_st0824.gmd,\stage\st0824\st0824.arc,st0824.arc,1
0,,"――それを考えれば、集めると
""良くない運命""を引き寄せるという
いつか聞いた話も頷けるように思う",,ui\00_message\examine_message\stage\stage_examine_st0841.gmd,\stage\st0841\st0841.arc,st0841.arc,5
0,,"""手記と思われる紙の切れ端が落ちている""",,ui\00_message\examine_message\stage\stage_examine_st0867.gmd,\stage\st0867\st0867.arc,st0867.arc,0
0,,"""分厚いノートが落ちている""",,ui\00_message\examine_message\stage\stage_examine_st0870.gmd,\stage\st0870\st0870.arc,st0870.arc,0
0,,"""筆跡が新しい日記のページが落ちている""",,ui\00_message\examine_message\stage\stage_examine_st0870.gmd,\stage\st0870\st0870.arc,st0870.arc,3
0,,"""良くない運命""
――あぁ、音も無く忍び寄られていたのか",,ui\00_message\examine_message\stage\stage_examine_st0870.gmd,\stage\st0870\st0870.arc,st0870.arc,8
0,,"""古びた手記が打ち捨てられている""",,ui\00_message\examine_message\stage\stage_examine_st0871.gmd,\stage\st0871\st0871.arc,st0871.arc,0
0,,"""次のページは燃えて消し炭になっている""",,ui\00_message\examine_message\stage\stage_examine_st0871.gmd,\stage\st0871\st0871.arc,st0871.arc,4
0,,"""手記と思われる紙の切れ端が落ちている""",,ui\00_message\examine_message\stage\stage_examine_st0873.gmd,\stage\st0873\st0873.arc,st0873.arc,0
0,,"""手記と思われる紙の切れ端が落ちている""",,ui\00_message\examine_message\stage\stage_examine_st0907.gmd,\stage\st0907\st0907.arc,st0907.arc,0
0,,"""手記と思われる紙の切れ端が落ちている""",,ui\00_message\examine_message\stage\stage_examine_st0960.gmd,\stage\st0960\st0960.arc,st0960.arc,0
0,,"""塔""とは一体、どこにあるのだろう？",,ui\00_message\examine_message\stage\stage_examine_st0960.gmd,\stage\st0960\st0960.arc,st0960.arc,1
0,,"とはいえ、彼の足取りを順に追っていけば
いつかは""塔""に辿り着くだろう",,ui\00_message\examine_message\stage\stage_examine_st0960.gmd,\stage\st0960\st0960.arc,st0960.arc,4
0,,"物語でみるような""正解の道""なんてありゃしない
必死でここまで戻ったが、背中と足が血まみれだ",,ui\00_message\examine_message\stage\stage_examine_st1043.gmd,\stage\st1043\st1043.arc,st1043.arc,1
0,,"鍵は""赤くて小さくてカラい　そして隠れる""――",,ui\00_message\examine_message\stage\stage_examine_st1043.gmd,\stage\st1043\st1043.arc,st1043.arc,3
0,,"しかし、迷宮を踏破していくことで
ここでしか手に入らない、希少な品が手に入る

""特別な印""を使うことで
自分にとって不必要な装具の効果を封印したり
持ち帰ることもできるようだ",,ui\00_message\examine_message\stage\stage_examine_st2000.gmd,\stage\st2000\st2000.arc,st2000.arc,4
0,,"ここは深淵の果て――
生ける者の記憶が""幻体""を作り出す奈落",,ui\00_message\examine_message\stage\stage_examine_st2021.gmd,\stage\st2021\st2021.arc,st2021.arc,0
0,HISTORY_STEP_104,"　覚者たちはついに異郷フィンダムの住民たちとの交
流を始めたようだ。ガルドリンは無事に合流し、ロイ
グの捜索は現地の住民たちに引き継がれることとなっ
た

　案の定という言い方は不遜ではあるが、レスタニア
が巻きこまれたこの変事の原因は、やはり""芯なる
樹""が侵食されたことにあるようだ

　せめてもの救いは、問題解決のためにセシリーの父
ガラダが動きだしていることだ。もちろん我々が協力
を惜しむ道理はない",,ui\00_message\history\001\q00020170.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_112,"　回復した""芯なる樹""と、新しい竜のおかげで、フ
ィンダムを巡る竜力は清々しいものになった。しかし
死にかけていた大地がすぐに回復するわけではない。
完全な復興には長い長い時間がかかると考えられてい
る

　さて、レスタニアとフィンダムの未来にも、長い長
い時間が存在することになる。その時間を、我々はど
のように過ごすべきなのだろうか

　同じ時間を生きる、異なる竜の大陸は深く交わるべ
きなのだろうか、それとも距離をおくべきなのだろう
か。この件に関しては、歴史は何も教えてくれない。
何しろ、前例がないのだから",,ui\00_message\history\001\q00020250.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
0,HISTORY_STEP_109,"　""芯なる樹""の患部周辺に入り込んだ魔物どもの掃
討はひと段落し、ガラダと娘による浄化が始まった。
どれほどの時間がかかるものか想像もつかないが、白
竜の覚者たちはこの間に連戦の疲れを癒やしてもらい
たい

　さて、気になるのは時折聞こえるという竜らしき咆
哮、そしてロイグの行方だ",,ui\00_message\history\001\q00020220.gmd,\ui\history\history_data_001.arc,history_data_001.arc,0
