1,NORMAL_SKILL_COMMAND_11_166,<KC ATTACK1>後、少し遅らせて<KC ATTACK1>を連続して押す,"After <KC ATTACK1>, delay a moment then
repeatedly press <KC ATTACK1>.",ui\00_message\skill\normal_skill_command_11.gmd,\skill\normal_skill_data_11.arc,normal_skill_data_11.arc,1
8,NORMAL_SKILL_INFO_07_111,転倒を回避し体勢を立て直す,Recover from being knocked away while in the air.,ui\00_message\skill\normal_skill_info_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,8
9,NORMAL_SKILL_INFO_07_112,"しがみついた状態から力を溜め、
破壊力のある一撃を放つ","While clinging to an enemy, the user readies the
blade briefly, and delivers a single devastating
blow.",ui\00_message\skill\normal_skill_info_07.gmd,\skill\normal_skill_data_07.arc,normal_skill_data_07.arc,9
0,NORMAL_SKILL_INFO_08_113,"闘波の矢を生成し、魔道弓を前方に向けて構える
空中でも発動可能","Hold the Magick Bow forward, and create Seeker
Arrows.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,0
1,NORMAL_SKILL_INFO_08_114,"魔道弓を敵に向け、対象を捉える
捉える敵が多いほど、闘波の矢の威力上昇速度が
速くなる。空中でも発動可能","Face the Magick Bow towards the enemy, and
capture them within its sights. The more enemies
that are targeted,
the higher the rate at which the Seeker Arrow
charges.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,1
2,NORMAL_SKILL_INFO_08_115,"捉えた敵に向けて闘波の矢を放ち、攻撃を与える
空中でも発動可能","Fire the Seeker Arrow towards the
targeted enemy.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,2
3,NORMAL_SKILL_INFO_08_116,"闘波の矢の威力を強化する
空中でも発動可能","Increases damage of the Seeker Arrow.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,3
4,NORMAL_SKILL_INFO_08_117,"助真の矢を生成し、魔道弓を前方に向けて構える
空中でも発動可能","Hold the Magick Bow forward, and create True Aid
Arrows.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,4
5,NORMAL_SKILL_INFO_08_118,"魔道弓を味方に向け、対象を捉える
捉える味方が多いほど、助真の矢の回復力
上昇速度が速くなる。空中でも発動可能","Face the Magick Bow towards an ally, and
capture them within its sights. The more allies
that are targeted,
the higher the rate at which the True Aid Arrow
charges.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,5
6,NORMAL_SKILL_INFO_08_119,"捉えた味方に向けて助真の矢を放ち、味方の傷を癒す
空中でも発動可能","Fire the True Aid Arrow at a targeted ally
and heal their wounds.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,6
7,NORMAL_SKILL_INFO_08_120,"助真の矢の威力を強化する
空中でも発動可能","Enhances the recovery power of the True Aid Arrow.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,7
8,NORMAL_SKILL_INFO_08_121,"前方に蹴りを放つ
空中でも発動可能","Kick forward.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,8
9,NORMAL_SKILL_INFO_08_122,"自身の傷を癒す
空中でも発動可能","Heal your wounds.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,9
10,NORMAL_SKILL_INFO_08_123,"照準をより多数の目標に合わせ、狙いを定める
空中でも発動可能","Increase the maximum number of targets
that can be locked on while aiming.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,10
11,NORMAL_SKILL_INFO_08_135,"しがみついた状態から、魔矢を放ち
スタミナを癒す魔法陣を発現させる","While climbing an enemy, release a magickal
arrow that restores the stamina of party members
near it.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,11
12,NORMAL_SKILL_INFO_08_178,"複数の魔矢を放つ攻撃スキルの捕捉対象を
単体を捉えるシングルロックオンと
複数を捉えるマルチロックオンに切り替える
空中でも発動可能","Switch the target of the attack skill that shoots
multiple magic arrows from single lock-on that
captures one target to multi lock-on that captures
multiple targets.
Can be activated even in the air.",ui\00_message\skill\normal_skill_info_08.gmd,\skill\normal_skill_data_08.arc,normal_skill_data_08.arc,12
0,NORMAL_SKILL_INFO_09_136,錬成物質を生みだし前方に放つ,"Create an alchemical substance
and fire it forward.",ui\00_message\skill\normal_skill_info_09.gmd,\skill\normal_skill_data_09.arc,normal_skill_data_09.arc,0
1,NORMAL_SKILL_INFO_09_137,錬成物質を生みだし広範囲に放つ,"Create alchemical substances
and release them over a wide area.",ui\00_message\skill\normal_skill_info_09.gmd,\skill\normal_skill_data_09.arc,normal_skill_data_09.arc,1
4,NORMAL_SKILL_INFO_09_138,"錬成物質を一点集中して成長させる
タイミングよくボタンを押すと攻撃回数が増加
空中でも発動可能
<COL ffdc78>LV UPで攻撃回数が増加し、錬成物質を
より成長させる＜クラスター・マギス＞に進化</COL>","Create an alchemical substance that expands
outward.
Pressing the set button with correct timing
increases number of attacks.
Can be activated even while in the air.
<COL ffdc78>LV UP: Becomes Cluster Magis,
increasing maximum number
of attacks and expansion radius.</COL>",ui\00_message\skill\normal_skill_info_09.gmd,\skill\normal_skill_data_09.arc,normal_skill_data_09.arc,4
5,NORMAL_SKILL_INFO_09_139,"錬成物質を一点集中して、さらに成長させる
タイミングよくボタンを押すと攻撃回数が増加
空中でも発動可能","Concentrate an alchemical substance on one point
and expand it outwards. Pressing the set button
with correct timing
increases the number of attacks.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_09.gmd,\skill\normal_skill_data_09.arc,normal_skill_data_09.arc,5
8,NORMAL_SKILL_INFO_09_140,"錬成物質を生みつつ、素早く後方に身を逸らす
錬成物質に敵の攻撃が接触すると、自動で
攻撃が繰り出される","Create a mass of alchemical substances that
quickly propels you backward. When an enemy's
attack comes into
contact with the mass, it will explode outward
and damage them.",ui\00_message\skill\normal_skill_info_09.gmd,\skill\normal_skill_data_09.arc,normal_skill_data_09.arc,8
7,NORMAL_SKILL_INFO_09_141,"装備しているエリクシルを切替える
エリクシルの種類により、エリクシル
発動時に発生する状態異常が変化する
空中でも発動可能","Switch the currently equipped elixir.
Depending on the Elixir's type, the status
abnormality
inflicted upon Elixir activation changes.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_09.gmd,\skill\normal_skill_data_09.arc,normal_skill_data_09.arc,7
6,NORMAL_SKILL_INFO_09_142,"エリクシルが秘めた性質を解放する
空中でも発動可能","Unleash the Elixir's hidden potential.
Can be activated even while in the air.",ui\00_message\skill\normal_skill_info_09.gmd,\skill\normal_skill_data_09.arc,normal_skill_data_09.arc,6
2,NORMAL_SKILL_INFO_09_143,空中で錬成物質を生みだし下方に放つ,"Create an alchemical substance while in the air,
and fire it downward.",ui\00_message\skill\normal_skill_info_09.gmd,\skill\normal_skill_data_09.arc,normal_skill_data_09.arc,2
3,NORMAL_SKILL_INFO_09_144,空中で錬成物質を生みだし前方に放つ,"Create an alchemical substance while in the air,
and launch it spinning forward.",ui\00_message\skill\normal_skill_info_09.gmd,\skill\normal_skill_data_09.arc,normal_skill_data_09.arc,3
9,NORMAL_SKILL_INFO_09_145,"空中に錬成式で足場を生成し
それを蹴ることでより遠くまで跳ぶ","Generate a temporary foothold while in the air
and propel yourself by kicking off of it.",ui\00_message\skill\normal_skill_info_09.gmd,\skill\normal_skill_data_09.arc,normal_skill_data_09.arc,9
10,NORMAL_SKILL_INFO_09_147,"しがみついた状態で
錬成物質を一点集中して、さらに成長させる
タイミングよくボタンを押すと攻撃回数が増加
<COL ffdc78>LV UPで攻撃回数が増加し、錬成物質を
より成長させる＜コンクラスター・マギス＞に進化</COL>","While climbing an enemy,
concentrate an alchemical substance on one point
and expand it
outwards. Pressing the set button with correct
timing increases
the number of attacks.
<COL ffdc78>LV UP: Becomes Concluster Magis,
increasing maximum number
of attacks and expansion radius.</COL>",ui\00_message\skill\normal_skill_info_09.gmd,\skill\normal_skill_data_09.arc,normal_skill_data_09.arc,10
11,NORMAL_SKILL_INFO_09_148,"しがみついた状態で
錬成物質を一点集中して、さらに成長させる
タイミングよくボタンを押すと攻撃回数が増加","While climbing an enemy,
concentrate an alchemical substance on one point
and expand it
outwards. Pressing the set button with correct
timing increases
the number of attacks.",ui\00_message\skill\normal_skill_info_09.gmd,\skill\normal_skill_data_09.arc,normal_skill_data_09.arc,11
12,NORMAL_SKILL_INFO_09_164,"敵の攻撃に対してタイミングよく自身のスキルを
放つことで、敵の攻撃を防いで錬成物質を
付着させる。また、自身に金を纏って一定時間
敵の攻撃を遮断する
一部の回避／防御スキルでは発動不可","When timely unleashing your skills while an enemy
attacks,
coat yourself in a protective layer of gold to
prevent further attacks
for a period of time, and attach alchemical
stakes to them in the process.
Cannot be used in conjuction with some
avoidance/defense skills.",ui\00_message\skill\normal_skill_info_09.gmd,\skill\normal_skill_data_09.arc,normal_skill_data_09.arc,12
0,NORMAL_SKILL_INFO_10_149,槍による連撃を繰り出す,Stab continuously with the lance.,ui\00_message\skill\normal_skill_info_10.gmd,\skill\normal_skill_data_10.arc,normal_skill_data_10.arc,0
1,NORMAL_SKILL_INFO_10_150,槍を振り払う広範囲攻撃を繰り出す,Swing the lance continuously over a wide range.,ui\00_message\skill\normal_skill_info_10.gmd,\skill\normal_skill_data_10.arc,normal_skill_data_10.arc,1
4,NORMAL_SKILL_INFO_10_151,"体力回復効果のある霊球を展開する
敵に接近して使用すると敵に吸着させることが可能
空中発動可能
<COL ffdc78>LV UPで展開時間が延長される
＜エイド・モール＞に進化</COL>","Deploy a spiritual sphere that recovers health.
The sphere will stick to enemies when cast nearby
them.
Can be used mid-air.
<COL ffdc78>LV UP: Becomes Aid More and sphere
duration is
extended.</COL>",ui\00_message\skill\normal_skill_info_10.gmd,\skill\normal_skill_data_10.arc,normal_skill_data_10.arc,4
5,NORMAL_SKILL_INFO_10_152,"体力回復効果のある霊球を
より長時間展開する
敵に接近して使用すると敵に吸着させることが可能
空中でも発動可能","Deploy a spiritual sphere that recovers health.
The sphere will stick to enemies when cast nearby
them.
The duration of the sphere is extended.
Can be used mid-air.",ui\00_message\skill\normal_skill_info_10.gmd,\skill\normal_skill_data_10.arc,normal_skill_data_10.arc,5
7,NORMAL_SKILL_INFO_10_153,"身を屈めて敵の攻撃を避ける
直前で回避することで霊力を溜めることも可能
アタックブースト／ヒールブーストで
移動距離上昇","Duck and avoid enemy attacks.
It is possible to increase the Spirit Gauge by
avoiding attacks with decent timing.
Evasive distance is increased while in
Attack Boost/Heal Boost.",ui\00_message\skill\normal_skill_info_10.gmd,\skill\normal_skill_data_10.arc,normal_skill_data_10.arc,7
8,NORMAL_SKILL_INFO_10_155,一時的に自身の攻撃スキルの性能を強化する,Temporarily enhance attack skills.,ui\00_message\skill\normal_skill_info_10.gmd,\skill\normal_skill_data_10.arc,normal_skill_data_10.arc,8
9,NORMAL_SKILL_INFO_10_156,"一時的に自身の支援スキルに
攻撃力強化の効果を上乗せする
また、発動すると味方全員の体力を回復すると
同時に全状態異常耐性を大幅に強化する","Temporarily enhance support skills.
Also, when activated, it will restore the health
of allies
and significantly strengthen their resistance
toward all
status abnormalities.",ui\00_message\skill\normal_skill_info_10.gmd,\skill\normal_skill_data_10.arc,normal_skill_data_10.arc,9
2,NORMAL_SKILL_INFO_10_158,"空中から槍を地面に突き立てる
高所から行うことで威力が上昇する","Stab the lance into the ground from above.
The power of the attack increases when performed
from higher altitudes.",ui\00_message\skill\normal_skill_info_10.gmd,\skill\normal_skill_data_10.arc,normal_skill_data_10.arc,2
3,NORMAL_SKILL_INFO_10_159,空中で槍を振り払う,Swing the lance in mid-air.,ui\00_message\skill\normal_skill_info_10.gmd,\skill\normal_skill_data_10.arc,normal_skill_data_10.arc,3
11,NORMAL_SKILL_INFO_10_160,"しがみついた状態から、槍を突き刺す
ボタン連打で攻撃回数が増加する","While climbing an enemy, pierce them with
the lance. Pressing the button repeatedly
increases the
number of attacks.",ui\00_message\skill\normal_skill_info_10.gmd,\skill\normal_skill_data_10.arc,normal_skill_data_10.arc,11
6,NORMAL_SKILL_INFO_10_161,敵に吹き飛ばされた際に転倒を回避する,Avoid falls when knocked away by enemies.,ui\00_message\skill\normal_skill_info_10.gmd,\skill\normal_skill_data_10.arc,normal_skill_data_10.arc,6
10,NORMAL_SKILL_INFO_10_162,霊力を一定量消費し、ブーストを解除する,"Consume a portion of the Spirit Gauge,
and cancel the active boost.",ui\00_message\skill\normal_skill_info_10.gmd,\skill\normal_skill_data_10.arc,normal_skill_data_10.arc,10
12,NORMAL_SKILL_INFO_10_163,霊力を一定量消費し、ブーストを解除する,"Consume a portion of the Spirit Gauge,
and cancel the active boost.",ui\00_message\skill\normal_skill_info_10.gmd,\skill\normal_skill_data_10.arc,normal_skill_data_10.arc,12
0,NORMAL_SKILL_INFO_11_165,剣による連撃を繰り出す,"Perform a continuous attack with your magick
sword.",ui\00_message\skill\normal_skill_info_11.gmd,\skill\normal_skill_data_11.arc,normal_skill_data_11.arc,0
1,NORMAL_SKILL_INFO_11_166,剣による強力な連撃を繰り出す,"Perform a strong continuous attack with your
magick sword.",ui\00_message\skill\normal_skill_info_11.gmd,\skill\normal_skill_data_11.arc,normal_skill_data_11.arc,1
4,NORMAL_SKILL_INFO_11_167,"敵に向かう魔弾を放つ
ボタン連打で弾数が増加する","Shoot a magick bullet toward an enemy.
Number of bullets increase with additional input.",ui\00_message\skill\normal_skill_info_11.gmd,\skill\normal_skill_data_11.arc,normal_skill_data_11.arc,4
7,NORMAL_SKILL_INFO_11_168,"狙いを付けた敵に魔印を付与する
付与された敵を剣で攻撃することで
魔印が成長し、持続的に多くの魔力を得る
攻撃を行わないと徐々に減退する","Put a Magick Glyph on an enemy.
Attacking the Glyph with your sword quickly
increases
your magick gauge.
Glyph will diminish if not attacked.",ui\00_message\skill\normal_skill_info_11.gmd,\skill\normal_skill_data_11.arc,normal_skill_data_11.arc,7
6,NORMAL_SKILL_INFO_11_169,"狙いをつけ、敵の力の在り処を探る
空中でも発動可能","Target and explore an enemy's magickal strength.
Can be activated in the air.",ui\00_message\skill\normal_skill_info_11.gmd,\skill\normal_skill_data_11.arc,normal_skill_data_11.arc,6
9,NORMAL_SKILL_INFO_11_170,"バック・リープを接触させた敵に高速で接近する
空中でも発動可能","Quickly approach the enemy touched by Back Leap.
Can be used in the air.",ui\00_message\skill\normal_skill_info_11.gmd,\skill\normal_skill_data_11.arc,normal_skill_data_11.arc,9
5,NORMAL_SKILL_INFO_11_171,敵の攻撃を避けつつ、剣による攻撃を繰り出す,"Attack nearby enemies with your sword
while dodging at the same time.",ui\00_message\skill\normal_skill_info_11.gmd,\skill\normal_skill_data_11.arc,normal_skill_data_11.arc,5
8,NORMAL_SKILL_INFO_11_172,"敵に密着した状態で使用することで
後方に高速で移動する","Instantly move yourself away from an enemy by
activating this skill at close range.",ui\00_message\skill\normal_skill_info_11.gmd,\skill\normal_skill_data_11.arc,normal_skill_data_11.arc,8
10,NORMAL_SKILL_INFO_11_173,"大量の魔力を剣に込め
射属性を持つ魔力の矢として敵に放つ
着弾するまでの飛距離が長い程、威力が上昇する","Channel a large amount of magick to your sword
and launch your sword to an enemy. The longer
distance
it travels, the more damage increases.",ui\00_message\skill\normal_skill_info_11.gmd,\skill\normal_skill_data_11.arc,normal_skill_data_11.arc,10
3,NORMAL_SKILL_INFO_11_174,空中で剣による連続攻撃を繰り出す,"Perform continuous attacks on air with your
magick sword.",ui\00_message\skill\normal_skill_info_11.gmd,\skill\normal_skill_data_11.arc,normal_skill_data_11.arc,3
2,NORMAL_SKILL_INFO_11_175,"空中で敵に剣を叩きつけ飛翔し
追加入力で空中から地面へ剣を叩きつける
高所から行うことで威力が上昇する","Attack an enemy in the air and further push
yourself up.
Perform a falling hit with additional input.
Damage increases from high place.",ui\00_message\skill\normal_skill_info_11.gmd,\skill\normal_skill_data_11.arc,normal_skill_data_11.arc,2
12,NORMAL_SKILL_INFO_11_176,"しがみついた状態から
剣による連続攻撃を繰り出す
ボタン連打で攻撃回数が増加する","When climbing, attack an enemy continously
with your sword. The number of attacks increases
with
additional input.",ui\00_message\skill\normal_skill_info_11.gmd,\skill\normal_skill_data_11.arc,normal_skill_data_11.arc,12
11,NORMAL_SKILL_INFO_11_177,敵に吹き飛ばされた際に転倒を回避する,Avoid falls when knocked away by enemies.,ui\00_message\skill\normal_skill_info_11.gmd,\skill\normal_skill_data_11.arc,normal_skill_data_11.arc,11
0,NORMAL_SKILL_NAME_01_4,連撃,Onslaught,ui\00_message\skill\normal_skill_name_01.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0
1,NORMAL_SKILL_NAME_01_5,強連撃,Dire Onslaught,ui\00_message\skill\normal_skill_name_01.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1
2,NORMAL_SKILL_NAME_01_13,斬り崩し,Guard Break,ui\00_message\skill\normal_skill_name_01.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2
3,NORMAL_SKILL_NAME_01_14,強斬り崩し,Strong Guard Break,ui\00_message\skill\normal_skill_name_01.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3
6,NORMAL_SKILL_NAME_01_15,ガード,Guard,ui\00_message\skill\normal_skill_name_01.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6
7,NORMAL_SKILL_NAME_01_16,盾弾き,Deflect,ui\00_message\skill\normal_skill_name_01.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7
8,NORMAL_SKILL_NAME_01_17,連係投げ,Linking Throw,ui\00_message\skill\normal_skill_name_01.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8
4,NORMAL_SKILL_NAME_01_18,跳び斬り,Jump Slash,ui\00_message\skill\normal_skill_name_01.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4
5,NORMAL_SKILL_NAME_01_19,兜割り,Helm Splitter,ui\00_message\skill\normal_skill_name_01.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5
9,NORMAL_SKILL_NAME_01_22,受け身,Controlled Fall,ui\00_message\skill\normal_skill_name_01.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9
10,NORMAL_SKILL_NAME_01_23,えぐり突き,Gouge,ui\00_message\skill\normal_skill_name_01.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10
0,NORMAL_SKILL_NAME_02_24,連斬,Carve,ui\00_message\skill\normal_skill_name_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0
1,NORMAL_SKILL_NAME_02_25,回し蹴り,Roundhouse Kick,ui\00_message\skill\normal_skill_name_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1
2,NORMAL_SKILL_NAME_02_26,百裂斬り,Scarlet Kisses,ui\00_message\skill\normal_skill_name_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2
3,NORMAL_SKILL_NAME_02_27,阿修羅斬り,Hundred Kisses,ui\00_message\skill\normal_skill_name_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3
6,NORMAL_SKILL_NAME_02_28,ロープ構え,Rope Stance,ui\00_message\skill\normal_skill_name_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6
7,NORMAL_SKILL_NAME_02_29,ロープ投げ,Throw Rope,ui\00_message\skill\normal_skill_name_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7
8,NORMAL_SKILL_NAME_02_30,転身,Forward Roll,ui\00_message\skill\normal_skill_name_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8
9,NORMAL_SKILL_NAME_02_31,連係投げ,Linking Throw,ui\00_message\skill\normal_skill_name_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9
4,NORMAL_SKILL_NAME_02_32,三連斬,Triple Cut,ui\00_message\skill\normal_skill_name_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4
5,NORMAL_SKILL_NAME_02_33,断頭台,Helm Splitter,ui\00_message\skill\normal_skill_name_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5
10,NORMAL_SKILL_NAME_02_36,空壁跳び,Sky Wall Jump,ui\00_message\skill\normal_skill_name_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10
11,NORMAL_SKILL_NAME_02_37,二段跳び,Double Jump,ui\00_message\skill\normal_skill_name_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11
12,NORMAL_SKILL_NAME_02_38,乱斬り,Scarlet Slashes,ui\00_message\skill\normal_skill_name_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12
13,NORMAL_SKILL_NAME_02_39,大乱斬り,Hundred Slashes,ui\00_message\skill\normal_skill_name_02.gmd,\ui\gui_cmn.arc,gui_cmn.arc,13
0,NORMAL_SKILL_NAME_03_40,弓構え,Steady Stance,ui\00_message\skill\normal_skill_name_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0
1,NORMAL_SKILL_NAME_03_41,弓射ち,Loose,ui\00_message\skill\normal_skill_name_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1
2,NORMAL_SKILL_NAME_03_42,速弓の型,Quick Bow Style,ui\00_message\skill\normal_skill_name_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2
4,NORMAL_SKILL_NAME_03_43,<PADM>爆矢構え<KEYM>構え変更,<PADM>Explosive Stance<KEYM>Change Stance,ui\00_message\skill\normal_skill_name_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4
5,NORMAL_SKILL_NAME_03_44,仕込み爆矢射ち,Prepare Explosive Arrow,ui\00_message\skill\normal_skill_name_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5
6,NORMAL_SKILL_NAME_03_45,<PADM>速仕込みの型<KEYM>速構え変更,<PADM>Quick Charge Style<KEYM>Fast Change Stance,ui\00_message\skill\normal_skill_name_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6
3,NORMAL_SKILL_NAME_03_46,しじま射ち,Keen Sight,ui\00_message\skill\normal_skill_name_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3
7,NORMAL_SKILL_NAME_03_47,前蹴り,Front Kick,ui\00_message\skill\normal_skill_name_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7
8,NORMAL_SKILL_NAME_03_48,矢の装填,Reload Arrows,ui\00_message\skill\normal_skill_name_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8
9,NORMAL_SKILL_NAME_03_49,達人装填,Adept Reload,ui\00_message\skill\normal_skill_name_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9
10,NORMAL_SKILL_NAME_03_50,矢の切替え,Switch Arrows,ui\00_message\skill\normal_skill_name_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10
11,NORMAL_SKILL_NAME_03_60,矢じり斬り,Arrowhead Strike,ui\00_message\skill\normal_skill_name_03.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11
0,NORMAL_SKILL_NAME_04_61,ブラストビット,Blast Bit,ui\00_message\skill\normal_skill_name_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0
1,NORMAL_SKILL_NAME_04_62,ヒールオーラ,Heal Aura,ui\00_message\skill\normal_skill_name_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1
2,NORMAL_SKILL_NAME_04_63,ヒールオーラエクス,Great Heal Aura,ui\00_message\skill\normal_skill_name_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2
3,NORMAL_SKILL_NAME_04_64,セイントオーラ,Holy Aura,ui\00_message\skill\normal_skill_name_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3
4,NORMAL_SKILL_NAME_04_65,セイントオーラエクス,Great Holy Aura,ui\00_message\skill\normal_skill_name_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4
5,NORMAL_SKILL_NAME_04_66,フィールドシフト,Field Shift,ui\00_message\skill\normal_skill_name_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5
6,NORMAL_SKILL_NAME_04_68,フローティング,Floating,ui\00_message\skill\normal_skill_name_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6
7,NORMAL_SKILL_NAME_04_69,ライドヒールオーラ,Ride Heal Aura,ui\00_message\skill\normal_skill_name_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7
8,NORMAL_SKILL_NAME_04_146,ライドセイントオーラ,Ride Holy Aura,ui\00_message\skill\normal_skill_name_04.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8
0,NORMAL_SKILL_NAME_05_70,シールドブロウ,Shield Blow,ui\00_message\skill\normal_skill_name_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0
2,NORMAL_SKILL_NAME_05_72,エレメントチェンジ,Element Change,ui\00_message\skill\normal_skill_name_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2
3,NORMAL_SKILL_NAME_05_73,ペンタエレメントチェンジ,Penta Element Change,ui\00_message\skill\normal_skill_name_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,3
4,NORMAL_SKILL_NAME_05_74,フォースガード,Force Guard,ui\00_message\skill\normal_skill_name_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,4
5,NORMAL_SKILL_NAME_05_75,シールドロック,Shield Lock,ui\00_message\skill\normal_skill_name_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5
6,NORMAL_SKILL_NAME_05_76,フォースゲイン,Force Gain,ui\00_message\skill\normal_skill_name_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,6
7,NORMAL_SKILL_NAME_05_77,フォースバースト,Force Burst,ui\00_message\skill\normal_skill_name_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,7
8,NORMAL_SKILL_NAME_05_78,アトラクト,Attract,ui\00_message\skill\normal_skill_name_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,8
9,NORMAL_SKILL_NAME_05_79,モアアトラクト,More Attract,ui\00_message\skill\normal_skill_name_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,9
10,NORMAL_SKILL_NAME_05_80,フォースエンチャント,Force Enchantment,ui\00_message\skill\normal_skill_name_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,10
11,NORMAL_SKILL_NAME_05_81,シールドシーケンス,Shield Sequence,ui\00_message\skill\normal_skill_name_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,11
1,NORMAL_SKILL_NAME_05_83,シールドストライク,Shield Strike,ui\00_message\skill\normal_skill_name_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1
12,NORMAL_SKILL_NAME_05_91,ウィークライト,Weak Light,ui\00_message\skill\normal_skill_name_05.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12
0,NORMAL_SKILL_NAME_06_92,マジックボール,Magick Bolts,ui\00_message\skill\normal_skill_name_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,0
1,NORMAL_SKILL_NAME_06_93,マジックトラップ,Magick Trap,ui\00_message\skill\normal_skill_name_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1
2,NORMAL_SKILL_NAME_06_94,マジックブースト,Magick Boost,ui\00_message\skill\normal_skill_name_06.gmd,\ui\gui_cmn.arc,gui_cmn.arc,2
