10,SPOT_NAME_,掘削中の井戸,Partly-Dug Well,ui\00_message\master\area5_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
19,SPOT_NAME_,城塞都市メガド 王宮層,Fortress City Megado: Royal Palace Level,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,19
20,SPOT_NAME_,メガド大聖堂,Megado Cathedral,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,20
21,SPOT_NAME_,戦練の社,Shrine of Combat,ui\00_message\master\area20_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,21
0,SPOT_NAME_,ファーラナ平原,Tarie Small Tower,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,SPOT_NAME_,聖域,Sacred Grounds,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,SPOT_NAME_,ダナ,Dana,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,SPOT_NAME_,武霊の庵,Spirit Arts Hut,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,SPOT_NAME_,マヌンの集落,Manun Village,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,SPOT_NAME_,始まりの洞　集いの間,Hollow of Beginnings: Gathering Area,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,SPOT_NAME_,始まりの洞,Hollow of Beginnings,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,SPOT_NAME_,古住居遺跡,Old Residence Ruins,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,SPOT_NAME_,旧闘技場跡地,Former Arena,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,SPOT_NAME_,ニュートの巣穴,Newt Den,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,SPOT_NAME_,鎧幽の巨岩,Dark Armor Crag,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,SPOT_NAME_,甲竜の湿原,Shell Dragon's Bog,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,SPOT_NAME_,大翼の谷,Great Wings Valley,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,SPOT_NAME_,ファーラナ中央洲,Central Farana Sandbank,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
14,SPOT_NAME_,ダナウィンの挑堂,Dunhain's Hall of Trials,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
15,SPOT_NAME_,ダナンデール洞窟,Danandell Cave,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,15
16,SPOT_NAME_,ファーラナ遺跡,Farana Ruins,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,16
17,SPOT_NAME_,マグサス古水路,Magusas Ancient Watercourse,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,17
18,SPOT_NAME_,ヴェイガサス回廊,Vegasa Corridor,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,18
19,SPOT_NAME_,ヴァルテブル・ホール,Valtable Hall,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,19
20,SPOT_NAME_,タラーテ集水路,Thalati Waterway,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,20
21,SPOT_NAME_,精霊竜のねぐら,Spirit Dragon's Roost,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,21
22,SPOT_NAME_,聖河の遺跡,Sacred River Ruins,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,22
23,SPOT_NAME_,知恵の小塔,Small Tower of Wisdom,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,23
24,SPOT_NAME_,タリーエの小塔,Tarie Small Tower,ui\00_message\master\area15_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,24
0,AREA_RANK_REWARD_111,支援品の配給,Distribution of support goods,ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,AREA_RANK_REWARD_112,《湖岸の廃墟》に新たな強敵が出現,"New powerful enemy at ""Lakeside Ruins""",ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,AREA_RANK_REWARD_113,《バートランド大橋》に新たな強敵が出現,"New powerful enemy at ""Betland Bridge""",ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,AREA_RANK_REWARD_114,封鎖エリア《バートランド墓地》開放,"Unblock area ""Betland Cemetery""",ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,AREA_RANK_REWARD_115,支援品ランクアップ,Rank up of support goods,ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,AREA_RANK_REWARD_116,交通路《バートランド山道～北部》復旧,"Restore path ""Betland Mountain Road"" to ""Northern
Betland Plains""",ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,AREA_RANK_REWARD_117,封鎖エリア《不浄の地下水道》開放,"Unblock area ""Foul Water Channel""",ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,AREA_RANK_REWARD_118,《セラー湖船墓場》に新たな強敵が出現,"New powerful enemy at ""Lake Cera Ship Graveyard""",ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,AREA_RANK_REWARD_119,封鎖エリア《戦鬼の影穴》開放,"Unblock area ""War Demons' Hideout""",ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,AREA_RANK_REWARD_120,支援品ランクアップ,Rank up of support goods,ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,AREA_RANK_REWARD_216,《バートランド平原》各地にある未解放のリム転移 解放,"Release ""Betland Plains"" Portcrystals",ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,AREA_RANK_REWARD_217,《薄煙の荒れ地》に新たな強敵が出現,"New powerful enemy at ""Wispy Wasteland""",ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,AREA_RANK_REWARD_218,封鎖エリア《罪人の修獄》開放,"Unblock area ""Penitentiary""",ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,AREA_RANK_REWARD_219,《罪人の修獄》に新たな強敵が出現,"New powerful enemy at ""Penitentiary""",ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
14,AREA_RANK_REWARD_331,支援品ランクアップ,Rank up of support goods,ui\00_message\master\area8_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
0,AREA_RANK_REWARD_171,支援品の配給,Distribution of support goods,ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,AREA_RANK_REWARD_172,封鎖エリア《さる錬金術師の家》開放,"Unblock area ""An Alchemist's Home""",ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,AREA_RANK_REWARD_173,《錬金研究室》に新たな強敵が出現,"New powerful enemy at ""Alchemy Laboratory""",ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,AREA_RANK_REWARD_174,封鎖エリア《エリクシル精製室》開放,"Unblock area ""Elixir Refining Chamber""",ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,AREA_RANK_REWARD_175,支援品ランクアップ,Rank up of support goods,ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,AREA_RANK_REWARD_176,《アルケミスト》のジョブマスターに紹介,"Introduction to ""Alchemist"" Job Master",ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,AREA_RANK_REWARD_177,《宮殿前広場》に新たな強敵が出現,"New powerful enemy at ""Palace Plaza""",ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,AREA_RANK_REWARD_178,支援品ランクアップ,Rank up of support goods,ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,AREA_RANK_REWARD_179,《メルガン・アルケミデア》に新たな強敵が出現,"New powerful enemy at ""Mergan Alchemdia""",ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,AREA_RANK_REWARD_180,支援品ランクアップ,Rank up of support goods,ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,AREA_RANK_REWARD_241,《亡都メルゴダ》各地にある未解放のリム転移 解放,"Release ""Mergoda Ruins"" Portcrystals",ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,AREA_RANK_REWARD_242,《メルゴダ民の住居》に新たな強敵が出現,"New powerful enemy at ""Mergodan Residence""",ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,AREA_RANK_REWARD_243,封鎖エリア《秘匿の実験場》開放,"Unblock area ""Secret Proving Ground""",ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,AREA_RANK_REWARD_244,《秘匿の実験場》に新たな強敵が出現,"New powerful enemy at ""Secret Proving Ground""",ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
14,AREA_RANK_REWARD_335,支援品ランクアップ,Rank up of support goods,ui\00_message\master\area12_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
0,SPOT_INFO_,"レスタニア西部の海岸地帯
白い砂浜が続く景色は美しいが、時には思いも
よらぬものが浜辺に流れ着くことも。温暖で湿った
気候から、乾燥しがちのハイデル平原とは植生や
生息する魔物も異なる","A coastal zone in western Lestania.
The view of the white sandy beach is beautiful.
With its dry climate, the fauna and flora living
in the Hidell Plains is different.",ui\00_message\master\area2_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,SPOT_INFO_,"ブリア海岸地域の漁村
比較的おだやかな環境に恵まれ、海が近く人々も
おおらか。しかし、海が村にもたらすものは魚や貝
だけではない。座礁船や、時には海竜といった脅威
が姿を現すこともある","Breya Coast region's fishing village.
It is blessed with a relatively calm environment
and a close proximity to the sea, making the
people easy-going.
However, what the sea brings to the village is
not just fish and shellfish.
There are also threats such as stranded ships and
sometimes even sea dragons that appear.",ui\00_message\master\area2_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,SPOT_INFO_,"ブリア海岸の岬に立つ古い灯台
洋撃船や漁船の標として、レスタニアの海を
照らし続けてきた。灯台守は代々、退役騎士が
務める習わしとなっており、現在の守番は高名な
《シールドセージ》、ルドルフォである","The old lighthouse on the cape of Breya Coast.
Shining over the sea of Lestania as a beacon for
foreign ships and fishing boats. It is a tradition
for retired knights to serve as lighthouse
keepers, and the current guardian is the renowned
Shield Sage, Rudolfo.",ui\00_message\master\area2_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,SPOT_INFO_,"ローテスに近い岸壁裏の小さな浜
人目に付きにくく、村や街道にも近いため、ならず者
が野宿をしたり盗品の一時保管に使う事も多い
覚者がローテスに立ち寄った際は、浜に異変がないか
確認しておいたほうがいい","A small beach behind the quay near Rotes.
It is hidden from view and close to the village
and the road, so it is often used by rogues to
camp out and temporarily store stolen goods.
When Arisen stop by Rotes, they should check the
beach to see if there is anything unusual.",ui\00_message\master\area2_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,SPOT_INFO_,"ブリア海岸、岬に近い断崖地帯の大岩群
多数のハーピーが棲息しており、彼女らの巣が
密集していることから、村人達からその名で呼ばれて
いる。灯台に用がある時以外、鳥寄せ岩の付近を
通らぬよう村人は子供の頃から教えられている","A large group of rocks in the cliff area near the
cape ofThe Breya Coast.
It is inhabited by numerous Harpies, and their
nests are densely clustered there.
Because of this, the villagers have given it the
name ""Birdcall Rock"".
The villagers have been taught since childhood
not to pass near Birdcall Rock unless they have
business at the lighthouse.",ui\00_message\master\area2_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,SPOT_INFO_,"海辺にある朽ちた廃屋の地下倉庫
魔物やならず者の溜まり場になりやすい
ことから封鎖されたが、何者かが侵入
したらしい形跡や物音が最近しばしば
確認されている","Abandoned underground storehouse within a
decaying shack by the seaside.
It tends to become a gathering place for monsters
and rogues, which is why it was sealed off.
However, recently there have been frequent
sightings of signs of someone or something
trespassing and strange noises.",ui\00_message\master\area2_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,SPOT_INFO_,"南の海岸へ続く谷道にある、小鬼のキャンプ地
残虐で体格の大きなホブゴブリンの目撃があり
村人にとって不安の種となっている
また、このキャンプを境に南側は強力な魔物が
多いため、むやみに近づかない方がいい","There have been sightings of brutal and
physically imposing Hobgoblins in the valley path
that leads to the southern coast, where the little
goblins have set up their camp.
This has become a cause of concern for the
villagers.
Additionally, on the southern side of this camp,
there are powerful enemies, so it is advisable not
to approach casually.",ui\00_message\master\area2_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,SPOT_INFO_,"数十年以上昔に魔物に襲われ、廃村と化した集落
白竜の力が弱まって後、恐ろしい魔物の襲撃にあい
抵抗の術もないまま一夜にして滅んだらしいが、
現在は当時の本当の経緯を知る者はいない","Decades ago, the village was attacked by monsters
and turned into an abandoned village.
After the power of the White Dragon weakened, the
village suffered a terrifying monster raid.
It was said that the village was destroyed
overnight without any means of resistance.
Currently, there is no one who knows the true
circumstances of that time.",ui\00_message\master\area2_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,SPOT_INFO_,"ブリア海岸、南部に広がる浜辺
かつてはここも漁民にとって生活の場であったが
今や完全に魔物が徘徊する危険地帯となっている
特に近頃は大型の魔物が居付いてしまったようだ","A beach that stretches out in the southern part
of Breya Coast.
Once, this place was also a living place for
fishermen, but now it has become a dangerous area
where monsters roam freely.
Especially recently, it seems that large monsters
have settled here.",ui\00_message\master\area2_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,SPOT_INFO_,"ブリア海岸のはずれ、断崖の中腹に入り口を
もつ自然洞窟。絶えず水音が聞こえることから
潮騒洞窟と呼ばれ、奥の滝は霊験あらたかとの
噂だが、ある事件をきっかけに封鎖されていた","Natural Cave on the edge of Breya coast.
Along a cliff's midsection, lies an entrance to a
natural cave. It is known as the Roaring Tide Cave
due to the constant sound of water. There are
rumors that the waterfall deep inside possesses
supernatural power. However, following an
incident, it has been sealed off.",ui\00_message\master\area2_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,SPOT_INFO_,"《灯台下の古井戸》を覗き込んだ者が何か煌めく
ものを見たという噂が流れたが、古井戸の中には
投げ捨てられた廃棄物や動物の死骸などもどこかに
溜まっているであろうことから、内部に入ってまで
噂の元を探ろうとする者はいないようだ","Rumors have circulated that someone who peered
into the ""Lighthouse Old Well"" saw something
sparkling.
However, since it is likely that waste and animal
carcasses have accumulated somewhere inside the
well, no one seems willing to enter and
investigate the source of the rumors.",ui\00_message\master\area2_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,SPOT_INFO_,"モルトバ灯台の傍にある古井戸
水が引いて後はリザードマンなどの魔物が
出入りするようになった
機能しているかは不明だが、魔物の侵入を
防ぐための古い装置が残っている","Next to the Moltova Lighthouse, there is an old
well.
After the water dried up, it became a place where
creatures like Saurians would come and go.
It is unclear if it still functions, but there
are still old devices that remain to prevent the
invasion of enemies like Saurians.",ui\00_message\master\area2_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,SPOT_INFO_,"青爪浜にある廃村ルフローの地下室
ブリア海岸の奥は強力な魔物が多いため
とっさに逃げ場のない地下室の探索時は
準備をしておく方がいいだろう","It would be wise to prepare before exploring the
underground chamber of the deserted village of
Ruflow in Blue Claw Beach, as the depths of Breya
Coast are home to many powerful enemies.",ui\00_message\master\area2_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,SPOT_INFO_,"<COL ffdc78>【竜力】の扉あり</COL>
ブリア海岸傍の灯台下の井戸の中に入口が発見された
忘れられた古代の水路遺跡。長く閉鎖され未踏の地
であったため、独自の生態系を保持した環境と
なっているようだ","<COL ffdc78>【Dragon Force】Door</COL>
An entrance has been discovered within a well
beneath the lighthouse near the Breya Coast. It is
a forgotten ancient aqueduct relic that has long
been closed off and unexplored. It appears to have
maintained its own unique ecosystem.",ui\00_message\master\area2_spot_info.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
0,SPOT_NAME_,バートランド平原北部,Gardnox Wastewater Tunnel,ui\00_message\master\area9_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,SPOT_NAME_,ドラワン,Drawan,ui\00_message\master\area9_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,SPOT_NAME_,フロックヴァルト大橋,Flocwald Bridge,ui\00_message\master\area9_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,SPOT_NAME_,砦前・千本棘の陣,Fortress Front: Barbed Line,ui\00_message\master\area9_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,SPOT_NAME_,地下納骨堂,Underground Crypt,ui\00_message\master\area9_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,SPOT_NAME_,魔犬養育所,Demon Dog Kennel,ui\00_message\master\area9_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,SPOT_NAME_,テゴル治水路,Tegor Flood Control Channel,ui\00_message\master\area9_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,SPOT_NAME_,ガルドノック哨戒地,Gardnox Patrol Area,ui\00_message\master\area9_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,SPOT_NAME_,戦鬼の陣屋,War Demons' Encampment,ui\00_message\master\area9_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,SPOT_NAME_,旧騎士団資材庫,Knights' Old Storehouse,ui\00_message\master\area9_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,SPOT_NAME_,朽ちかけた井戸,Decaying Well,ui\00_message\master\area9_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,SPOT_NAME_,バートランド地下道,Betland Underground Passage,ui\00_message\master\area9_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,SPOT_NAME_,ガルドノック砦,Gardnox Fortress,ui\00_message\master\area9_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,SPOT_NAME_,ガルドノック廃水廊,Gardnox Wastewater Tunnel,ui\00_message\master\area9_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
0,SPOT_NAME_,ボルド鉱山,Scorching Blocked Passage,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,SPOT_NAME_,キノザ,Kinoza,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,SPOT_NAME_,キノザ鉱泉,Kinoza Mineral Springs,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,SPOT_NAME_,ホボリック洞穴,Hobolic Cave,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,SPOT_NAME_,南壁のひび,Southern Wall Fissure,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,SPOT_NAME_,ボルド大坑道,Volden Large Tunnels,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,SPOT_NAME_,山腹の野戦場,Mountainside Battlefield,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,SPOT_NAME_,盗賊の隠れ家,Bandit Hideaway,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,SPOT_NAME_,巨鷲の宝物溜め,The Giant Eagle's Treasure Hoard,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,SPOT_NAME_,鉱山の大踊り場,Mines' Large Landing,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,SPOT_NAME_,キノザ治水路,Kinoza Flood Control Channel,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,SPOT_NAME_,ボルド小坑道,Volden Narrow Tunnels,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,SPOT_NAME_,悪鬼の岩窟,Fiend's Cavern,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,SPOT_NAME_,採掘師の隠れ道,Miners' Secret Route,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
14,SPOT_NAME_,山頂の小堂,Summit Chapel,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
15,SPOT_NAME_,灼熱の封鎖道,Scorching Blocked Passage,ui\00_message\master\area4_spot_name.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,15
0,AREA_RANK_REWARD_306,支援品の配給,Distribution of support goods,ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,0
1,AREA_RANK_REWARD_307,新たな強敵が出現《<SPOT 945>》,"New powerful enemy at ""<SPOT 945>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,1
2,AREA_RANK_REWARD_308,新たな強敵が出現《<SPOT 946>》,"New powerful enemy at ""<SPOT 946>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,2
3,AREA_RANK_REWARD_309,封鎖エリアが開放《<SPOT 911>》,"Unblock area ""<SPOT 911>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,3
4,AREA_RANK_REWARD_310,新たな強敵が出現《<SPOT 947>》,"New powerful enemy at ""<SPOT 947>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,4
5,AREA_RANK_REWARD_311,"新たな強敵が出現《<SPOT 948>》
封鎖交通路が復旧《<SPOT 948>近くの大橋》","New powerful enemy at ""<SPOT 948>""
Restore path ""bridge near <SPOT 948>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,5
6,AREA_RANK_REWARD_312,封鎖エリアが開放《<SPOT 913>》,"Unblock area ""<SPOT 913>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,6
7,AREA_RANK_REWARD_313,"新たな強敵が出現《<SPOT 949>》
新たな採取品が出現《キンガライト》","New powerful enemy at ""<SPOT 949>""
New collectable item ""Kingalite"" appears",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,7
8,AREA_RANK_REWARD_314,封鎖エリアが開放《<SPOT 912>》,"Unblock area ""<SPOT 912>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,8
9,AREA_RANK_REWARD_315,支援品のランクアップ,Rank up of support goods,ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,9
10,AREA_RANK_REWARD_316,"封鎖交通路が復旧《<SPOT 950>へ続く大門・崖崩れ》
新たな強敵が出現《<SPOT 950>》","Restore path ""gate to <SPOT 950> blocked by cliff
collapse""
New powerful enemy at ""<SPOT 950>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,10
11,AREA_RANK_REWARD_317,"封鎖エリアが開放《<SPOT 914>》
封鎖エリアが開放《<SPOT 959>》","Unblock area ""<SPOT 914>""
Unblock area ""<SPOT 959>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,11
12,AREA_RANK_REWARD_318,"新たな強敵が出現《<SPOT 953>》
封鎖エリアが開放《<SPOT 915>》","New powerful enemy at ""<SPOT 953>""
Unblock area ""<SPOT 915>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,12
13,AREA_RANK_REWARD_319,封鎖エリアが開放《<SPOT 916>》,"Unblock area ""<SPOT 916>""",ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,13
14,AREA_RANK_REWARD_320,支援品のランクアップ,Rank up of support goods,ui\00_message\master\area17_rank_reward.gmd,\ui\uGUIAreaMaster.arc,uGUIAreaMaster.arc,14
