,,,,
シュバルツフォーゲル,Schwarzer Vogel,,,
,,,,
サインポスター,Signposter,,,
,,,,
サインポスター,Signposter,,,
,,,,
サインポスター,Signposter,,,
,,,,
サインポスター,Signposter,,,
,,,,
サインポスター,Signposter,,,
,,,,
キュアビリティブランチ,Curability Branch,,,
,,,,
キュアビリティブランチ,Curability Branch,,,
,,,,
キュアビリティブランチ,Curability Branch,,,
,,,,
キュアビリティブランチ,Curability Branch,,,
,,,,
キュアビリティブランチ,Curability Branch,,,
,,,,
ゴールドケイン,Gold Cane,,,
,,,,
ゴールドケイン,Gold Cane,,,
,,,,
ゴールドケイン,Gold Cane,,,
,,,,
ゴールドケイン,Gold Cane,,,
,,,,
ゴールドケイン,Gold Cane,,,
,,,,
ヴァリアントヘリックス,Valiant Helix,,,
,,,,
ヴァリアントヘリックス,Valiant Helix,,,
,,,,
ヴァリアントヘリックス,Valiant Helix,,,
,,,,
ヴァリアントヘリックス,Valiant Helix,,,
,,,,
ヴァリアントヘリックス,Valiant Helix,,,
,,,,
スィールドカラミティ,Sealed Calamity,,,
,,,,
スィールドカラミティ,Sealed Calamity,,,
,,,,
スィールドカラミティ,Sealed Calamity,,,
,,,,
スィールドカラミティ,Sealed Calamity,,,
,,,,
スィールドカラミティ,Sealed Calamity,,,
,,,,
フォークドワンズ,Forked Wand,,,
,,,,
フォークドワンズ,Forked Wand,,,
,,,,
フォークドワンズ,Forked Wand,,,
,,,,
フォークドワンズ,Forked Wand,,,
,,,,
フォークドワンズ,Forked Wand,,,
,,,,
衣装：セシリー_短剣あり,Outfit: Cecily (With Dagger),,,
,,,,
オーフリングケイン【地】,Olfring Cane (Earth),,,
,,,,
オーフリングケイン【地】,Olfring Cane (Earth),,,
,,,,
オーフリングケイン【地】,Olfring Cane (Earth),,,
,,,,
オーフリングケイン【地】,Olfring Cane (Earth),,,
,,,,
オーフリングケイン【地】,Olfring Cane (Earth),,,
,,,,
人敵用ah220020_1_1,ah220020_1_1 for human enemy,,,
,,,,
人敵用ah220030_1_1,ah220030_1_1 for human enemy,,,
,,,,
人敵用ab210007_1_1,ab210007_1_1 for human enemies,,,
,,,,
人敵用ab210009_1_1,ab210009_1_1 for human enemy,,,
,,,,
人敵用ab210024_1_1,ab210024_1_1 for human enemies,,,
,,,,
人敵用ab210027_1_1,ab210027_1_1 for human enemies,,,
,,,,
人敵用ab210028_1_1,ab210028_1_1 for human enemy,,,
,,,,
人敵用ab210067_1_1,ab210067_1_1 for human enemy,,,
,,,,
人敵用aa200009_1_1,aa200009_1_1 for human enemy,,,
,,,,
人敵用aa200010_1_1,aa200010_1_1 for human enemies,,,
,,,,
人敵用aa200027_1_1,aa200027_1_1 for human enemies,,,
,,,,
人敵用al230001_1_1,For human enemies al230001_1_1,,,
,,,,
人敵用al230010_1_1,al230010_1_1 for human enemies,,,
,,,,
人敵用al230014_1_1,For human enemies al230014_1_1,,,
,,,,
人敵用al230015_1_1,al230015_1_1 for human enemies,,,
,,,,
人敵用al230027_1_1,al230027_1_1 for human enemies,,,
,,,,
人敵用wb240008_1_0,wb240008_1_0 for human enemy,,,
,,,,
人敵用wb240010_1_0,wb240010_1_0 for human enemy,,,
,,,,
人敵用wb240011_1_1,wb240011_1_1 for human enemy,,,
,,,,
人敵用wb240015_1_1,wb240015_1_1 for human enemies,,,
,,,,
人敵用wb240020_1_1,wb240020_1_1 for human enemy,,,
,,,,
人敵用wl250002_1_1,wl250002_1_1 for human enemy,,,
,,,,
人敵用wl250008_1_1,wl250008_1_1 for human enemy,,,
,,,,
人敵用wl250010_1_1,wl250010_1_1 for human enemies,,,
,,,,
人敵用wl250020_1_1,wl250020_1_1 for human enemy,,,
,,,,
人敵用ac260002_1_1,ac260002_1_1 for human enemy,,,
,,,,
人敵用ac260010_1_1,ac260010_1_1 for human enemies,,,
"風を模した紋章入りのリング状プレート
さまざまな素材を合成し鍛えた貴重品
《鑑定交換》の取引対象になるようだ",,,,
風紋のリングプレート,Wind-Wrought Ring Plate,,,
"翼を模した紋章入りのリング状プレート
さまざまな素材を合成し鍛えた貴重品
《鑑定交換》の取引対象になるようだ",,,,
翼紋のリングプレート,Winged Crest Ring Plate,,,
"掌を模した紋章入りのリング状プレート
さまざまな素材を合成し鍛えた貴重品
《鑑定交換》の取引対象になるようだ",,,,
掌紋のリングプレート,Palm Ring Plate,,,
,,,,
上級妖精族衣装_男_0,Advanced fairy_man_0,,,
,,,,
上級妖精族衣装_男_1,Advanced fairy_man_1,,,
,,,,
上級妖精族衣装_男_2,Advanced Fairy Tribe Costume_Male_2,,,
,,,,
上級妖精族衣装_男_3,Advanced Fairy Tribe Costume_Male_3,,,
,,,,
上級妖精族衣装_男_4,Advanced fairy_man_4,,,
,,,,
上級妖精族衣装_男_5,Advanced fairy_man_5,,,
,,,,
妖精族　一般セット男1A,Fairy Tribe General Set Male 1A,,,
,,,,
妖精族　一般セット男1B,Fairy Tribe General Set Male 1B,,,
,,,,
妖精族　一般セット男2A,Fairy Tribe General Set Male 2A,,,
,,,,
妖精族　一般セット男2B,Fairy Tribe General Set Male 2B,,,
,,,,
妖精族　一般セット男3A,Fairy Tribe General Set Male 3A,,,
,,,,
妖精族　一般セット男3B,Fairy Tribe General Set Male 3B,,,
,,,,
妖精族　一般セット男4A,Fairy Tribe General Set Male 4A,,,
,,,,
妖精族　一般セット男4B,Fairy Tribe General Set Male 4B,,,
,,,,
妖精族　一般セット男5A,Fairy Tribe General Set Male 5A,,,
,,,,
妖精族　一般セット男5B,Fairy Tribe General Set Male 5B,,,
,,,,
妖精族　一般セット男6A,Fairy Tribe General Set Male 6A,,,
,,,,
妖精族　一般セット男6B,Fairy Tribe General Set Male 6B,,,
,,,,
コンソメＷパンチシールド,Consomme W Punch Shield,,,
,,,,
コンソメＷパンチシールド,Consomme W Punch Shield,,,
,,,,
コンソメＷパンチシールド,Consomme W Punch Shield,,,
,,,,
コンソメＷパンチシールド,Consomme W Punch Shield,,,
,,,,
コンソメＷパンチシールド,Consomme W Punch Shield,,,
,,,,
ポテリッチシールド,Poterich Shield,,,
,,,,
ポテリッチシールド,Poterich Shield,,,
,,,,
ポテリッチシールド,Poterich Shield,,,
,,,,
ポテリッチシールド,Poterich Shield,,,
,,,,
ポテリッチシールド,Poterich Shield,,,
,,,,
コンソメＷパンチロッド,Consomme W Punch Rod,,,
,,,,
コンソメＷパンチロッド,Consomme W Punch Rod,,,
,,,,
コンソメＷパンチロッド,Consomme W Punch Rod,,,
,,,,
コンソメＷパンチロッド,Consomme W Punch Rod,,,
,,,,
コンソメＷパンチロッド,Consomme W Punch Rod,,,
,,,,
ポテリッチロッド,Poterich Rod,,,
,,,,
ポテリッチロッド,Poterich Rod,,,
,,,,
ポテリッチロッド,Poterich Rod,,,
,,,,
ポテリッチロッド,Poterich Rod,,,
,,,,
ポテリッチロッド,Poterich Rod,,,
,,,,
妖精族　上級セット女_00,Fairy Tribe Senior Set Female_00,,,
,,,,
妖精族　上級セット女_01,Fairy Tribe Senior Set Female_01,,,
,,,,
妖精族　上級セット女_02,Fairy Tribe Senior Set Female_02,,,
,,,,
妖精族　上級セット女_03,Fairy Tribe Senior Set Female_03,,,
,,,,
妖精族　上級セット女_04,Fairy Tribe Senior Set Female_04,,,
,,,,
妖精族　上級セット女_05,Fairy Tribe Senior Set Female_05,,,
,,,,
NPC用_wp300053,For NPC_wp300053,,,
JPリセット通貨用テストアイテム,,,,
JPリセット用通貨,Currency for JP reset,,,
CPリセット通貨用テストアイテム,,,,
クラフトPリセット用通貨,Currency for resetting craft P,,,
,,,,
妖精族　一般セット男7A,Fairy Tribe General Set Male 7A,,,
,,,,
妖精族　一般セット男7B,Fairy Tribe General Set Male 7B,,,
,,,,
妖精族　一般セット男8A,Fairy Tribe General Set Male 8A,,,
,,,,
妖精族　一般セット男8B,Fairy Tribe General Set Male 8B,,,
,,,,
妖精族　一般セット男9A,Fairy Tribe General Set Male 9A,,,
,,,,
妖精族　一般セット男9B,Fairy Tribe General Set Male 9B,,,
,,,,
妖精族　一般セット男10A,Fairy Tribe General Set Male 10A,,,
,,,,
妖精族　一般セット男10B,Fairy Tribe General Set Male 10B,,,
,,,,
妖精族　一般セット男11A,Fairy Tribe General Set Male 11A,,,
,,,,
妖精族　一般セット男11B,Fairy Tribe General Set Male 11B,,,
,,,,
妖精族　一般セット男12A,Fairy Tribe General Set Male 12A,,,
,,,,
妖精族　一般セット男12B,Fairy Tribe General Set Male 12B,,,
,,,,
妖精族　　原住民拠点用1,Fairy Tribe For aboriginal base 1,,,
,,,,
妖精族　　原住民拠点用2,Fairy Tribe For aboriginal base 2,,,
,,,,
妖精族　　原住民拠点用3,Fairy Tribe For aboriginal base 3,,,
,,,,
妖精族　　原住民拠点用4,Fairy Tribe For aboriginal base 4,,,
,,,,
妖精族　一般セット女1A,Fairy Tribe General Set Female 1A,,,
,,,,
妖精族　一般セット女1B,Fairy Tribe General Set Female 1B,,,
,,,,
妖精族　一般セット女2A,Fairy Tribe General Set Female 2A,,,
,,,,
妖精族　一般セット女2B,Fairy Tribe General Set Female 2B,,,
,,,,
妖精族　一般セット女3A,Fairy Tribe General Set Female 3A,,,
,,,,
妖精族　一般セット女3B,Fairy Tribe General Set Female 3B,,,
,,,,
妖精族　一般セット女4A,Fairy Tribe General Set Female 4A,,,
,,,,
妖精族　一般セット女4B,Fairy Tribe General Set Female 4B,,,
,,,,
妖精族　一般セット女5A,Fairy Tribe General Set Female 5A,,,
,,,,
妖精族　一般セット女5B,Fairy Tribe General Set Female 5B,,,
,,,,
妖精族　一般セット女6A,Fairy Tribe General Set Female 6A,,,
,,,,
妖精族　一般セット女6B,Fairy Tribe General Set Female 6B,,,
,,,,
妖精族　一般セット女7A,Fairy Tribe General Set Female 7A,,,
,,,,
妖精族　一般セット女7B,Fairy Tribe General Set Female 7B,,,
,,,,
妖精族　一般セット女8A,Fairy Tribe General Set Female 8A,,,
,,,,
妖精族　一般セット女8B,Fairy Tribe General Set Female 8B,,,
,,,,
妖精族　一般セット女9A,Fairy Tribe General Set Female 9A,,,
,,,,
妖精族　一般セット女9B,Fairy Tribe General Set Female 9B,,,
,,,,
妖精族　一般セット女10A,Fairy Tribe General Set Female 10A,,,
,,,,
妖精族　一般セット女10B,Fairy Tribe General Set Female 10B,,,
,,,,
妖精族　一般セット女11A,Fairy Tribe General Set Female 11A,,,
,,,,
妖精族　一般セット女11B,Fairy Tribe General Set Female 11B,,,
,,,,
妖精族　一般セット女12A,Fairy Tribe General Set Female 12A,,,
,,,,
妖精族　一般セット女12B,Fairy Tribe General Set Female 12B,,,
,,,,
妖精族　　原住民拠点用1,Fairy Tribe For aboriginal base 1,,,
,,,,
妖精族　　原住民拠点用2,Fairy Tribe For aboriginal base 2,,,
,,,,
妖精族　　原住民拠点用3,Fairy Tribe For aboriginal base 3,,,
,,,,
妖精族　　原住民拠点用4,Fairy Tribe For aboriginal base 4,,,
,,,,
ブレイドオブインサイト【蒼】,Blade of Insight (Blue),,,
,,,,
ブレイドオブインサイト【蒼】,Blade of Insight (Blue),,,
,,,,
ブレイドオブインサイト【蒼】,Blade of Insight (Blue),,,
,,,,
ブレイドオブインサイト【蒼】,Blade of Insight (Blue),,,
,,,,
ブレイドオブインサイト【蒼】,Blade of Insight (Blue),,,
,,,,
ブレイドオブインサイト【翠】,Blade of Insight (Green),,,
,,,,
ブレイドオブインサイト【翠】,Blade of Insight (Green),,,
,,,,
ブレイドオブインサイト【翠】,Blade of Insight (Green),,,
,,,,
ブレイドオブインサイト【翠】,Blade of Insight (Green),,,
,,,,
ブレイドオブインサイト【翠】,Blade of Insight (Green),,,
,,,,
ブレイドオブインサイト【地】,Blade of Insight (Earth),,,
,,,,
ブレイドオブインサイト【地】,Blade of Insight (Earth),,,
,,,,
ブレイドオブインサイト【地】,Blade of Insight (Earth),,,
,,,,
ブレイドオブインサイト【地】,Blade of Insight (Earth),,,
,,,,
ブレイドオブインサイト【地】,Blade of Insight (Earth),,,
,,,,
ブレイドオブインサイト【玄】,Blade of Insight (Black),,,
,,,,
ブレイドオブインサイト【玄】,Blade of Insight (Black),,,
,,,,
ブレイドオブインサイト【玄】,Blade of Insight (Black),,,
,,,,
ブレイドオブインサイト【玄】,Blade of Insight (Black),,,
,,,,
ブレイドオブインサイト【玄】,Blade of Insight (Black),,,
,,,,
ブレイドオブインサイト【天】,Blade of Insight (Heaven),,,
,,,,
ブレイドオブインサイト【天】,Blade of Insight (Heaven),,,
,,,,
ブレイドオブインサイト【天】,Blade of Insight (Heaven),,,
,,,,
ブレイドオブインサイト【天】,Blade of Insight (Heaven),,,
,,,,
ブレイドオブインサイト【天】,Blade of Insight (Heaven),,,
,,,,
ブレイドオブインサイト【紅】,Blade of Insight (Red),,,
,,,,
ブレイドオブインサイト【紅】,Blade of Insight (Red),,,
,,,,
ブレイドオブインサイト【紅】,Blade of Insight (Red),,,
,,,,
ブレイドオブインサイト【紅】,Blade of Insight (Red),,,
,,,,
ブレイドオブインサイト【紅】,Blade of Insight (Red),,,
,,,,
ソードオブライトニング【地】,Sword of Lightning (Earth),,,
,,,,
ソードオブライトニング【地】,Sword of Lightning (Earth),,,
,,,,
ソードオブライトニング【地】,Sword of Lightning (Earth),,,
,,,,
ソードオブライトニング【地】,Sword of Lightning (Earth),,,
,,,,
ソードオブライトニング【地】,Sword of Lightning (Earth),,,
,,,,
ソードオブライトニング【翠】,Sword of Lightning (Green),,,
,,,,
ソードオブライトニング【翠】,Sword of Lightning (Green),,,
,,,,
ソードオブライトニング【翠】,Sword of Lightning (Green),,,
,,,,
ソードオブライトニング【翠】,Sword of Lightning (Green),,,
,,,,
ソードオブライトニング【翠】,Sword of Lightning (Green),,,
,,,,
ソードオブライトニング【彗】,Sword of Lightning (Comet),,,
,,,,
ソードオブライトニング【彗】,Sword of Lightning (Comet),,,
,,,,
ソードオブライトニング【彗】,Sword of Lightning (Comet),,,
,,,,
ソードオブライトニング【彗】,Sword of Lightning (Comet),,,
,,,,
ソードオブライトニング【彗】,Sword of Lightning (Comet),,,
,,,,
ソードオブライトニング【天】,Sword of Lightning (Heaven),,,
,,,,
ソードオブライトニング【天】,Sword of Lightning (Heaven),,,
,,,,
ソードオブライトニング【天】,Sword of Lightning (Heaven),,,
,,,,
ソードオブライトニング【天】,Sword of Lightning (Heaven),,,
,,,,
ソードオブライトニング【天】,Sword of Lightning (Heaven),,,
,,,,
ソードオブライトニング【蒼】,Sword of Lightning (Blue),,,
,,,,
ソードオブライトニング【蒼】,Sword of Lightning (Blue),,,
,,,,
ソードオブライトニング【蒼】,Sword of Lightning (Blue),,,
,,,,
ソードオブライトニング【蒼】,Sword of Lightning (Blue),,,
,,,,
ソードオブライトニング【蒼】,Sword of Lightning (Blue),,,
,,,,
ソードオブライトニング【紅】,Sword of Lightning (Red),,,
,,,,
ソードオブライトニング【紅】,Sword of Lightning (Red),,,
,,,,
ソードオブライトニング【紅】,Sword of Lightning (Red),,,
,,,,
ソードオブライトニング【紅】,Sword of Lightning (Red),,,
,,,,
ソードオブライトニング【紅】,Sword of Lightning (Red),,,
,,,,
上級妖精族衣装_男_6,Advanced Fairy Tribe Costume_Male_6,,,
,,,,
上級妖精族衣装_男_7,Advanced Fairy Tribe Costume_Male_7,,,
,,,,
上級妖精族衣装_男_8,Advanced Fairy Tribe Costume_Male_8,,,
,,,,
妖精族　上級セット女_06,Fairy Tribe Senior Set Female_06,,,
,,,,
妖精族　上級セット女_07,Fairy Tribe Senior Set Female_07,,,
,,,,
妖精族　上級セット女_08,Fairy Tribe Senior Set Female_08,,,
,,,,
NPC用_wp311002,For NPC_wp311002,,,
,,,,
NPC用_wp302014,For NPC_wp302014,,,
,,,,
NPC用_wp305015,For NPC_wp305015,,,
,,,,
NPC用_wp300041,For NPC_wp300041,,,
,,,,
NPC用_wp301021,For NPC_wp301021,,,
,,,,
NPC用_wp310025,For NPC_wp310025,,,
,,,,
NPC用_wp300047,For NPC_wp300047,,,
,,,,
NPC用_wp301028,For NPC_wp301028,,,
,,,,
NPC用_wp312000,For NPC_wp312000,,,
,,,,
人敵用_wp300041_28,For human enemies_wp300041_28,,,
,,,,
人敵用_wp301021_28,For human enemies_wp301021_28,,,
,,,,
人敵用_wp302041_28,For human enemies_wp302041_28,,,
,,,,
人敵用_wp303024_28,For human enemies_wp303024_28,,,
,,,,
人敵用_wp304021_28,For human enemies_wp304021_28,,,
,,,,
人敵用_wp305024_28,For human enemies_wp305024_28,,,
,,,,
人敵用_wp306031_28,For human enemies_wp306031_28,,,
,,,,
人敵用_wp308025_28,For human enemies_wp308025_28,,,
,,,,
人敵用_wp310025_28,For human enemies_wp310025_28,,,
,,,,
人敵用_wp311024_28,For human enemies_wp311024_28,,,
,,,,
真・セイクリッドエッジ,True Sacred Edge,,,
,,,,
真・セイクリッドエッジ,True Sacred Edge,,,
,,,,
真・セイクリッドエッジ,True Sacred Edge,,,
,,,,
真・セイクリッドエッジ,True Sacred Edge,,,
,,,,
真・セイクリッドエッジ,True Sacred Edge,,,
,,,,
人敵用np400015_0,np400015_0 for human enemy,,,
,,,,
人敵用np400015_1,np400015_1 for human enemy,,,
,,,,
人敵用np400015_2,np400015_2 for human enemy,,,
,,,,
人敵用np400015_3,np400015_3 for human enemy,,,
,,,,
人敵用np400015_4,np400015_4 for human enemy,,,
,,,,
人敵用np400015_5,np400015_5 for human enemy,,,
,,,,
人敵用np400015_6,np400015_6 for human enemy,,,
,,,,
人敵用np400015_7,np400015_7 for human enemy,,,
使用者の状態異常を解消する,"Cures the user of the specified
status debilitations.",,,
侵食治療薬,Corruption Cure,,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
抗侵薬,Anti-Corruption Medicine,,,
,,,,
真・スティングレイ,True Stingray,,,
,,,,
真・スティングレイ,True Stingray,,,
,,,,
真・スティングレイ,True Stingray,,,
,,,,
真・スティングレイ,True Stingray,,,
,,,,
真・スティングレイ,True Stingray,,,
,,,,
スカイハチェット,Sky Hatchet,,,
,,,,
スカイハチェット,Sky Hatchet,,,
,,,,
スカイハチェット,Sky Hatchet,,,
,,,,
スカイハチェット,Sky Hatchet,,,
,,,,
スカイハチェット,Sky Hatchet,,,
,,,,
古のヒーターシールド,Ancient Heater Shield,,,
,,,,
古のヒーターシールド,Ancient Heater Shield,,,
,,,,
古のヒーターシールド,Ancient Heater Shield,,,
,,,,
古のヒーターシールド,Ancient Heater Shield,,,
,,,,
古のヒーターシールド,Ancient Heater Shield,,,
,,,,
ヴァーダントフォース,Verdant Force,,,
,,,,
ヴァーダントフォース,Verdant Force,,,
,,,,
ヴァーダントフォース,Verdant Force,,,
,,,,
ヴァーダントフォース,Verdant Force,,,
,,,,
ヴァーダントフォース,Verdant Force,,,
,,,,
グレイブストーン,Gravestone,,,
,,,,
グレイブストーン,Gravestone,,,
,,,,
グレイブストーン,Gravestone,,,
,,,,
グレイブストーン,Gravestone,,,
,,,,
グレイブストーン,Gravestone,,,
,,,,
イブニングサン,Evening Sun,,,
,,,,
イブニングサン,Evening Sun,,,
,,,,
イブニングサン,Evening Sun,,,
,,,,
イブニングサン,Evening Sun,,,
,,,,
イブニングサン,Evening Sun,,,
,,,,
ブラッドグリップ,Blood Grip,,,
,,,,
ブラッドグリップ,Blood Grip,,,
,,,,
ブラッドグリップ,Blood Grip,,,
,,,,
ブラッドグリップ,Blood Grip,,,
,,,,
ブラッドグリップ,Blood Grip,,,
,,,,
怒涛のウルフボウ,Raging Wolf Bow,,,
,,,,
怒涛のウルフボウ,Raging Wolf Bow,,,
,,,,
怒涛のウルフボウ,Raging Wolf Bow,,,
,,,,
怒涛のウルフボウ,Raging Wolf Bow,,,
,,,,
怒涛のウルフボウ,Raging Wolf Bow,,,
,,,,
シュタルクボーゲン,Stark Bogen,,,
,,,,
シュタルクボーゲン,Stark Bogen,,,
,,,,
シュタルクボーゲン,Stark Bogen,,,
,,,,
シュタルクボーゲン,Stark Bogen,,,
,,,,
シュタルクボーゲン,Stark Bogen,,,
,,,,
修練の杖,Training Cane,,,
,,,,
修練の杖,Training Cane,,,
,,,,
修練の杖,Training Cane,,,
,,,,
修練の杖,Training Cane,,,
,,,,
修練の杖,Training Cane,,,
,,,,
先人のガイドワンズ,Pioneer's Guide Wand,,,
,,,,
先人のガイドワンズ,Pioneer's Guide Wand,,,
,,,,
先人のガイドワンズ,Pioneer's Guide Wand,,,
,,,,
先人のガイドワンズ,Pioneer's Guide Wand,,,
,,,,
先人のガイドワンズ,Pioneer's Guide Wand,,,
,,,,
フィネガンズマント,Finnegan's Mantle,,,
,,,,
フィネガンズマント,Finnegan's Mantle,,,
,,,,
フィネガンズマント,Finnegan's Mantle,,,
,,,,
フィネガンズマント,Finnegan's Mantle,,,
,,,,
フィネガンズマント,Finnegan's Mantle,,,
"鉱石系のクラフト用素材
角ばっていて割れやすい
冷気を秘めた鉱石の欠片",,,,
アイスキューブの欠片,Ice Cube Fragment,,,
"鉱石系のクラフト用素材
角ばっていて割れやすい
冷気を秘めた鉱石",,,,
アイスキューブ,Ice Cube,,,
"鉱石系のクラフト用素材
まるで指のように見える小さな石",,,,
指先石,Rock Finger,,,
"鉱石系のクラフト用素材
腕のように見える奇妙な形の石",,,,
石造りの腕,Stone Arm,,,
"鉱石系のクラフト用素材
不衛生な環境で発見されることが多い鉱石",,,,
硝石の塊,Saltpetre Chunk,,,
"雑多なクラフト用素材
広く使われている伝統的な火薬",,,,
黒色火薬,Black Gunpowder,,,
使用者にステータス向上効果を付与する,"Grants the user the
specified status effect.",,,
抗侵薬・上,Superior Anti-Corruption Medicine,,,
,,,,
ソードオブマーキス,Marquis Sword,,,
,,,,
ソードオブマーキス,Marquis Sword,,,
,,,,
ソードオブマーキス,Marquis Sword,,,
,,,,
ソードオブマーキス,Marquis Sword,,,
,,,,
ソードオブマーキス,Marquis Sword,,,
,,,,
シールドオブマーキス,Marquis Shield,,,
,,,,
シールドオブマーキス,Marquis Shield,,,
,,,,
シールドオブマーキス,Marquis Shield,,,
,,,,
シールドオブマーキス,Marquis Shield,,,
,,,,
シールドオブマーキス,Marquis Shield,,,
,,,,
ブレイカーオブマーキス,Marquis Breaker,,,
,,,,
ブレイカーオブマーキス,Marquis Breaker,,,
,,,,
ブレイカーオブマーキス,Marquis Breaker,,,
,,,,
ブレイカーオブマーキス,Marquis Breaker,,,
,,,,
ブレイカーオブマーキス,Marquis Breaker,,,
,,,,
ウォールオブマーキス,Marquis Wall,,,
,,,,
ウォールオブマーキス,Marquis Wall,,,
,,,,
ウォールオブマーキス,Marquis Wall,,,
,,,,
ウォールオブマーキス,Marquis Wall,,,
,,,,
ウォールオブマーキス,Marquis Wall,,,
,,,,
ロッドオブマーキス,Marquis Rod,,,
,,,,
ロッドオブマーキス,Marquis Rod,,,
,,,,
ロッドオブマーキス,Marquis Rod,,,
,,,,
ロッドオブマーキス,Marquis Rod,,,
,,,,
ロッドオブマーキス,Marquis Rod,,,
,,,,
ダガーオブマーキス,Marquis Daggers,,,
,,,,
ダガーオブマーキス,Marquis Daggers,,,
,,,,
ダガーオブマーキス,Marquis Daggers,,,
,,,,
ダガーオブマーキス,Marquis Daggers,,,
,,,,
ダガーオブマーキス,Marquis Daggers,,,
,,,,
ボウオブマーキス,Marquis Bow,,,
,,,,
ボウオブマーキス,Marquis Bow,,,
,,,,
ボウオブマーキス,Marquis Bow,,,
,,,,
ボウオブマーキス,Marquis Bow,,,
,,,,
ボウオブマーキス,Marquis Bow,,,
,,,,
ガントレットオブマーキス,Marquis Gauntlet,,,
,,,,
ガントレットオブマーキス,Marquis Gauntlet,,,
,,,,
ガントレットオブマーキス,Marquis Gauntlet,,,
,,,,
ガントレットオブマーキス,Marquis Gauntlet,,,
,,,,
ガントレットオブマーキス,Marquis Gauntlet,,,
,,,,
スペルオブマーキス,Marquis Spell,,,
,,,,
スペルオブマーキス,Marquis Spell,,,
,,,,
スペルオブマーキス,Marquis Spell,,,
,,,,
スペルオブマーキス,Marquis Spell,,,
,,,,
スペルオブマーキス,Marquis Spell,,,
,,,,
スタッフオブマーキス,Marquis Staff,,,
,,,,
スタッフオブマーキス,Marquis Staff,,,
,,,,
スタッフオブマーキス,Marquis Staff,,,
,,,,
スタッフオブマーキス,Marquis Staff,,,
,,,,
スタッフオブマーキス,Marquis Staff,,,
,,,,
ワンズオブマーキス,Marquis Wand,,,
,,,,
ワンズオブマーキス,Marquis Wand,,,
,,,,
ワンズオブマーキス,Marquis Wand,,,
,,,,
ワンズオブマーキス,Marquis Wand,,,
,,,,
ワンズオブマーキス,Marquis Wand,,,
,,,,
真・ノブレスオブリージュ,True Noblesse Oblige,,,
,,,,
真・ノブレスオブリージュ,True Noblesse Oblige,,,
,,,,
真・ノブレスオブリージュ,True Noblesse Oblige,,,
,,,,
真・ノブレスオブリージュ,True Noblesse Oblige,,,
,,,,
真・ノブレスオブリージュ,True Noblesse Oblige,,,
,,,,
真・レイジングトゥルース,True Raging Truth,,,
,,,,
真・レイジングトゥルース,True Raging Truth,,,
,,,,
真・レイジングトゥルース,True Raging Truth,,,
,,,,
真・レイジングトゥルース,True Raging Truth,,,
,,,,
真・レイジングトゥルース,True Raging Truth,,,
,,,,
真・セイヴァーフォート,True Savior Fort,,,
,,,,
真・セイヴァーフォート,True Savior Fort,,,
,,,,
真・セイヴァーフォート,True Savior Fort,,,
,,,,
真・セイヴァーフォート,True Savior Fort,,,
,,,,
真・セイヴァーフォート,True Savior Fort,,,
,,,,
真・フェイタルダイアグラム,True Fatal Diagram,,,
,,,,
真・フェイタルダイアグラム,True Fatal Diagram,,,
,,,,
真・フェイタルダイアグラム,True Fatal Diagram,,,
,,,,
真・フェイタルダイアグラム,True Fatal Diagram,,,
,,,,
真・フェイタルダイアグラム,True Fatal Diagram,,,
,,,,
真・クライシスアヴォイド,True Crisis Avoid,,,
,,,,
真・クライシスアヴォイド,True Crisis Avoid,,,
,,,,
真・クライシスアヴォイド,True Crisis Avoid,,,
,,,,
真・クライシスアヴォイド,True Crisis Avoid,,,
,,,,
真・クライシスアヴォイド,True Crisis Avoid,,,
,,,,
真・サーヴァントフェイト,True Servant's Fate,,,
,,,,
真・サーヴァントフェイト,True Servant's Fate,,,
,,,,
真・サーヴァントフェイト,True Servant's Fate,,,
,,,,
真・サーヴァントフェイト,True Servant's Fate,,,
,,,,
真・サーヴァントフェイト,True Servant's Fate,,,
,,,,
真・アイデアルアクト,True Ideal Act,,,
,,,,
真・アイデアルアクト,True Ideal Act,,,
,,,,
真・アイデアルアクト,True Ideal Act,,,
,,,,
真・アイデアルアクト,True Ideal Act,,,
,,,,
真・アイデアルアクト,True Ideal Act,,,
,,,,
真・エニグマ,True Enigma,,,
,,,,
真・エニグマ,True Enigma,,,
,,,,
真・エニグマ,True Enigma,,,
,,,,
真・エニグマ,True Enigma,,,
,,,,
真・エニグマ,True Enigma,,,
,,,,
真・テスタメントスケイル,True Testament Scale,,,
,,,,
真・テスタメントスケイル,True Testament Scale,,,
,,,,
真・テスタメントスケイル,True Testament Scale,,,
,,,,
真・テスタメントスケイル,True Testament Scale,,,
,,,,
真・テスタメントスケイル,True Testament Scale,,,
,,,,
真・アルカヌム,True Arcanum,,,
,,,,
真・アルカヌム,True Arcanum,,,
,,,,
真・アルカヌム,True Arcanum,,,
,,,,
真・アルカヌム,True Arcanum,,,
,,,,
真・アルカヌム,True Arcanum,,,
,,,,
真・レリジャスビヨンド,True Religious Beyond,,,
,,,,
真・レリジャスビヨンド,True Religious Beyond,,,
,,,,
真・レリジャスビヨンド,True Religious Beyond,,,
,,,,
真・レリジャスビヨンド,True Religious Beyond,,,
,,,,
真・レリジャスビヨンド,True Religious Beyond,,,
,,,,
