79,EVENT_NAME_st0405ev300,「【循環】大型砦戦の出撃」,"Circulation: ""Sorties for the Battle of the Large
Fortresses.""",ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,79,,Cutscene Name
23,EVENT_NAME_st0408ev000,イリスとメイリーフ,Iris and Mayleaf,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,23,,Cutscene Name
62,EVENT_NAME_st0408ev005,奪われた心,Stolen Heart,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,62,,Cutscene Name
24,EVENT_NAME_st0408ev010,神殿からの脱出,Escape from the Temple,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,24,,Cutscene Name
146,EVENT_NAME_st0408ev015,竜力の淀みへ,To the stagnation of dragon power,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,146,,Cutscene Name
356,EVENT_NAME_st0408ev090,禊の神殿,Misogi Temple,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,356,,Cutscene Name
103,EVENT_NAME_st0409ev000,黄金宮でゴルゴラン三度登場,"Gorgoron makes his third appearance at the Golden
Palace",ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,103,,Cutscene Name
104,EVENT_NAME_st0409ev005,黄金宮でゴルゴラン再び敗れる,Golgorran is defeated again at the Golden Palace.,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,104,,Cutscene Name
73,EVENT_NAME_st0410ev000,亡都メルゴダ,The Ruined city of Mergoda,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,73,,Cutscene Name
43,EVENT_NAME_st0410ev005,黄金郷の住人,Residents of the Golden Hills,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,43,,Cutscene Name
44,EVENT_NAME_st0410ev010,テオドールとクラウス,Theodore and Klaus,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,44,,Cutscene Name
77,EVENT_NAME_st0410ev015,時代の潮流,The Currents of Times,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,77,,Cutscene Name
133,EVENT_NAME_st0410ev020,メルゴダを襲う魔物,Mergoda-attacking monsters,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,133,,Cutscene Name
134,EVENT_NAME_st0410ev025,黒騎士の暗躍,The Black Knight's Machinations,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,134,,Cutscene Name
69,EVENT_NAME_st0411ev000,託された未来,The future entrusted to us,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,69,,Cutscene Name
70,EVENT_NAME_st0411ev005,すれ違った想い,Our Mutually Conflicting Thoughts,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,70,,Cutscene Name
13,EVENT_NAME_st0414ev005,キノザの温泉,Kinoza Hot Springs,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,13,,Cutscene Name
102,EVENT_NAME_st0416ev000,古の祭祀場でゴルゴラン去る,Leaving Golgorran at the ancient ritual site,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,102,,Cutscene Name
107,EVENT_NAME_st0416ev005,古の祭祀場でグランエント登場,Grand Ent appeared in the ancient ritual hall.,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,107,,Cutscene Name
108,EVENT_NAME_st0416ev010,古の祭祀場でグランエント敗れる,Grand Ent defeated in the ancient ritual hall.,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,108,,Cutscene Name
80,EVENT_NAME_st0416ev300,「【循環】金竜登場」,Circulation: Golden Dragon appears.,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,80,,Cutscene Name
57,EVENT_NAME_st0417ev010,救援部隊の到着,Arrival of rescue teams,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,57,,Cutscene Name
58,EVENT_NAME_st0417ev015,モゴックとの対峙,Confronting Mogok,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,58,,Cutscene Name
16,EVENT_NAME_st0417ev020,ガルム撃退,Garm Repulsion,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,16,,Cutscene Name
46,EVENT_NAME_st0418ev000,巨人兵の撃破,Defeat of Giant Soldiers,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,46,,Cutscene Name
49,EVENT_NAME_st0418ev005,封印された扉の先へ,Beyond the sealed door,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,49,,Cutscene Name
50,EVENT_NAME_st0418ev010,跪くレオ,Leo kneeling,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,50,,Cutscene Name
74,EVENT_NAME_st0418ev015,ディアマンテス登場,Appearance of Diamantes,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,74,,Cutscene Name
75,EVENT_NAME_st0418ev020,ホルス登場,Appearance of Horus,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,75,,Cutscene Name
76,EVENT_NAME_st0418ev025,ディアマンテスの最期,The Last of the Diamantes,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,76,,Cutscene Name
88,EVENT_NAME_st0418ev030,レオの加勢,Leo's Coalition,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,88,,Cutscene Name
90,EVENT_NAME_st0419ev000,エンドコンテンツ会話デモ(クラウス）,End Content Conversation Demo (Klaus),ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,90,,Cutscene Name
109,EVENT_NAME_st0421ev000,エンドコンテンツ会話デモ(レオとの再会),End Content Conversation Demo (Reunion with Leo),ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,109,,Cutscene Name
92,EVENT_NAME_st0422ev000,エンドコンテンツ会話デモ（ゴルゴラン登場）,End Content Conversation Demo (Golgorran appears),ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,92,,Cutscene Name
93,EVENT_NAME_st0422ev005,エンドコンテンツ会話デモ（ゴルゴラン死亡）,End content conversation demo (Golgorran death),ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,93,,Cutscene Name
0,EVENT_NAME_st0423ev000,立ちはだかるオーク,Orc standing in the way,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,0,,Cutscene Name
1,EVENT_NAME_st0423ev005,オーク撃破,Destruction of orcs,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,1,,Cutscene Name
105,EVENT_NAME_st0424ev000,メルゴダ護政区でズール登場,Zuhl appeared in the Mergoda Security District.,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,105,,Cutscene Name
106,EVENT_NAME_st0424ev005,メルゴダ護政区でズール敗れる,Zuhl Defeated in Mergoda Security District,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,106,,Cutscene Name
147,EVENT_NAME_st0430ev000,白竜の姿をした魔物,Monster in the form of a white dragon,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,147,,Cutscene Name
148,EVENT_NAME_st0430ev005,それぞれの道,Their own way,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,148,,Cutscene Name
268,EVENT_NAME_st0430ev010,いない擬竜,Within the Imitation Dragon,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,268,,Cutscene Name
196,EVENT_NAME_st0431ev000,EX2.1淀みし大竜力登場開始デモ,"EM2.1 Stagnant Great Dragon Force Appears
Introduction Demo",ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,196,,Cutscene Name
197,EVENT_NAME_st0431ev005,EX2.1淀みし大竜力討伐デモ,EM2.1 Defeating Stagnant Great Dragon Force Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,197,,Cutscene Name
165,EVENT_NAME_st0432ev000,瀕死のガラダ,Dying Gearóid,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,165,,Cutscene Name
207,EVENT_NAME_st0433ev000,GM2.2開始デモ,GM2.2 Introduction Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,207,,Cutscene Name
177,EVENT_NAME_st0434ev000,原始の雫の入手,Obtaining primal drops,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,177,,Cutscene Name
182,EVENT_NAME_st0435ev000,精霊竜ウィルミア,Willmia the Spirit Dragon,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,182,,Cutscene Name
183,EVENT_NAME_st0435ev005,消えゆくセシリー,Disappearing Cecily,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,183,,Cutscene Name
211,EVENT_NAME_st0436ev000,GM2.3精霊竜ウィルミア開始デモ,GM2.3 Spirit Dragon Willmia Introduction Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,211,,Cutscene Name
212,EVENT_NAME_st0436ev005,GM2.3精霊竜ウィルミア討伐デモ,"GM2.3 Defeating the spirit dragon Willmia
Demonstration",ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,212,,Cutscene Name
192,EVENT_NAME_st0437ev000,GM2.0開始デモ,GM2.0 Introduction Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,192,,Cutscene Name
193,EVENT_NAME_st0437ev005,GM2.0カースドラゴン討伐デモ,GM2.0 Defeating Curse Dragon Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,193,,Cutscene Name
200,EVENT_NAME_st0438ev000,E×1.1タイムアタックデモ,EM1.1 Time Attack Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,200,,Cutscene Name
240,EVENT_NAME_st0440ev000,敵の将登場,Enemy Generals,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,240,,Cutscene Name
241,EVENT_NAME_st0440ev005,ティネス砦奪還,Recapture of Fort Thines,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,241,,Cutscene Name
244,EVENT_NAME_st0441ev000,獣の将登場,Advent of the Beast General,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,244,,Cutscene Name
245,EVENT_NAME_st0441ev005,王子との再会,Reunion with the Prince,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,245,,Cutscene Name
298,EVENT_NAME_st0442ev000,GM3.1開始デモ,GM3.1 Introduction Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,298,,Cutscene Name
310,EVENT_NAME_st0442ev005,GM3.1骸の将討伐デモ外,GM3.1 Defeating the Skeleton General Outside Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,310,,Cutscene Name
311,EVENT_NAME_st0442ev010,GM3.1骸の将討伐デモ内,GM3.1 Defeating the Skeleton General Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,311,,Cutscene Name
254,EVENT_NAME_st0443ev000,ティネス砦での会合,Meeting at Fort Thines,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,254,,Cutscene Name
257,EVENT_NAME_st0443ev005,駐留軍動く,Garrison forces are moving,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,257,,Cutscene Name
250,EVENT_NAME_st0444ev000,狙われるネド,Ned being targeted,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,250,,Cutscene Name
251,EVENT_NAME_st0444ev005,ジリアンの報告,Gillian's Report,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,251,,Cutscene Name
294,EVENT_NAME_st0445ev000,GM3.0開始デモ,GM3.0 Introduction Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,294,,Cutscene Name
308,EVENT_NAME_st0445ev005,GM3.0獣の将討伐デモ外,GM3.0 Defeating the Beast General Outside Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,308,,Cutscene Name
309,EVENT_NAME_st0445ev010,GM3.0獣の将討伐デモ内,GM3.0 Defeating the Beast General Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,309,,Cutscene Name
313,EVENT_NAME_st0448ev000,キャリーの回想,Carrie's Recollections,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,313,,Cutscene Name
258,EVENT_NAME_st0450ev000,骸の将登場,Advent of the Skeleton General,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,258,,Cutscene Name
259,EVENT_NAME_st0450ev005,骸の将を倒す,Defeat the Skeleton General,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,259,,Cutscene Name
261,EVENT_NAME_st0451ev000,使役獣,Working animals,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,261,,Cutscene Name
264,EVENT_NAME_st0451ev005,メガド侵攻の作戦会議,Megado Invasion Strategy Meeting,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,264,,Cutscene Name
271,EVENT_NAME_st0451ev010,襲われる展望城,Lookout Castle under attack,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,271,,Cutscene Name
290,EVENT_NAME_st0451ev017,姿を消した王子,The Prince Who Disappeared,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,290,,Cutscene Name
285,EVENT_NAME_st0451ev020,それぞれの想い,Thoughts of each of us,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,285,,Cutscene Name
324,EVENT_NAME_st0451ev025,アッカーシェランの異変,Acre Selund Anomaly,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,324,,Cutscene Name
265,EVENT_NAME_st0460ev000,姦計,Scheme,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,265,,Cutscene Name
273,EVENT_NAME_st0460ev005,王都の決戦,The Final Battle of the Royal Capital,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,273,,Cutscene Name
274,EVENT_NAME_st0464ev000,メガド王宮層にて黒騎士登場,Black Knight appears at the Megado Royal Palace,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,274,,Cutscene Name
275,EVENT_NAME_st0464ev005,黒騎士を追い闇の中へ,Follow the black knight into the darkness.,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,275,,Cutscene Name
277,EVENT_NAME_st0464ev010,闇からの帰還,Return from the darkness,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,277,,Cutscene Name
280,EVENT_NAME_st0465ev000,秘策,Secret plan,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,280,,Cutscene Name
276,EVENT_NAME_st0467ev000,黒騎士を打ち破る,Defeating the Black Knight,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,276,,Cutscene Name
312,EVENT_NAME_st0468ev000,戦の将登場,Advent of the Warlord,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,312,,Cutscene Name
272,EVENT_NAME_st0468ev005,攻防戦の勝利,Offensive and defensive victories,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,272,,Cutscene Name
289,EVENT_NAME_st0470ev000,闇の中で,In the dark,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,289,,Cutscene Name
314,EVENT_NAME_st0472ev000,尋問１,Interrogation 1,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,314,,Cutscene Name
317,EVENT_NAME_st0472ev005,尋問2,Interrogation 2,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,317,,Cutscene Name
318,EVENT_NAME_st0473ev000,暗部との対峙,Confronting the Dark Side,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,318,,Cutscene Name
220,EVENT_NAME_st0511ev000,財宝を奪いし者,The robber of treasures,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,220,,Cutscene Name
221,EVENT_NAME_st0511ev005,見つかった財宝,Treasures found,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,221,,Cutscene Name
219,EVENT_NAME_st0517ev000,隊長の右腕は誰か？,Who is the captain's right hand man?,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,219,,Cutscene Name
32,EVENT_NAME_st0571ev000,立ち塞がるイリス,Iris stands in the way,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,32,,Cutscene Name
33,EVENT_NAME_st0571ev005,アーク脱出,Ark Escape,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,33,,Cutscene Name
36,EVENT_NAME_st0571ev010,ズールの待ち伏せ,Zuhl ambush,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,36,,Cutscene Name
68,EVENT_NAME_st0571ev015,第三アーク落下・前半,"Third Ark falls, first half",ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,68,,Cutscene Name
94,EVENT_NAME_st0571ev016,第三アーク落下・後半,"Third Ark falls, second half",ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,94,,Cutscene Name
37,EVENT_NAME_st0571ev020,ズール討伐,Defeating Zuhl,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,37,,Cutscene Name
40,EVENT_NAME_st0572ev000,追い詰められるレオ,Leo is cornered,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,40,,Cutscene Name
41,EVENT_NAME_st0572ev005,レオ逃亡,Leo Escapes,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,41,,Cutscene Name
71,EVENT_NAME_st0572ev010,アーク発動,Ark Activation,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,71,,Cutscene Name
42,EVENT_NAME_st0572ev015,走り去るレオ,Leo takes flight,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,42,,Cutscene Name
7,EVENT_NAME_st0576ev000,溶命炉の番人,Keeper of the Furnace,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,7,,Cutscene Name
8,EVENT_NAME_st0576ev005,調査団の救助,Rescue of the survey team,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,8,,Cutscene Name
45,EVENT_NAME_st0622ev000,封印の鍵,Seal Key,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,45,,Cutscene Name
47,EVENT_NAME_st0622ev005,テオドールへの報告,Report to Theodor,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,47,,Cutscene Name
249,EVENT_NAME_st0631ev000,内密話し,private conversation,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,249,,Cutscene Name
91,EVENT_NAME_st0702ev000,エンドコンテンツ会話デモ(ヴァネッサ）,End Content Conversation Demo (Vanessa),ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,91,,Cutscene Name
89,EVENT_NAME_st0733ev000,エンドコンテンツ会話デモ(ファビオ）,Ending Content Conversation Demo (Fabio),ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,89,,Cutscene Name
126,EVENT_NAME_st0800ev000,記憶の断片,Memory fragments,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,126,,Cutscene Name
214,EVENT_NAME_st0813ev000,モローへの小路にて魔物と遭遇,Encounter with monsters on the path to Morrow,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,214,,Cutscene Name
215,EVENT_NAME_st0813ev005,モローへの小路にて魔物を撃破,Defeat monsters on the path to Morrow,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,215,,Cutscene Name
171,EVENT_NAME_st0880ev000,始まりの洞,Cave of Beginnings,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,171,,Cutscene Name
172,EVENT_NAME_st0880ev005,治療のためには,For treatment,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,172,,Cutscene Name
175,EVENT_NAME_st0880ev010,浄化を試みる,Attempt to purify,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,175,,Cutscene Name
178,EVENT_NAME_st0880ev015,黒騎士現れる,The Black Knight appears.,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,178,,Cutscene Name
179,EVENT_NAME_st0880ev020,浄化のはじまり,Beginning of purification,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,179,,Cutscene Name
181,EVENT_NAME_st0881ev025,精霊竜との決戦,Decisive battle against the Spirit Dragon,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,181,,Cutscene Name
184,EVENT_NAME_st0881ev030,精霊竜セシリー,Cecily the Spirit Dragon,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,184,,Cutscene Name
270,EVENT_NAME_st0881ev035,精霊竜の目覚め,Awakening of the Spirit Dragon,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,270,,Cutscene Name
173,EVENT_NAME_st0884ev000,樹内の魔物との遭遇,Encounter with the Inner-tree Monster,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,173,,Cutscene Name
174,EVENT_NAME_st0884ev005,精霊竜の咆哮,The roar of the Spirit Dragon,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,174,,Cutscene Name
208,EVENT_NAME_st0888ev000,EX2.3導入デモ,EX2.3 Introduction Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,208,,Cutscene Name
209,EVENT_NAME_st0889ev000,EX2.3黒騎士登場デモ,EM2.3 Black Knight appears demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,209,,Cutscene Name
210,EVENT_NAME_st0889ev005,EX2.3黒騎士討伐デモ,EM2.3 Defeating Black Knight Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,210,,Cutscene Name
217,EVENT_NAME_st0890ev000,EX2.3メガダンジョン攻略開始,EM2.3 Mega dungeon attack begins.,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,217,,Cutscene Name
166,EVENT_NAME_st0914ev000,ガラダを襲った犯人,The perpetrator of the attack on Gearóid,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,166,,Cutscene Name
227,EVENT_NAME_st0914ev005,採取した植物を調べる,Examine the collected plants.,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,227,,Cutscene Name
139,EVENT_NAME_st0940ev000,レオのアジトにて魔物と遭遇,Encounter with monsters at Leo's hideout,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,139,,Cutscene Name
140,EVENT_NAME_st0940ev005,レオの迎え,Leo's Welcome,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,140,,Cutscene Name
243,EVENT_NAME_st1001ev000,湖畔の洞窟の盗賊アジト,Thieves' hideout in the lakeside cave,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,243,,Cutscene Name
248,EVENT_NAME_st1021ev000,王家の秘蹟,The Royal Sacrament,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,248,,Cutscene Name
295,EVENT_NAME_st1063ev000,EX3.1導入デモ,EM3.1 Introduction Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,295,,Cutscene Name
296,EVENT_NAME_st1063ev005,EX3.1限界域開始デモ,EM3.1 Limited Area Introduction Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,296,,Cutscene Name
297,EVENT_NAME_st1063ev010,EX3.1限界域イービルアイ討伐デモ,EM3.1 Defeating Evil Eye in the Limited Area Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,297,,Cutscene Name
256,EVENT_NAME_st1091ev000,秘密の扉,Secret Door,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,256,,Cutscene Name
303,EVENT_NAME_st1100ev000,EX3.3導入デモ,EM 3.3 Introduction demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,303,,Cutscene Name
282,EVENT_NAME_st1102ev000,王子の決意,The Prince's Decision,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,282,,Cutscene Name
286,EVENT_NAME_st1103ev000,望みの果て,The End of Hope,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,286,,Cutscene Name
287,EVENT_NAME_st1103ev005,事の顛末,The whole story,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,287,,Cutscene Name
348,EVENT_NAME_st1103ev010,WM3.3開始デモ４人,WM3.3 start demo 4 people,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,348,,Cutscene Name
304,EVENT_NAME_st1104ev000,WM3.3開始デモ,WM3.3 Introduction demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,304,,Cutscene Name
305,EVENT_NAME_st1104ev005,WM3.3悪しき竜討伐デモ,WM3.3 Defeating Evil Dragon Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,305,,Cutscene Name
316,EVENT_NAME_st2000ev000,黒呪島導入デモ,Bitterblack Isle Introduction Demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,316,,Cutscene Name
319,EVENT_NAME_st3000ev000,水竜大陸,The Water Dragon Continent,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,319,,Cutscene Name
338,EVENT_NAME_st3100ev000,EX3.4アバドーン開始デモ,EX3.4 Abaddon starting demo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,338,,Cutscene Name
339,EVENT_NAME_st3100ev005,EX3.4アバドーン討伐デモ,EX3.4 Abaddon Defeat Demonstration,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,339,,Cutscene Name
321,EVENT_NAME_st3111ev000,ゲートの門番,Gate Keeper,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,321,,Cutscene Name
322,EVENT_NAME_st3111ev005,レオとの再会,Reunion with Leo,ui\00_message\event\event_name.gmd,\EventViewRoom.arc,EventViewRoom.arc,322,,Cutscene Name
