1,SAME_LETTER_260_622,み,mi,ui\00_message\ng_word\same_letter_260.gmd,\ui\gui_cmn.arc,gui_cmn.arc,1,
0,,"あなたは覚者です
苦難の道は――避けられません","You are an Arisen. 
The path of hardship cannot be
avoided.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,5,Mysial
0,,"いがみ合いが元気の源だという人もいるようですが
わたしにはまったく理解できません――","Some people seem to think that bickering is the
source of energy. I don't understand it at
all—I've never understood it.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,15,Mysial
0,,"いまは少し――心持ちが乱れています
お待ちを――","At this moment... my mind is uneasy.
Bear with me...",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,4,Mysial
0,,"おかえりなさい
時に、皆さんとのご挨拶がまだでは？","Welcome back. By the way, have I greeted everyone
yet?",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,11,Mysial
0,,"お手伝いできてうれしく思っています
これで押しも押されもせぬ立派な覚者ですね",I'm happy to help. Now you're a well-known Arisen!,ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,18,Mysial
0,,こんにちは、覚者さん,"Hello, Arisen.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,10,Mysial
0,,"でも、白竜様に捧げられた命は
けして無駄にはなりません","But the lives dedicated to the White Dragon will
not be in vain.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,29,Mysial
0,,"もう、昔のようには戻れないのですか？
あなたはどんな印象を受けましたか？","Can we go back to the way things used to be? What
impression did you get?",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,42,Mysial
0,,"わたしは契約のお手伝いをすることに
なっていますので、その時を楽しみにして
待っていますね","I'm supposed to help with the contract, so I'm
looking forward to that time.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,17,Mysial
0,,"アルヴァーには会えましたか？
早く契約までいけると良いですね","Did you get to meet Alvar? I hope you can get to
the contract soon.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,16,Mysial
0,,イリスのことを聞きましたが――,I heard about Iris—,ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,41,Mysial
0,,"イリスの様子はやはり変ですね
わたしが話したがっていると伝えてくれますか？","Iris is still acting weird. Can you tell her I
want to talk to her?",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,26,Mysial
0,,イリスは――心配ですね,Iris—I'm worried.,ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,32,Mysial
0,,"エルフの仲間が面倒を見るということであれば
その方がメイリーフにとっては良いことなのかも
しれませんね――","If it means that the elf's friends will be taken
care of, it might be better for Mayleaf. Maybe—",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,31,Mysial
0,,"オークの時のようにうまく想像できませんが
でも、白竜様が強い憎しみの気を放っている――
それだけはわかるのです","I can't envision it as well as I did with the
orcs. But The White Dragon is radiating a strong
aura of hatred—that much I know!",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,44,Mysial
0,,"オークの臭いがするなどと騒いだりして
ごめんなさい
あの臭いが恐ろしくてならないのです","I'm sorry I made such a fuss about the smell of
orcs. I'm sorry... I'm afraid of that smell.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,21,Mysial
0,,"メイリーフの素性を知ったのですか？
あの一族は、今や、このレスタニアの宝石です","Have you learned of Mayleaf's true identity? That
family is now the jewel of this Lestania.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,22,Mysial
0,,"レオが白竜様を見つめていました
思い詰めているようでしたが――","Leo was staring at The White Dragon. He seemed to
be pondering—",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,27,Mysial
0,,"下の街の皆さんが安心して暮らせるように
どうかよろしくお願いしますね","I hope everyone in the city below can live in
peace. Please do help us to do so.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,34,Mysial
0,,"争いのない世を望みながらも、我らの手は
戦の血で汚れていく――虚しきことです","We hope for a world without strife, 
but our hands are stained with the 
blood of war - a vain thing!",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,8,Mysial
0,,"人は弱きもの――それゆえ
その力を紡ぎ、束ねんとするのです","Humans are weak—that is why we weave 
together and gather our strength.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,6,Mysial
0,,今後もこのようなことが起こるのでしょうか――,Will this continue to happen in the future—?,ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,33,Mysial
0,,"信じましょう
白竜様の大いなる加護を","Let us believe in the great blessings 
of the White Dragon.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,7,Mysial
0,,"大変な戦いだったと聞いています
断ち切られた人生も多かったと――","I hear it was a tough fight, and a lot of lives
were cut short—",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,28,Mysial
0,,"少し、甘えてしまったかもしれません
これからは気をつけますね","I may have spoiled it a little. I'll be careful
from now on.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,40,Mysial
0,,"強く、澄み切った命でした
彼の命のあり方は素晴らしい","It was a strong, clear life. The way he lived his
life was amazing.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,36,Mysial
0,,"心の水面が平らかならば
本来、誰にでも竜の心は伝わるのです","With a tranquil mind's reflection,
anyone can hear the dragon's voice.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,3,Mysial
0,,"持ち去ったエルフの命――
敵はいったいどうするつもりでしょう","The life of an elf taken away... What will the
enemy do?",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,35,Mysial
0,,敵はディアマンテス――,The enemy is Diamantes—,ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,43,Mysial
0,,無理をきいてくれてありがとうございました,Thank you for taking on the impossible.,ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,39,Mysial
0,,"白竜様がこっそりご加護をくださったのかも
しれませんね","Maybe the White Dragon has secretly given us a
blessing.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,20,Mysial
0,,白竜様が回復される日までともに頑張りましょう,"Until the day The White Dragon is restored, let's
do our best together.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,12,Mysial
0,,"白竜様が空を飛ぶお姿――
いつか見たいものですね","I hope to see the White Dragon flying in the
sky—one day!",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,30,Mysial
0,,"白竜様の回復にはまだ時間がかかるようです
これからもわたしたちでお守りしなくては――","It will take some time for The White Dragon to
recover. We must continue to protect him—",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,38,Mysial
0,,"白竜様の回復は一進一退――
特に石化の症状は油断がなりません","The White Dragon's recovery has been a step in
the right direction—The petrification symptoms can
be especially tricky!",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,24,Mysial
0,,白竜様の言葉こそ、導（しるべ）の光――,"The words of the White Dragon are indeed 
the guiding light.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,1,Mysial
0,,"自由に振る舞う覚者が増えていますが
白竜様あっての覚者であることだけは
心に留めておいてください","There are more Arisen behaving freely, but please
always keep in mind that it is thanks to The White
Dragon that they exist.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,13,Mysial
0,,"覚者になってまだ日が浅いのに
《ブラッドオーブ》を持ち帰るなんて――","Even though it has only been a short time since
becoming an Arisen, I can't believe you brought
back a ""Blood Orb.""",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,19,Mysial
0,,"語るべき何か――伝えるべき何か――
大切な言葉はいつも白竜様が教えてくれます
そう――わたし自身の言葉ではないのです","What to say... what to express...
The White Dragon guides me to proper words.
Indeed... they come from beyond me.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,9,Mysial
0,,"迷った時は、耳をすませてください
白竜様の教えがあなたを導くでしょう","When in doubt, listen, and let the teachings 
of The White Dragon guide you!",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,2,Mysial
0,,"顔色が、すぐれぬようですね
どうかご自愛を","You don't look well. 
Please take care of yourself.",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,0,Mysial
0,,"騎士団と覚者の揉め事に
巻き込まれてしまったと聞きました
大丈夫でしたか？","I heard that you got involved in a dispute
between the Knights order and the Arisen. Are you
okay?",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,14,Mysial
0,,"魔物たちの標的になっても不思議では
ありません
どうか、気にしてあげてくださいね","No wonder they were the target of demons. Please,
please, please take care of them!",ui\00_message\npc\base\n0002.gmd,\npc\n0002.arc,n0002.arc,23,Mysial
0,,"――と前向きに考えることにするよ
これも処世術と言えないこともないね","--I'm going to try to think positively and this
is another way to get by, I guess.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,14,Klaus
0,,"――！？　ああ、ごめんごめん
ちょっと考え事をね","—!? Ah, sorry, sorry. I was just thinking about
something.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,15,Klaus
0,,"""悪しき竜""は力だけを与えられた子供――
そんなふうに考えられないかな？","Can't we consider the ""Evil Dragon"" as a child
who has been bestowed with power alone?",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,145,Klaus
0,,"《ブラッドオーブ》のことは
常に気にしておくといいよ
見つけると確実に一目置かれるからね","Remain watchful for those
Blood Orbs. Locating one
earns instant recognition.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,12,Klaus
0,,"ああ、ごめん
今は特に話すことはないよ","Oh, sorry. I don't really have anything 
to tell you right now.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,0,Klaus
0,,"あのゲートはフィンダムの竜の力が
生み出したものだ
僕らの心意気だけじゃどうにもならないよ","That gate is the result of the power of Phindym's
dragon. It can't be done with just our
determination alone.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,80,Klaus
0,,"あははは――
こんなに神殿の近くが戦場になるなんて――
ああ、怖かった","Ahahaha— Who would have thought that the area
near the temple would turn into a battlefield— Oh,
how scary.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,32,Klaus
0,,"あやふやとはいえ、ロイグの方が色々と
覚えているからね
その情報だけでも、ありがたいと思わなくちゃ","Even if uncertain, Loeg remembers various things,
so I must be grateful for that information alone.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,75,Klaus
0,,"あれこれ書物に当たっているけど
こんな危機はかつてなくて
白竜様と僕たちが初めてのようだ","I'm hitting various books and such, but this
crisis is unprecedented. It feels like The White
Dragon and we are experiencing something for the
first time.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,129,Klaus
0,,"いささか――怖いね
でも、ほら、白竜様がお待ちだよ","It's a little scary— but look, The White Dragon
is waiting for you.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,26,Klaus
0,,"いつ襲撃されてもおかしくないから
四方八方、気を抜かないようにね","Since we could be attacked at any time, let's
stay on high alert in all directions.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,141,Klaus
0,,"いや、君にも心配かけたよね
迎えに来てくれてありがとう
本当に感謝しているよ","No, I caused you to worry too, didn't I? Thank
you for coming to pick me up. I really appreciate
it.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,20,Klaus
0,,"おかしいよ――
第一のアークの調査は僕が担当したんだ","That's strange—I was in charge of investigating
the first Ark.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,40,Klaus
0,,"おや、疲れたのかい？
覚者も無敵ってわけじゃないんだな","Oh, you're tired, aren't you? 
I guess even the Arisen aren't 
invincible.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,3,Klaus
0,,"くれぐれも気をつけてくれよ
無事にここへ戻って来ると約束してほしい
君たちは歴史の証言者なんだからね","Please be careful and make sure to return here
safely. I want you to promise me that. You are
witnesses to history, after all.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,97,Klaus
0,,"ここでジッとしてはいられない
僕もメルゴダへ行く！　絶対行く！","I can't stay still here. I'm going to Mergoda!
I'm definitely going!",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,48,Klaus
0,,"この世界は好きかい？
僕は好きだよ
知れば知るほど――もっと知りたくなる","Do you like this world? I do. 
The more you know—
the more you want to know.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,8,Klaus
0,,"これからフィンダムへの渡航者が増えるだろうね
もちろん僕も準備を進めているんだ","The number of travelers to Phindym is likely to
increase from now on, and of course, I am also
preparing for it.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,98,Klaus
0,,これは悪くない事だと思うよ,I think this is not a bad thing.,ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,116,Klaus
0,,"これは王子なりによく考えた末の
行動だと思うよ
そうじゃないと、君たちから聞いていた
王子の印象と合わないからね","I think this is an action that the prince has
carefully considered. Otherwise, it wouldn't match
the impression of the prince that I have heard
from you.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,137,Klaus
0,,"ごめん！
アークの調査報告が最優先でね
あちこち気が回らないんだよ","Sorry! The Ark's investigation report is the top
priority. I can't focus on other things.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,21,Klaus
0,,"さあ、みんなが待ってるよ？
君がなんとかしてくれる――
そう思っている連中も多いはずさ","Come on, the guys are waiting for you, okay?
You'll handle it—I'm sure a lot of them think so.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,91,Klaus
0,,さあ、急いで,"Come on, hurry up.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,131,Klaus
0,,"さびしいね――
仲良くなれそうな気がしたんだけど――
いや、仲良かったよね――","It's lonely, isn't it... I felt like we could
become close... No, we were close, right...",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,33,Klaus
0,,"すまないけど、少し考えたいことがあるんだ
後で話そうよ","Sorry, I just have a few things to 
think about. We can talk later.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,2,Klaus
0,,"ずっと考えているんだけど――
ディアマンテスは僕が跡を継ぎたがるって
本気で考えたのかな――","I keep thinking—that Diamantes wants me to follow
in his footsteps. Did he really think—?",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,53,Klaus
0,,"そして、白竜様の回復を促す新しい方法も
見つかったみたいだ
これからも、もっと色々なことが
起こりそうな気がするよ","And it seems that a new method to encourage the
recovery of The White Dragon has been found. I
feel like more things are going to happen from now
on.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,29,Klaus
0,,"そして、良さそうなのがあれば
君たちにも伝えるからね","And if there is something good, I will also let
you guys know.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,128,Klaus
0,,"その心の暗い部分に黒騎士が
入り込んだ――か","Did the Black Knight enter the dark depths of
your heart?",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,93,Klaus
0,,"その目的を果たしたあとは
どんな顔をして仲間のところへ戻る気で
いるんだろうね
あまり考えていないのかな","After achieving that goal, I wonder what
expression they will have when they return to
their comrades. I wonder if they haven't thought
about it much.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,139,Klaus
0,,"それなのに僕は――
悔やんでも悔やみきれないよ","And yet, I can't help but regret and regret.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,45,Klaus
0,,"それにしてもあのロイグがね――
心根のいい奴に思えたけどなあ
僕の人を見る目もまだまだだね","That Loeg, though... He seemed like a
good-hearted guy. I still have a long way to go in
judging people.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,94,Klaus
0,,"そんなことしている場合じゃないと思うけど
時間をもらえるのはありがたいことだから
僕は僕で独自に調べようと思っている","I don't think this is the time for that, but it's
nice to have some time. I am thinking of
researching on my own.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,37,Klaus
0,,"だから僕は、こっち側の人たちと神殿の
架け橋になろうと思うんだ","That's why I want to become a bridge between the
people on this side and the temple.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,50,Klaus
0,,"だとしたら、哀れだね
出会ったばかりの僕しか後継者候補は
いないのか――ってさ","If that's the case, it's pitiful, isn't it? Are
there really no other candidates for the successor
besides me, someone you just met?",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,54,Klaus
0,,"ちょうど君が覚者になった頃からこれまでとは
少し違う事件が起こるようになってきた
オークの活動が活発になったり――
ほら、アークの出現もそうだね","Since you became an Arisen, there have been
different incidents occurring from before until
now. The Orcs have become more active, and, well,
the appearance of the Ark, too.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,28,Klaus
0,,"でも、君が持ち帰った古文書は面白そうで――
まずいな――ジョゼフ様に叱られるよ","But, the old document you took home seems
interesting... Uh-oh... I'm going to get scolded
by Joseph, aren't I?",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,23,Klaus
0,,"となると、レスタニアの混乱がこの程度で
済んでいるのは、とてつもなく運が
いいのかもしれないね","If that's the case, it might be incredibly lucky
that the chaos in Lestania has been settled to
this extent.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,86,Klaus
0,,とにもかくにも今はネド王子だね,"In any case, you are Prince Nedo now.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,105,Klaus
0,,"どうだい？
覚者の生活には慣れたかな？","How about it? Are you used to the life of an
Arisen?",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,27,Klaus
0,,"ひとつだけわかったのは――
""悪しき竜""はすぐに君たちを亡き者に
するつもりはないということ","The only thing I understood is that the ""Evil
Dragon"" has no intention of taking you out
immediately.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,115,Klaus
0,,まあ、今は生きのびてくれることを祈ろう,"Well, let's pray that they'll survive.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,77,Klaus
0,,また何か起こりそうな気配だね,It feels like something is about to happen again.,ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,101,Klaus
0,,"まだ正体はわからないんだけど
どこかに落ちたらしいんだ
うわさか何か聞いてないかい？","I still do not know what it truly is, but it
seems to have fallen somewhere. Have you heard any
rumors or something?",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,18,Klaus
0,,"まだ読み切れていない古文書もあるし
ここまで実際に体験したことを
評価し直す必要があるかもしれない","There are some ancient documents that have not
yet been fully read, and I may need to reevaluate
what I've actually done so far.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,38,Klaus
0,,"まだ読んでいない書物、まだ試していない実験――
心残りがあるうちは、死ねないよ","Books unopened, tests unconducted -
death must wait while these
unfinished matters remain.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,7,Klaus
0,,"もう友達をなくすのは絶対に嫌だから
思ったことは口にするつもりだよ","I absolutely don't want to lose any more friends,
so I intend to speak my mind.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,47,Klaus
0,,"もしかしたら、僕が覚者の力に
なれるのかもしれないな――","Perhaps, I may be able to become a powerful
Arisen...",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,25,Klaus
0,,"やあ、新人さん
最初は誰彼かまわず顔を売っておくといいよ","Hello, newcomer.
Early on, it's best to introduce
yourself to everyone.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,11,Klaus
0,,"やっぱり僕は生きているキースヒルトと
もっと話したかったよ――","I knew I wanted to talk more with Kieshildt. I
just wish I could have told you more—",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,35,Klaus
0,,"よく考えると、このレスタニアでも
竜の不調は続いているわけだよね","When I think about it, even in this Lestania, the
dragon's condition continues to worsen, doesn't
it?",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,85,Klaus
0,,ん？　どうしたんだい？,Hmm? What's wrong?,ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,10,Klaus
0,,"アッカーシェランか
自然環境はこっちとほぼ同じなんだね
つまり、理と竜の世界ということか","Is this Acre Selund? The natural environment here
is almost the same, right? In other words, it's a
world of order and dragons.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,102,Klaus
0,,"アッカーシェランで""悪しき竜""との
全面戦争が始まるのかな","Is a full-scale war against the ""Evil Dragon""
about to begin in Acre Selund?",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,111,Klaus
0,,"アッカーシェランとも、フィンダムのような
友好的な関係になれるといいね","I hope we can establish a friendly relationship
with Acre Selund, just like with Phindym.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,112,Klaus
0,,"アッカーシェランに灯った希望の火を
消してはいけないよ","Do not extinguish the flame of hope that has been
lit in Acre Selund!",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,113,Klaus
0,,"アッカーシェランの状況は良くないみたいだけど
それでも君たちはレスタニアの代表なんだ","The situation in Acre Selund doesn't seem to be
good, but even so, you are representatives of
Lestania.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,103,Klaus
0,,"アーク調査の報告書がまだだというのに
古文書の解読まで――","Despite the fact that the report on the Ark
investigation is not yet complete, up until the
deciphering of the ancient documents—",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,22,Klaus
0,,"イリスとは話したかい？
なんだか避けられているような気が
しないでもないんだけど――","Did you talk to Iris? I can't help but feel like
she's avoiding me.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,24,Klaus
0,,ガルドリンには特に強く言っておかないと,I need to make sure to tell Gurdolin firmly.,ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,108,Klaus
0,,"ゲートの継続性について
もう少し確信が得られないと
僕は向こうへは行けないな","Regarding the sustainability of the gate, I
cannot go over there without a little more
certainty.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,81,Klaus
0,,"ジョゼフ様がまたなんか言ってるだろ？
人を疑うのが性分なんだね","Joseph is saying something again, right? It's in
his nature to suspect others.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,136,Klaus
0,,"ジョゼフ様の助手になって以来初めての
大仕事を仰せつかって、その計画をね――
ふふふ――","Since becoming Joseph's assistant, this is the
first big job I've been entrusted with, and I am
now tasked with the planning... hehehe...",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,16,Klaus
0,,"ジョゼフ様の話を聞いていると
まるで僕たちがフィンダムへの侵略者のように
思えてくるよ","When listening to Joseph's story, it feels as if
we are invaders to Phindym.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,83,Klaus
0,,"セシリーは深手を負っている
致命傷がなければ命は助かるだろうけど
回復には長い時間がかかるよ","Cecily has suffered a serious injury. If there is
no fatal wound, she should survive, but recovery
will take a long time.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,76,Klaus
0,,"ディアマンテス――
イリスは確かにそう言ってたよね？","Diamantes - Iris did say that, right?",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,31,Klaus
0,,"ディアマンテスに対抗する錬金術師が
ちゃんといたことがうれしくてね","I am happy that there was an alchemist who could
oppose Diamantes.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,49,Klaus
0,,"ネド王子と解放軍が合流したんだ
敵の警戒も厳しくなるだろうね","Prince Nedo and the liberation army have joined
forces. Enemy vigilance will also intensify, I
suppose.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,110,Klaus
0,,"ネド王子はたしかにまだ子供だけど
聞く限り、無茶はしない印象だよ","Prince Nedo is certainly still a child, but from
what I hear, he gives the impression of not doing
anything reckless.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,134,Klaus
0,,"フィンダムで起こったことを記録して
後世に残そうと思っているんだけど――","I want to record what happened in Phindym and
leave it for future generations to see—",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,100,Klaus
0,,"フィンダムを竜力が巡る仕組みは
こっちとは少し違うようだね","The mechanism of Dragon Force circulating around
Phindym seems to be a little different from here.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,87,Klaus
0,,"メイリーフを連れ出したフードの女って
やっぱり彼女だよな――","The woman in the hood who took Mayleaf out... I
knew it was her.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,30,Klaus
0,,"レオが匿っているという人と話せれば
もっと色々と分かるのだろうけど
今はそれよりも侵食魔退治だね
まったく、次から次へと――","If I could talk to the person Leo is hiding with,
I would probably understand more. But right now,
it's more about defeating the Corruption.
Seriously, it's one thing after another—",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,69,Klaus
0,,"レスタニアの命運は尽きる寸前だった――
あはは――今になって脚が震えるよ","Lestania's fate was on the brink of
exhaustion—Ahaha—My legs are trembling now.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,133,Klaus
0,,"レスタニアは平和なものさ
気分転換に散歩でもどうだい？","Lestania is a peaceful place. How about taking a
walk for a change of mood?",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,120,Klaus
0,,"レスタニア中の海図がこの神殿に
集まることになっているんだ
船乗りたちと一緒に、その海図とにらめっこさ","The charts of all of Lestania are to be gathered
here in this temple. I'll be poring over them with
the sailors.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,60,Klaus
0,,"ロイグが早くよくなることを祈るよ
まあ、ロイグのためというよりは
かなり利己的な理由だけどね","I hope Loeg gets better soon. Well, it's not so
much for Loeg's sake but rather for quite selfish
reasons.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,74,Klaus
0,,"ロイグはガラダ族長たちのことを
快く思っていなかった
いや、逆恨みしていたという感じかな？","Loeg did not have a favorable opinion of the
Gearóid tribal leaders. No, it's more like he held
a grudge against them, I guess?",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,92,Klaus
0,,"不安と期待が入り交じるこの気持ち――
説明が難しいね","This feeling of anxiety, mixed with
anticipation—It's hard to explain.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,6,Klaus
0,,"今のジョゼフ様は猜疑心の塊だよ
何を言い出しても驚かないことだね","Joseph is currently a bundle of suspicion. It's
not surprising no matter what he says.",ui\00_message\npc\base\n0003.gmd,\npc\n0003.arc,n0003.arc,117,Klaus
