0,,ぽかぽかネコマスク【橙】,Warm and Fuzzy Cat Mask (Orange),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12108,,Item Name
0,,リーベルタスキャップ,Libertas Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12283,,Item Name
0,,リーベルタスキャップ,Libertas Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12284,,Item Name
0,,リーベルタスキャップ,Libertas Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12285,,Item Name
0,,リーベルタスキャップ,Libertas Cap,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12286,,Item Name
0,,カーリオンフェイス,Carrion Face,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12287,,Item Name
0,,カーリオンフェイス,Carrion Face,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12288,,Item Name
0,,カーリオンフェイス,Carrion Face,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12289,,Item Name
0,,カーリオンフェイス,Carrion Face,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12290,,Item Name
0,,カーリオンフェイス,Carrion Face,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12291,,Item Name
0,,陰影のヘルム,Helm of Gloom,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12292,,Item Name
0,,陰影のヘルム,Helm of Gloom,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12293,,Item Name
0,,陰影のヘルム,Helm of Gloom,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12294,,Item Name
0,,陰影のヘルム,Helm of Gloom,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12295,,Item Name
0,,陰影のヘルム,Helm of Gloom,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12296,,Item Name
0,,賢人の額当て,Forehead Protector of The Arisen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12297,,Item Name
0,,賢人の額当て,Forehead Protector of The Arisen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12298,,Item Name
0,,賢人の額当て,Forehead Protector of The Arisen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12299,,Item Name
0,,賢人の額当て,Forehead Protector of The Arisen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12300,,Item Name
0,,賢人の額当て,Forehead Protector of The Arisen,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12301,,Item Name
0,,セインツヘルム,Saint's Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12302,,Item Name
0,,セインツヘルム,Saint's Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12303,,Item Name
0,,セインツヘルム,Saint's Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12304,,Item Name
0,,セインツヘルム,Saint's Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12305,,Item Name
0,,セインツヘルム,Saint's Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12306,,Item Name
0,,ローミングハット,Roaming Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12307,,Item Name
0,,ローミングハット,Roaming Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12308,,Item Name
0,,ローミングハット,Roaming Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12309,,Item Name
0,,ローミングハット,Roaming Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12310,,Item Name
0,,ローミングハット,Roaming Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12311,,Item Name
0,,ヘルムオブサーテンティ,Helm of Certainty,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12312,,Item Name
0,,ヘルムオブサーテンティ,Helm of Certainty,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12313,,Item Name
0,,ヘルムオブサーテンティ,Helm of Certainty,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12314,,Item Name
0,,ヘルムオブサーテンティ,Helm of Certainty,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12315,,Item Name
0,,ヘルムオブサーテンティ,Helm of Certainty,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12316,,Item Name
0,,スカラリーアイ,Scholarly Eye,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12317,,Item Name
0,,スカラリーアイ,Scholarly Eye,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12318,,Item Name
0,,スカラリーアイ,Scholarly Eye,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12319,,Item Name
0,,スカラリーアイ,Scholarly Eye,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12320,,Item Name
0,,スカラリーアイ,Scholarly Eye,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12321,,Item Name
0,,フォーチュンコイフ,Fortune Coif,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12322,,Item Name
0,,フォーチュンコイフ,Fortune Coif,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12323,,Item Name
0,,フォーチュンコイフ,Fortune Coif,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12324,,Item Name
0,,フォーチュンコイフ,Fortune Coif,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12325,,Item Name
0,,フォーチュンコイフ,Fortune Coif,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12326,,Item Name
0,,仮面紳士のハット,Masked Gentleman's Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12327,,Item Name
0,,仮面紳士のハット,Masked Gentleman's Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12328,,Item Name
0,,仮面紳士のハット,Masked Gentleman's Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12329,,Item Name
0,,仮面紳士のハット,Masked Gentleman's Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12330,,Item Name
0,,仮面紳士のハット,Masked Gentleman's Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12331,,Item Name
0,,パラディンフード,Paladin Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12332,,Item Name
0,,パラディンフード,Paladin Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12333,,Item Name
0,,パラディンフード,Paladin Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12334,,Item Name
0,,パラディンフード,Paladin Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12335,,Item Name
0,,パラディンフード,Paladin Hood,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12336,,Item Name
0,,センチネルベレー,Sentinel Beret,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12337,,Item Name
0,,センチネルベレー,Sentinel Beret,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12338,,Item Name
0,,センチネルベレー,Sentinel Beret,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12339,,Item Name
0,,センチネルベレー,Sentinel Beret,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12340,,Item Name
0,,センチネルベレー,Sentinel Beret,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12341,,Item Name
0,,アクイラヘルム,Aquila Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12342,,Item Name
0,,アクイラヘルム,Aquila Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12343,,Item Name
0,,アクイラヘルム,Aquila Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12344,,Item Name
0,,アクイラヘルム,Aquila Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12345,,Item Name
0,,アクイラヘルム,Aquila Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12346,,Item Name
0,,隠形の頭巾,Hood of Concealment,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12347,,Item Name
0,,隠形の頭巾,Hood of Concealment,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12348,,Item Name
0,,隠形の頭巾,Hood of Concealment,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12349,,Item Name
0,,隠形の頭巾,Hood of Concealment,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12350,,Item Name
0,,隠形の頭巾,Hood of Concealment,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12351,,Item Name
0,,怪盗のマスク,Mysterious Thief's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12352,,Item Name
0,,怪盗のマスク,Mysterious Thief's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12353,,Item Name
0,,怪盗のマスク,Mysterious Thief's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12354,,Item Name
0,,怪盗のマスク,Mysterious Thief's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12355,,Item Name
0,,怪盗のマスク,Mysterious Thief's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12356,,Item Name
0,,飛竜のサークレット,Flying Dragon Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12357,,Item Name
0,,飛竜のサークレット,Flying Dragon Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12358,,Item Name
0,,飛竜のサークレット,Flying Dragon Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12359,,Item Name
0,,飛竜のサークレット,Flying Dragon Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12360,,Item Name
0,,飛竜のサークレット,Flying Dragon Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12361,,Item Name
0,,隻眼竜の眼帯,Eyepatch of the One-eyed Dragon,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12362,,Item Name
0,,隻眼竜の眼帯,Eyepatch of the One-eyed Dragon,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12363,,Item Name
0,,隻眼竜の眼帯,Eyepatch of the One-eyed Dragon,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12364,,Item Name
0,,隻眼竜の眼帯,Eyepatch of the One-eyed Dragon,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12365,,Item Name
0,,隻眼竜の眼帯,Eyepatch of the One-eyed Dragon,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12366,,Item Name
0,,勝者の栄冠【Ⅰ】,Victor's Crown (I),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12367,,Item Name
0,,勝者の栄冠【Ⅱ】,Victor's Crown (II),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12368,,Item Name
0,,勝者の栄冠【Ⅲ】,Victor's Crown (III),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12369,,Item Name
0,,処刑人のマスク,Executioner's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12370,,Item Name
0,,処刑人のマスク,Executioner's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12371,,Item Name
0,,処刑人のマスク,Executioner's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12372,,Item Name
0,,処刑人のマスク,Executioner's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12373,,Item Name
0,,処刑人のマスク,Executioner's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12374,,Item Name
0,,古獣のアーメット,Ancient Beast Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12375,,Item Name
0,,古獣のアーメット,Ancient Beast Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12376,,Item Name
0,,古獣のアーメット,Ancient Beast Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12377,,Item Name
0,,古獣のアーメット,Ancient Beast Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12378,,Item Name
0,,古獣のアーメット,Ancient Beast Armet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12379,,Item Name
0,,ヴィシャスカル,Vicious Skull,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12380,,Item Name
0,,ヴィシャスカル,Vicious Skull,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12381,,Item Name
0,,ヴィシャスカル,Vicious Skull,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12382,,Item Name
0,,ヴィシャスカル,Vicious Skull,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12383,,Item Name
0,,ヴィシャスカル,Vicious Skull,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12384,,Item Name
0,,衛士のサーリット,Royal Guardsman's Sallet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12385,,Item Name
0,,衛士のサーリット,Royal Guardsman's Sallet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12386,,Item Name
0,,衛士のサーリット,Royal Guardsman's Sallet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12387,,Item Name
0,,衛士のサーリット,Royal Guardsman's Sallet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12388,,Item Name
0,,衛士のサーリット,Royal Guardsman's Sallet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12389,,Item Name
0,,ノーザンホーン,Northern Horn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12390,,Item Name
0,,ノーザンホーン,Northern Horn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12391,,Item Name
0,,ノーザンホーン,Northern Horn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12392,,Item Name
0,,ノーザンホーン,Northern Horn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12393,,Item Name
0,,ノーザンホーン,Northern Horn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12394,,Item Name
0,,暁のナイトヘルム,Knight Helm of Dawn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12395,,Item Name
0,,暁のナイトヘルム,Knight Helm of Dawn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12396,,Item Name
0,,暁のナイトヘルム,Knight Helm of Dawn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12397,,Item Name
0,,暁のナイトヘルム,Knight Helm of Dawn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12398,,Item Name
0,,暁のナイトヘルム,Knight Helm of Dawn,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12399,,Item Name
0,,アズールヘルム,Azure Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12400,,Item Name
0,,アズールヘルム,Azure Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12401,,Item Name
0,,アズールヘルム,Azure Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12402,,Item Name
0,,アズールヘルム,Azure Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12403,,Item Name
0,,アズールヘルム,Azure Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12404,,Item Name
0,,フィネガンズマスク,Finnegan's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12405,,Item Name
0,,フィネガンズマスク,Finnegan's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12406,,Item Name
0,,フィネガンズマスク,Finnegan's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12407,,Item Name
0,,フィネガンズマスク,Finnegan's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12408,,Item Name
0,,フィネガンズマスク,Finnegan's Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12409,,Item Name
0,,グリーディマスク,Greedy Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12410,,Item Name
0,,グリーディマスク,Greedy Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12411,,Item Name
0,,グリーディマスク,Greedy Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12412,,Item Name
0,,グリーディマスク,Greedy Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12413,,Item Name
0,,グリーディマスク,Greedy Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12414,,Item Name
0,,マスクオブベオウルフ,Mask of Beowulf,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12415,,Item Name
0,,イノセントミトラ,Innocent Mitre,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12416,,Item Name
0,,イノセントミトラ,Innocent Mitre,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12417,,Item Name
0,,イノセントミトラ,Innocent Mitre,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12418,,Item Name
0,,イノセントミトラ,Innocent Mitre,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12419,,Item Name
0,,イノセントミトラ,Innocent Mitre,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12420,,Item Name
0,,唐紅のハット,Crimson Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12421,,Item Name
0,,唐紅のハット,Crimson Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12422,,Item Name
0,,唐紅のハット,Crimson Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12423,,Item Name
0,,唐紅のハット,Crimson Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12424,,Item Name
0,,唐紅のハット,Crimson Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12425,,Item Name
0,,ヤドリギのサークレット,Mistletoe Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12426,,Item Name
0,,ヤドリギのサークレット,Mistletoe Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12427,,Item Name
0,,ヤドリギのサークレット,Mistletoe Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12428,,Item Name
0,,ヤドリギのサークレット,Mistletoe Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12429,,Item Name
0,,ヤドリギのサークレット,Mistletoe Circlet,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12430,,Item Name
0,,メディウムヘッド,Medium Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12431,,Item Name
0,,メディウムヘッド,Medium Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12432,,Item Name
0,,メディウムヘッド,Medium Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12433,,Item Name
0,,メディウムヘッド,Medium Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12434,,Item Name
0,,メディウムヘッド,Medium Head,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12435,,Item Name
0,,防人のヘルム,Garrisoner's Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12436,,Item Name
0,,防人のヘルム,Garrisoner's Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12437,,Item Name
0,,防人のヘルム,Garrisoner's Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12438,,Item Name
0,,防人のヘルム,Garrisoner's Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12439,,Item Name
0,,防人のヘルム,Garrisoner's Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12440,,Item Name
0,,銀杏染めの魔道帽,Ginkgo-dyed Mage Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12441,,Item Name
0,,銀杏染めの魔道帽,Ginkgo-dyed Mage Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12442,,Item Name
0,,銀杏染めの魔道帽,Ginkgo-dyed Mage Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12443,,Item Name
0,,銀杏染めの魔道帽,Ginkgo-dyed Mage Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12444,,Item Name
0,,銀杏染めの魔道帽,Ginkgo-dyed Mage Hat,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12445,,Item Name
0,,アズールクラウン,Azure Crown,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12446,,Item Name
0,,アズールクラウン,Azure Crown,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12447,,Item Name
0,,アズールクラウン,Azure Crown,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12448,,Item Name
0,,アズールクラウン,Azure Crown,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12449,,Item Name
0,,アズールクラウン,Azure Crown,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12450,,Item Name
0,,コンチネントヘルム,Continent Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12451,,Item Name
0,,コンチネントヘルム,Continent Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12452,,Item Name
0,,コンチネントヘルム,Continent Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12453,,Item Name
0,,コンチネントヘルム,Continent Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12454,,Item Name
0,,コンチネントヘルム,Continent Helm,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12455,,Item Name
0,,慧眼のヘルム,Helm of Keen Insight,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12456,,Item Name
0,,慧眼のヘルム,Helm of Keen Insight,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12457,,Item Name
0,,慧眼のヘルム,Helm of Keen Insight,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12458,,Item Name
0,,慧眼のヘルム,Helm of Keen Insight,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12459,,Item Name
0,,慧眼のヘルム,Helm of Keen Insight,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12460,,Item Name
0,,フォートレスアイ,Fortress Eye,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12461,,Item Name
0,,フォートレスアイ,Fortress Eye,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12462,,Item Name
0,,フォートレスアイ,Fortress Eye,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12463,,Item Name
0,,フォートレスアイ,Fortress Eye,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12464,,Item Name
0,,フォートレスアイ,Fortress Eye,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12465,,Item Name
0,,仁徳のサークレット,Circlet of Benevolence,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12466,,Item Name
0,,仁徳のサークレット,Circlet of Benevolence,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12467,,Item Name
0,,仁徳のサークレット,Circlet of Benevolence,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12468,,Item Name
0,,仁徳のサークレット,Circlet of Benevolence,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12469,,Item Name
0,,仁徳のサークレット,Circlet of Benevolence,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12470,,Item Name
0,,モノクロームマスク,Monochrome Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12471,,Item Name
0,,モノクロームマスク,Monochrome Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12472,,Item Name
0,,モノクロームマスク,Monochrome Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12473,,Item Name
0,,モノクロームマスク,Monochrome Mask,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,12474,,Item Name
