0,,トモスコロモス,Tomos Chromos,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5357,,Item Name
0,,人敵用_wp305009_2,For human enemy_wp305009_2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5559,,Item Name
0,,人敵用_wp306000_2,For human enemy_wp306000_2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5560,,Item Name
0,,人敵用_wp306007_1,For human enemy_wp306007_1,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5561,,Item Name
0,,人敵用_wp310000_1,For human enemies_wp310000_1,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5562,,Item Name
0,,人敵用_wp310006_2,For human enemy_wp310006_2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5563,,Item Name
0,,人敵用_wp311000_1,For human enemy_wp311000_1,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5564,,Item Name
0,,人敵用_wp311005_3,For human enemies_wp311005_3,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5565,,Item Name
0,,人敵用_wp302000_2,For human enemy_wp302000_2,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5566,,Item Name
0,,人敵用_wp301009_4,For human enemies_wp301009_4,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5567,,Item Name
0,,人敵用_wp302007_4,For human enemy_wp302007_4,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5568,,Item Name
0,,人敵用_wp303007_4,For human enemy_wp303007_4,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5569,,Item Name
0,,人敵用_wp305008_4,For human enemy_wp305008_4,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5570,,Item Name
0,,人敵用_wp306015_4,For human enemy_wp306015_4,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5571,,Item Name
0,,人敵用_wp310009_4,For human enemy_wp310009_4,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5572,,Item Name
0,,人敵用_wp311006_4,For human enemies_wp311006_4,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5573,,Item Name
0,,パワービーク,Power Beak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5574,,Item Name
0,,パワービーク,Power Beak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5575,,Item Name
0,,パワービーク,Power Beak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5576,,Item Name
0,,パワービーク,Power Beak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5577,,Item Name
0,,パワービーク,Power Beak,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5578,,Item Name
0,,NPC用_wp300000,For NPC_wp300000,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5579,,Item Name
0,,NPC用_wp300005,For NPC_wp300005,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5580,,Item Name
0,,NPC用_wp300010,For NPC_wp300010,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5581,,Item Name
0,,NPC用_wp300014,For NPC_wp300014,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5582,,Item Name
0,,NPC用_wp300015,For NPC_wp300015,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5583,,Item Name
0,,NPC用_wp302000,For NPC_wp302000,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5584,,Item Name
0,,NPC用_wp303000,For NPC_wp303000,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5585,,Item Name
0,,NPC用_wp305000,For NPC_wp305000,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5586,,Item Name
0,,NPC用_wp306000,For NPC_wp306000,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5587,,Item Name
0,,NPC用_wp306018,For NPC_wp306018,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5588,,Item Name
0,,NPC用_wp308000,For NPC_wp308000,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5589,,Item Name
0,,NPC用_wp310000,For NPC_wp310000,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5590,,Item Name
0,,NPC用_wp311013,For NPC_wp311013,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5591,,Item Name
0,,NPC用_wp311000,For NPC_wp311000,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5592,,Item Name
0,,NPC用_wp307000,For NPC_wp307000,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5593,,Item Name
0,,NPC用_wp308000,For NPC_wp308000,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5594,,Item Name
0,,NPC用_wp305010,For NPC_wp305010,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5595,,Item Name
0,,NPC用_wp306019,For NPC_wp306019,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5596,,Item Name
0,,NPC用_wp305014,For NPC_wp305014,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5597,,Item Name
0,,NPC用_wp300003,For NPC_wp300003,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5598,,Item Name
0,,NPC用_wp306008,For NPC_wp306008,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5599,,Item Name
0,,NPC用_wp310010,For NPC_wp310010,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5600,,Item Name
0,,NPC用_wp303009,For NPC_wp303009,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5601,,Item Name
0,,NPC用_wp302004,For NPC_wp302004,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5602,,Item Name
0,,NPC用_wp308007,For NPC_wp308007,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5603,,Item Name
0,,NPC用_wp305005,For NPC_wp305005,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5604,,Item Name
0,,NPC用_wp302011,For NPC_wp302011,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5605,,Item Name
0,,ソードオブネメシス,Sword of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5606,,Item Name
0,,ソードオブネメシス,Sword of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5607,,Item Name
0,,ソードオブネメシス,Sword of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5608,,Item Name
0,,ソードオブネメシス,Sword of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5609,,Item Name
0,,ソードオブネメシス,Sword of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5610,,Item Name
0,,ドラゴンズドグマ,Dragon's Dogma,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5611,,Item Name
0,,ドラゴンズドグマ,Dragon's Dogma,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5612,,Item Name
0,,ドラゴンズドグマ,Dragon's Dogma,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5613,,Item Name
0,,ドラゴンズドグマ,Dragon's Dogma,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5614,,Item Name
0,,ドラゴンズドグマ,Dragon's Dogma,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5615,,Item Name
0,,ドラゴンズトール,Dragon's Toll,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5616,,Item Name
0,,ドラゴンズトール,Dragon's Toll,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5617,,Item Name
0,,ドラゴンズトール,Dragon's Toll,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5618,,Item Name
0,,ドラゴンズトール,Dragon's Toll,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5619,,Item Name
0,,ドラゴンズトール,Dragon's Toll,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5620,,Item Name
0,,閃光のクロスレイピア,Cross Rapier of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5621,,Item Name
0,,閃光のクロスレイピア,Cross Rapier of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5622,,Item Name
0,,閃光のクロスレイピア,Cross Rapier of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5623,,Item Name
0,,閃光のクロスレイピア,Cross Rapier of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5624,,Item Name
0,,閃光のクロスレイピア,Cross Rapier of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5625,,Item Name
0,,邪印のモーニングスター,Mark of the Wicked Morning Star,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5626,,Item Name
0,,邪印のモーニングスター,Mark of the Wicked Morning Star,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5627,,Item Name
0,,邪印のモーニングスター,Mark of the Wicked Morning Star,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5628,,Item Name
0,,邪印のモーニングスター,Mark of the Wicked Morning Star,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5629,,Item Name
0,,邪印のモーニングスター,Mark of the Wicked Morning Star,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5630,,Item Name
0,,オーフリングソード【紅】,Olfring Sword (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5631,,Item Name
0,,オーフリングソード【紅】,Olfring Sword (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5632,,Item Name
0,,オーフリングソード【紅】,Olfring Sword (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5633,,Item Name
0,,オーフリングソード【紅】,Olfring Sword (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5634,,Item Name
0,,オーフリングソード【紅】,Olfring Sword (Red),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5635,,Item Name
0,,オーフリングソード【翠】,Olfring Sword (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5636,,Item Name
0,,オーフリングソード【翠】,Olfring Sword (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5637,,Item Name
0,,オーフリングソード【翠】,Olfring Sword (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5638,,Item Name
0,,オーフリングソード【翠】,Olfring Sword (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5639,,Item Name
0,,オーフリングソード【翠】,Olfring Sword (Green),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5640,,Item Name
0,,オーフリングソード【蒼】,Olfring Sword (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5641,,Item Name
0,,オーフリングソード【蒼】,Olfring Sword (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5642,,Item Name
0,,オーフリングソード【蒼】,Olfring Sword (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5643,,Item Name
0,,オーフリングソード【蒼】,Olfring Sword (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5644,,Item Name
0,,オーフリングソード【蒼】,Olfring Sword (Blue),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5645,,Item Name
0,,オーフリングソード【天】,Olfring Sword (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5646,,Item Name
0,,オーフリングソード【天】,Olfring Sword (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5647,,Item Name
0,,オーフリングソード【天】,Olfring Sword (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5648,,Item Name
0,,オーフリングソード【天】,Olfring Sword (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5649,,Item Name
0,,オーフリングソード【天】,Olfring Sword (Heaven),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5650,,Item Name
0,,オーフリングソード【地】,Olfring Sword (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5651,,Item Name
0,,オーフリングソード【地】,Olfring Sword (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5652,,Item Name
0,,オーフリングソード【地】,Olfring Sword (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5653,,Item Name
0,,オーフリングソード【地】,Olfring Sword (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5654,,Item Name
0,,オーフリングソード【地】,Olfring Sword (Earth),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5655,,Item Name
0,,オーフリングソード【玄】,Olfring Sword (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5656,,Item Name
0,,オーフリングソード【玄】,Olfring Sword (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5657,,Item Name
0,,オーフリングソード【玄】,Olfring Sword (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5658,,Item Name
0,,オーフリングソード【玄】,Olfring Sword (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5659,,Item Name
0,,オーフリングソード【玄】,Olfring Sword (Black),ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5660,,Item Name
0,,ドラゴンズドグマギガ,Dragon's Dogma Giga,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5661,,Item Name
0,,ドラゴンズドグマギガ,Dragon's Dogma Giga,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5662,,Item Name
0,,ドラゴンズドグマギガ,Dragon's Dogma Giga,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5663,,Item Name
0,,ドラゴンズドグマギガ,Dragon's Dogma Giga,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5664,,Item Name
0,,ドラゴンズドグマギガ,Dragon's Dogma Giga,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5665,,Item Name
0,,ウォールオブネメシス,Wall of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5666,,Item Name
0,,ウォールオブネメシス,Wall of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5667,,Item Name
0,,ウォールオブネメシス,Wall of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5668,,Item Name
0,,ウォールオブネメシス,Wall of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5669,,Item Name
0,,ウォールオブネメシス,Wall of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5670,,Item Name
0,,ドラゴンズスケイル,Dragon's Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5671,,Item Name
0,,ドラゴンズスケイル,Dragon's Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5672,,Item Name
0,,ドラゴンズスケイル,Dragon's Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5673,,Item Name
0,,ドラゴンズスケイル,Dragon's Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5674,,Item Name
0,,ドラゴンズスケイル,Dragon's Scale,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5675,,Item Name
0,,閃光のゲイジングロウ,Gazing Glow of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5676,,Item Name
0,,閃光のゲイジングロウ,Gazing Glow of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5677,,Item Name
0,,閃光のゲイジングロウ,Gazing Glow of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5678,,Item Name
0,,閃光のゲイジングロウ,Gazing Glow of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5679,,Item Name
0,,閃光のゲイジングロウ,Gazing Glow of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5680,,Item Name
0,,邪印のカーストゥーム,Mark of the Wicked Cursed Tomb,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5681,,Item Name
0,,邪印のカーストゥーム,Mark of the Wicked Cursed Tomb,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5682,,Item Name
0,,邪印のカーストゥーム,Mark of the Wicked Cursed Tomb,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5683,,Item Name
0,,邪印のカーストゥーム,Mark of the Wicked Cursed Tomb,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5684,,Item Name
0,,邪印のカーストゥーム,Mark of the Wicked Cursed Tomb,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5685,,Item Name
0,,クリスナーガアーテリー,Kris Naga Artery,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5686,,Item Name
0,,クリスナーガアーテリー,Kris Naga Artery,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5687,,Item Name
0,,クリスナーガアーテリー,Kris Naga Artery,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5688,,Item Name
0,,クリスナーガアーテリー,Kris Naga Artery,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5689,,Item Name
0,,クリスナーガアーテリー,Kris Naga Artery,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5690,,Item Name
0,,閃光のパリ―イングダガ―,Parrying Daggers of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5691,,Item Name
0,,閃光のパリ―イングダガ―,Parrying Daggers of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5692,,Item Name
0,,閃光のパリ―イングダガ―,Parrying Daggers of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5693,,Item Name
0,,閃光のパリ―イングダガ―,Parrying Daggers of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5694,,Item Name
0,,閃光のパリ―イングダガ―,Parrying Daggers of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5695,,Item Name
0,,邪印のスパートゥリア,Mark of the Wicked Supatoria,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5696,,Item Name
0,,邪印のスパートゥリア,Mark of the Wicked Supatoria,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5697,,Item Name
0,,邪印のスパートゥリア,Mark of the Wicked Supatoria,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5698,,Item Name
0,,邪印のスパートゥリア,Mark of the Wicked Supatoria,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5699,,Item Name
0,,邪印のスパートゥリア,Mark of the Wicked Supatoria,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5700,,Item Name
0,,ボウオブネメシス,Bow of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5701,,Item Name
0,,ボウオブネメシス,Bow of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5702,,Item Name
0,,ボウオブネメシス,Bow of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5703,,Item Name
0,,ボウオブネメシス,Bow of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5704,,Item Name
0,,ボウオブネメシス,Bow of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5705,,Item Name
0,,ドラゴンズボウ,Dragon's Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5706,,Item Name
0,,ドラゴンズボウ,Dragon's Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5707,,Item Name
0,,ドラゴンズボウ,Dragon's Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5708,,Item Name
0,,ドラゴンズボウ,Dragon's Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5709,,Item Name
0,,ドラゴンズボウ,Dragon's Bow,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5710,,Item Name
0,,閃光のフラッドレイ,Flood Ray of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5711,,Item Name
0,,閃光のフラッドレイ,Flood Ray of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5712,,Item Name
0,,閃光のフラッドレイ,Flood Ray of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5713,,Item Name
0,,閃光のフラッドレイ,Flood Ray of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5714,,Item Name
0,,閃光のフラッドレイ,Flood Ray of Sparks,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5715,,Item Name
0,,邪印のヴァインストーク,Mark of the Wicked Vine Stalk,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5716,,Item Name
0,,邪印のヴァインストーク,Mark of the Wicked Vine Stalk,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5717,,Item Name
0,,邪印のヴァインストーク,Mark of the Wicked Vine Stalk,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5718,,Item Name
0,,邪印のヴァインストーク,Mark of the Wicked Vine Stalk,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5719,,Item Name
0,,邪印のヴァインストーク,Mark of the Wicked Vine Stalk,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5720,,Item Name
0,,ドラゴンズウイング,Dragon's Wing,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5721,,Item Name
0,,ドラゴンズウイング,Dragon's Wing,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5722,,Item Name
0,,ドラゴンズウイング,Dragon's Wing,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5723,,Item Name
0,,ドラゴンズウイング,Dragon's Wing,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5724,,Item Name
0,,ドラゴンズウイング,Dragon's Wing,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5725,,Item Name
0,,ドラゴンズスペル,Dragon's Spell,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5726,,Item Name
0,,ドラゴンズスペル,Dragon's Spell,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5727,,Item Name
0,,ドラゴンズスペル,Dragon's Spell,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5728,,Item Name
0,,ドラゴンズスペル,Dragon's Spell,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5729,,Item Name
0,,ドラゴンズスペル,Dragon's Spell,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5730,,Item Name
0,,邪印のソウルランペイジ,Mark of the Wicked Blood Staff,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5731,,Item Name
0,,邪印のソウルランペイジ,Mark of the Wicked Blood Staff,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5732,,Item Name
0,,邪印のソウルランペイジ,Mark of the Wicked Blood Staff,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5733,,Item Name
0,,邪印のソウルランペイジ,Mark of the Wicked Blood Staff,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5734,,Item Name
0,,邪印のソウルランペイジ,Mark of the Wicked Blood Staff,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5735,,Item Name
0,,スタッフオブネメシス,Staff of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5736,,Item Name
0,,スタッフオブネメシス,Staff of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5737,,Item Name
0,,スタッフオブネメシス,Staff of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5738,,Item Name
0,,スタッフオブネメシス,Staff of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5739,,Item Name
0,,スタッフオブネメシス,Staff of Nemesis,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5740,,Item Name
0,,ドラゴンズスタッフ,Dragon's Staff,ui\00_message\common\item_name.gmd,\ui\gui_cmn.arc,gui_cmn.arc,5741,,Item Name
