"0","","セイクリッドバングル","Sacred Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16226"
"0","","マーヴェリックアーム","Maverick Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16436"
"0","","シュバリエアーム","Chevalier Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16437"
"0","","シュバリエアーム","Chevalier Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16438"
"0","","シュバリエアーム","Chevalier Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16439"
"0","","シュバリエアーム","Chevalier Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16440"
"0","","シュバリエアーム","Chevalier Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16441"
"0","","インペリアスアーム","Imperious Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16442"
"0","","インペリアスアーム","Imperious Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16443"
"0","","インペリアスアーム","Imperious Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16444"
"0","","インペリアスアーム","Imperious Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16445"
"0","","インペリアスアーム","Imperious Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16446"
"0","","エンシャントアーム","Ancient Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16447"
"0","","エンシャントアーム","Ancient Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16448"
"0","","エンシャントアーム","Ancient Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16449"
"0","","エンシャントアーム","Ancient Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16450"
"0","","エンシャントアーム","Ancient Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16451"
"0","","黒金のバングル","Niello Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16452"
"0","","黒金のバングル","Niello Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16453"
"0","","黒金のバングル","Niello Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16454"
"0","","黒金のバングル","Niello Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16455"
"0","","黒金のバングル","Niello Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16456"
"0","","デュミナスアーム","Virtue Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16457"
"0","","デュミナスアーム","Virtue Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16458"
"0","","デュミナスアーム","Virtue Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16459"
"0","","デュミナスアーム","Virtue Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16460"
"0","","デュミナスアーム","Virtue Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16461"
"0","","サブライムアーム","Sublime Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16462"
"0","","サブライムアーム","Sublime Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16463"
"0","","サブライムアーム","Sublime Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16464"
"0","","サブライムアーム","Sublime Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16465"
"0","","サブライムアーム","Sublime Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16466"
"0","","バランジェネジーアーム","Balangingi Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16467"
"0","","バランジェネジーアーム","Balangingi Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16468"
"0","","バランジェネジーアーム","Balangingi Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16469"
"0","","バランジェネジーアーム","Balangingi Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16470"
"0","","バランジェネジーアーム","Balangingi Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16471"
"0","","護聖の手甲","Gloves of Sacred Protection","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16472"
"0","","護聖の手甲","Gloves of Sacred Protection","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16473"
"0","","護聖の手甲","Gloves of Sacred Protection","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16474"
"0","","護聖の手甲","Gloves of Sacred Protection","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16475"
"0","","護聖の手甲","Gloves of Sacred Protection","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16476"
"0","","ヘヴンリーアーム","Heavenly Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16477"
"0","","ヘヴンリーアーム","Heavenly Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16478"
"0","","ヘヴンリーアーム","Heavenly Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16479"
"0","","ヘヴンリーアーム","Heavenly Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16480"
"0","","ヘヴンリーアーム","Heavenly Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16481"
"0","","マイティグラブ","Mighty Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16482"
"0","","マイティグラブ","Mighty Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16483"
"0","","マイティグラブ","Mighty Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16484"
"0","","マイティグラブ","Mighty Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16485"
"0","","マイティグラブ","Mighty Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16486"
"0","","ナイツグローブ","Knight's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16487"
"0","","ナイツグローブ","Knight's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16488"
"0","","ナイツグローブ","Knight's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16489"
"0","","ナイツグローブ","Knight's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16490"
"0","","ナイツグローブ","Knight's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16491"
"0","","クロムナックル","Chrome Knuckles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16492"
"0","","クロムナックル","Chrome Knuckles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16493"
"0","","クロムナックル","Chrome Knuckles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16494"
"0","","クロムナックル","Chrome Knuckles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16495"
"0","","クロムナックル","Chrome Knuckles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16496"
"0","","マスターハンズ","Master Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16497"
"0","","マスターハンズ","Master Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16498"
"0","","マスターハンズ","Master Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16499"
"0","","マスターハンズ","Master Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16500"
"0","","マスターハンズ","Master Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16501"
"0","","タイタンズグラブ","Titan's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16502"
"0","","タイタンズグラブ","Titan's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16503"
"0","","タイタンズグラブ","Titan's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16504"
"0","","タイタンズグラブ","Titan's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16505"
"0","","タイタンズグラブ","Titan's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16506"
"0","","スケイルアーム","Scale Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16507"
"0","","スケイルアーム","Scale Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16508"
"0","","スケイルアーム","Scale Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16509"
"0","","スケイルアーム","Scale Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16510"
"0","","スケイルアーム","Scale Arm","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16511"
"0","","ブロンズガントレット","Bronze Gauntlet","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16512"
"0","","ブロンズガントレット","Bronze Gauntlet","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16513"
"0","","ブロンズガントレット","Bronze Gauntlet","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16514"
"0","","ブロンズガントレット","Bronze Gauntlet","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16515"
"0","","ブロンズガントレット","Bronze Gauntlet","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16516"
"0","","ブレインタングラブ","Braintan Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16517"
"0","","ブレインタングラブ","Braintan Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16518"
"0","","ブレインタングラブ","Braintan Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16519"
"0","","ブレインタングラブ","Braintan Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16520"
"0","","ブレインタングラブ","Braintan Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16521"
"0","","ジールグラブ","Zeal Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16522"
"0","","ジールグラブ","Zeal Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16523"
"0","","ジールグラブ","Zeal Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16524"
"0","","ジールグラブ","Zeal Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16525"
"0","","ジールグラブ","Zeal Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16526"
"0","","悪しき獣王の手甲","Cursed Beast King's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16527"
"0","","悪しき獣王の手甲","Cursed Beast King's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16528"
"0","","悪しき獣王の手甲","Cursed Beast King's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16529"
"0","","悪しき獣王の手甲","Cursed Beast King's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16530"
"0","","悪しき獣王の手甲","Cursed Beast King's Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16531"
"0","","ルーンバングル","Rune Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16532"
"0","","ルーンバングル","Rune Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16533"
"0","","ルーンバングル","Rune Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16534"
"0","","ルーンバングル","Rune Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16535"
"0","","ルーンバングル","Rune Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16536"
"0","","コモンバングル","Common Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16537"
"0","","コモンバングル","Common Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16538"
"0","","コモンバングル","Common Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16539"
"0","","コモンバングル","Common Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16540"
"0","","コモンバングル","Common Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16541"
"0","","ビーストバングル","Beast Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16542"
"0","","ビーストバングル","Beast Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16543"
"0","","ビーストバングル","Beast Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16544"
"0","","ビーストバングル","Beast Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16545"
"0","","ビーストバングル","Beast Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16546"
"0","","セレスチャルバングル","Celestial Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16547"
"0","","セレスチャルバングル","Celestial Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16548"
"0","","セレスチャルバングル","Celestial Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16549"
"0","","セレスチャルバングル","Celestial Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16550"
"0","","セレスチャルバングル","Celestial Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16551"
"0","","アギトバングル","Agito Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16552"
"0","","アギトバングル","Agito Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16553"
"0","","アギトバングル","Agito Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16554"
"0","","アギトバングル","Agito Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16555"
"0","","アギトバングル","Agito Bangles","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16556"
"0","","ナックルガード","Knuckle Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16557"
"0","","ナックルガード","Knuckle Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16558"
"0","","ナックルガード","Knuckle Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16559"
"0","","ナックルガード","Knuckle Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16560"
"0","","ナックルガード","Knuckle Guard","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16561"
"0","","エリートグラブ","Elite Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16562"
"0","","エリートグラブ","Elite Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16563"
"0","","エリートグラブ","Elite Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16564"
"0","","エリートグラブ","Elite Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16565"
"0","","エリートグラブ","Elite Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16566"
"0","","ヴィガラスアーム","Vigorous Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16567"
"0","","ヴィガラスアーム","Vigorous Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16568"
"0","","ヴィガラスアーム","Vigorous Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16569"
"0","","ヴィガラスアーム","Vigorous Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16570"
"0","","ヴィガラスアーム","Vigorous Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16571"
"0","","ブレイブリーアーム","Bravery Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16572"
"0","","ブレイブリーアーム","Bravery Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16573"
"0","","ブレイブリーアーム","Bravery Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16574"
"0","","ブレイブリーアーム","Bravery Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16575"
"0","","ブレイブリーアーム","Bravery Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16576"
"0","","スローンズアーム","Throne's Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16577"
"0","","スローンズアーム","Throne's Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16578"
"0","","スローンズアーム","Throne's Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16579"
"0","","スローンズアーム","Throne's Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16580"
"0","","スローンズアーム","Throne's Arms","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16581"
"0","","マスターブレイス","Master Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16582"
"0","","マスターブレイス","Master Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16583"
"0","","マスターブレイス","Master Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16584"
"0","","マスターブレイス","Master Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16585"
"0","","マスターブレイス","Master Bracers","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16586"
"0","","アイアンマニカ","Iron Manicae","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16587"
"0","","アイアンマニカ","Iron Manicae","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16588"
"0","","アイアンマニカ","Iron Manicae","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16589"
"0","","アイアンマニカ","Iron Manicae","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16590"
"0","","アイアンマニカ","Iron Manicae","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16591"
"0","","マリーンズスリーブ","Marine's Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16592"
"0","","マリーンズスリーブ","Marine's Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16593"
"0","","マリーンズスリーブ","Marine's Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16594"
"0","","マリーンズスリーブ","Marine's Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16595"
"0","","マリーンズスリーブ","Marine's Sleeves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16596"
"0","","闇革の手袋","Dark Leather Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16597"
"0","","闇革の手袋","Dark Leather Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16598"
"0","","闇革の手袋","Dark Leather Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16599"
"0","","闇革の手袋","Dark Leather Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16600"
"0","","闇革の手袋","Dark Leather Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16601"
"0","","陽光のマニカ","Sunlight Manicae","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16602"
"0","","陽光のマニカ","Sunlight Manicae","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16603"
"0","","陽光のマニカ","Sunlight Manicae","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16604"
"0","","陽光のマニカ","Sunlight Manicae","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16605"
"0","","陽光のマニカ","Sunlight Manicae","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16606"
"0","","人敵用aa200004_0_0","aa200004_0_0 for human enemy","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16607"
"0","","グリードグラブ","Greed Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16608"
"0","","グリードグラブ","Greed Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16609"
"0","","グリードグラブ","Greed Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16610"
"0","","グリードグラブ","Greed Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16611"
"0","","グリードグラブ","Greed Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16612"
"0","","グランドハンズ","Grand Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16613"
"0","","グランドハンズ","Grand Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16614"
"0","","グランドハンズ","Grand Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16615"
"0","","グランドハンズ","Grand Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16616"
"0","","グランドハンズ","Grand Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16617"
"0","","ロンリネスグラブ","Loneliness Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16618"
"0","","ロンリネスグラブ","Loneliness Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16619"
"0","","ロンリネスグラブ","Loneliness Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16620"
"0","","ロンリネスグラブ","Loneliness Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16621"
"0","","ロンリネスグラブ","Loneliness Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16622"
"0","","シャイニーハンズ","Shiny Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16623"
"0","","シャイニーハンズ","Shiny Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16624"
"0","","シャイニーハンズ","Shiny Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16625"
"0","","シャイニーハンズ","Shiny Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16626"
"0","","シャイニーハンズ","Shiny Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16627"
"0","","レイジンググラブ","Rising Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16628"
"0","","レイジンググラブ","Rising Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16629"
"0","","レイジンググラブ","Rising Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16630"
"0","","レイジンググラブ","Rising Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16631"
"0","","レイジンググラブ","Rising Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16632"
"0","","人敵用aa200009_0_0","aa200009_0_0 for human enemy","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16633"
"0","","人敵用aa200011_0_0","aa200011_0_0 for human enemy","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16634"
"0","","人敵用aa200005_0_0","aa200005_0_0 for human enemies","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16635"
"0","","人敵用aa200015_0_0","aa200015_0_0 for human enemy","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16636"
"0","","人敵用aa200023_0_0","aa200023_0_0 for human enemy","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16637"
"0","","人敵用aa200028_0_0","aa200028_0_0 for human enemy","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16638"
"0","","人敵用aa200013_0_0","aa200013_0_0 for human enemy","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16639"
"0","","人敵用aa200024_0_0","aa200024_0_0 for human enemy","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16640"
"0","","ベネフィットグラブ","Benefit Gloves","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16641"
"0","","ベネフィットハンズ","Benefit Hands","ui\00_message\common\item_name.gmd","\ui\gui_cmn.arc","gui_cmn.arc","16642"
