14,BTL_CONTENT_RESET_SUCCESS_PROGRESS_REWARD,進行と報酬のリセットが完了しました,Reset Rewards and Progress has been completed,ui\00_message\ui\BtlContentReset_res.gmd,\ui\BtlContentReset.arc,BtlContentReset.arc,14
227,ANALYZE_GREAT_SUCCESS,大成功率<VAL>%,Success rate: <VAL>%.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,227
227,ANALYZE_GREAT_SUCCESS,大成功率<VAL>%,Success rate: <VAL>%.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,227
227,ANALYZE_GREAT_SUCCESS,大成功率<VAL>%,Success rate: <VAL>%.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,227
227,ANALYZE_GREAT_SUCCESS,大成功率<VAL>%,Success rate: <VAL>%.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,227
228,ANALYZE_INCREASE,<VAL>%の確率で+<VAL>個,<VAL>% chance of + <VAL> pieces.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,228
228,ANALYZE_INCREASE,<VAL>%の確率で+<VAL>個,<VAL>% chance of + <VAL> pieces.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,228
228,ANALYZE_INCREASE,<VAL>%の確率で+<VAL>個,<VAL>% chance of + <VAL> pieces.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,228
228,ANALYZE_INCREASE,<VAL>%の確率で+<VAL>個,<VAL>% chance of + <VAL> pieces.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,228
228,ANALYZE_INCREASE,<VAL>%の確率で+<VAL>個,<VAL>% chance of + <VAL> pieces.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,228
224,ANALYZE_RESULT,分析結果（概算）,Analysis Result (Approximate),ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,224
224,ANALYZE_RESULT,分析結果（概算）,Analysis Result (Approximate),ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,224
224,ANALYZE_RESULT,分析結果（概算）,Analysis Result (Approximate),ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,224
224,ANALYZE_RESULT,分析結果（概算）,Analysis Result (Approximate),ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,224
224,ANALYZE_RESULT,分析結果（概算）,Analysis Result (Approximate),ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,224
225,ANALYZE_SPEED,作業時間<VAL>%OFF,Working hours <VAL>%OFF,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,225
225,ANALYZE_SPEED,作業時間<VAL>%OFF,Working hours <VAL>%OFF,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,225
225,ANALYZE_SPEED,作業時間<VAL>%OFF,Working hours <VAL>%OFF,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,225
225,ANALYZE_SPEED,作業時間<VAL>%OFF,Working hours <VAL>%OFF,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,225
225,ANALYZE_SPEED,作業時間<VAL>%OFF,Working hours <VAL>%OFF,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,225
226,ANALYZE_UPGRADE,<VAL>～<VAL>pt,<VAL>～<VAL>pt,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,226
226,ANALYZE_UPGRADE,<VAL>～<VAL>pt,<VAL>～<VAL>pt,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,226
226,ANALYZE_UPGRADE,<VAL>～<VAL>pt,<VAL>～<VAL>pt,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,226
226,ANALYZE_UPGRADE,<VAL>～<VAL>pt,<VAL>～<VAL>pt,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,226
226,ANALYZE_UPGRADE,<VAL>～<VAL>pt,<VAL>～<VAL>pt,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,226
244,ANNOUNCE_CHECK_NG_CHEST,格納チェストの参照は＜<OPCS>＞の発動中に使用可能となります,"Access to the Storage Chest is available while
<OPCS> is active",ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,244
244,ANNOUNCE_CHECK_NG_CHEST,格納チェストの参照は＜<OPCS>＞の発動中に使用可能となります,"Access to the Storage Chest is available while
<OPCS> is active",ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,244
244,ANNOUNCE_CHECK_NG_CHEST,格納チェストの参照は＜<OPCS>＞の発動中に使用可能となります,"Access to the Storage Chest is available while
<OPCS> is active",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,244
244,ANNOUNCE_CHECK_NG_CHEST,格納チェストの参照は＜<OPCS>＞の発動中に使用可能となります,"Access to the Storage Chest is available while
<OPCS> is active",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,244
244,ANNOUNCE_CHECK_NG_CHEST,格納チェストの参照は＜<OPCS>＞の発動中に使用可能となります,"Access to the Storage Chest is available while
<OPCS> is active",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,244
70,ANNOUNCE_LV_UP,"<NAME PAWN>のクラフトレベルが<VAL>になりました
クラフトスキルポイントを<VAL>取得しました","<NAME PAWN> has reached craft level <VAL>.
They acquired <VAL> crafting skill points.",ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,70
70,ANNOUNCE_LV_UP,"<NAME PAWN>のクラフトレベルが<VAL>になりました
クラフトスキルポイントを<VAL>取得しました","<NAME PAWN> has reached craft level <VAL>.
They acquired <VAL> crafting skill points.",ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,70
70,ANNOUNCE_LV_UP,"<NAME PAWN>のクラフトレベルが<VAL>になりました
クラフトスキルポイントを<VAL>取得しました","<NAME PAWN> has reached craft level <VAL>.
They acquired <VAL> crafting skill points.",ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,70
70,ANNOUNCE_LV_UP,"<NAME PAWN>のクラフトレベルが<VAL>になりました
クラフトスキルポイントを<VAL>取得しました","<NAME PAWN> has reached craft level <VAL>.
They acquired <VAL> crafting skill points.",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,70
70,ANNOUNCE_LV_UP,"<NAME PAWN>のクラフトレベルが<VAL>になりました
クラフトスキルポイントを<VAL>取得しました","<NAME PAWN> has reached craft level <VAL>.
They acquired <VAL> crafting skill points.",ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,70
57,BALLOON_FINISH,できました！,Finished!,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,57
57,BALLOON_FINISH,できました！,Finished!,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,57
57,BALLOON_FINISH,できました！,Finished!,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,57
57,BALLOON_FINISH,できました！,Finished!,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,57
57,BALLOON_FINISH,できました！,Finished!,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,57
50,BALLOON_LITTLE_LONGER,もう少しです,Almost Finished,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,50
50,BALLOON_LITTLE_LONGER,もう少しです,Almost Finished,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,50
50,BALLOON_LITTLE_LONGER,もう少しです,Almost Finished,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,50
50,BALLOON_LITTLE_LONGER,もう少しです,Almost Finished,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,50
50,BALLOON_LITTLE_LONGER,もう少しです,Almost Finished,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,50
242,BT_CHECK_CHEST,格納チェストを参照,See Storage Chest,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,242
242,BT_CHECK_CHEST,格納チェストを参照,See Storage Chest,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,242
242,BT_CHECK_CHEST,格納チェストを参照,See Storage Chest,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,242
242,BT_CHECK_CHEST,格納チェストを参照,See Storage Chest,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,242
242,BT_CHECK_CHEST,格納チェストを参照,See Storage Chest,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,242
16,BUTTON_CANCEL,キャンセル,Cancel,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,16
16,BUTTON_CANCEL,キャンセル,Cancel,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,16
16,BUTTON_CANCEL,キャンセル,Cancel,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,16
16,BUTTON_CANCEL,キャンセル,Cancel,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,16
16,BUTTON_CANCEL,キャンセル,Cancel,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,16
97,BUTTON_CHANGE_COLOR,カラー変更,Change Color,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,97
97,BUTTON_CHANGE_COLOR,カラー変更,Change Color,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,97
97,BUTTON_CHANGE_COLOR,カラー変更,Change Color,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,97
97,BUTTON_CHANGE_COLOR,カラー変更,Change Color,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,97
97,BUTTON_CHANGE_COLOR,カラー変更,Change Color,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,97
82,BUTTON_EQUIP_CREST,クレスト装備,Mount Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,82
82,BUTTON_EQUIP_CREST,クレスト装備,Mount Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,82
82,BUTTON_EQUIP_CREST,クレスト装備,Mount Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,82
82,BUTTON_EQUIP_CREST,クレスト装備,Mount Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,82
82,BUTTON_EQUIP_CREST,クレスト装備,Mount Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,82
62,BUTTON_GET_ITEM,受け取る,Take,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,62
62,BUTTON_GET_ITEM,受け取る,Take,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,62
62,BUTTON_GET_ITEM,受け取る,Take,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,62
62,BUTTON_GET_ITEM,受け取る,Take,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,62
62,BUTTON_GET_ITEM,受け取る,Take,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,62
59,BUTTON_GET_ITEM_FOR_STORAGE,保管ボックスに受け取る,Receive in storage,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,59
59,BUTTON_GET_ITEM_FOR_STORAGE,保管ボックスに受け取る,Receive in storage,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,59
59,BUTTON_GET_ITEM_FOR_STORAGE,保管ボックスに受け取る,Receive in storage,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,59
59,BUTTON_GET_ITEM_FOR_STORAGE,保管ボックスに受け取る,Receive in storage,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,59
59,BUTTON_GET_ITEM_FOR_STORAGE,保管ボックスに受け取る,Receive in storage,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,59
261,BUTTON_MATERIALS_CHANGE,変更,Change,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,261
261,BUTTON_MATERIALS_CHANGE,変更,Change,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,261
261,BUTTON_MATERIALS_CHANGE,変更,Change,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,261
261,BUTTON_MATERIALS_CHANGE,変更,Change,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,261
261,BUTTON_MATERIALS_CHANGE,変更,Change,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,261
75,BUTTON_REINFOECE,強化,Enhance,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,75
75,BUTTON_REINFOECE,強化,Enhance,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,75
75,BUTTON_REINFOECE,強化,Enhance,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,75
75,BUTTON_REINFOECE,強化,Enhance,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,75
75,BUTTON_REINFOECE,強化,Enhance,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,75
24,BUTTON_START,作成開始,Start,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,24
24,BUTTON_START,作成開始,Start,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,24
24,BUTTON_START,作成開始,Start,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,24
24,BUTTON_START,作成開始,Start,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,24
24,BUTTON_START,作成開始,Start,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,24
58,CATEGORY_ALL,すべて,All,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,58
58,CATEGORY_ALL,すべて,All,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,58
58,CATEGORY_ALL,すべて,All,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,58
58,CATEGORY_ALL,すべて,All,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,58
58,CATEGORY_ALL,すべて,All,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,58
202,CATEGORY_CLASS_UP_EXAM,昇格試験,Promotion Test,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,202
202,CATEGORY_CLASS_UP_EXAM,昇格試験,Promotion Test,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,202
202,CATEGORY_CLASS_UP_EXAM,昇格試験,Promotion Test,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,202
202,CATEGORY_CLASS_UP_EXAM,昇格試験,Promotion Test,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,202
202,CATEGORY_CLASS_UP_EXAM,昇格試験,Promotion Test,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,202
210,CATEGORY_FURNITURE,家具,Furniture,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,210
210,CATEGORY_FURNITURE,家具,Furniture,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,210
210,CATEGORY_FURNITURE,家具,Furniture,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,210
210,CATEGORY_FURNITURE,家具,Furniture,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,210
210,CATEGORY_FURNITURE,家具,Furniture,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,210
99,CHANGE_COLOR,Color Change!,Color Change!,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,99
99,CHANGE_COLOR,Color Change!,Color Change!,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,99
99,CHANGE_COLOR,Color Change!,Color Change!,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,99
99,CHANGE_COLOR,Color Change!,Color Change!,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,99
99,CHANGE_COLOR,Color Change!,Color Change!,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,99
209,COLOR_CHANGE_DISABLE,このアイテムはカラー変更できません,This item cannot have its color changed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,209
209,COLOR_CHANGE_DISABLE,このアイテムはカラー変更できません,This item cannot have its color changed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,209
209,COLOR_CHANGE_DISABLE,このアイテムはカラー変更できません,This item cannot have its color changed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,209
209,COLOR_CHANGE_DISABLE,このアイテムはカラー変更できません,This item cannot have its color changed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,209
209,COLOR_CHANGE_DISABLE,このアイテムはカラー変更できません,This item cannot have its color changed.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,209
253,CRAFT_BTGUID_DISADDSTATUS,追加ステータスをはずす,Remove additional status,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,253
253,CRAFT_BTGUID_DISADDSTATUS,追加ステータスをはずす,Remove additional status,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,253
253,CRAFT_BTGUID_DISADDSTATUS,追加ステータスをはずす,Remove additional status,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,253
253,CRAFT_BTGUID_DISADDSTATUS,追加ステータスをはずす,Remove additional status,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,253
253,CRAFT_BTGUID_DISADDSTATUS,追加ステータスをはずす,Remove additional status,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,253
197,CRAFT_BTGUID_DISCREST,クレストを戻す,Return Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,197
197,CRAFT_BTGUID_DISCREST,クレストを戻す,Return Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,197
197,CRAFT_BTGUID_DISCREST,クレストを戻す,Return Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,197
197,CRAFT_BTGUID_DISCREST,クレストを戻す,Return Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,197
197,CRAFT_BTGUID_DISCREST,クレストを戻す,Return Crest,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,197
196,CRAFT_BTGUID_DISMATERIAL,精錬材をはずす,Remove the refining material,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,196
196,CRAFT_BTGUID_DISMATERIAL,精錬材をはずす,Remove the refining material,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,196
196,CRAFT_BTGUID_DISMATERIAL,精錬材をはずす,Remove the refining material,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,196
196,CRAFT_BTGUID_DISMATERIAL,精錬材をはずす,Remove the refining material,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,196
196,CRAFT_BTGUID_DISMATERIAL,精錬材をはずす,Remove the refining material,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,196
195,CRAFT_BTGUID_DISPAWN,ポーンをはずす,Remove Pawn,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,195
195,CRAFT_BTGUID_DISPAWN,ポーンをはずす,Remove Pawn,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,195
195,CRAFT_BTGUID_DISPAWN,ポーンをはずす,Remove Pawn,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,195
195,CRAFT_BTGUID_DISPAWN,ポーンをはずす,Remove Pawn,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,195
195,CRAFT_BTGUID_DISPAWN,ポーンをはずす,Remove Pawn,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,195
139,CRAFT_BUTTON_COMPLETE,完了,Finish,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,139
139,CRAFT_BUTTON_COMPLETE,完了,Finish,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,139
139,CRAFT_BUTTON_COMPLETE,完了,Finish,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,139
139,CRAFT_BUTTON_COMPLETE,完了,Finish,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,139
139,CRAFT_BUTTON_COMPLETE,完了,Finish,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,139
141,CRAFT_BUTTON_EXAM_BEGIN,受領,Claim,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,141
141,CRAFT_BUTTON_EXAM_BEGIN,受領,Claim,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,141
141,CRAFT_BUTTON_EXAM_BEGIN,受領,Claim,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,141
141,CRAFT_BUTTON_EXAM_BEGIN,受領,Claim,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,141
141,CRAFT_BUTTON_EXAM_BEGIN,受領,Claim,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,141
188,CRAFT_COLOR_EQUIP_NOTHING,カラー変更できる装備がありません,There is no equipment that can change color.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,188
188,CRAFT_COLOR_EQUIP_NOTHING,カラー変更できる装備がありません,There is no equipment that can change color.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,188
188,CRAFT_COLOR_EQUIP_NOTHING,カラー変更できる装備がありません,There is no equipment that can change color.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,188
188,CRAFT_COLOR_EQUIP_NOTHING,カラー変更できる装備がありません,There is no equipment that can change color.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,188
188,CRAFT_COLOR_EQUIP_NOTHING,カラー変更できる装備がありません,There is no equipment that can change color.,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,188
191,CRAFT_COLOR_ITEM_NOTHING,使用できる染料がありません,No available dyes,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,191
191,CRAFT_COLOR_ITEM_NOTHING,使用できる染料がありません,No available dyes,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,191
191,CRAFT_COLOR_ITEM_NOTHING,使用できる染料がありません,No available dyes,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,191
191,CRAFT_COLOR_ITEM_NOTHING,使用できる染料がありません,No available dyes,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubList.arc,uGUISubList.arc,191
191,CRAFT_COLOR_ITEM_NOTHING,使用できる染料がありません,No available dyes,ui\00_message\ui\Craft_res.gmd,\ui\uGUISubRecipe.arc,uGUISubRecipe.arc,191
189,CRAFT_CREST_EQUIP_NOTHING,クレスト装着できる装備がありません,There is no equipment that can crests mounted.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICharacter.arc,uGUICharacter.arc,189
189,CRAFT_CREST_EQUIP_NOTHING,クレスト装着できる装備がありません,There is no equipment that can crests mounted.,ui\00_message\ui\Craft_res.gmd,\ui\uGUICraft.arc,uGUICraft.arc,189
189,CRAFT_CREST_EQUIP_NOTHING,クレスト装着できる装備がありません,There is no equipment that can crests mounted.,ui\00_message\ui\Craft_res.gmd,\ui\uGUIPopCraftDetail.arc,uGUIPopCraftDetail.arc,189
