0,,"うっ――
――あ――あんたは？","うっ――
――あ――あんたは？",ui\00_message\quest\q20055007.gmd,\quest\q20055007.arc,q20055007.arc,27
4,q20065003_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20065003_00.gmd,\quest\q20065003.arc,q20065003.arc,4
0,q20065004_00_307,エルフィン・エクストラクトを求めて,Seeking Elfin Extract,ui\00_message\quest_info\q20065004_00.gmd,\quest\q20065004.arc,q20065004.arc,0
1,q20065004_00_307,"依頼者の願いを聞き入れ
力を貸す","依頼者の願いを聞き入れ
力を貸す",ui\00_message\quest_info\q20065004_00.gmd,\quest\q20065004.arc,q20065004.arc,1
2,q20065004_00_307,"<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという","<NAME AREA>からの報告によると
魔物の勢力が一時的に増し、危険な状況にあるという",ui\00_message\quest_info\q20065004_00.gmd,\quest\q20065004.arc,q20065004.arc,2
3,q20065004_00_307,"近頃ミスリウ森林の奥からずいぶん獲物が
減ったと思ったら、どうもやばい竜が
居付きやがったって話だ
どうもどっかの遺跡の奥をねぐらに選んだらしいが
この状態が続いちゃ俺達狩人は商売あがったりだ
誰かなんとかしてくれねぇかなぁ","近頃ミスリウ森林の奥からずいぶん獲物が
減ったと思ったら、どうもやばい竜が
居付きやがったって話だ
どうもどっかの遺跡の奥をねぐらに選んだらしいが
この状態が続いちゃ俺達狩人は商売あがったりだ
誰かなんとかしてくれねぇかなぁ",ui\00_message\quest_info\q20065004_00.gmd,\quest\q20065004.arc,q20065004.arc,3
4,q20065004_00_1155,＜深緑のテラス＞で邪悪な気配の源を探る,＜深緑のテラス＞で邪悪な気配の源を探る,ui\00_message\quest_info\q20065004_00.gmd,\quest\q20065004.arc,q20065004.arc,4
5,q20065004_00_1150,邪悪な魔物を討伐する,Defeat the evil demons,ui\00_message\quest_info\q20065004_00.gmd,\quest\q20065004.arc,q20065004.arc,5
6,q20065004_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20065004_00.gmd,\quest\q20065004.arc,q20065004.arc,6
7,q20065004_00_1156,指定場所でさらなる邪悪な気配の源を探る,指定場所でさらなる邪悪な気配の源を探る,ui\00_message\quest_info\q20065004_00.gmd,\quest\q20065004.arc,q20065004.arc,7
8,q20065004_00_1152,邪悪の根源である敵を討伐する,Defeat the enemy that is the source of evil,ui\00_message\quest_info\q20065004_00.gmd,\quest\q20065004.arc,q20065004.arc,8
9,q20065004_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20065004_00.gmd,\quest\q20065004.arc,q20065004.arc,9
0,,【ヒント：蝶印の小鍵入手】,【ヒント：蝶印の小鍵入手】,ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,0
0,,"この戦いで敵が落とした蝶印の小鍵は
必ず拾っておきましょう――","この戦いで敵が落とした蝶印の小鍵は
必ず拾っておきましょう――",ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,1
0,,"森に悪い竜、来た
あいついる、森の獣怯える、姿消す――","森に悪い竜、来た
あいついる、森の獣怯える、姿消す――",ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,2
0,,"オレ一人で倒す、きっと時間たくさん必要
お前退治してくれる、オレ助かる","オレ一人で倒す、きっと時間たくさん必要
お前退治してくれる、オレ助かる",ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,3
0,,"あの青の竜、《深緑のテラス》潜った
お前行くなら、気を付けろ","あの青の竜、《深緑のテラス》潜った
お前行くなら、気を付けろ",ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,4
0,,"あの竜オレ一人で倒す、きっと時間たくさん必要
お前退治してくれる、オレ助かる","あの竜オレ一人で倒す、きっと時間たくさん必要
お前退治してくれる、オレ助かる",ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,5
0,,"あの青の竜、《深緑のテラス》潜った
お前行くなら、気を付けろ","あの青の竜、《深緑のテラス》潜った
お前行くなら、気を付けろ",ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,6
0,,"お前、たすかった！
青い竜倒す、大手柄！","お前、たすかった！
青い竜倒す、大手柄！",ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,7
0,,"でもまだ安心できないこと、できた
赤い竜、ミスリウの空を飛んで南行った","でもまだ安心できないこと、できた
赤い竜、ミスリウの空を飛んで南行った",ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,8
0,,"ディナンのどこか――エルフの都の方
きっとあいつ居る
このままだと絶対、森の奥騒がしくなる","ディナンのどこか――エルフの都の方
きっとあいつ居る
このままだと絶対、森の奥騒がしくなる",ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,9
0,,お前、そっちも頼めるか？,お前、そっちも頼めるか？,ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,10
0,,"蝶印の小鍵、いるかもしれない
持ってないなら――
俺かディナンのロンドジールから
買っていけ――","蝶印の小鍵、いるかもしれない
持ってないなら――
俺かディナンのロンドジールから
買っていけ――",ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,11
0,,"ディナンのどこか――エルフの都の方
きっと赤い竜居る
このままだと絶対、森の奥騒がしくなる","ディナンのどこか――エルフの都の方
きっと赤い竜居る
このままだと絶対、森の奥騒がしくなる",ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,12
0,,お前、そっちも頼めるか？,お前、そっちも頼めるか？,ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,13
0,,"蝶印の小鍵、いるかもしれない
持ってないなら――
俺かディナンのロンドジールから
買っていけ――","蝶印の小鍵、いるかもしれない
持ってないなら――
俺かディナンのロンドジールから
買っていけ――",ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,14
0,,"赤い竜も退治、お前ほんとう大手柄！
できる限りの礼、受けとれ","赤い竜も退治、お前ほんとう大手柄！
できる限りの礼、受けとれ",ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,15
0,,"これでしばらく、ミスリウもディナンも
獣たち、落ちついて暮らせる","これでしばらく、ミスリウもディナンも
獣たち、落ちついて暮らせる",ui\00_message\quest\q20065004.gmd,\quest\q20065004.arc,q20065004.arc,16
0,q20065005_00_425,【緊急探索】財宝調査隊　ミスリウ森林深部,Urgent Inspection: Mysree Grove Treasure Expedition,ui\00_message\quest_info\q20065005_00.gmd,\quest\q20065005.arc,q20065005.arc,0
1,q20065005_00_425,"探索者から話を聞き
探索の障害排除に協力する","探索者から話を聞き
探索の障害排除に協力する",ui\00_message\quest_info\q20065005_00.gmd,\quest\q20065005.arc,q20065005.arc,1
2,q20065005_00_425,"<NAME AREA>は
ここ数日異様な気配に満ちているらしい","<NAME AREA>は
ここ数日異様な気配に満ちているらしい",ui\00_message\quest_info\q20065005_00.gmd,\quest\q20065005.arc,q20065005.arc,2
3,q20065005_00_425,"貴重な財宝を探し求める者が
様々な場所をうろついているようだ
各地にて覚者の協力を求めているとの事","貴重な財宝を探し求める者が
様々な場所をうろついているようだ
各地にて覚者の協力を求めているとの事",ui\00_message\quest_info\q20065005_00.gmd,\quest\q20065005.arc,q20065005.arc,3
4,q20065005_00_1180,指定された場所へ向かう,Head to the designated location,ui\00_message\quest_info\q20065005_00.gmd,\quest\q20065005.arc,q20065005.arc,4
5,q20065005_00_1181,発見した危険な魔物を討伐する,Defeat the found dangerous demons,ui\00_message\quest_info\q20065005_00.gmd,\quest\q20065005.arc,q20065005.arc,5
6,q20065005_00_1182,探索者に結果を報告する,Report back to the Seeker,ui\00_message\quest_info\q20065005_00.gmd,\quest\q20065005.arc,q20065005.arc,6
0,,"私がここで何をしているかって？
ふふふ――
鼻をくすぐるお宝の匂いに酔いしれていたのさ","私がここで何をしているかって？
ふふふ――
鼻をくすぐるお宝の匂いに酔いしれていたのさ",ui\00_message\quest\q20065005.gmd,\quest\q20065005.arc,q20065005.arc,0
0,,"興味深々って顔だね
よし、キミを助手として雇ってあげよう！
それではまず、トレジャーハントの第一歩――","興味深々って顔だね
よし、キミを助手として雇ってあげよう！
それではまず、トレジャーハントの第一歩――",ui\00_message\quest\q20065005.gmd,\quest\q20065005.arc,q20065005.arc,1
0,,"適正テストとして、宝守りの魔物を倒してきたまえ
そうだな、《蒼葉のテラス》にしよう
私には手強い――じゃなくてキミにぴったりなはずだ","適正テストとして、宝守りの魔物を倒してきたまえ
そうだな、《蒼葉のテラス》にしよう
私には手強い――じゃなくてキミにぴったりなはずだ",ui\00_message\quest\q20065005.gmd,\quest\q20065005.arc,q20065005.arc,2
0,,"討伐してきてくれたんだね、ありがとう
ではこれ――レスタニアでは珍しい希少品だ
報酬として、分けてあげよう","討伐してきてくれたんだね、ありがとう
ではこれ――レスタニアでは珍しい希少品だ
報酬として、分けてあげよう",ui\00_message\quest\q20065005.gmd,\quest\q20065005.arc,q20065005.arc,3
0,,"え、助手？ 腕はもちろん満点合格さ
だけど私に助手は必要ないんだ、ごめんよ
私は今までもこれからも、孤高の狩人なのさ","え、助手？ 腕はもちろん満点合格さ
だけど私に助手は必要ないんだ、ごめんよ
私は今までもこれからも、孤高の狩人なのさ",ui\00_message\quest\q20065005.gmd,\quest\q20065005.arc,q20065005.arc,4
0,,"ん？ 《蒼葉のテラス》だよ
それにしても最高だね、ミスリウというのは
遺跡だらけじゃないか――よだれが止まらないよ","ん？ 《蒼葉のテラス》だよ
それにしても最高だね、ミスリウというのは
遺跡だらけじゃないか――よだれが止まらないよ",ui\00_message\quest\q20065005.gmd,\quest\q20065005.arc,q20065005.arc,5
0,q20070000_00_149,仇を求めて――,Seeking Vengeance,ui\00_message\quest_info\q20070000_00.gmd,\quest\q20070000.arc,q20070000.arc,0
1,q20070000_00_149,"依頼者の願いを聞き入れ
対象の敵を討伐する","依頼者の願いを聞き入れ
対象の敵を討伐する",ui\00_message\quest_info\q20070000_00.gmd,\quest\q20070000.arc,q20070000.arc,1
2,q20070000_00_149,"詳細ははっきりしないが、何らかの助けを欲する者が
<NAME AREA>にいるらしい","詳細ははっきりしないが、何らかの助けを欲する者が
<NAME AREA>にいるらしい",ui\00_message\quest_info\q20070000_00.gmd,\quest\q20070000.arc,q20070000.arc,2
3,q20070000_00_149,"ここ最近、気になる女の子がいるんだよね
アンニュイ顔して見た感じ、戦士のようだけれど
これがなかなかの美人でさ
いつも声をかけるんだけれど、なかなかつれなくてさ
あー、彼女の助けになれればなぁ","ここ最近、気になる女の子がいるんだよね
アンニュイ顔して見た感じ、戦士のようだけれど
これがなかなかの美人でさ
いつも声をかけるんだけれど、なかなかつれなくてさ
あー、彼女の助けになれればなぁ",ui\00_message\quest_info\q20070000_00.gmd,\quest\q20070000.arc,q20070000.arc,3
4,q20070000_00_838,指定された敵を探す,Search for the specified enemy,ui\00_message\quest_info\q20070000_00.gmd,\quest\q20070000.arc,q20070000.arc,4
5,q20070000_00_828,発見した敵を討伐する,Defeat the found enemy,ui\00_message\quest_info\q20070000_00.gmd,\quest\q20070000.arc,q20070000.arc,5
6,q20070000_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20070000_00.gmd,\quest\q20070000.arc,q20070000.arc,6
0,,"――あの、少しいいでしょうか？
本日３番目に話しかけてきた人に
頼もうと決めていたことがあるんです","――あの、少しいいでしょうか？
本日３番目に話しかけてきた人に
頼もうと決めていたことがあるんです",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,0
0,,"その、ですね――
私の代わりに魔物を倒して
もらえないでしょうか？","その、ですね――
私の代わりに魔物を倒して
もらえないでしょうか？",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,1
0,,"このあたりを徘徊している
かなり大きな魔物なので、遭遇すれば
おそらく分かると思います","このあたりを徘徊している
かなり大きな魔物なので、遭遇すれば
おそらく分かると思います",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,2
0,,"実は親友の仇でして
自分で倒すべきだと解っているのですが
その勇気も気力もなく――","実は親友の仇でして
自分で倒すべきだと解っているのですが
その勇気も気力もなく――",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,3
0,,"――あの、少しいいでしょうか？
本日４番目に話しかけてきた人に
頼もうと決めていたことがあるんです","――あの、少しいいでしょうか？
本日４番目に話しかけてきた人に
頼もうと決めていたことがあるんです",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,4
0,,"その、ですね――
私の代わりに魔物を倒して
もらえないでしょうか？","その、ですね――
私の代わりに魔物を倒して
もらえないでしょうか？",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,5
0,,"このあたりを徘徊している
かなり大きな魔物なので、遭遇すれば
おそらく分かると思います","このあたりを徘徊している
かなり大きな魔物なので、遭遇すれば
おそらく分かると思います",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,6
0,,"実は親友の仇でして
自分で倒すべきだと解っているのですが
その勇気も自信もなく――","実は親友の仇でして
自分で倒すべきだと解っているのですが
その勇気も自信もなく――",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,7
0,,"しかし、相当に強力な魔物です
あなたも自信がないようであれば
遠慮なく断っていただいて結構ですので――","しかし、相当に強力な魔物です
あなたも自信がないようであれば
遠慮なく断っていただいて結構ですので――",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,8
0,,"――あの、少しいいでしょうか？
本日５番目に話しかけてきた人に
頼もうと決めていたことがあるんです","――あの、少しいいでしょうか？
本日５番目に話しかけてきた人に
頼もうと決めていたことがあるんです",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,9
0,,"その、ですね――
私の代わりに魔物を倒して
もらえないでしょうか？","その、ですね――
私の代わりに魔物を倒して
もらえないでしょうか？",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,10
0,,"このあたりを徘徊している
かなり大きな魔物なので、遭遇すれば
おそらく分かると思います","このあたりを徘徊している
かなり大きな魔物なので、遭遇すれば
おそらく分かると思います",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,11
0,,"実は親友の仇でして
自分で倒すべきだと解っているのですが
とてもその勇気も自信も勝算もなく――","実は親友の仇でして
自分で倒すべきだと解っているのですが
とてもその勇気も自信も勝算もなく――",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,12
0,,"そう、その魔物は大変に凶暴なのです
きっと３０人は既に殺されているでしょう
――あの身も凍るような光景――！","そう、その魔物は大変に凶暴なのです
きっと３０人は既に殺されているでしょう
――あの身も凍るような光景――！",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,13
0,,"恥ずかしい話ですが
私はあの魔物と遭遇してから
完全に戦士としての気力を喪失してしまいました","恥ずかしい話ですが
私はあの魔物と遭遇してから
完全に戦士としての気力を喪失してしまいました",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,14
0,,"もちろん、断ってくださって結構です
無理をして、あなたまでそうなることは
ありませんから――","もちろん、断ってくださって結構です
無理をして、あなたまでそうなることは
ありませんから――",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,15
0,,え？　倒してくれたのですか？,え？　倒してくれたのですか？,ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,16
0,,"――実はですね
今となってはあの魔物が本当に
親友の仇かどうか、わからないのです
しかし、私の気はおさまりました","――実はですね
今となってはあの魔物が本当に
親友の仇かどうか、わからないのです
しかし、私の気はおさまりました",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,17
0,,本当にありがとうございます,本当にありがとうございます,ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,18
0,,え？　倒してくれたのですか？,え？　倒してくれたのですか？,ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,19
0,,"――実はですね
今となってはあの魔物が本当に
親友の仇かどうか、疑わしいのです","――実はですね
今となってはあの魔物が本当に
親友の仇かどうか、疑わしいのです",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,20
0,,"もしかすると、同じ種類の別の魔物
だったのかもしれなくて――","もしかすると、同じ種類の別の魔物
だったのかもしれなくて――",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,21
0,,"しかし、私の気はおさまりました
大変だったでしょう
本当にありがとうございます","しかし、私の気はおさまりました
大変だったでしょう
本当にありがとうございます",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,22
0,,"え！？
本当にあの魔物を倒してくれたのですか？","え！？
本当にあの魔物を倒してくれたのですか？",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,23
0,,"――実はですね
今となってはあの魔物が本当に
親友の仇かどうか、疑わしいのです","――実はですね
今となってはあの魔物が本当に
親友の仇かどうか、疑わしいのです",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,24
0,,"いやしかし、そんなことを言ってはいけませんね
あなたが大変な思いをして討伐して
くださったというのに――！","いやしかし、そんなことを言ってはいけませんね
あなたが大変な思いをして討伐して
くださったというのに――！",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,25
0,,"ありがとう――本当にありがとうございます
これで私は少し、希望を思い出すことが
できました","ありがとう――本当にありがとうございます
これで私は少し、希望を思い出すことが
できました",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,26
0,,"いずれ、もう少ししたら――
顔を上げて生きて行こうと思います","いずれ、もう少ししたら――
顔を上げて生きて行こうと思います",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,27
0,,"私には無理なのです
とてもとても、あの魔物に立ち向かえるような
勇気も気力もありませんから――","私には無理なのです
とてもとても、あの魔物に立ち向かえるような
勇気も気力もありませんから――",ui\00_message\quest\q20070000.gmd,\quest\q20070000.arc,q20070000.arc,28
0,,覚者よ――,覚者よ――,ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,0
0,,"わたしはこの遺跡に隠されたという
秘宝を探している","わたしはこの遺跡に隠されたという
秘宝を探している",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,1
0,,"白竜が天空を舞った時代の
それはそれは貴重なものだ","白竜が天空を舞った時代の
それはそれは貴重なものだ",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,2
0,,"しかし、魔物どもが手に負えないのだ
どうか、力を貸してくれ
このとおり――たのむ","しかし、魔物どもが手に負えないのだ
どうか、力を貸してくれ
このとおり――たのむ",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,3
0,,覚者よ――,覚者よ――,ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,4
0,,"わたしはこの遺跡に隠されたという
秘宝を探している","わたしはこの遺跡に隠されたという
秘宝を探している",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,5
0,,"白竜が天空を舞った時代の
それはそれは貴重なものだ","白竜が天空を舞った時代の
それはそれは貴重なものだ",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,6
0,,"しかし、魔物どもが手に負えないのだ
数、強さ――悩ましい限り
どうか、力を貸してくれ","しかし、魔物どもが手に負えないのだ
数、強さ――悩ましい限り
どうか、力を貸してくれ",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,7
0,,覚者よ――,覚者よ――,ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,8
0,,"わたしはこの遺跡に隠されたという
秘宝を探している","わたしはこの遺跡に隠されたという
秘宝を探している",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,9
0,,"白竜が天空を舞った時代の
それはそれは貴重なものだ","白竜が天空を舞った時代の
それはそれは貴重なものだ",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,10
0,,"しかし、魔物どもが手に負えないのだ
この上なく凶悪な種類が集まったと
聞いている","しかし、魔物どもが手に負えないのだ
この上なく凶悪な種類が集まったと
聞いている",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,11
0,,"簡単ではないとは思うが――
どうか、力を貸してくれ","簡単ではないとは思うが――
どうか、力を貸してくれ",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,12
0,,"ほほう――
うむ――確かにコレだ
これを使えばわたしも――","ほほう――
うむ――確かにコレだ
これを使えばわたしも――",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,13
0,,"ほほう――
うむ――確かにコレだ
これを使えばわたしも――","ほほう――
うむ――確かにコレだ
これを使えばわたしも――",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,14
0,,"いや、なんでもない
ご苦労だったな","いや、なんでもない
ご苦労だったな",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,15
0,,"ご苦労だったな
無事で安心したよ","ご苦労だったな
無事で安心したよ",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,16
0,,さっそくだが――,さっそくだが――,ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,17
0,,"うむ――確かにコレだ
これを使えばわたしも――","うむ――確かにコレだ
これを使えばわたしも――",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,18
0,,"いや、こっちの話だ
さっさとどこかへ行ってくれ","いや、こっちの話だ
さっさとどこかへ行ってくれ",ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,19
0,,どうした？　諦めてもらっては困るぞ,どうした？　諦めてもらっては困るぞ,ui\00_message\quest\q20070001.gmd,\quest\q20070001.arc,q20070001.arc,20
0,,「漆黒の液体」を発見した,"""漆黒の液体"" found.",ui\00_message\examine_message\quest\quest_examine_q20070001.gmd,\quest\q20070001.arc,q20070001.arc,0
0,q20070001_00_164,妖しき秘薬,A Dubious Remedy,ui\00_message\quest_info\q20070001_00.gmd,\quest\q20070001.arc,q20070001.arc,0
1,q20070001_00_164,"依頼者の願いを聞き入れ
望む物品を集める","依頼者の願いを聞き入れ
望む物品を集める",ui\00_message\quest_info\q20070001_00.gmd,\quest\q20070001.arc,q20070001.arc,1
2,q20070001_00_164,"<NAME AREA>の何処かに
覚者の探索能力を見込み、相談したい者がいるという","<NAME AREA>の何処かに
覚者の探索能力を見込み、相談したい者がいるという",ui\00_message\quest_info\q20070001_00.gmd,\quest\q20070001.arc,q20070001.arc,2
3,q20070001_00_164,"このあたりの墓地にはよ
昔の時代に作られた、隠された秘宝が眠っている
という、まことしやかな噂だが
ま、大体はガラクタなんだよな
そういや、さっきもそんな噂を当てにしてきた
胡散臭い男を見かけたな","このあたりの墓地にはよ
昔の時代に作られた、隠された秘宝が眠っている
という、まことしやかな噂だが
ま、大体はガラクタなんだよな
そういや、さっきもそんな噂を当てにしてきた
胡散臭い男を見かけたな",ui\00_message\quest_info\q20070001_00.gmd,\quest\q20070001.arc,q20070001.arc,3
4,q20070001_00_1024,＜地下納骨堂＞に隠された品を探す,Search for the treasure hidden within the Underground Crypt,ui\00_message\quest_info\q20070001_00.gmd,\quest\q20070001.arc,q20070001.arc,4
5,q20070001_00_806,遭遇した敵を討伐する,Defeat the encountered enemy,ui\00_message\quest_info\q20070001_00.gmd,\quest\q20070001.arc,q20070001.arc,5
6,q20070001_00_1024,＜地下納骨堂＞に隠された品を探す,Search for the treasure hidden within the Underground Crypt,ui\00_message\quest_info\q20070001_00.gmd,\quest\q20070001.arc,q20070001.arc,6
7,q20070001_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20070001_00.gmd,\quest\q20070001.arc,q20070001.arc,7
0,,"お！　へへ！！
なあなあ、ひとつ賭けしねぇか？","お！　へへ！！
なあなあ、ひとつ賭けしねぇか？",ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,0
0,,"ほら、北に《テゴル治水路》ってあるだろ
そこにいる俺が目をつけた魔物を倒したら
アンタの勝ち
倒せなかったら俺の勝ち","ほら、北に《テゴル治水路》ってあるだろ
そこにいる俺が目をつけた魔物を倒したら
アンタの勝ち
倒せなかったら俺の勝ち",ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,1
0,,"な？　単純な賭けだろぉが
魔物の強さと数は、そうだな
まぁまぁかな","な？　単純な賭けだろぉが
魔物の強さと数は、そうだな
まぁまぁかな",ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,2
0,,ノル？　ノラナイ？,ノル？　ノラナイ？,ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,3
0,,"お！　へへ！！
なあなあ、ひとつ賭けしねぇか？","お！　へへ！！
なあなあ、ひとつ賭けしねぇか？",ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,4
0,,"ほら、北に《テゴル治水路》ってあるだろ
そこにいる俺が目をつけた魔物を倒したら
アンタの勝ち
倒せなかったら俺の勝ち","ほら、北に《テゴル治水路》ってあるだろ
そこにいる俺が目をつけた魔物を倒したら
アンタの勝ち
倒せなかったら俺の勝ち",ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,5
0,,"な？　単純な賭けだろぉが
魔物の強さと数は、そうだな
あんまり強くはねぇんじゃねぇかな、へへ！","な？　単純な賭けだろぉが
魔物の強さと数は、そうだな
あんまり強くはねぇんじゃねぇかな、へへ！",ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,6
0,,ノル？　ノラナイ？,ノル？　ノラナイ？,ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,7
0,,"お！　へへ！！
なあなあ、ひとつ賭けしねぇか？","お！　へへ！！
なあなあ、ひとつ賭けしねぇか？",ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,8
0,,"ほら、北に《テゴル治水路》ってあるだろ
そこにいる俺が目をつけた魔物を倒したら
アンタの勝ち
倒せなかったら俺の勝ち","ほら、北に《テゴル治水路》ってあるだろ
そこにいる俺が目をつけた魔物を倒したら
アンタの勝ち
倒せなかったら俺の勝ち",ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,9
0,,"な、単純な賭けだろぉが
魔物の強さと数はな――へへへ！
ぜーんぜん大した事ないかもな？","な、単純な賭けだろぉが
魔物の強さと数はな――へへへ！
ぜーんぜん大した事ないかもな？",ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,10
0,,さーて、ノル？　ノラナイ？,さーて、ノル？　ノラナイ？,ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,11
0,,"くぅ――やられたぜ！
俺が有利だと思ってたんだけどな","くぅ――やられたぜ！
俺が有利だと思ってたんだけどな",ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,12
0,,"まあ、いい
勝ち負けがあるから賭けが成り立つわけで
次に勝ちゃあいいだけのこと","まあ、いい
勝ち負けがあるから賭けが成り立つわけで
次に勝ちゃあいいだけのこと",ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,13
0,,"くぅ――やられたぜ！
ちょいと油断させときゃ
俺が有利だと思ってたんだけどな","くぅ――やられたぜ！
ちょいと油断させときゃ
俺が有利だと思ってたんだけどな",ui\00_message\quest\q20070002.gmd,\quest\q20070002.arc,q20070002.arc,14
