0,,え、見つかった！？,"Wait, it was found!?",ui\00_message\quest\q10310100.gmd,\quest\q10310100.arc,q10310100.arc,91
0,,"なんだキミか
ボクはね、今隠れるので忙しいんだ","なんだキミか
ボクはね、今隠れるので忙しいんだ",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,168
0,,"そこにある攻城槌なら
ボクら二人で動かすのは不可能だ","そこにある攻城槌なら
ボクら二人で動かすのは不可能だ",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,169
0,,"そもそも、それは頑丈な門などを
地味にコツコツ破壊するための兵器だしね","そもそも、それは頑丈な門などを
地味にコツコツ破壊するための兵器だしね",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,170
0,,この状況で有効に使うのは難しいよ,この状況で有効に使うのは難しいよ,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,171
0,,"ふぅ――
見張りはなんとかなったが
少々騒ぎを起こし過ぎてしまったな","ふぅ――
見張りはなんとかなったが
少々騒ぎを起こし過ぎてしまったな",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,172
0,,"なぁに、焦ることはないさ
日々少しずつ損害を与えれば
かならず敵は弱体化する","なぁに、焦ることはないさ
日々少しずつ損害を与えれば
かならず敵は弱体化する",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,173
0,,"今日は、ここで切り上げるとしよう
さ、展望城に帰ろうじゃないか","今日は、ここで切り上げるとしよう
さ、展望城に帰ろうじゃないか",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,174
0,,"くっ―――
まだ攻略出来ないみたいだね―――
ここはいったん出直して、準備を整えよう","くっ―――
まだ攻略出来ないみたいだね―――
ここはいったん出直して、準備を整えよう",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,175
0,,"潜入の準備はできている
戦いの方は――まだちょっと遠慮したいけどね","潜入の準備はできている
戦いの方は――まだちょっと遠慮したいけどね",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,176
0,,さて、今回はどうするかな――,さて、今回はどうするかな――,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,177
0,,《兵舎》を攻略する,"Capture ""Barracks""",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,178
0,,《集会所》を攻略する,《集会所》を攻略する,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,179
0,,準備に戻る,Return to preparation,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,180
0,,"潜入の準備はできている
戦いの方は――まだちょっと遠慮したいけどね","潜入の準備はできている
戦いの方は――まだちょっと遠慮したいけどね",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,181
0,,さて、今回はどうするかな――,さて、今回はどうするかな――,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,182
0,,《兵舎》を攻略する,"Capture ""Barracks""",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,183
0,,《集会所》を攻略する,《集会所》を攻略する,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,184
0,,準備に戻る,Return to preparation,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,185
0,,"《兵舎》での作戦はもう十分だろう
これ以上やると、せっかく奪還しても
あの辺に近づけなくなるからね！","《兵舎》での作戦はもう十分だろう
これ以上やると、せっかく奪還しても
あの辺に近づけなくなるからね！",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,186
0,,次の目標はいよいよ《集会場》さ,次の目標はいよいよ《集会場》さ,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,187
0,,"《集会場》のオークくん達は
櫓と一緒にふっ飛ばしたじゃないか","《集会場》のオークくん達は
櫓と一緒にふっ飛ばしたじゃないか",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,188
0,,次の目標は《兵舎》の攻略さ,次の目標は《兵舎》の攻略さ,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,189
0,,え、見つかった！？,"Wait, it was found!?",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,190
0,,"ふぅ――
見張りはなんとかなったが
テントの細工が完了する前に見つかってしまったか","ふぅ――
見張りはなんとかなったが
テントの細工が完了する前に見つかってしまったか",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,191
0,,"騒ぎを聞いて増援が駆けつけてくるだろうから
このまま作戦を続行するのは危険だ","騒ぎを聞いて増援が駆けつけてくるだろうから
このまま作戦を続行するのは危険だ",ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,192
0,,一度、展望城に戻って仕切り直すとしよう,一度、展望城に戻って仕切り直すとしよう,ui\00_message\quest\q10310101.gmd,\quest\q10310101.arc,q10310101.arc,193
0,,"お、キミが来るのを待ってたよ！
《第一防衛区画》の調査に出した斥候が
今さっき戻って来てね","お、キミが来るのを待ってたよ！
《第一防衛区画》の調査に出した斥候が
今さっき戻って来てね",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,0
0,,"ボクらが与えた損害は相当なものだったようだ
残る《第一の門》にはほとんど戦力が
残されていないことが分かった","ボクらが与えた損害は相当なものだったようだ
残る《第一の門》にはほとんど戦力が
残されていないことが分かった",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,1
0,,"《第一防衛区画》を奪還する絶好のチャンスなんだ！
是非キミの力を借りたい！","《第一防衛区画》を奪還する絶好のチャンスなんだ！
是非キミの力を借りたい！",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,2
0,,"そう言うと思って待っていたのさ！
さ、善は急げだ
準備ができ次第出発するよ！","そう言うと思って待っていたのさ！
さ、善は急げだ
準備ができ次第出発するよ！",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,3
0,,"今回は《第一の門》への強襲作戦だからね
キミのポーン達の参戦も大歓迎さ！","今回は《第一の門》への強襲作戦だからね
キミのポーン達の参戦も大歓迎さ！",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,4
0,,"さて、いよいよ城外の奪還作戦の最初の山場だ
とは言っても、敵はもうかなり弱ってるからね","さて、いよいよ城外の奪還作戦の最初の山場だ
とは言っても、敵はもうかなり弱ってるからね",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,5
0,,"苦戦はしないと思うが油断は禁物
さ、行こうか！","苦戦はしないと思うが油断は禁物
さ、行こうか！",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,6
0,,出発する,Depart,ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,7
0,,ちょっと待って,Wait a little,ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,8
0,,"今回は《第一の門》へ直接乗り込む！
到着したらすぐに戦闘だ、行くぞ！","今回は《第一の門》へ直接乗り込む！
到着したらすぐに戦闘だ、行くぞ！",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,9
0,,"キミって意外と慎重さんなんだね！
悪いことではないが、時には勢いも必要さ！
準備ができたら声をかけてくれ","キミって意外と慎重さんなんだね！
悪いことではないが、時には勢いも必要さ！
準備ができたら声をかけてくれ",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,10
0,,よし！　《第一の門》は制圧したぞ！,よし！　《第一の門》は制圧したぞ！,ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,11
0,,"これまでの積み重ねの成果が出すぎて
やや拍子抜けなところもあったが――","これまでの積み重ねの成果が出すぎて
やや拍子抜けなところもあったが――",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,12
0,,"区画を１つ奪還できたことは
解放軍にとっては大きな一歩だ！","区画を１つ奪還できたことは
解放軍にとっては大きな一歩だ！",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,13
0,,"ありがとう！
さ、一旦城に戻ろう
兵にここの防衛を任せる準備も必要だ","ありがとう！
さ、一旦城に戻ろう
兵にここの防衛を任せる準備も必要だ",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,14
0,,"《第一防衛区画》の奪還に
力を貸してくれてありがとう","《第一防衛区画》の奪還に
力を貸してくれてありがとう",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,15
0,,"百聞は一見に如かず――
キミのその力は、本当にすばらしい","百聞は一見に如かず――
キミのその力は、本当にすばらしい",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,16
0,,"ボクは、ただ強いことが“力”だとは思わない
重要なのはその“使い方”だ","ボクは、ただ強いことが“力”だとは思わない
重要なのはその“使い方”だ",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,17
0,,"そしてキミなら――
正しいことにその力を使えると信じているよ","そしてキミなら――
正しいことにその力を使えると信じているよ",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,18
0,,"これからも、我々の――
アッカーシェランの人々のために
その力を貸してもらいたい","これからも、我々の――
アッカーシェランの人々のために
その力を貸してもらいたい",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,19
0,,"お、キミが来るのを待ってたよ！
《第一防衛区画》の調査に出した斥候が
今さっき戻ってきてね","お、キミが来るのを待ってたよ！
《第一防衛区画》の調査に出した斥候が
今さっき戻ってきてね",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,20
0,,"ボクらが与えた損害は相当なものだったようだ
《第一の門》に残っていた残党も片付けたし
他の区画からの侵攻の気配もない","ボクらが与えた損害は相当なものだったようだ
《第一の門》に残っていた残党も片付けたし
他の区画からの侵攻の気配もない",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,21
0,,"この隙に《第二防衛区画》への
足掛かりを探したくってね
キミにも是非一緒に来て欲しい","この隙に《第二防衛区画》への
足掛かりを探したくってね
キミにも是非一緒に来て欲しい",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,22
0,,"今回は、特に戦闘が起きることもないだろう
敵も、予想外のことが起きて慌ててるのか
今のところ目立った動きはない","今回は、特に戦闘が起きることもないだろう
敵も、予想外のことが起きて慌ててるのか
今のところ目立った動きはない",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,23
0,,声をかけてくれたら出発するよ,声をかけてくれたら出発するよ,ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,24
0,,"よし、それじゃあひとつ
《第二防衛区画》へ通じる城門の様子でも
見に行くとするか","よし、それじゃあひとつ
《第二防衛区画》へ通じる城門の様子でも
見に行くとするか",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,25
0,,出発する,Depart,ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,26
0,,ちょっと待って,Wait a little,ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,27
0,,"ま、特に何もないと思うし
気楽に行こう","ま、特に何もないと思うし
気楽に行こう",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,28
0,,"うーむ、当然だけど
こちらから門を開けることはできない
そのために作った防衛設備だからね！","うーむ、当然だけど
こちらから門を開けることはできない
そのために作った防衛設備だからね！",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,29
0,,"まぁ、奴らも追い込まれてるし
ここをわざわざ開けたりはしないだろうけど","まぁ、奴らも追い込まれてるし
ここをわざわざ開けたりはしないだろうけど",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,30
0,,"とは言えだ、ボクらはこの壁の向こう側へ行き
そこを取り戻さなければならない","とは言えだ、ボクらはこの壁の向こう側へ行き
そこを取り戻さなければならない",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,31
0,,"少し考えがある――
次の作戦が決まるまで
潜入任務は一時おあずけかな！","少し考えがある――
次の作戦が決まるまで
潜入任務は一時おあずけかな！",ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,32
0,,さ、城へ戻ろう,さ、城へ戻ろう,ui\00_message\quest\q10310200.gmd,\quest\q10310200.arc,q10310200.arc,33
0,q10310200_00_33,奪還！　第一の門,Recapture! First Gate,ui\00_message\quest_info\q10310200_00.gmd,\quest\q10310200.arc,q10310200.arc,0
1,q10310200_00_33,"《第一防衛区画》の残党を一掃し
《第一の門》を制圧する","《第一防衛区画》の残党を一掃し
《第一の門》を制圧する",ui\00_message\quest_info\q10310200_00.gmd,\quest\q10310200.arc,q10310200.arc,1
2,q10310200_00_3938,準備ができたらソネルに話しかける,When ready speak with Sonel,ui\00_message\quest_info\q10310200_00.gmd,\quest\q10310200.arc,q10310200.arc,2
3,q10310200_00_3940,第一の門を守る敵を殲滅する,Defeat the enemy guarding the First Gate,ui\00_message\quest_info\q10310200_00.gmd,\quest\q10310200.arc,q10310200.arc,3
4,q10310200_00_3941,ソネルに状況を確認する,Confirm situation with Sonel,ui\00_message\quest_info\q10310200_00.gmd,\quest\q10310200.arc,q10310200.arc,4
5,q10310200_00_3942,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310200_00.gmd,\quest\q10310200.arc,q10310200.arc,5
0,q10310300_00_34,第二防衛区画に潜入せよ,Infiltrate the Second Defense Area,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,0
1,q10310300_00_34,"魔軍に占領された展望城城外の
《第二防衛区画》に潜入し
敵戦力の状況を調べる","魔軍に占領された展望城城外の
《第二防衛区画》に潜入し
敵戦力の状況を調べる",ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,1
2,q10310300_00_4004,準備ができたらソネルに話しかける,When ready speak with Sonel,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,2
3,q10310300_00_4005,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,3
4,q10310300_00_4006,見張りに注意して指定の場所へ移動する,見張りに注意して指定の場所へ移動する,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,4
5,q10310300_00_4007,エモート【手招き】でソネルに合図を送る,"Send a signal to Sonel with emote ""Beckon""",ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,5
6,q10310300_00_4008,ソネルの様子をうかがう,ソネルの様子をうかがう,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,6
7,q10310300_00_4009,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,7
8,q10310300_00_4010,遭遇した魔物を殲滅する,遭遇した魔物を殲滅する,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,8
9,q10310300_00_4011,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,9
10,q10310300_00_4013,ソネルの様子をうかがう,ソネルの様子をうかがう,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,10
11,q10310300_00_4012,見張りに注意して指定の場所へ移動する,見張りに注意して指定の場所へ移動する,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,11
12,q10310300_00_4014,エモート【手招き】でソネルに合図を送る,"Send a signal to Sonel with emote ""Beckon""",ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,12
13,q10310300_00_4015,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,13
14,q10310300_00_4021,敵に見つからないように進む,敵に見つからないように進む,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,14
15,q10310300_00_4016,エモート【手招き】でソネルに合図を送る,"Send a signal to Sonel with emote ""Beckon""",ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,15
16,q10310300_00_4017,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,16
17,q10310300_00_4018,攻城塔を上って壁の向こうの様子を探る,攻城塔を上って壁の向こうの様子を探る,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,17
18,q10310300_00_4019,ソネルに報告する,Report to Sonel,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,18
19,q10310300_00_4020,潜入した結果をソネルと確認する,潜入した結果をソネルと確認する,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,19
20,q10310300_00_4201,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,20
21,q10310300_00_4202,ソネルに話しかける,Speak with Sonel,ui\00_message\quest_info\q10310300_00.gmd,\quest\q10310300.arc,q10310300.arc,21
0,,敵に見つかってしまった！,敵に見つかってしまった！,ui\00_message\examine_message\quest\quest_examine_q10310300.gmd,\quest\q10310300.arc,q10310300.arc,0
0,,"あ、隊長聞いてくれ！
この前《大聖堂》で見つけてくれた
《古井戸の地図》を解析して
新たな作戦を立てたんだ","あ、隊長聞いてくれ！
この前《大聖堂》で見つけてくれた
《古井戸の地図》を解析して
新たな作戦を立てたんだ",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,0
0,,"ここへ来たということは――
もちろんそいつを聞きにきたんだよね？","ここへ来たということは――
もちろんそいつを聞きにきたんだよね？",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,1
0,,よしよし、それじゃあ早速説明するよ！,よしよし、それじゃあ早速説明するよ！,ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,2
0,,"今使える古井戸の中で
ちょうど《第一の門》の内側に
出られそうなものがあるんだ","今使える古井戸の中で
ちょうど《第一の門》の内側に
出られそうなものがあるんだ",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,3
0,,"《第二防衛区画》の状況はまだ分からないからね
いきなり敵陣深くに出るのは危険だ","《第二防衛区画》の状況はまだ分からないからね
いきなり敵陣深くに出るのは危険だ",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,4
0,,"今回の作戦は、偵察が目的さ
まずは敵の戦力を知りたい","今回の作戦は、偵察が目的さ
まずは敵の戦力を知りたい",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,5
0,,"いつも通り、ボクと隊長の二人で潜入する
準備ができたらいつでも声をかけてくれ！","いつも通り、ボクと隊長の二人で潜入する
準備ができたらいつでも声をかけてくれ！",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,6
0,,"もう早く出発したくてウズウズしてたよ
隊長が“相棒”を見つけてくれたからね！","もう早く出発したくてウズウズしてたよ
隊長が“相棒”を見つけてくれたからね！",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,7
0,,"なんせ城内で杖を振り回すと怒られるから
ずっと我慢していたのさ！","なんせ城内で杖を振り回すと怒られるから
ずっと我慢していたのさ！",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,8
0,,"ついうっかり、“潜入任務”だということを
忘れそうだね！　あっはっは！","ついうっかり、“潜入任務”だということを
忘れそうだね！　あっはっは！",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,9
0,,さ、早く出発しよう！,さ、早く出発しよう！,ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,10
0,,出発する,Depart,ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,11
0,,――少し待ってほしい,...I want to wait awhile,ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,12
0,,久々の潜入、気を引き締めて行こう！,久々の潜入、気を引き締めて行こう！,ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,13
0,,"早くしないと、ボク
ここで杖を振り回してしまいそうだよ！","早くしないと、ボク
ここで杖を振り回してしまいそうだよ！",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,14
0,,"いよいよここから《第二防衛区画》だね
思ったより警備が手薄だが――
まさか古井戸から現れるとは思ってないか","いよいよここから《第二防衛区画》だね
思ったより警備が手薄だが――
まさか古井戸から現れるとは思ってないか",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,15
0,,"ここからではあまり情報を得られないな
まずは、この壁の突き当りまで進もう","ここからではあまり情報を得られないな
まずは、この壁の突き当りまで進もう",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,16
0,,"待った――
ここから先は見張りがいる","待った――
ここから先は見張りがいる",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,17
0,,"かなり広い場所だな――
奥に大きな櫓も見える","かなり広い場所だな――
奥に大きな櫓も見える",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,18
0,,"ここから見えるだけでも
そこそこのオークがいるな――
まだまだ戦力は残っているということか――","ここから見えるだけでも
そこそこのオークがいるな――
まだまだ戦力は残っているということか――",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,19
0,,"見つかると潜入続行は絶望的だし
この中に入るのは不可能と見ていい","見つかると潜入続行は絶望的だし
この中に入るのは不可能と見ていい",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,20
0,,"仕方ない――
見張りをやり過ごして、奥に見える
扉を調べるとしよう","仕方ない――
見張りをやり過ごして、奥に見える
扉を調べるとしよう",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,21
0,,隊長、潜入の基本、覚えているかな？,隊長、潜入の基本、覚えているかな？,ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,22
0,,"奴らが十分離れた位置で
背中を向けて立ち止まった時がチャンスだ
すばやく移動してくれ","奴らが十分離れた位置で
背中を向けて立ち止まった時がチャンスだ
すばやく移動してくれ",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,23
0,,"隊長が先に渡って
そこからタイミングを見て合図してくれ
そしたらボクもそちらへ移動を開始する","隊長が先に渡って
そこからタイミングを見て合図してくれ
そしたらボクもそちらへ移動を開始する",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,24
0,,"合図の方法はエモートの＜手招き＞だ
よろしく頼んだよ","合図の方法はエモートの＜手招き＞だ
よろしく頼んだよ",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,25
0,,"奴らが十分離れた位置で
背中を向けて立ち止まった時がチャンスだ
すばやく移動してくれ","奴らが十分離れた位置で
背中を向けて立ち止まった時がチャンスだ
すばやく移動してくれ",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,26
0,,"隊長が先に反対側の旗の下まで行って
そこでタイミングを見て合図してくれ
そしたらボクもそちらへ移動を開始する","隊長が先に反対側の旗の下まで行って
そこでタイミングを見て合図してくれ
そしたらボクもそちらへ移動を開始する",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,27
0,,"合図の方法はエモートの＜手招き＞だ
よろしく頼んだよ","合図の方法はエモートの＜手招き＞だ
よろしく頼んだよ",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,28
0,,とりあえず、ここまでは来れたね,とりあえず、ここまでは来れたね,ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,29
0,,"この扉の向こうは――
《隔離兵舎》か
実に期待感のある名前だ","この扉の向こうは――
《隔離兵舎》か
実に期待感のある名前だ",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,30
0,,せっかくだ、ここも見学して行こう！,せっかくだ、ここも見学して行こう！,ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,31
0,,"ちょっと名前が楽しげだったんで
扉の向こうの気配も気にせず入ってしまった","ちょっと名前が楽しげだったんで
扉の向こうの気配も気にせず入ってしまった",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,32
0,,"まぁ、幸い敵の姿はないが――
いったい何だろうか、この空間は","まぁ、幸い敵の姿はないが――
いったい何だろうか、この空間は",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,33
0,,"何か、とんでもないものが
文字通り“隔離”されてる感じを
醸し出しているね、これは","何か、とんでもないものが
文字通り“隔離”されてる感じを
醸し出しているね、これは",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,34
0,,"巨大な武具一式に――檻もあるな
ん？　隊長
ちょっと奥を見てくれ","巨大な武具一式に――檻もあるな
ん？　隊長
ちょっと奥を見てくれ",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,35
0,,"これ見よがしに“３つの扉”と
これまたあからさまな“３つのレバー”か――","これ見よがしに“３つの扉”と
これまたあからさまな“３つのレバー”か――",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,36
0,,"おいおい、隊長
変な気は起こさないでくれよ？","おいおい、隊長
変な気は起こさないでくれよ？",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,37
0,,"一度、レバー関係で
ちょっとした騒ぎになったの、忘れたのかい？","一度、レバー関係で
ちょっとした騒ぎになったの、忘れたのかい？",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,38
0,,"ここは素通りできそうなんだから
さっさと奥の扉を抜けるのが
常識人の発想というものだ","ここは素通りできそうなんだから
さっさと奥の扉を抜けるのが
常識人の発想というものだ",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,39
0,,"“無事に”ここを抜ける日を迎えられて
ボクはうれしいよ、隊長","“無事に”ここを抜ける日を迎えられて
ボクはうれしいよ、隊長",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,40
0,,"さて――立札を信じると
この先は《大演習場》ということだ","さて――立札を信じると
この先は《大演習場》ということだ",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,41
0,,"もしかすると、さっきの広場がそうなのかもしれない
とにかく、先へ進もう","もしかすると、さっきの広場がそうなのかもしれない
とにかく、先へ進もう",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,42
0,,"扉の向こうに気配がないのは
すでに確認済みさ","扉の向こうに気配がないのは
すでに確認済みさ",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,43
0,,"ふむふむなるほど――
この櫓はさっき見たやつだな
ちょうどその裏手にあたるらしい","ふむふむなるほど――
この櫓はさっき見たやつだな
ちょうどその裏手にあたるらしい",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,44
0,,"やはり、思った通りここが《大演習場》で――
ボクらが来た《古井戸》は反対側だ","やはり、思った通りここが《大演習場》で――
ボクらが来た《古井戸》は反対側だ",ui\00_message\quest\q10310300.gmd,\quest\q10310300.arc,q10310300.arc,45
