0,,"――ううん！
大丈夫だよね、きっと
あんなに強いんだし！","――ううん！
大丈夫だよね、きっと
あんなに強いんだし！",ui\00_message\quest\q10320701.gmd,\quest\q10320701.arc,q10320701.arc,65
0,q19000004_00_4,パッケージクエスト検証4,パッケージクエスト検証4,ui\00_message\quest_info\q19000004_00.gmd,\quest\q19000004.arc,q19000004.arc,0
1,q19000004_00_4,護衛検証クエスト２,護衛検証クエスト２,ui\00_message\quest_info\q19000004_00.gmd,\quest\q19000004.arc,q19000004.arc,1
2,q19000004_00_3111,準備を整える,準備を整える,ui\00_message\quest_info\q19000004_00.gmd,\quest\q19000004.arc,q19000004.arc,2
3,q19000004_00_3112,目的地へ向かう,Head to 目的地,ui\00_message\quest_info\q19000004_00.gmd,\quest\q19000004.arc,q19000004.arc,3
4,q19000004_00_3113,辺りを探索する,辺りを探索する,ui\00_message\quest_info\q19000004_00.gmd,\quest\q19000004.arc,q19000004.arc,4
5,q19000004_00_3114,先へ進む,先へ進む,ui\00_message\quest_info\q19000004_00.gmd,\quest\q19000004.arc,q19000004.arc,5
6,q19000004_00_3115,辺りを探索する,辺りを探索する,ui\00_message\quest_info\q19000004_00.gmd,\quest\q19000004.arc,q19000004.arc,6
7,q19000004_00_3116,先へ進む,先へ進む,ui\00_message\quest_info\q19000004_00.gmd,\quest\q19000004.arc,q19000004.arc,7
8,q19000004_00_3117,辺りを探索する,辺りを探索する,ui\00_message\quest_info\q19000004_00.gmd,\quest\q19000004.arc,q19000004.arc,8
9,q19000004_00_3118,先へ進む,先へ進む,ui\00_message\quest_info\q19000004_00.gmd,\quest\q19000004.arc,q19000004.arc,9
10,q19000004_00_3124,キャリーと話す,Speak with Carrie,ui\00_message\quest_info\q19000004_00.gmd,\quest\q19000004.arc,q19000004.arc,10
0,,"ピレモスへ食料を運ぶわ
手伝ってくれないかしら","ピレモスへ食料を運ぶわ
手伝ってくれないかしら",ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,0
0,,手伝ってくれるのね,手伝ってくれるのね,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,1
0,,"準備を整えたら
すぐに向かいましょう","準備を整えたら
すぐに向かいましょう",ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,2
0,,"持っていく食料を選んだら
ピレモスへ向かいましょう","持っていく食料を選んだら
ピレモスへ向かいましょう",ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,3
0,,食料Aを運ぶ,食料Aを運ぶ,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,4
0,,食料Bを運ぶ,食料Bを運ぶ,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,5
0,,もう少し準備する,もう少し準備する,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,6
0,,食料Aを持っていくわ,食料Aを持っていくわ,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,7
0,,砦の外で待ち合わせましょう,砦の外で待ち合わせましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,8
0,,食料Bを持っていくわ,食料Bを持っていくわ,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,9
0,,砦の外で待ち合わせましょう,砦の外で待ち合わせましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,10
0,,ピレモスへ向かいましょう,ピレモスへ向かいましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,11
0,,どの道を通ったらいいかしら,どの道を通ったらいいかしら,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,12
0,,野原へ向かう,野原へ向かう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,13
0,,街道へ向かう,街道へ向かう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,14
0,,わかったわ,わかったわ,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,15
0,,野原へ向かいましょう,野原へ向かいましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,16
0,,わかったわ,わかったわ,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,17
0,,街道へ向かいましょう,街道へ向かいましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,18
0,,先へ進みましょう,先へ進みましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,19
0,,どの道を通ったらいいかしら,どの道を通ったらいいかしら,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,20
0,,丘へ向かう,丘へ向かう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,21
0,,関所へ向かう,関所へ向かう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,22
0,,わかったわ,わかったわ,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,23
0,,丘へ向かいましょう,丘へ向かいましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,24
0,,"ここからでは関所へ向かうのは
難しそうね","ここからでは関所へ向かうのは
難しそうね",ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,25
0,,先へ進みましょう,先へ進みましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,26
0,,どの道を通ったらいいかしら,どの道を通ったらいいかしら,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,27
0,,川辺へ向かう,川辺へ向かう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,28
0,,村はずれへ向かう,村はずれへ向かう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,29
0,,わかったわ,わかったわ,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,30
0,,川辺へ向かいましょう,川辺へ向かいましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,31
0,,わかったわ,わかったわ,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,32
0,,村はずれへ向かいましょう,村はずれへ向かいましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,33
0,,さあ、ピレモスへ向かいましょう,さあ、ピレモスへ向かいましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,34
0,,食料を持ってきてくれたのか、助かる,食料を持ってきてくれたのか、助かる,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,35
0,,さあ、食堂へ戻りましょう,さあ、食堂へ戻りましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,36
0,,今日はありがとう、また手伝ってね,今日はありがとう、また手伝ってね,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,37
0,,この辺りを探索しましょう,この辺りを探索しましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,38
0,,ここに何かあるわ,ここに何かあるわ,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,39
0,,これも食料として持っていきましょう,これも食料として持っていきましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,40
0,,何かないかしら――,何かないかしら――,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,41
0,,"準備を整えたら
ピレモスへ向かいましょう","準備を整えたら
ピレモスへ向かいましょう",ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,42
0,,先へ進みましょう,先へ進みましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,43
0,,どの道を通ったらいいかしら,どの道を通ったらいいかしら,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,44
0,,丘へ向かう,丘へ向かう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,45
0,,関所へ向かう,関所へ向かう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,46
0,,わかったわ,わかったわ,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,47
0,,関所へ向かいましょう,関所へ向かいましょう,ui\00_message\quest\q19000004.gmd,\quest\q19000004.arc,q19000004.arc,48
0,,"うぅ――く、苦しい――息が――
助け――て――","うぅ――く、苦しい――息が――
助け――て――",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,0
0,,"おお、君は覚者だな？
やはりそうか――
では、済まないが力を貸して欲しい","おお、君は覚者だな？
やはりそうか――
では、済まないが力を貸して欲しい",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,1
0,,"先日、異常な殺され方をした
動物の死骸が発見されてな――","先日、異常な殺され方をした
動物の死骸が発見されてな――",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,2
0,,"何か恐ろしい予兆ではないかと
警戒していたのが――
ついに村人がやられてしまった","何か恐ろしい予兆ではないかと
警戒していたのが――
ついに村人がやられてしまった",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,3
0,,頼む――原因を探ってくれ,頼む――原因を探ってくれ,ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,4
0,,"おお、君は覚者だな？
やはりそうか――
では、済まないが力を貸して欲しい","おお、君は覚者だな？
やはりそうか――
では、済まないが力を貸して欲しい",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,5
0,,"先日、異常な殺され方をした
動物の死骸が発見されてな――","先日、異常な殺され方をした
動物の死骸が発見されてな――",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,6
0,,"何か恐ろしい予兆ではないかと
警戒していたのが――
ついに村人がやられてしまった","何か恐ろしい予兆ではないかと
警戒していたのが――
ついに村人がやられてしまった",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,7
0,,頼む――原因を探ってくれ,頼む――原因を探ってくれ,ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,8
0,,"禍々しい魔物に遭遇したという
話もあるから準備は入念にな","禍々しい魔物に遭遇したという
話もあるから準備は入念にな",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,9
0,,"おお、君は覚者だな？
やはりそうか――
では、済まないが力を貸して欲しい","おお、君は覚者だな？
やはりそうか――
では、済まないが力を貸して欲しい",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,10
0,,"先日、異常な殺され方をした
動物の死骸が発見されてな――","先日、異常な殺され方をした
動物の死骸が発見されてな――",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,11
0,,"何か恐ろしい予兆ではないかと
警戒していたのが――
ついに村人がやられてしまった","何か恐ろしい予兆ではないかと
警戒していたのが――
ついに村人がやられてしまった",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,12
0,,頼む――原因を探ってくれ,頼む――原因を探ってくれ,ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,13
0,,"禍々しく、凶暴な魔物が
棲みついているという話もある
無理は禁物だぞ","禍々しく、凶暴な魔物が
棲みついているという話もある
無理は禁物だぞ",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,14
0,,"そうか――原因は魔物だったか
しかも、倒してくれたとは！","そうか――原因は魔物だったか
しかも、倒してくれたとは！",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,15
0,,"この通り、感謝する
君に頼んで良かったよ","この通り、感謝する
君に頼んで良かったよ",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,16
0,,"そうか――原因は魔物だったか
しかも、すっかり倒してくれたとは！
大変だっただろう？","そうか――原因は魔物だったか
しかも、すっかり倒してくれたとは！
大変だっただろう？",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,17
0,,"これで私もゆっくりと眠ることができるよ
君に頼んで良かった
この通り、感謝する","これで私もゆっくりと眠ることができるよ
君に頼んで良かった
この通り、感謝する",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,18
0,,"そうか――原因は魔物だったか
しかも、すっかり倒してくれたとは！","そうか――原因は魔物だったか
しかも、すっかり倒してくれたとは！",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,19
0,,"大変だっただろう？
痕跡を見る限り相当に強かったはずだ","大変だっただろう？
痕跡を見る限り相当に強かったはずだ",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,20
0,,"途中で投げ出さずに
よくぞ頑張ってくれた","途中で投げ出さずに
よくぞ頑張ってくれた",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,21
0,,"これで私もゆっくりと眠ることができるよ
君に頼んで良かった
この通り、感謝する","これで私もゆっくりと眠ることができるよ
君に頼んで良かった
この通り、感謝する",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,22
0,,"どんな感じなんだ？
原因らしきものは見つかったかな？","どんな感じなんだ？
原因らしきものは見つかったかな？",ui\00_message\quest\q20000000.gmd,\quest\q20000000.arc,q20000000.arc,23
0,q20000000_00_25,廃教会の異変,A Calamity at the Cathedral Ruins,ui\00_message\quest_info\q20000000_00.gmd,\quest\q20000000.arc,q20000000.arc,0
1,q20000000_00_25,"白衛騎士団員ゴートンの話をもとに
廃教会に潜む怪異の原因を探る","白衛騎士団員ゴートンの話をもとに
廃教会に潜む怪異の原因を探る",ui\00_message\quest_info\q20000000_00.gmd,\quest\q20000000.arc,q20000000.arc,1
2,q20000000_00_25,"協力者を求める者がいるとの報告が
<NAME AREA>から届いている","協力者を求める者がいるとの報告が
<NAME AREA>から届いている",ui\00_message\quest_info\q20000000_00.gmd,\quest\q20000000.arc,q20000000.arc,2
3,q20000000_00_25,"街道のはずれに、崩れかけた城壁があるでしょう？
そのあたりで騎士団の団員が、物思いの顔で
しばらく留まっていたらしいです
最近は不審な場所の事前調査とか、民家周辺の
巡回警備をやってるらしいのですが
何か問題でも起こったんでしょうかね","街道のはずれに、崩れかけた城壁があるでしょう？
そのあたりで騎士団の団員が、物思いの顔で
しばらく留まっていたらしいです
最近は不審な場所の事前調査とか、民家周辺の
巡回警備をやってるらしいのですが
何か問題でも起こったんでしょうかね",ui\00_message\quest_info\q20000000_00.gmd,\quest\q20000000.arc,q20000000.arc,3
4,q20000000_00_800,異変の元凶を探す,Investigate and find the ringleader,ui\00_message\quest_info\q20000000_00.gmd,\quest\q20000000.arc,q20000000.arc,4
5,q20000000_00_801,不死者の集団を排除する,Defeat the undead group,ui\00_message\quest_info\q20000000_00.gmd,\quest\q20000000.arc,q20000000.arc,5
6,q20000000_00_804,依頼者に報告する,Report to the requester,ui\00_message\quest_info\q20000000_00.gmd,\quest\q20000000.arc,q20000000.arc,6
0,,"わたしは旅の行商人でね――
ごらんの通りの男前で
ご婦人に大人気","わたしは旅の行商人でね――
ごらんの通りの男前で
ご婦人に大人気",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,0
0,,"連日売り上げ記録を更新中だが
慢性的な商品不足が悩ましい","連日売り上げ記録を更新中だが
慢性的な商品不足が悩ましい",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,1
0,,"そこであんたに頼みたい
まあ、仕入れ代行みたいなものだ","そこであんたに頼みたい
まあ、仕入れ代行みたいなものだ",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,2
0,,考えてくれないだろうか,考えてくれないだろうか,ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,3
0,,"わたしは旅の行商人でね――
ごらんの通りの男前で
ご婦人に大人気","わたしは旅の行商人でね――
ごらんの通りの男前で
ご婦人に大人気",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,4
0,,"連日売り上げ記録を更新中だが
慢性的な商品不足が悩ましい","連日売り上げ記録を更新中だが
慢性的な商品不足が悩ましい",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,5
0,,"そこであんたに頼みたい
まあ、仕入れ代行みたいなものだ","そこであんたに頼みたい
まあ、仕入れ代行みたいなものだ",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,6
0,,"ちょっと面倒かもしれないが
考えてくれないだろうか","ちょっと面倒かもしれないが
考えてくれないだろうか",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,7
0,,"わたしは旅の行商人でね――
ごらんの通りの男前で
ご婦人に大人気","わたしは旅の行商人でね――
ごらんの通りの男前で
ご婦人に大人気",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,8
0,,"連日売り上げ記録を更新中だが
慢性的な商品不足が悩ましい","連日売り上げ記録を更新中だが
慢性的な商品不足が悩ましい",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,9
0,,"そこであんたに頼みたい
まあ、仕入れ代行みたいなものだ","そこであんたに頼みたい
まあ、仕入れ代行みたいなものだ",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,10
0,,"そう簡単に手に入るものでもないが――
考えてくれないだろうか","そう簡単に手に入るものでもないが――
考えてくれないだろうか",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,11
0,,"おお、ありがとう！
これで商売が続けられるよ","おお、ありがとう！
これで商売が続けられるよ",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,12
0,,"なかなか大変だっただろう？
おかげで商売が続けられるよ
ありがとう――感謝するよ","なかなか大変だっただろう？
おかげで商売が続けられるよ
ありがとう――感謝するよ",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,13
0,,"これを手に入れるには
かなり骨が折れたんじゃないか？","これを手に入れるには
かなり骨が折れたんじゃないか？",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,14
0,,"おかげで商売が続けられるよ
ありがとう――感謝するよ","おかげで商売が続けられるよ
ありがとう――感謝するよ",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,15
0,,"できれば急いで欲しいんだ
商機を逃したくはないからね","できれば急いで欲しいんだ
商機を逃したくはないからね",ui\00_message\quest\q20000001.gmd,\quest\q20000001.arc,q20000001.arc,16
0,q20000001_00_26,ある行商人の悩み,The Woes of a Merchant,ui\00_message\quest_info\q20000001_00.gmd,\quest\q20000001.arc,q20000001.arc,0
1,q20000001_00_26,"依頼者の願いを聞き入れ
望む物品を集める","依頼者の願いを聞き入れ
望む物品を集める",ui\00_message\quest_info\q20000001_00.gmd,\quest\q20000001.arc,q20000001.arc,1
2,q20000001_00_26,"<NAME AREA>の何処かに
覚者の探索能力を見込み、相談したい者がいるという","<NAME AREA>の何処かに
覚者の探索能力を見込み、相談したい者がいるという",ui\00_message\quest_info\q20000001_00.gmd,\quest\q20000001.arc,q20000001.arc,2
3,q20000001_00_26,"商売人として成功したいなら
人の弱みにこそ商機があるって思えなくちゃね
私？　残念ながら、あまりその素質はないかも
こないだも道端で困っている風なご同業がいたけど
なんて言えばいいかわからなくて、通り過ぎたんだ
自分の思い切りのなさに、ほんと呆れるよ","商売人として成功したいなら
人の弱みにこそ商機があるって思えなくちゃね
私？　残念ながら、あまりその素質はないかも
こないだも道端で困っている風なご同業がいたけど
なんて言えばいいかわからなくて、通り過ぎたんだ
自分の思い切りのなさに、ほんと呆れるよ",ui\00_message\quest_info\q20000001_00.gmd,\quest\q20000001.arc,q20000001.arc,3
4,q20000001_00_1124,＜<SQDI NAME>＞を＜<SQDI NUM>＞個、依頼者に渡す（残り:<SQDI DNUM>）,Deliver <SQDI NAME> x<SQDI NUM> to the requester (need: <SQDI DNUM>),ui\00_message\quest_info\q20000001_00.gmd,\quest\q20000001.arc,q20000001.arc,4
0,,"参った――いやぁ、参った
神殿に運ぶはずの装備品を
落としてしまったようだ","参った――いやぁ、参った
神殿に運ぶはずの装備品を
落としてしまったようだ",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,0
0,,"魔物どもに襲われて我が身を守るのが
精一杯――とても荷物なんて
かまっていられなかった――","魔物どもに襲われて我が身を守るのが
精一杯――とても荷物なんて
かまっていられなかった――",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,1
0,,"なんてことがバレたら俺のメンツは
丸つぶれだ","なんてことがバレたら俺のメンツは
丸つぶれだ",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,2
0,,どうだろう――手伝ってくれないか？,どうだろう――手伝ってくれないか？,ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,3
0,,"参った――いやぁ、参った
神殿に運ぶはずの装備品を
落としてしまったようだ","参った――いやぁ、参った
神殿に運ぶはずの装備品を
落としてしまったようだ",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,4
0,,"魔物どもに襲われて我が身を守るのが
精一杯――とても荷物なんて
かまっていられなかった――","魔物どもに襲われて我が身を守るのが
精一杯――とても荷物なんて
かまっていられなかった――",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,5
0,,"なんてことがバレたら俺のメンツは
丸つぶれだ","なんてことがバレたら俺のメンツは
丸つぶれだ",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,6
0,,"どうだろう――手伝ってくれないか？
荷物はひとつじゃないし
魔物もいるだろうが――なあ、頼む！","どうだろう――手伝ってくれないか？
荷物はひとつじゃないし
魔物もいるだろうが――なあ、頼む！",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,7
0,,"参った――いやぁ、参った
神殿に運ぶはずの装備品を
落としてしまったようだ","参った――いやぁ、参った
神殿に運ぶはずの装備品を
落としてしまったようだ",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,8
0,,"魔物どもに襲われて我が身を守るのが
精一杯――とても荷物なんて
かまっていられなかった――","魔物どもに襲われて我が身を守るのが
精一杯――とても荷物なんて
かまっていられなかった――",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,9
0,,"なんてことがバレたら俺のメンツは
丸つぶれだ","なんてことがバレたら俺のメンツは
丸つぶれだ",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,10
0,,どうだろう――手伝ってくれないか？,どうだろう――手伝ってくれないか？,ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,11
0,,"荷物はひとつじゃないし
しかも、えらい強い奴もいる","荷物はひとつじゃないし
しかも、えらい強い奴もいる",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,12
0,,"加えて、あんたは俺なんかに
なんの義理もない","加えて、あんたは俺なんかに
なんの義理もない",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,13
0,,"わかってる、わかってるんだ！
でも、騎士仲間には頼めないんだ
頼む、この通りだ！","わかってる、わかってるんだ！
でも、騎士仲間には頼めないんだ
頼む、この通りだ！",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,14
0,,"あ？　装備品？
――これは違うだろ？
――あ？　コレだってのか","あ？　装備品？
――これは違うだろ？
――あ？　コレだってのか",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,15
0,,"回収すんのかよ――けっ
せっかく飲み代になると思ったのによ――
ほら、持ってきな！","回収すんのかよ――けっ
せっかく飲み代になると思ったのによ――
ほら、持ってきな！",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,16
0,,"おお！　ありがたい！
これで俺の面目も保てるよ
ありがとうな！","おお！　ありがたい！
これで俺の面目も保てるよ
ありがとうな！",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,17
0,,"おお！　集めてくれたのか！
そう、これだ、これだよ","おお！　集めてくれたのか！
そう、これだ、これだよ",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,18
0,,"ケガもしていないようだな――
うん、ありがとう","ケガもしていないようだな――
うん、ありがとう",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,19
0,,これで俺の面目も保てるよ！,これで俺の面目も保てるよ！,ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,20
0,,"おお！　集めてくれたのか！
そう、これだ、これだよ","おお！　集めてくれたのか！
そう、これだ、これだよ",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,21
0,,"頼んでおいて今さらだが
厄介な魔物もいただろう？","頼んでおいて今さらだが
厄介な魔物もいただろう？",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,22
0,,"無茶な頼みを聞いてくれて
本当に感謝しているよ","無茶な頼みを聞いてくれて
本当に感謝しているよ",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,23
0,,"これで面目も保てるしな
いや、ありがとう","これで面目も保てるしな
いや、ありがとう",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,24
0,,"おお、ご苦労さん
俺はこのあたりを探してみるよ","おお、ご苦労さん
俺はこのあたりを探してみるよ",ui\00_message\quest\q20000002.gmd,\quest\q20000002.arc,q20000002.arc,25
0,q20000002_00_27,輸送係の悲劇,A Transporter's Tragedy,ui\00_message\quest_info\q20000002_00.gmd,\quest\q20000002.arc,q20000002.arc,0
1,q20000002_00_27,"依頼者の願いを聞き入れ
望む物品を集める","依頼者の願いを聞き入れ
望む物品を集める",ui\00_message\quest_info\q20000002_00.gmd,\quest\q20000002.arc,q20000002.arc,1
2,q20000002_00_27,"いま<NAME AREA>にいる何者かが
心配事に胸を曇らせ、覚者の助力を求めているようだ","いま<NAME AREA>にいる何者かが
心配事に胸を曇らせ、覚者の助力を求めているようだ",ui\00_message\quest_info\q20000002_00.gmd,\quest\q20000002.arc,q20000002.arc,2
3,q20000002_00_27,"困っている人がいたら、どうするかって？
そんなの放っとくに決まってるだろ
この世界、親切なヤツほど早死にするのさ
昨日見かけた騎士風の男も、しかめっ面でこっちを
見てくるから、とっとと離れてやったよ
俺のこの貧弱な体に、何を期待してんだっての","困っている人がいたら、どうするかって？
そんなの放っとくに決まってるだろ
この世界、親切なヤツほど早死にするのさ
昨日見かけた騎士風の男も、しかめっ面でこっちを
見てくるから、とっとと離れてやったよ
俺のこの貧弱な体に、何を期待してんだっての",ui\00_message\quest_info\q20000002_00.gmd,\quest\q20000002.arc,q20000002.arc,3
4,q20000002_00_805,平原に散らばる騎士団の装備を回収する（残り５）,Retrieve the lost supplies (5 left),ui\00_message\quest_info\q20000002_00.gmd,\quest\q20000002.arc,q20000002.arc,4
5,q20000002_00_1079,平原に散らばる騎士団の装備を回収する（残り４）,Retrieve the lost supplies (4 left),ui\00_message\quest_info\q20000002_00.gmd,\quest\q20000002.arc,q20000002.arc,5
6,q20000002_00_1080,平原に散らばる騎士団の装備を回収する（残り３）,Retrieve the lost supplies (3 left),ui\00_message\quest_info\q20000002_00.gmd,\quest\q20000002.arc,q20000002.arc,6
7,q20000002_00_1081,平原に散らばる騎士団の装備を回収する（残り２）,Retrieve the lost supplies (2 left),ui\00_message\quest_info\q20000002_00.gmd,\quest\q20000002.arc,q20000002.arc,7
